constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 25
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCB1 , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.240000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   243       37.10      0.68581        76.72     31.25     43.60    -11.79    -16.67     75.52     36.35     63.58     59.93     12.52 
   244       46.89      0.41067        91.68     34.24     54.08      7.84      2.22     58.80     52.51     59.49     87.36     20.64 
   245       42.38      0.47113        78.88     45.07     54.80      7.84    -20.00     67.32     41.78     59.26     77.47     11.36 
   246       52.83      0.31291        88.08     55.79     64.48     14.13      9.78     55.24     62.60     60.39     92.94     24.89 
   247       40.39      0.63695        85.36     31.57     46.96     -3.68      5.56     65.40     35.97     60.54     61.32     14.86 
   248       38.42      0.60166        80.24     36.69     36.00     -7.09     -4.67     70.80     37.68     55.99     62.52     16.02 
   249       46.53      0.07627        38.56     85.65     65.92     42.83     32.67      3.40     21.27     26.88     82.60     65.53 
   250       50.63      0.22694        83.68     74.56     85.92      5.39      1.78     19.52     57.71     60.31     87.74     29.65 
   251       48.24      0.07408        74.32     86.13     77.60     62.45      6.00     -2.52     14.25     21.12     87.77     55.28 
   252       41.40      0.59414        76.00     41.17     61.44     19.57    -20.67     66.96     38.48     59.04     65.12      6.89 
   253       38.08      0.65170        73.76     35.47     47.68    -11.68      0.44     65.32     35.24     61.37     61.78     11.41 
   254       44.50      0.58639        83.28     38.51     55.04     14.88     -1.33     65.84     43.87     61.40     72.61     10.91 
   255       50.82      0.14986        72.00     79.57     78.48     22.77      7.11     17.80     54.22     38.66     83.31     54.30 
   256       40.93      0.06097        42.48     90.83     40.48     48.37     16.89      2.08     21.24     13.00     93.38     40.54 
   257       51.66      0.36060        91.36     54.51     63.68     17.87     -4.00     59.44     58.44     61.28     92.15     21.90 
   258       45.16      0.12590        57.52     76.64     68.88     36.75      0.22     -0.56     38.22     34.40     85.14     54.37 
   259       45.21      0.52982        79.12     46.35     56.40      8.16      9.78     65.28     40.38     58.91     71.50     16.25 
   260       46.15      0.45247        91.28     42.56     50.80      5.39      4.67     60.20     46.44     60.84     83.66     15.65 
   261       42.91      0.58690        74.00     43.04     52.16      8.80      1.56     68.36     38.25     62.21     66.15     14.57 
   262       39.36      0.62281        75.92     33.60     33.52     10.93    -12.67     75.08     38.89     60.68     64.43     13.26 
   263       41.70      0.61849        80.00     40.80     37.12     14.88      5.33     67.16     39.43     60.16     61.54     10.62 
   264       50.15      0.26757        89.44     70.93     66.56      2.29     -0.89     33.88     59.59     58.27     90.64     30.79 
   265       49.21      0.17777        55.20     76.64     90.96     20.32      6.00     14.56     50.89     43.11     84.71     49.73 
   266       49.16      0.32425        80.96     62.67     66.80     -0.05     -7.56     63.76     56.25     59.27     87.05     22.44 
   267       40.72      0.11949        45.92     85.71     56.88     17.87    -17.11     -1.28     42.79     29.82     87.88     58.77 
   268       42.86      0.12253        41.60     84.75     75.44     14.77     -2.22      5.12     35.33     32.06     87.97     53.83 
   269       52.14      0.23863        90.08     72.43     78.16     10.72      6.22     25.00     64.98     60.03     85.12     28.67 
   270       49.95      0.43467        87.52     46.61     52.64     20.11     10.00     70.48     46.63     60.90     87.66     16.94 
   271       50.03      0.22822        85.04     73.55     82.08     14.45      0.22     15.16     59.37     50.49     84.44     35.56 
   272       46.45      0.44238        80.96     47.63     58.16      3.79     -1.33     64.88     53.49     60.45     83.78     12.69 
   273       51.62      0.30985        88.88     61.28     60.08     13.49      1.11     51.28     67.46     59.83     89.30     23.53 
   274       52.64      0.27470        85.36     58.29     82.96     12.32     20.44     38.28     57.14     60.31     87.17     24.15 
   275       54.10      0.28817        94.96     66.51     68.08     13.71      4.89     55.08     62.51     59.00     91.40     24.84 
   276       50.44      0.23209        78.40     67.15     84.80     17.12      3.78     29.24     55.81     54.68     84.34     29.09 
   277       51.96      0.29770        99.92     58.67     69.44      6.03     -0.22     52.20     52.76     61.66     94.52     24.67 
   278       48.94      0.39104        90.32     46.19     53.84      9.44     -1.56     63.84     53.52     59.16     90.48     24.20 
   279       53.33      0.38280        86.72     54.13     65.52     21.28     26.67     53.76     50.03     63.40     93.51     18.25 
   280       47.25      0.46437        95.52     35.36     56.24     10.08      4.89     61.56     45.33     62.17     83.04     18.32 
   281       46.67      0.37996        93.28     48.32     51.52     12.00     -1.33     49.04     54.03     58.69     88.19     12.96 
   282       49.39      0.36323        90.32     57.07     45.76     20.11    -11.78     64.88     55.97     59.94     88.73     22.89 
   283       47.45      0.41775        92.64     50.45     64.96      6.56    -10.67     63.08     49.52     59.43     83.51     15.04 
   284       48.38      0.41194        91.28     51.95     56.72     10.61      9.56     54.68     44.92     61.35     86.41     16.30 
   285       48.65      0.32764        88.08     56.27     56.56     -0.69     17.56     52.16     54.32     59.85     86.27     16.17 
   286       47.12      0.39779        83.60     56.85     55.20     21.49    -32.22     60.04     56.89     60.70     89.35     19.33 
   287       50.01      0.33086        83.84     58.40     65.44      3.47      5.11     47.20     56.44     60.80     95.76     23.68 
   288       53.88      0.31445        93.28     58.45     71.36     18.08     17.11     47.40     56.03     57.82     91.22     28.02 
   289       48.69      0.34904        89.04     56.27     63.84     -0.48     -0.44     52.40     54.83     55.40     94.09     21.93 
   290       48.57      0.37900        80.88     55.25     51.60     10.83     -1.33     65.40     54.22     60.12     89.35     19.38 
   291       50.74      0.30416        90.00     62.77     67.76     -0.59     -5.33     54.40     64.03     58.07     92.44     23.83 
   292       49.65      0.37160        87.20     61.44     60.08     15.73     -3.56     58.64     48.03     61.69     91.53     15.68 
   293       48.34      0.37761        87.44     53.49     70.32     -3.79    -14.44     62.96     54.03     59.46     94.25     19.63 
   294       48.88      0.31561        81.92     60.69     63.36     11.25     -6.22     48.12     58.92     56.23     88.01     26.47 
   295       51.51      0.32540       102.72     65.12     65.84     16.91      1.33     35.20     54.41     58.76     91.17     23.63 
   296       48.96      0.31279        76.64     50.77     73.92     10.61      3.11     47.72     58.29     58.05     87.70     22.79 
   297       49.49      0.31836        90.08     58.67     62.08     -1.33      1.78     47.96     61.65     61.53     86.68     25.80 
   298       51.81      0.30832        76.16     54.56     70.96     10.61      8.89     54.76     66.06     55.64     93.32     27.16 
   299       51.17      0.31493        85.44     62.99     71.28     17.33      1.78     44.68     55.11     59.35     85.76     27.98 
   300       47.59      0.30363        93.28     63.89     56.00     -0.37    -15.33     48.80     52.73     55.37     90.11     31.43 
   301       47.45      0.32604        87.20     63.73     63.20     -2.19     -0.67     42.48     55.33     59.37     86.72     19.28 
   302       53.03      0.31141        94.72     65.49     72.64     20.85     13.33     37.68     55.81     59.97     91.91     17.85 
   303       48.98      0.31812        89.44     56.53     70.88     16.91    -14.67     46.80     48.73     59.53     93.27     22.37 
   304       51.45      0.31141        84.96     56.85     64.08     16.37     15.78     45.72     61.05     58.87     89.42     21.36 
   305       48.15      0.33803        88.48     50.67     64.16     16.59     -7.56     52.04     51.24     59.00     89.55     17.38 
   306       44.89      0.44935        75.44     44.91     48.80      8.37     -5.56     69.88     49.30     57.44     87.81     12.49 
   307       48.67      0.40041        88.24     52.53     53.84      3.25      4.67     60.00     55.90     59.53     89.57     19.14 
   308       35.25      0.83417        75.20     26.19     39.04      2.61      1.11     62.48     28.86     62.15     47.68      7.14 
   309       36.97      0.88513        63.36     32.75     33.84      5.81     18.89     66.08     31.46     62.46     45.52      9.48 
   310       38.11      0.66306        76.40     32.80     42.40      7.41     -7.33     67.24     33.43     63.51     57.32      7.95 
   311       41.59      0.06615        50.40     84.05     57.36     52.11      8.22      0.16     12.06     16.92     86.03     48.62 
   312       53.39      0.28417        89.84     59.31     76.24      5.60     17.56     57.28     54.16     61.89     87.46     24.54 
   313       44.99      0.11797        71.12     81.33     70.88      6.35      3.11     -3.80     41.52     31.37     87.36     60.69 
   314       42.00      0.73594        84.08     28.32     40.72     17.01      9.11     70.32     31.14     66.01     55.12     18.12 
   315       45.30      0.12268        37.44     86.61     71.28     17.12     11.33     -0.56     44.44     35.43     87.01     62.84 
   316       48.57      0.44027        84.08     47.20     61.44     13.81    -10.44     74.72     48.92     61.09     86.36     18.57 
   317       32.85      0.04139        38.88     70.72     55.60     28.64     10.44      3.68      2.95      8.41     90.00     19.19 
   318       44.22      0.10354        22.40     81.60     74.48     16.16     10.22      6.68     41.37     38.43     85.14     65.75 
   319       30.68      0.99596        70.64     18.03     34.32     -6.88     -8.22     58.40     30.48     60.97     41.17      7.90 
   320       34.52      0.88262        71.20     31.31     32.08     -3.89      5.78     66.12     26.19     62.65     45.92      7.85 
   321       33.15      0.95146        68.56     26.40     30.32    -10.72     12.89     72.12     24.54     61.66     41.22      4.54 
   322       48.85      0.48355        86.32     46.56     62.24     10.61     13.78     65.80     47.08     59.81     81.64     14.64 
   323       31.17      0.81010        64.48     27.15     38.24      0.69    -24.00     62.80     30.10     59.80     45.81      6.59 
   324       31.57      0.78830        63.28     18.99     35.92     -2.19     -5.11     57.28     27.78     61.15     50.06      8.54 
   325       33.48      0.83855        69.36     19.68     34.32     -1.23     -1.78     71.44     29.37     57.44     50.49      5.73 
   326       42.36      0.06014        65.92     98.99     61.44     32.69     -4.22     -0.40     17.24     18.21     91.51     42.20 
   327       42.96      0.59970        83.52     39.36     45.12     10.83      0.67     68.92     38.92     61.76     65.08     15.43 
   328       33.36      0.90021        68.24     26.13     40.88      7.09    -16.22     67.16     24.51     61.54     43.26     10.99 
   329       34.15      0.95596        62.80     24.85     37.04     13.39      7.56     62.68     27.68     59.07     43.55      2.84 
   330       41.87      0.57894        73.84     40.59     46.96     10.83     -6.67     72.92     36.70     62.78     71.12      9.68 
   331       52.47      0.32437        95.04     55.84     63.36     17.44      9.33     58.40     57.52     54.94     88.34     24.44 
   332       39.86      0.66635        79.60     44.43     51.12      2.61    -16.67     63.24     37.30     62.66     63.19     11.16 
   333       39.69      0.63745        77.52     34.67     43.12      5.07      3.56     72.24     32.35     59.88     57.02     11.46 
   334       39.30      0.07806        45.36     94.88     43.20     23.31     -5.11      3.88     22.35     11.52     88.61     64.99 
   335       51.77      0.35708        92.56     45.76     73.44     20.21      1.11     54.72     52.29     59.20     91.40     27.04 
   336       51.37      0.16876        87.60     86.35     71.68     10.19     11.78     -1.40     54.32     49.96     90.88     52.32 
   337       50.21      0.30204        95.12     54.19     64.32      4.64      4.44     43.08     62.25     57.03     91.64     25.41 
   338       37.83      0.71581        70.72     41.33     35.12     -2.19      2.89     70.12     33.46     60.71     56.75      9.33 
   339       48.16      0.38395        90.48     58.88     68.48      1.44    -12.89     57.04     49.40     58.59     91.89     18.30 
   340       38.82      0.56534        81.04     38.77     48.88     -8.59     -5.56     61.24     34.29     58.15     67.40     12.57 
   341       51.86      0.37979        87.52     65.17     69.28     15.84     -9.33     65.48     53.43     58.37     96.05     16.77 
   342       49.96      0.44414        84.96     51.63     67.20      5.39     10.00     73.60     49.94     60.47     80.14     16.32 
   343       35.10      0.78424        71.60     30.72     41.68      0.16     -8.22     69.92     27.46     60.15     51.11      6.42 
   344       41.54      0.54153        81.28     46.40     46.00    -11.15    -12.22     77.92     44.92     61.03     72.37      8.86 
   345       32.91      0.04943        19.68     93.17     45.84     18.19     18.67     -1.88      1.43     18.49     87.01     28.47 
   346       35.25      0.03250        59.76     97.92     33.52     37.17     28.00     -0.72     -9.17      6.63     87.36     12.00 
   347       48.74      0.35563        90.00     63.31     56.08     26.93    -21.56     50.00     52.25     60.49     92.89     17.01 
   348       54.44      0.30679        89.44     55.84     74.40     21.07     11.78     51.08     58.44     63.87     88.39     30.12 
   349       26.95      0.03150        47.52     83.25     -4.48     20.00     37.56     -1.24    -17.05     14.24     89.71      0.00 
   350       39.39      0.65370        72.88     30.93     42.48     15.09     -3.78     63.84     41.81     60.86     60.49      9.33 
   351       40.96      0.62819        78.72     37.33     41.28      6.56      9.78     69.08     31.62     58.36     63.23     13.65 
   352       44.33      0.11277        71.92     92.48     41.92     21.28     -4.00      1.68     39.37     34.95     88.46     55.26 
   353       40.75      0.57264        75.36     38.13     38.08     15.09    -12.44     68.52     45.21     60.55     69.92      9.11 
   354       43.31      0.53077        75.36     38.67     57.36      4.11      5.11     70.48     38.98     61.70     71.21     10.10 
   355       51.01      0.23713        84.80     71.15     60.24     18.40      1.78     43.60     55.14     58.30     85.07     31.63 
   356       49.89      0.38545        90.32     50.99     65.76     17.87    -18.44     63.60     56.76     60.38     94.88     16.81 
   357       50.76      0.13620        91.60     82.99     79.60     16.16      6.22      1.40     48.60     41.13     86.96     52.89 
   358       46.98      0.12355        76.16     87.52     52.88     35.89     -2.00      3.56     47.17     31.27     84.62     52.77 
   359       49.91      0.14721        64.96     84.27     78.48      3.57     23.11      8.96     48.60     40.96     89.66     56.54 
   360       45.52      0.37534        78.96     47.68     60.40    -11.68     -7.11     63.00     55.75     55.17     94.14     18.94 
   361       34.67      0.05628        45.20     93.81     43.36     24.69     -7.56     -0.72      8.63     13.06     86.98     39.23 
   362       53.13      0.22178        97.76     68.48     69.20     20.85     12.00     19.76     63.59     52.17     87.59     39.88 
   363       47.14      0.13683        61.76     86.67     69.84     12.43      2.44      4.00     56.73     34.97     87.45     55.14 
   364       45.49      0.40768        84.72     47.52     57.12     -3.89     -8.22     63.24     51.24     60.26     86.47     16.42 
   365       51.97      0.31257        91.68     59.52     60.72     11.79      2.67     51.64     65.90     58.75     91.71     25.36 
   366       45.56      0.11828        62.88     78.67     73.60     30.56     -5.56      0.04     38.79     31.52     89.84     55.26 
   367       49.85      0.30970        90.00     59.89     59.44     14.35     -6.22     55.16     54.86     59.74     92.40     18.86 
   368       40.02      0.09834        10.24     88.32     59.36     18.72     15.11      2.04     27.33     27.45     87.45     64.17 
   369       48.05      0.33711        81.44     56.80     54.32     19.04     -2.22     46.36     57.17     59.26     89.44     18.91 
   370       44.87      0.50697        79.76     49.07     45.84     -1.44     10.89     67.16     40.13     60.92     78.09     18.25 
   371       50.42      0.20815        70.72     75.25     83.44     26.93     -1.33     15.16     60.29     52.74     83.11     37.93 
   372       52.54      0.23172        86.48     63.52     85.52     11.04     15.78     26.24     61.68     55.53     86.27     33.31 
   373       51.57      0.38695        85.44     43.36     54.08     16.27     22.67     62.56     56.51     61.70     94.58     18.57 
   374       49.28      0.32824        90.96     63.73     63.28      9.87    -18.67     56.00     60.19     58.31     92.33     16.77 
   375       49.95      0.21893        77.76     67.63     77.44     12.53      7.33     36.16     51.30     56.48     80.46     32.44 
   376       47.62      0.34829        83.04     54.29     54.88      7.31     -6.00     56.84     53.11     56.47     94.61     21.60 
   377       48.63      0.28184        77.36     51.57     72.40     15.84     -0.22     38.60     57.62     58.55     86.32     28.30 
   378       50.08      0.17980        79.20     80.53     77.68     24.59      4.67      8.76     54.29     47.69     87.66     35.73 
   379       47.23      0.12725        66.48     84.27     76.16     27.79     -5.56      3.36     40.51     36.86     91.22     51.19 
   380       55.05      0.21485        70.56     84.53     88.24     22.13      4.44     37.48     53.68     56.48     88.48     44.47 
   381       50.15      0.34913        83.36     58.03     58.40     13.60     12.22     58.48     50.03     57.61     89.22     20.57 
   382       50.29      0.15573        70.88     79.20     75.52     12.53     20.89      9.28     51.21     43.36     88.05     51.98 
   383       50.85      0.35703        86.96     53.60     69.76      5.28     -1.33     63.36     61.17     60.23     90.44     19.04 
   384       45.65      0.11190        53.68     84.11     50.00     36.11     12.22      8.84     34.48     31.16     85.98     59.93 
   385       52.87      0.29371        85.84     63.73     59.76     24.91     16.89     46.24     60.35     59.77     86.50     24.69 
   386       53.70      0.16062        86.96     81.39     83.76     20.32     22.44      4.28     57.71     48.29     88.28     43.53 
   387       51.10      0.16903        66.08     80.75     83.36     15.31      6.44     24.68     52.51     45.47     87.68     48.69 
   388       49.38      0.19220        72.40     72.05     80.64     20.32    -11.11     18.88     52.92     55.53     92.09     40.05 
   389       49.40      0.14743        79.76     87.31     78.32     -3.79      9.11      9.48     43.81     46.36     91.64     52.02 
   390       56.77      0.24086        92.08     66.51     78.88     28.11     18.22     44.72     57.43     58.11     89.70     33.93 
   391       54.29      0.22479        98.56     61.60     70.32     25.12     16.00     33.28     56.98     51.84     89.08     40.15 
   392       49.54      0.24905        76.24     62.13     69.76     -3.68     23.56     34.56     57.27     57.51     83.06     35.01 
   393       49.39      0.16655        52.32     80.64     86.48     38.13      6.89      8.32     46.95     40.54     83.42     50.25 
   394       50.83      0.27379        90.64     68.43     67.92     -8.48     14.67     40.04     55.78     58.84     90.86     29.63 
   395       51.73      0.24464        84.72     63.63     74.96     21.81      4.67     37.00     59.78     54.81     87.12     28.81 
   396       50.46      0.25286        92.40     70.40     74.80     12.96    -18.67     37.88     57.49     53.92     92.58     30.79 
   397       51.35      0.22996        87.76     69.97     79.04     15.09    -14.44     35.92     57.62     57.15     90.53     34.86 
   398       49.67      0.24446        79.44     66.29     73.28     20.53      1.78     17.08     59.30     59.85     86.76     32.40 
   399       55.89      0.23893        93.68     70.40     74.96     26.72     15.11     41.56     61.46     52.63     88.32     34.02 
   400       58.30      0.24498        96.32     74.72     76.96     24.48     31.78     44.36     59.62     54.11     91.96     28.64 
   401       55.43      0.25210       101.36     62.51     70.96     12.75     14.67     56.92     61.68     55.14     87.52     30.79 
   402       52.06      0.24603        91.04     64.43     74.80      2.40     13.33     36.52     60.22     51.84     92.36     33.68 
   403       48.97      0.23914        90.64     68.59     68.56     19.25    -11.11     19.08     57.21     57.05     88.19     32.25 
   404       52.78      0.23296        89.76     62.67     76.56     21.92      0.22     45.00     59.56     52.06     87.63     32.44 
   405       50.44      0.24498        92.32     62.45     56.16     20.11      5.78     43.76     54.63     53.02     86.34     29.88 
   406       38.99      0.72765        79.04     28.80     40.48      3.15      8.00     66.16     35.62     61.40     56.92     10.35 
   407       55.07      0.23845        82.16     72.27     75.76     33.12     24.67     31.96     56.60     58.60     88.63     26.91 
   408       53.03      0.13572        94.16     85.65     66.24     43.68      3.56     11.36     39.68     44.67     90.10     51.21 
   409       47.26      0.25073        82.56     68.16     68.88     15.20    -10.22     13.92     58.86     54.73     83.15     37.38 
   410       36.76      0.76874        64.16     32.69     44.88      6.45     -1.56     66.24     35.17     62.89     48.10      8.59 
   411       33.36      0.93588        74.96     29.23     36.32    -11.25      2.89     65.12     26.83     63.11     38.83      7.53 
   412       22.12      1.34115        55.76     13.28     19.28     -7.20    -12.67     49.08     16.92     55.27     28.33      3.11 
   413       28.33      1.06285        51.28     18.67     21.44      3.89      7.33     56.08     17.68     59.24     37.71     10.02 
   414       26.57      1.36129        52.40     16.37     29.60      0.80      2.22     51.24     18.32     56.45     31.72      6.62 
   415       26.54      1.35822        50.72     17.01     31.44      6.88      3.33     45.56     19.33     54.18     32.24      4.69 
   416       31.33      1.04969        66.72     33.76     25.92     -9.55     11.56     63.12     24.98     56.29     34.62      5.90 
   417       37.94      0.78117        64.80     35.89     34.80      8.37      7.56     75.08     34.10     58.04     49.71     11.09 
   418       28.69      1.17308        69.44      8.43     25.60      0.16      1.33     56.04     26.86     57.56     32.92      8.57 
   419       26.63      1.21608        61.68     26.88     19.68      0.59    -12.00     53.72     18.29     55.78     34.11      7.53 
   420       28.24      1.23299        60.08     23.31     30.64     -4.00      0.89     56.04     21.97     57.64     31.34      4.54 
   421       22.24      1.73749        47.36     16.16     12.08      8.48      9.56     43.52     13.68     49.50     22.50     -0.40 
   422       18.83      2.02509        35.28     15.20     13.28      1.33      5.56     44.92     14.89     41.69     16.43     -0.22 
   423       19.90      1.72939        46.32     13.65     17.28     -8.59     -7.11     48.68     15.62     48.15     24.61      0.35 
   424       22.72      1.52565        44.88     16.75     27.36      0.69    -17.56     47.88     20.22     56.64     27.62      2.69 
   425       17.95      1.95081        39.12     11.09     14.00      0.27     -0.67     36.96     10.03     45.66     18.75      4.27 
   426       16.10      2.29319        38.64      8.32     16.88     -4.32      1.33     30.16      8.63     40.51     17.04      3.83 
   427       19.88      2.08771        45.76     13.07     12.48     -3.36      5.11     37.56     22.92     43.83     16.34      5.06 
   428       17.48      2.16659        39.52     12.48     12.00      3.68     -0.89     37.40     11.90     40.38     18.20      0.07 
   429       20.67      2.00389        43.92     11.25     16.00      1.65     12.22     37.04     12.32     46.85     18.51      6.94 
   430       14.18      2.42720        38.56      7.52     17.60    -10.61    -16.22     33.44     12.41     39.05     16.24      3.80 
   431       15.93      2.39800        34.00      6.99     10.64      3.89     -4.00     32.24     14.44     42.98     14.41      3.70 
   432       14.85      2.45743        31.52     17.07     15.20     -6.67     -1.78     35.96      3.71     36.26     16.39      0.81 
   433       17.44      2.35001        33.44      6.77     20.16      6.77      0.89     33.72     13.33     40.23     18.86      0.25 
   434       17.47      1.96508        40.32      6.19      7.76      4.32     -3.11     34.72      7.33     48.13     21.65      7.38 
   435       18.64      1.77041        47.84     11.36     15.92    -12.43    -11.78     46.80     15.49     48.09     22.67      2.47 
   436       22.64      1.51814        48.16     15.41     19.28      1.12     -0.89     44.16     16.89     52.63     27.91      1.73 
   437       17.21      1.93346        41.52     13.17     19.36     -6.56    -18.22     40.64     13.90     43.65     19.37      5.28 
   438       21.19      1.93013        40.48     15.84     12.16      8.37     15.11     39.00     12.10     49.57     18.39      0.86 
   439       21.79      1.66868        45.28     15.41     20.24      4.96      9.33     39.44      6.73     46.72     22.74      7.04 
   440       22.39      1.51225        52.00     11.79     14.24     -2.72     -0.89     54.56     10.83     53.25     23.66      7.14 
   441       22.46      1.76146        42.88      7.41     21.04      6.45      6.44     44.72     18.32     48.01     23.10      6.25 
   442       23.64      1.54963        50.72     13.39     28.88     -2.51      0.22     49.68     15.02     51.65     25.01      4.37 
   443       19.67      1.96753        40.64      8.80     14.48      7.73     -3.11     38.04     18.98     46.01     21.34      3.83 
   444       23.69      1.79243        48.88     18.83     25.68     11.15      6.22     42.24     14.48     48.71     19.15      1.58 
   445       20.07      2.17229        41.60     10.08     20.64     19.79     -3.11     34.84     10.98     46.87     16.86      2.17 
   446       19.24      1.91324        41.68     14.29     12.40      1.44     -6.89     51.60     11.49     41.32     18.44      6.64 
   447       19.32      2.16652        39.04     10.61     19.04      4.11      9.33     40.96     10.32     40.64     18.02      1.09 
   448       18.16      1.99535        36.88     14.29     11.12     -2.51     -4.00     45.44     13.43     44.33     19.47      3.11 
   449       16.93      2.15194        36.24     11.36     12.32      2.29     -3.78     35.16     18.67     40.61     14.79      1.68 
   450       23.40      1.87063        39.52     20.59     19.04     20.11      9.33     40.08     13.78     44.45     21.54      5.60 
   451       18.24      2.05944        45.36      6.67     11.92     -5.71      2.67     40.60     12.57     44.90     19.87      3.51 
   452       21.13      1.54164        45.44      9.39     12.16    -11.47      4.67     49.40     13.14     55.10     26.69      6.79 
   453       20.14      1.96627        53.44     14.51     20.16    -10.93     -4.22     44.12     12.67     44.32     21.71      5.68 
   454       21.36      1.77517        49.68     19.79     24.72      6.45    -21.33     46.16     10.70     49.44     22.92      5.06 
   455       22.37      1.84666        33.04     16.16     21.60     -3.57     21.56     45.16     12.35     48.03     20.80      8.59 
   456       18.63      1.80559        39.76     17.01     18.00     -9.65     -5.33     42.96     15.05     49.59     20.31     -1.38 
   457       16.68      2.10100        43.52     11.41     13.04      8.27    -25.56     41.08     12.86     40.36     17.80      3.98 
   458       17.19      1.88512        34.56     10.40     11.92      0.27     -2.22     40.32     10.19     43.59     19.87      3.04 
   459       19.89      2.09852        43.36     17.39     12.32     12.32      8.00     34.92      6.51     43.21     17.97      2.86 
   460       19.09      1.98885        35.92     16.05     14.80      9.87    -11.11     45.36     11.62     47.39     20.09      0.91 
   461       18.05      2.13233        35.84     11.36     12.40      4.32      2.67     36.04     12.00     44.68     17.01      4.15 
   462       15.27      2.36055        30.56      6.72     13.68     -1.01      7.56     31.36      5.87     39.21     15.56      3.21 
   463       20.93      2.37346        36.24     12.32     12.48     12.64     32.89     33.80      8.00     40.44     16.30      4.20 
   464       15.73      2.36813        32.48      5.60     11.76     -8.69      9.11     39.56      9.37     39.62     15.10      3.41 
   465       17.68      2.10898        34.88     10.24      7.52      0.48      3.78     39.76     17.24     41.53     17.88      3.48 
   466       16.88      2.24424        37.36      3.95     20.40     11.25    -11.11     37.24      9.97     39.69     17.33      2.69 
   467       14.21      2.44328        31.84      7.89     12.96     10.08    -16.44     34.36      8.86     36.87     15.45      0.20 
   468       15.21      2.42718        35.84      6.24     11.52    -13.39     19.56     29.52      8.89     36.31     16.57      1.01 
   469       18.51      2.15711        35.84     10.83     17.44      9.44      3.33     33.20     13.27     40.29     18.91      2.57 
   470       17.16      2.43278        30.56      8.96      8.48      5.60      9.11     39.20     15.90     34.47     13.85      5.43 
   471       16.43      2.36221        28.72      6.93      9.52     -3.04     10.22     35.28     18.35     39.00     18.02      1.31 
   472       17.24      2.21560        45.20     12.43     20.80     -2.19    -10.00     37.52      9.14     39.55     17.46      2.47 
   473       13.58      2.39171        31.92      8.11      9.84      0.05    -19.56     31.64     13.75     36.90     15.81      7.36 
   474       16.33      2.19387        44.08      9.81      8.24      5.71    -18.44     41.32     10.73     37.67     18.66      5.48 
   475       15.34      2.46700        28.80      8.69     18.32      7.63    -15.11     39.28      8.95     37.31     16.43      3.11 
   476       16.84      2.45815        30.48      5.07     10.96     12.64      9.56     30.72      7.71     38.68     15.27      7.31 
   477       17.52      2.24373        32.72      8.53     18.56     11.04    -12.00     36.68     13.78     42.57     18.17      5.16 
   478       14.44      2.35581        30.96      5.49     19.76    -12.32     -1.56     38.44      9.37     40.12     14.76     -0.57 
   479       16.14      2.46689        32.88     16.21     15.20     -0.16      1.33     30.76      8.70     36.23     16.90      3.38 
   480       16.55      2.44952        34.24     10.08     10.88     -4.11     18.00     32.76      5.08     38.89     16.50      3.21 
   481       14.80      2.44298        33.84      8.21     19.28      3.04    -20.67     37.40     13.52     37.15     16.23     -0.02 
   482       17.54      2.40920        33.60     13.87      8.88      8.91      7.11     34.40     10.63     36.80     16.54      4.62 
   483       18.26      2.36981        32.80      9.33     16.64      9.76      8.44     34.96     16.16     39.37     16.93     -1.80 
   484       16.63      2.35234        41.68      9.17      8.72     -5.71     11.78     33.76      6.19     38.55     19.02      3.11 
   485       18.22      2.29525        31.36      7.79     17.84     17.97      9.11     33.52      6.51     38.12     16.79      3.23 
   486       18.90      2.37998        33.28     14.29     24.32      0.37     11.78     33.76     12.48     38.39     18.88      1.48 
   487       13.41      2.35094        28.24     15.41     12.16     -2.93    -21.11     32.40     11.14     37.43     16.03      5.38 
   488       19.38      2.36547        35.36     12.85     12.48     12.85      5.78     36.96     13.05     40.90     16.48      7.06 
   489       15.88      2.44806        29.60     10.51     20.64      7.84     -2.67     31.92     10.41     32.36     15.61      2.54 
   490       17.04      2.36129        37.12     16.96      9.44      9.33     -5.11     34.32     14.41     36.84     15.03      2.07 
   491       15.06      2.36370        31.76      7.79      8.32     -2.51      2.67     35.44      9.27     41.56     16.66     -0.32 
   492       18.56      2.31605        34.00      3.68     18.88      6.88     12.89     38.36      9.84     37.27     18.06      5.78 
   493       18.58      2.42435        34.24     14.77      5.36      6.03     20.89     29.96     13.14     39.07     16.57      5.73 
