constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   705       51.56      1.01841        91.80     58.93     64.20     -8.27     23.33     64.20     56.43     52.95     89.07     22.96 
   706       55.11      1.01124        90.60     63.47     62.60     24.27     18.33     73.10     53.57     60.11     86.94     18.15 
   707       56.40      1.02395        83.40     73.87     68.00     17.87     31.67     54.00     60.95     60.98     91.07     22.16 
   708       54.00      1.02395        76.20     72.40     66.60     17.33     15.00     54.00     66.35     65.05     84.94     22.10 
   709       53.34      0.68849        95.80     72.67     77.40     18.67      5.56     37.50     56.51     47.45     84.81     37.04 
   710       48.25      1.28022        83.60     60.27     45.20      4.27      3.89     74.40     52.54     58.91     82.54     16.85 
   711       53.88      0.89184        80.60     53.87     66.40     40.27     11.11     59.30     52.70     59.16     87.53     27.84 
   712       52.09      0.80457        95.20     65.20     61.00      8.27      5.56     39.40     60.32     60.15     96.96     28.89 
   713       45.11      0.49507        46.60     68.13     81.20     16.80     18.33     -6.50     43.65     48.00     90.16     44.75 
   714       50.14      0.64265       104.60     75.73     65.40      0.00    -13.89     33.30     50.95     59.49     92.83     32.96 
   715       43.95      1.26074        81.40     57.33     65.40      9.87    -56.67     59.80     56.98     64.04     80.91     20.43 
   716       43.46      0.36119        32.40     91.47     68.40     26.67      0.56    -15.80     36.98     41.75     91.07     61.11 
   717       50.10      0.69674        80.00     79.33     77.80     -8.27     -6.11     33.50     68.02     59.45     79.64     37.65 
   718       45.06      0.49763        95.60     80.93     65.40     22.13    -22.22    -21.90     54.44     45.02     92.65     38.52 
   719       50.04      0.40860        77.20     78.13     68.20     42.40     -2.78     22.00     34.52     38.62     94.29     47.78 
   720       53.75      0.71479        88.40     83.60     83.60     18.67      2.22      8.50     60.16     60.44     98.68     33.21 
   721       46.47      0.23224        83.60     85.73     70.40     32.00     -0.56     -4.40     19.21     21.89     88.34     68.52 
   722       44.54      0.24337        49.20     87.47     51.40     55.73      0.00     -1.70     42.22     16.22     89.48     55.37 
   723       35.57      0.19940        33.00     94.93     13.80     11.47      8.33      0.80     19.21     19.85     97.73     56.60 
   724       52.12      0.76651        87.80     66.53     52.80      9.60     20.56     39.40     48.65     63.96     97.37     34.51 
   725       44.65      0.66966        71.80     75.07     79.80     -2.40    -24.44     17.90     52.22     51.20     88.16     37.16 
   726       52.24      0.98474        95.00     68.80     58.00     -4.27     15.00     58.60     56.19     58.47     93.06     23.58 
   727       46.33      1.41016        87.80     58.00     71.20      4.27    -17.78     48.60     45.79     59.71     93.02     12.65 
   728       53.16      0.94813        97.00     58.13     75.40     27.47     -1.67     56.50     54.21     53.67     86.26     24.63 
   729       54.21      0.83459        92.20     75.60     73.20      5.07     43.89     41.80     52.62     50.44     84.22     23.09 
   730       51.30      0.60827        85.80     84.00     90.60      8.27     -4.44     16.60     47.22     46.91     93.15     44.94 
   731       52.70      0.75543        91.80     76.93     67.00     28.53    -18.89     51.90     51.35     58.55     85.31     34.57 
   732       46.22      1.11115        78.80     56.67     47.20      1.87    -20.56     66.90     57.14     58.76     97.55     17.90 
   733       43.50      0.37396        13.40     93.73     77.80     34.93    -20.00      7.00     34.92     46.18     90.84     56.17 
   734       49.71      0.46756        63.40     72.00     55.80     43.73     11.67     17.90     45.16     46.95     89.12     51.42 
   735       50.29      0.29115        44.60     87.33     71.00     43.47     27.78      2.30     55.79     26.51     89.43     54.69 
   736       49.50      0.59601        83.80     74.00     59.80     17.60      6.11     21.40     53.49     50.69     86.17     41.91 
   737       50.42      0.36489        75.20     91.33    101.40     18.13     15.00     -0.60     43.81     31.85     78.68     49.38 
   738       21.10      0.06222        50.80     28.27     58.00    -17.07      8.89      7.90     -4.13      9.71     75.28     -6.67 
   739       26.35      0.07547        46.60     69.73      1.40     50.40     29.44     -4.70    -16.19     -4.87     92.34     -0.68 
   740       48.58      0.34391        89.60     88.27     60.80      8.53     34.44      6.00     31.27     29.56     96.05     41.23 
   741       49.79      0.76364        88.00     67.07     75.00     -9.33      6.11     41.10     60.24     53.35     87.94     28.46 
   742       51.86      1.11995        90.20     72.53     73.00      0.53     -0.00     52.80     50.48     58.47     94.33     26.23 
   743       48.85      0.79594        85.60     66.27     68.40     10.67     -4.44     38.20     51.98     56.80     89.16     25.86 
   744       56.29      0.99554        99.20     83.33     70.00      2.40     12.22     69.50     53.02     60.91     89.34     22.96 
   745       51.65      0.99380        78.40     51.73     67.40     18.67     11.67     60.40     55.71     57.96     92.02     22.53 
   746       45.43      1.30832        75.60     56.13     52.40      5.33    -17.22     70.80     60.32     53.45     87.07     10.37 
   747       56.76      0.70016       103.20     76.93     89.00     28.27    -13.89     45.20     57.46     59.38     87.21     34.88 
   748       55.14      0.71439        70.40     72.93     65.60     30.40     40.00     36.60     56.43     56.55     84.40     38.09 
   749       52.15      0.54195        94.20     84.53     62.40     34.40     11.67     13.00     47.22     48.58     88.75     36.79 
   750       55.52      0.63950        92.80     88.00     79.40     26.13     -2.78     31.80     57.78     58.40     90.29     33.40 
   751       56.18      0.94046        96.00     50.93     69.00     27.20     23.33     58.40     59.60     57.09     91.61     28.64 
   752       56.27      0.66409        84.80     83.20     70.80     29.60     10.00     24.40     68.73     58.36     93.65     39.14 
   753       49.35      0.44259        92.40     64.93     80.60     10.67     11.67     15.10     47.86     38.65     88.03     43.64 
   754       49.00      0.48962        70.20     64.67     86.80     39.73    -22.78     13.00     55.00     54.91     80.73     47.72 
   755       47.05      0.57059        77.60     77.73     65.40     10.93      7.22      2.50     52.78     50.25     84.72     41.36 
   756       50.94      0.85171        84.00     61.33     73.80     16.27    -21.67     52.40     67.70     57.75     86.53     31.30 
   757       51.28      0.46216       103.40     65.20     79.80     42.93      3.89     -0.90     43.17     47.60     88.21     39.51 
   758       52.23      0.99345        85.00     56.40     61.40     19.73     15.00     62.80     51.83     56.73     94.78     18.64 
   759       49.25      0.86566        94.20     75.07     59.60     13.33    -13.33     43.60     46.75     51.35     96.42     25.49 
   760       46.84      0.43721        35.40     82.67     64.40     31.20     18.33      9.20     42.78     48.87     88.89     46.67 
   761       50.12      0.56387        76.60     77.73     67.60     17.87     -6.11     16.50     61.51     50.44     97.91     41.11 
   762       53.39      0.61317        92.60     74.67     80.40     17.33     -0.56     27.60     53.81     52.62     90.20     45.25 
   763       48.32      0.69366        71.80     74.67     76.00     20.80      3.33     11.80     47.86     56.95     88.25     31.73 
   764       51.34      0.84134        72.80     66.00     83.40      2.13      1.11     64.10     47.14     55.56     86.80     34.38 
   765       44.83      0.63453        75.40     61.60     57.80     13.60     -4.44     14.20     50.71     57.45     89.89     32.10 
   766       55.07      0.60630        97.20     86.27     78.60      5.60     10.56     33.20     52.06     54.76     86.08     46.36 
   767       52.81      0.75818        99.80     69.20     60.80      0.80     14.44     41.60     62.94     56.22     93.33     28.95 
   768       51.03      0.68516       103.00     68.80     78.40     11.47    -16.11     40.10     52.62     49.85     93.06     29.07 
   769       54.32      0.48477        81.80     87.87     80.00     38.67     -8.89     38.70     49.21     46.47     87.26     42.16 
   770       48.19      0.72551        89.40     78.67     71.40     -7.20     -3.33     15.60     53.97     59.49     92.79     31.11 
   771       55.82      0.78291       109.00     80.67     85.60     22.13      4.44     34.30     48.73     55.49     85.08     32.72 
   772       56.21      0.83269        99.20     76.00     69.40     12.80     13.89     45.60     56.03     62.11     92.29     34.81 
   773       52.51      0.90021        85.60     70.27     75.20     22.13     -3.89     53.00     59.60     48.80     85.08     29.26 
   774       53.55      0.80526        83.20     83.60     65.20      9.33      2.22     48.60     61.83     56.76     90.79     33.95 
   775       47.10      0.85173        92.80     55.47     85.60      9.87    -24.44     25.90     55.95     58.73     88.21     22.90 
   776       50.55      0.97051        89.80     63.60     71.00    -18.13     29.44     49.40     52.46     61.42     82.90     23.58 
   777       47.60      0.95011        86.80     52.13     57.20     15.20    -16.67     39.70     57.94     65.60     87.53     30.62 
   778       54.72      0.78875        95.60     72.67     61.20     15.20     23.89     53.40     61.19     56.76     83.22     24.07 
   779       55.26      0.74207        98.40     69.07     82.40     15.73     12.22     39.90     66.27     52.55     80.27     35.80 
   780       57.51      0.84322        95.80     65.07     84.80     11.47     17.22     57.40     65.87     62.33     85.85     29.32 
   781       49.90      0.95106        90.60     66.13     48.80      2.67     -7.22     65.20     57.22     59.31     87.53     28.77 
   782       54.82      0.82562        86.00     65.47     66.80     15.73     23.33     66.70     56.35     58.18     81.45     28.15 
   783       50.27      0.76301        90.40     83.73     64.60     -7.47     16.11     43.40     52.70     58.91     77.87     22.41 
   784       48.23      0.92478        65.80     54.00     65.00     16.80      0.00     50.60     56.27     59.96     88.89     24.94 
   785       49.43      0.94007        75.80     75.33     77.40     10.13     -9.44     58.10     46.19     51.78     91.70     17.35 
   786       56.20      0.74392        95.00     67.60     84.40      6.93     23.33     48.20     56.03     59.49     94.74     26.30 
   787       53.66      0.84159        83.20     60.53     68.40     29.87     20.00     44.30     49.76     58.91     89.48     32.16 
   788       58.27      0.70114       103.00     77.60     68.60     26.67     32.22     49.00     51.19     56.73     92.15     25.49 
   789       48.73      0.71758        81.40     65.60     65.40     15.47    -15.00     43.30     56.59     52.73     91.20     30.62 
   790       53.05      0.64809        88.80     79.73     68.00     20.00     -3.89     28.90     65.87     59.35     88.16     35.56 
   791       44.51      0.72497        63.60     63.20     60.80      8.53    -11.11     35.80     45.00     55.31     88.62     35.31 
   792       51.09      0.64084        97.00     76.27     70.00      7.47     11.67     14.70     60.48     54.00     81.18     38.15 
   793       48.86      0.72403        81.00     72.00     66.80     17.07      9.44     21.80     52.14     58.18     83.67     26.48 
   794       52.75      0.77420        89.00     87.33     81.80      8.80     -8.89     35.50     65.32     55.05     91.70     21.85 
   795       50.24      0.64608        59.20     69.60     79.40      4.53     19.44     32.00     47.14     62.18     90.02     38.89 
   796       54.67      0.66348        95.40     85.47     83.60     30.67    -22.22     33.60     58.57     56.51     93.51     31.60 
   797       49.76      0.65468        87.00     65.47     63.60     12.00     -1.67     39.60     48.65     58.00     88.12     36.79 
   798       54.60      0.70742        89.80     61.07     68.80     41.33     42.22     17.10     45.79     65.64     87.48     26.79 
   799       48.66      0.70465        95.40     78.13     80.20     -1.07     -6.67      2.70     58.97     50.98     91.93     35.99 
   800       51.26      0.70941        88.80     68.27     60.60    -10.40     15.56     55.00     52.46     60.98     84.90     36.48 
   801       51.56      0.70804        66.20     76.13     76.20     18.93     25.56      6.70     56.43     65.64     84.72     39.07 
   802       50.97      0.70201        83.60     76.00     79.40      5.07      9.44     22.20     58.17     55.82     81.77     38.27 
   803       54.68      0.70891        90.00     72.93     71.20     26.40      5.56     46.80     51.67     59.75     88.93     33.58 
   804       52.29      0.70753        88.00     73.60     69.60     23.73     -1.11     42.90     53.57     56.91     89.39     26.36 
   805       53.12      0.71063        97.80     67.20     84.60      1.60     -1.11     37.80     56.51     61.78     90.20     34.81 
   806       53.21      0.69255        78.80     74.53     66.40     28.53     18.89     42.70     46.19     61.16     92.52     22.35 
   807       50.10      0.70437        77.20     66.67     48.80     30.93    -16.67     58.50     59.92     54.76     88.30     32.59 
   808       53.66      0.71053        97.60     67.47     57.40     30.67     17.22     31.50     56.67     57.67     73.92     46.48 
   809       50.50      0.70114        72.80     74.53     61.80     18.40     -5.56     55.50     49.60     51.67     88.89     37.41 
   810       46.17      0.72286        94.80     47.07     74.00     11.47     -9.44     12.60     51.83     57.78     90.20     31.42 
   811       47.02      0.81190        87.00     72.80     74.60      2.93    -20.00     35.20     45.16     59.82     88.07     24.57 
   812       51.84      0.61821        93.40     62.40     92.00     -9.33     11.11     21.70     55.63     52.07     93.56     45.86 
   813       50.93      1.08697        99.40     50.40     58.80     14.13    -14.44     60.80     54.68     57.27     94.42     33.83 
   814       54.77      0.66250       100.80     72.67     67.80     26.40     21.11     32.70     50.79     47.85     91.97     35.56 
   815       52.59      1.09972        91.40     65.60     67.40      5.33     14.44     64.10     46.03     65.64     94.60     11.36 
   816       50.98      0.90734        81.20     75.47     74.00     -2.13      0.00     64.80     43.49     55.96     88.66     28.33 
   817       48.53      0.69025        79.60     62.53     81.20     10.13      5.00     22.70     51.67     62.29     85.99     24.20 
   818       49.22      0.92010        85.00     74.40     69.60      0.80     -3.33     50.20     54.44     54.98     81.59     24.51 
   819       52.16      1.46246        76.20     62.67     51.60     25.60     -2.78     68.70     56.43     63.42     95.65     24.07 
   820       52.10      1.12917        90.00     52.13     59.00      0.53     34.44     69.00     43.97     61.60     88.25     22.04 
   821       55.72      0.83471        91.20     58.67     70.40     23.47     22.78     55.00     54.05     60.00     90.75     30.86 
   822       41.03      0.38052        42.20     86.53     57.40      7.73     -9.44     -2.10     39.60     43.38     89.30     55.74 
   823       51.36      0.78473        82.80     89.47     55.60     -1.60      8.33     34.10     54.76     61.64     89.61     38.89 
   824       52.36      0.89523       101.00     91.20     69.80      9.33     -5.56     32.60     49.21     58.22     86.58     31.23 
   825       49.96      0.75000        72.00     51.33     77.60      4.00     27.22     32.10     55.24     61.13     89.57     29.44 
   826       50.16      1.25265        85.20     57.87     54.20      3.20      6.67     67.10     55.08     62.18     82.68     27.41 
   827       53.72      0.43284        73.40     76.80     88.40     35.20     28.33     18.40     30.71     40.04     95.69     50.25 
   828       18.31      0.00960        58.40     22.80     41.00    -31.73      2.78      1.50     -3.17     -0.80     93.65     -1.30 
   829       51.19      0.45549       107.60     82.80     52.40     20.27      0.56     21.70     48.17     48.00     88.80     41.60 
   830       56.54      0.80308        80.80     68.00     80.00     20.53     18.89     36.00     67.06     54.58    101.50     38.02 
   831       53.66      0.95756        80.60     60.40     73.60     17.60      9.44     49.60     60.95     62.07     87.53     34.81 
   832       57.11      0.73834        99.80     66.53     93.20     26.67     -7.78     59.00     63.02     57.31     85.53     27.78 
   833       51.72      0.47653        83.00     86.67     67.40     20.80     33.33      1.00     42.54     46.76     83.76     51.98 
   834       49.61      0.48030        99.40     83.07     87.00     20.53    -30.56     24.00     44.29     45.49     75.74     47.10 
   835       48.35      0.86185        97.80     52.00     72.40      1.33    -20.56     43.10     55.56     60.76     92.15     28.95 
   836       49.91      1.16301        81.20     45.33     77.00     20.27     -5.00     71.30     42.86     63.75     87.66     14.75 
   837       51.43      0.85603        86.60     65.60     44.40     28.27     13.33     59.90     52.62     56.18     88.71     18.64 
   838       53.42      0.63584        87.60     74.93     63.00     20.27     10.00     41.70     58.41     56.91     93.15     28.27 
   839       48.32      0.92845        94.00     59.73     58.40      6.67    -30.00     55.20     61.98     60.33     89.98     26.91 
   840       49.07      0.40003        95.20     89.20     56.40     32.53      7.78     -8.80     41.51     36.55     90.88     49.44 
   841       42.68      0.41849        39.60     76.40     68.40     25.87     -4.44      5.80     48.17     35.56     83.04     48.40 
   842       57.00      0.94376        80.00     66.67     63.20     19.20     46.67     53.80     70.32     58.98     85.31     25.86 
   843       47.25      0.96830        92.80     65.73     67.60      2.67    -25.56     45.50     63.57     50.65     84.35     25.19 
   844       48.56      0.98905        94.60     54.93     68.60      6.93    -26.11     49.20     59.29     61.75     89.34     27.10 
   845       50.20      1.15577        87.60     62.53     61.80      2.67      6.11     53.60     56.27     58.29     90.16     22.96 
   846       51.35      1.48256        86.00     53.20     57.00     15.47     16.67     71.20     48.10     66.40     87.76     11.73 
   847       48.97      1.18926        87.80     40.27     56.60     10.40    -14.44     65.10     60.63     64.76     98.14     20.43 
   848       51.30      0.80732        80.60     50.13     73.60     22.67     12.22     51.20     48.73     62.36     85.44     26.05 
   849       53.93      0.62940        89.40     75.73     97.60     29.87    -23.33     28.30     51.59     64.51     87.53     38.09 
   850       48.26      0.43981        62.60     80.67     69.40     21.87     22.78      4.20     53.57     38.69     87.89     40.93 
   851       55.88      0.72804        81.20     75.87     81.00     38.93      2.22     43.30     57.22     54.76     87.30     36.98 
   852       52.60      0.91496        87.40     59.33     62.80     21.33     11.67     50.40     56.19     59.93     91.38     25.56 
   853       53.74      0.74826        83.20     61.60     74.80     18.93      6.67     52.40     54.68     64.07     97.51     23.58 
   854       50.14      0.86933        87.00     48.27     85.60     12.53      3.33     42.10     51.19     57.38     90.25     23.70 
   855       47.28      1.13791        95.60     49.33     52.00     -6.40      1.11     54.90     60.79     67.24     82.99     15.25 
   856       52.05      0.78668       102.60     69.07     77.80     13.33    -12.78     42.10     57.38     57.02     83.27     30.68 
   857       53.47      0.59712        65.20     76.40     76.80     38.40     15.56     22.70     56.67     53.60     85.53     43.89 
   858       51.06      0.93146        64.40     55.33     74.60     17.07     -1.67     65.90     65.79     53.93     88.07     27.22 
   859       48.82      0.57004        64.60     71.73     93.20     15.73    -17.78     18.30     58.25     53.38     91.43     39.32 
   860       52.11      0.44627       102.40     72.27     69.00     30.40      2.22     22.40     49.76     47.02     80.32     45.31 
   861       47.00      0.33192        60.20     75.87     61.20     46.40     21.67     -4.10     32.14     31.75     87.94     56.91 
   862       48.72      0.80817        84.40     59.73     80.80     17.07    -12.78     28.10     45.00     56.95     93.33     34.63 
   863       50.98      0.77171        88.60     67.73     65.40     -1.07     11.11     29.80     57.78     62.47     89.48     38.52 
   864       52.86      0.51636        70.00     89.73     43.20     45.60     20.56     17.40     66.75     40.73     86.49     48.15 
   865       53.19      0.44973        75.00     92.80     74.20     22.93      5.00     34.40     49.05     43.09     78.96     56.48 
   866       45.12      0.29433        58.00     97.33     71.00     44.00    -14.44     -1.20     16.75     29.64     87.80     62.35 
   867       41.74      0.22202        80.00     88.67     54.80     18.93    -17.22      4.10     23.97     16.73     89.43     58.02 
   868       52.88      0.56456        73.20     84.93     71.40      6.40     24.44     29.00     56.98     56.73     84.72     40.99 
   869       39.60      0.38937        48.60     72.80     56.60     -4.00    -16.11     11.00     42.62     46.36     89.71     48.40 
   870       48.63      0.63459        97.20     75.73     54.80     17.60     -6.67      9.60     47.70     60.15     94.60     35.62 
   871       54.20      0.64977        90.20     72.93     77.80     34.13    -11.11     31.60     60.95     55.13     94.60     35.74 
   872       52.59      0.57781        99.20     80.27     76.40      7.20      2.78     13.50     51.19     48.58     94.38     52.41 
   873       54.19      0.63006        96.20     75.33     72.40     19.73      0.56     27.90     58.57     62.40     83.67     45.12 
   874       49.06      0.68821        76.60     65.33     78.20      5.33     11.67     21.70     48.57     53.16     96.73     33.27 
   875       52.58      0.81897       103.20     69.60     61.80      9.07     16.67     45.70     45.87     55.96     88.75     29.20 
   876       52.01      0.53964        82.40     83.33     78.60     38.67     -2.78     17.40     41.27     45.67     95.69     39.88 
   877       48.69      0.64360        71.00     77.33     77.60      4.00     -2.78     41.70     50.00     52.58     79.77     35.68 
   878       50.42      0.57397        52.40     98.40     72.80     26.67     10.56     20.80     58.57     52.36     80.23     31.42 
   879       50.94      0.77860        88.20     77.73     72.40     13.07    -15.56     37.70     65.16     51.67     82.45     36.60 
   880       49.01      0.70568        90.00     59.33     82.00     25.07    -25.00     38.90     45.71     57.53     85.99     30.62 
   881       46.54      0.77802        91.40     59.20     61.00      4.53    -37.22     38.90     61.43     62.95     91.61     31.60 
   882       53.79      0.66567        85.20     81.60     59.80     24.80     19.44     15.50     70.63     49.60     88.80     42.53 
   883       50.96      0.72080        90.20     86.53     61.80     -9.07    -16.67     50.00     58.97     52.58    100.36     34.88 
   884       54.58      0.56830       100.60     75.47     79.00     11.20     17.22     12.30     56.83     54.95     90.75     47.47 
   885       47.93      0.57452        71.60     83.33     62.40     25.60      2.78     17.30     45.95     50.91     86.67     32.78 
   886       47.43      0.50364        52.20     86.13     78.60      4.53      6.11     19.90     54.05     44.58     86.67     41.48 
   887       52.73      0.52886        81.00     81.87     56.20     23.20     29.44     15.20     57.54     48.84     86.53     47.47 
   888       50.15      0.51253        80.60     77.87     69.60     39.73      0.00     14.80     47.86     46.80     84.22     40.00 
   889       56.40      0.69271        83.20     72.93     63.00     36.80     17.22     39.90     57.06     61.20     93.61     39.07 
   890       50.36      0.63881        80.40     71.07     72.60     36.00      6.11     15.00     44.29     56.33     85.67     36.17 
   891       57.64      0.61502       103.20     90.00     86.40     20.00     28.33     10.90     52.78     49.64     95.10     40.06 
   892       43.90      0.57716        40.40     85.73     52.40      9.33     22.22     15.00     48.57     41.64     87.57     36.17 
   893       46.74      0.58449        97.00     77.47     68.60     26.67    -18.33    -14.20     48.89     49.45     98.00     33.89 
   894       51.30      0.68059        75.00     67.73     72.40     18.93      7.78     20.40     58.65     58.11     90.70     43.27 
   895       53.78      0.57393        93.00     92.27     63.60     20.53     20.00     16.80     44.92     46.51     92.97     47.16 
   896       43.96      0.57078        68.20     71.73     89.40    -14.13      0.56     -4.70     40.16     51.53     84.76     52.10 
   897       52.40      0.67829       101.00     82.93     78.80     20.00    -11.11     19.40     50.71     54.58     90.20     37.47 
   898       53.85      0.64080        84.80     65.73     67.00     33.33      7.22     45.40     58.10     58.80     89.80     28.33 
   899       39.77      0.61427        36.80     73.20     61.80      4.00     -8.89     10.90     43.25     46.62     93.02     36.98 
   900       52.58      0.61949        91.00     76.53     74.40     39.47     -1.11      2.40     59.52     58.44     84.90     40.25 
   901       53.79      0.60269        89.40     69.07     75.20     36.53     26.67     22.20     45.56     53.75     83.49     36.05 
   902       51.69      0.60549        88.20     80.80     64.80      9.87      9.44     17.50     61.90     60.15     88.84     35.43 
   903       53.09      0.61644        78.20     79.87     60.40     30.13     22.78     35.20     36.11     51.20     91.07     45.93 
   904       47.07      0.61830        63.80     76.53     70.60     18.93    -30.00     36.50     59.29     58.04     84.08     32.96 
   905       46.33      0.61743        56.40     77.47     86.80    -19.73     -4.44     41.50     44.68     55.05     83.81     41.73 
   906       46.35      0.60887        87.60     65.33     70.40      5.07    -10.00     18.90     48.97     42.87     88.16     46.17 
   907       48.35      0.62594        92.40     74.93     64.60     13.87    -14.44     21.00     47.22     56.15     90.34     37.47 
   908       53.59      0.61003        98.00     66.53     75.20     26.93      6.11     29.60     55.56     53.20     83.31     41.42 
   909       48.05      0.62616        58.80     78.67     56.60     22.40     -0.56     30.90     52.54     58.84     87.35     35.00 
   910       52.01      0.61502        66.60     91.20     78.20      2.67     26.11     23.20     50.08     53.05     92.43     36.60 
   911       54.41      1.05940        88.40     65.33     62.00     20.27     -1.67     68.90     58.89     64.07     92.29     25.62 
   912       44.69      1.49303        84.80     36.27     55.40      4.80    -12.78     65.50     46.19     64.65     88.16     13.89 
   913       52.40      1.18451        92.40     59.33     59.60      7.20     16.67     72.30     58.41     56.25     83.40     18.40 
   914       48.65      1.46624        80.40     64.40     47.80     -4.53      1.11     78.60     55.87     61.24     84.08     17.53 
   915       48.73      0.84889        79.80     69.87     64.80     -4.53      0.00     49.90     55.56     55.75     90.79     25.37 
   916       50.71      0.79136        78.00     68.00     79.20     15.73      7.22     23.60     56.19     58.44     93.15     27.53 
   917       50.72      0.86185       102.20     53.73     62.60      6.40     -3.89     48.90     55.32     59.49     88.48     34.01 
   918       46.37      1.38659       100.80     43.73     45.00      3.73      0.56     57.10     47.86     56.07     95.24     13.64 
   919       55.32      0.80835        98.20     75.60     76.80     25.33      8.89     36.90     57.06     63.93     88.16     22.35 
   920       47.80      0.81495        85.00     71.73     74.00      3.73     17.78     24.60     42.54     53.42     78.55     26.60 
   921       53.93      0.44114        91.00     85.33     94.40     52.00    -18.89     10.80     59.76     42.15     79.14     43.64 
   922       51.90      0.57087       104.00     68.53     83.20      4.27    -14.44     27.30     58.73     53.64     91.66     42.10 
   923       47.43      0.27626        57.00     85.07     70.20     13.07      8.33      6.70     47.70     29.16     96.69     60.37 
   924       39.69      0.35502        60.80     67.47     61.00     15.20    -17.78     -3.60     29.37     32.44     89.25     62.72 
   925       25.00      0.03531        49.80     62.53     29.00    -10.40     40.00      0.20     -3.25     -0.00     87.85     -5.74 
   926       48.96      0.96470        81.40     75.73     55.40      1.87     -8.33     57.20     51.03     60.55     88.34     26.42 
   927       45.07      1.20485        76.60     66.13     60.80     22.67    -41.11     50.10     46.83     60.47     93.92     14.26 
   928       52.13      1.06325       100.80     59.07     56.00     20.27      4.44     53.00     51.03     58.00     93.61     25.12 
   929       49.50      0.59561        88.00     72.80     77.40     30.40    -16.11     19.20     51.11     51.53     84.08     36.60 
   930       51.83      1.06546        89.20     75.60     64.40     16.00     -2.22     54.00     56.83     58.80     85.35     20.31 
   931       47.26      1.33637        83.80     51.87     70.60     22.13    -41.67     70.10     46.67     63.13     87.80     18.21 
   932       47.38      1.66539        78.80     52.53     31.00     -7.47     20.56     73.50     55.63     60.07     92.47     16.67 
   933       45.52      1.82794        71.60     40.27     45.80     -0.00      8.33     74.30     46.98     60.44     89.43     18.02 
   934       48.22      1.64807        83.00     53.20     51.80     -3.20      5.56     65.30     52.94     58.00     98.68     16.91 
   935       46.60      1.52033        86.20     62.93     54.40      2.67     -8.89     60.40     49.44     59.02     84.04     15.74 
   936       47.06      1.92254        79.60     50.53     46.60      0.53      7.22     68.20     40.24     62.44     96.73     18.46 
   937       44.13      1.61889        79.20     40.40     41.20    -11.47     15.56     67.50     43.97     60.62     95.65      8.70 
   938       48.70      1.80074        80.00     47.47     63.60      0.80     20.56     69.80     39.29     56.04     97.14     12.35 
   939       40.97      2.13978        71.60     40.53     34.60      3.73      0.00     60.90     36.67     59.09     86.49     16.05 
   940       38.61      1.55946        65.60     64.13     46.40     -7.73    -38.89     60.50     40.79     55.53     93.33      6.48 
   941       43.35      2.08587        85.20     48.53     36.20     -5.60     13.89     75.20     29.84     64.87     76.42      8.95 
   942       39.83      2.18624        79.60     43.07     34.40     -8.27      7.22     61.60     31.83     60.73     82.18      5.93 
   943       43.14      1.92112        81.60     52.00     46.40      7.47      7.78     57.50     34.92     54.36     85.08      4.32 
   944       46.15      1.96115        81.80     43.73     40.00     25.60      0.00     68.40     41.75     63.24     81.59     15.37 
   945       37.38      2.13188        57.40     45.73     32.20     -7.47    -14.44     67.40     40.56     56.44     73.74     22.28 
   946       48.15      1.56388        88.20     52.53     30.80     -6.40     39.44     71.80     43.49     62.65     86.94     12.04 
   947       40.87      1.98317        60.60     49.47     28.80      9.60    -10.56     65.40     35.79     61.31     90.02     18.27 
   948       46.99      1.80254        76.40     47.60     46.20     14.13     -1.67     71.20     51.35     56.73     91.25     16.73 
   949       40.25      2.18163        84.60     20.67     35.00     -6.40      7.78     70.70     38.57     60.18     77.55     13.89 
   950       45.35      1.39567        72.80     55.87     53.00     -1.07     -8.33     66.30     49.52     66.07     87.94     11.36 
   951       53.42      1.30067        97.80     69.20     54.60     -4.27     12.22     68.50     49.76     67.75     93.70     24.94 
   952       51.27      1.14875        81.00     54.40     74.00     -5.33     11.11     63.40     55.40     63.78     91.34     23.64 
   953       53.71      1.09650        96.40     61.47     67.20     26.40      6.11     63.60     48.10     56.51     90.75     20.56 
   954       46.65      1.32330        84.00     45.73     51.60     22.93    -33.33     67.50     53.73     57.27     91.11     25.99 
   955       46.28      1.02032        80.00     60.00     44.80     18.13    -20.56     50.20     54.05     59.82     92.79     23.52 
