constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 100
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   244       50.36      1.09797        86.72     58.71     62.24      7.09      5.78     59.96     52.44     59.41     89.12     22.11 
   245       52.14      0.76451        93.74     71.71     74.32     14.96     -1.83     35.29     52.71     58.87     89.23     32.44 
   246       49.94      0.41426        75.74     87.55     74.10     22.27      3.44     11.32     44.02     40.76     87.91     52.27 
   247       33.75      0.10334        48.30     85.73     41.06     37.09     22.06      1.70    -10.25     12.46     87.90     11.43 
   248       53.05      0.49012        87.32     81.29     81.86     32.64      4.17     19.64     45.17     47.29     88.48     42.66 
   249       51.99      0.71833        89.08     72.28     70.18      9.65     11.33     34.56     55.21     55.23     90.10     32.25 
   250       51.90      0.84702        87.54     67.65     71.90      8.00      2.72     47.61     55.86     60.23     91.66     25.82 
   251       50.20      0.57010        79.00     74.31     70.14     18.91     10.72     16.38     49.96     50.69     90.65     41.25 
   252       52.35      0.81721        84.70     67.33     73.02     11.65     13.17     41.78     54.01     57.56     90.94     29.38 
   253       51.82      0.94966        85.72     66.64     67.82     14.32     -2.33     58.20     56.46     59.18     87.22     24.96 
   254       52.37      0.85395        89.28     65.63     67.16     16.83      3.50     52.04     55.04     59.03     87.21     27.99 
   255       52.21      0.87424        85.24     68.39     70.66     20.72     -1.89     49.25     55.63     59.01     88.26     26.81 
   256       52.54      0.84137        90.18     71.05     63.06     14.08      3.67     45.97     58.44     60.09     89.23     29.67 
   257       52.40      1.09076        87.80     63.36     58.40     10.56     12.78     64.02     56.32     59.58     89.63     21.60 
   258       49.09      1.36274        83.56     55.77     56.68      7.23     -5.11     68.00     52.36     61.54     91.52     19.40 
   259       51.00      1.16575        88.82     57.35     62.24     12.27     -3.22     65.52     53.91     59.79     91.19     22.18 
   260       52.00      1.07119        88.56     64.03     59.76     10.72      7.33     62.99     54.23     60.05     87.86     24.48 
   261       50.41      1.33073        87.42     57.47     55.30     12.67     -0.83     67.74     55.79     61.95     88.58     17.99 
   262       48.28      1.55841        83.74     49.97     47.38     12.88      4.56     69.47     47.48     61.05     90.95     15.33 
   263       46.55      1.60475        82.88     52.61     46.06      5.60     -1.22     67.60     46.20     58.38     93.20     14.14 
   264       50.25      1.37163        85.44     57.51     58.00      2.08      8.78     72.19     49.98     60.14     89.61     18.76 
   265       47.85      1.57274        84.86     51.75     45.28      9.47     -0.72     69.58     49.10     60.13     92.34     16.68 
   266       47.83      1.49912        82.36     50.77     51.36      5.63      3.11     70.61     46.67     59.75     91.21     16.78 
   267       44.43      1.68498        81.60     46.01     42.98      7.20    -10.61     65.67     44.67     60.81     92.93     13.04 
   268       46.43      1.38519        81.10     49.07     51.32      4.59    -11.22     66.86     53.51     60.18     90.14     18.75 
   269       49.80      1.33474        88.22     54.27     57.82      8.61      0.78     68.36     50.12     61.16     90.51     18.13 
   270       49.47      1.20338        85.66     57.88     53.28      9.87      5.11     63.34     50.48     60.68     89.22     19.23 
   271       52.79      1.04283        90.48     63.71     65.72     11.81      5.89     60.28     57.02     61.17     89.79     22.04 
   272       51.75      1.07436        90.80     60.37     60.68      9.12      6.72     60.98     56.89     58.83     89.06     24.07 
   273       51.32      0.92663        90.18     64.47     64.16     12.19     -3.83     54.24     59.00     59.15     86.88     26.74 
   274       53.17      0.99446        88.02     68.59     67.86     14.75      6.06     57.83     53.64     60.01     89.71     25.20 
   275       51.99      1.08349        96.42     57.33     62.38     13.63      3.33     61.54     51.57     60.06     88.50     25.17 
   276       50.73      0.96376        91.22     61.29     67.34     10.72     -8.72     55.34     57.10     59.35     88.46     25.20 
   277       52.39      0.99054        85.46     66.92     65.06     10.85     11.44     58.45     55.56     58.53     89.19     22.38 
   278       51.05      0.99754        87.22     62.71     65.50     19.47     -6.78     54.90     51.64     60.30     90.64     24.88 
   279       51.36      1.05172        91.68     58.13     63.34     14.03     -2.28     60.78     53.44     61.87     90.20     22.39 
   280       52.05      0.94523        87.44     67.53     64.88     11.49      4.83     51.83     56.38     58.77     89.87     27.43 
     1       51.39      0.77000        92.54     66.20     71.56      9.97     -2.11     40.76     54.01     59.45     89.32     32.22 
     2       47.86      1.29844        83.60     55.60     50.18      2.51      6.94     62.43     52.53     60.41     87.03     17.40 
     3       49.68      1.01817        86.86     58.00     61.66     10.05     -0.00     51.98     58.96     60.53     85.90     22.85 
     4       51.36      0.77749        91.48     67.28     69.78      6.83      4.28     39.33     56.65     57.77     88.46     31.77 
     5       42.51      0.22605        47.10     89.11     51.84     31.89      9.94      4.99     27.46     22.27     86.15     54.38 
     6       48.97      1.31495        79.96     53.80     55.08     10.69     -2.28     71.02     54.17     60.56     88.44     18.22 
     7       46.50      0.31744        40.20     87.23     74.86     37.95      0.44      6.86     39.58     31.33     89.30     57.29 
     8       46.44      0.26260        45.78     88.91     75.60     38.35      6.78      2.02     37.45     23.46     87.91     58.09 
     9       33.75      0.12287        43.58     91.25     32.54     36.08     17.89     -2.03     -1.63     10.80     89.11     19.96 
    10       39.57      0.18511        44.78     92.39     37.38     50.43      1.28      2.82     15.39     18.08     86.05     47.08 
    11       47.85      0.39764        65.60     84.99     73.68     24.75      2.72      6.55     41.78     39.16     87.90     51.33 
    12       53.10      0.90445        92.62     65.77     71.12     13.60      7.11     51.31     57.71     58.82     85.48     27.43 
    13       49.52      1.20593        86.54     54.73     59.30      9.39     -1.33     65.13     52.64     60.85     88.05     19.86 
    14       48.64      1.41512        85.96     51.68     58.74      4.03     -1.17     69.48     47.91     60.38     92.68     16.70 
    15       53.57      0.92817        89.88     69.05     71.64     17.65      3.44     48.46     56.73     61.28     88.89     28.65 
    16       52.27      1.07360        86.38     60.89     62.22     20.88      0.72     58.99     55.43     62.00     89.60     25.61 
    17       48.01      1.35369        84.66     57.56     44.76     11.47     -1.22     65.57     48.46     60.77     88.75     19.35 
    18       44.49      1.77907        82.44     44.04     42.24      9.55     -6.83     63.52     44.13     59.30     91.47     15.09 
    19       46.06      1.65576        84.18     47.01     46.06      8.64     -8.72     67.65     49.37     60.55     92.12     13.72 
    20       50.28      1.29706        86.92     56.09     52.86     12.00      7.44     67.92     52.65     59.42     88.73     18.76 
    21       46.69      1.72155        79.74     46.33     50.80      3.52      2.67     69.26     44.93     60.77     93.83     15.10 
