constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[1.0], [200.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  10.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p01       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   476       49.47     156.07862        70.60     60.13     86.80     25.07     -2.22     26.60     44.84     60.76     87.89     34.20 
   477       52.97     157.24687        95.80     73.87     74.20     20.27     -7.22     33.30     55.79     60.73     87.80     35.19 
   478       56.44     146.92786        85.40     72.67     77.60      5.87     37.22     40.60     60.87     65.35     83.63     35.25 
   479       47.94     156.22780        68.00     68.93     54.20     -2.67      4.44     35.10     60.87     59.02     99.68     31.85 
   480       54.51     143.67333        98.80     62.27     79.80      0.27      7.78     55.70     47.30     61.42     93.02     38.77 
   481       49.83     143.27590        54.60     62.67     74.60     21.60     21.67     23.20     55.16     64.22     98.32     22.28 
   482       57.08     143.57259        84.40     76.13     75.80     33.33     31.67     34.20     49.68     62.62     95.74     27.22 
   483       48.56     131.99826       102.20     51.73     72.40    -13.87    -14.44     43.30     56.98     70.80     80.86     35.62 
   484       50.94     146.26210        80.40     63.60     81.40     -5.60     22.78     28.40     58.89     63.20     83.95     32.35 
   485       53.64     143.16664        80.20     59.07     72.60      8.00     20.56     40.00     68.73     62.40     91.75     33.09 
   486       52.50     139.94398        96.00     70.80     88.60     -3.20     -3.33     50.30     47.78     63.38     93.61     21.11 
   487       48.35     139.66677        97.20     83.60     62.00     16.00    -16.67     16.20     46.75     66.00     85.44     26.98 
   488       49.84     145.43788        99.60     86.00     60.80     -8.80    -17.78     45.40     48.33     68.87     89.02     26.91 
   489       52.41     139.14511       102.00     85.87     65.00     -3.20      2.22     27.10     54.13     67.85     91.38     31.73 
   490       53.86     140.07585        83.00     77.33     78.20     14.40     -0.56     32.80     66.19     63.24     84.90     39.14 
   491       53.37     141.86925        91.20     76.67     69.80     11.47     -7.22     64.10     50.32     61.71     89.89     25.80 
   492       56.02     141.50870        96.60     54.00     79.00     22.13     11.11     63.50     58.41     62.29     81.50     31.67 
   493       52.83     147.74113        82.20     69.33     82.80     19.20      8.33     35.30     55.40     59.56     88.75     27.41 
   494       59.00     141.31558        97.80     67.60     72.80     21.07     20.00     56.50     58.10     70.15     90.34     35.68 
   495       49.63     140.16194        66.60     58.80     71.00     14.93     20.00     33.10     57.06     61.56     84.13     29.07 
   496       52.15     141.28295        91.80     63.33     62.80     21.87     21.11     20.80     48.25     60.84     96.78     33.95 
   497       56.08     142.06291        94.80     87.47     84.20     24.80    -22.22     33.30     55.95     69.45     92.65     40.43 
   498       56.98     140.56881        88.20     75.47     74.20      8.80     16.67     63.10     60.63     57.64     91.25     33.89 
   499       54.84     140.82539        87.40     81.47     67.40     18.93     11.67     56.00     46.59     59.35     89.98     29.63 
   500       50.34     141.59055        86.80     64.93     68.20     27.20    -12.22     33.80     54.76     67.13     86.12     26.67 
   501       53.31     141.18309       101.00     64.67     70.20     45.60     -2.22     27.50     48.10     60.98     87.85     29.44 
   502       49.59     140.49750        79.60     78.67     65.60     20.27     -0.00     25.50     55.48     64.29     81.45     25.06 
   503       55.82     140.48824        89.20     67.20     72.20     13.87     18.89     46.60     55.79     66.04     90.98     37.41 
   504       46.42     140.74906        85.40     71.60     72.00     -9.33    -27.78     28.40     58.49     66.33     91.47     27.59 
   505       48.51     140.68324        69.80     80.67     81.60     -5.07    -15.56     30.10     63.73     64.69     89.48     25.62 
   506       52.67     141.31558        91.40     61.20     78.20      2.93     10.56     41.50     49.52     66.98     84.58     39.81 
   507       52.75     143.82417        71.40     73.20     72.40     22.13     -2.22     51.00     47.78     65.38     94.24     32.16 
   508       41.50     168.22006        76.60     66.67     74.20     11.20    -46.11      2.80     56.59     57.24     89.80     25.99 
   509       54.64     143.63228        81.80     75.33     65.80      4.80     42.78     30.70     64.68     53.38     88.03     39.07 
   510       53.96     114.66830        85.60     69.87     61.60     20.53      0.56     49.40     57.94     63.42     93.92     36.79 
   511       54.24     165.33588        79.60     60.00     72.40     33.33     28.33     41.30     50.24     52.69     92.70     31.85 
   512       52.69     145.04894        78.40     65.87     71.60     25.87      3.89     38.60     60.32     61.60     91.70     29.07 
   513       50.67     152.91570        45.00     71.20     71.40     28.27    -12.78     48.60     60.40     59.09     89.52     46.05 
   514       58.07     100.55564        79.60     75.60     82.60     20.80      9.44     50.60     57.22     76.44     92.43     35.99 
   515       55.57     122.38870       103.60     69.07     74.40     24.53      3.33     49.00     46.98     61.49     88.89     34.38 
   516       58.27     62.97799        90.80     57.33     93.40      7.20     24.44     61.70     63.17     75.78     80.09     28.77 
   517       57.17     33.31820        86.80     71.33     62.80      3.47     13.89     66.20     64.92     87.09     86.49     28.70 
   518       59.45     32.94055        64.20     63.07     72.80     38.13     -2.22     86.10     64.52     82.29     89.39     36.23 
   519       39.51      7.08609        77.40     40.80     47.40     25.07     -8.33     62.30     22.94     64.58     51.07     11.85 
   520       54.75     58.99923        90.80     53.73     53.00     36.53    -12.22     67.50     66.51     77.82     84.85     29.01 
   521       58.78     62.60023        79.80     80.67     71.20      9.60     16.67     63.00     64.76     79.13     90.02     32.96 
   522       54.34     73.74673        84.40     67.47     70.80    -12.53      0.56     71.40     71.43     76.11     83.90     29.88 
   523       52.68     60.80214        85.00     62.93     75.40      2.40     -4.44     54.60     55.24     78.51     86.12     31.05 
   524       50.66     77.65804        78.40     75.07     74.60      0.27    -14.44     46.30     56.19     75.38     87.76     27.10 
   525       52.42     23.60547        70.40     56.53     64.40     10.40     -9.44     75.30     57.14     78.98     89.02     31.42 
   526       53.94     23.13544       106.80     56.93     73.40    -17.07      1.67     78.40     57.30     78.51     81.95     21.48 
   527       48.73     18.41255        55.40     51.20     73.40    -12.00      2.78     76.80     51.27     78.80     89.02     20.62 
   528       55.29     29.16019        95.60     62.80     61.40      4.00      6.11     65.40     62.06     81.67     88.89     24.94 
   529       45.40     13.97548        55.00     45.87     70.40      0.80    -11.67     81.30     37.38     81.75     81.27     11.91 
   530       61.00     47.33226        78.60     72.40     78.40      8.00     28.33     62.90     59.76     85.24     94.74     41.60 
   531       54.30     78.86037        73.20     68.00     62.60     -0.27      5.00     72.20     58.81     69.35     95.06     39.01 
   532       52.54     80.78112        78.20     71.47     57.80     19.20    -18.89     65.50     58.73     77.67     90.02     25.68 
   533       55.83     75.47876        87.60     70.00     84.40      1.87    -21.67     71.60     55.56     73.27    103.17     32.53 
   534       60.14     52.48151        99.40     60.53     73.00      9.07     25.56     62.20     69.44     79.71     91.25     31.23 
   535       55.68     83.02216        76.60     67.87     72.60     26.67      1.11     54.60     59.68     71.85     86.89     38.95 
   536       60.49     27.29839        95.60     63.33     73.80     -2.13     46.67     74.00     57.62     80.80     91.75     23.46 
   537       52.83     54.57743        83.80     62.40     58.40     12.00    -13.33     63.50     50.87     80.73     88.98     40.99 
   538       54.75     53.08549        86.60     73.60     81.00      1.60    -21.67     70.30     60.16     78.62     84.54     32.72 
   539       54.50     86.04213        82.40     68.93     69.60     34.13    -22.78     69.10     54.52     70.84     83.49     34.75 
   540       57.25     118.07416        87.80     60.53     83.40     24.53     21.67     41.60     62.30     64.62     94.38     31.67 
   541       60.25     125.32002        95.80     78.27     76.60     25.07     36.11     58.50     46.27     68.44     96.51     20.93 
   542       51.36     155.12484        95.60     67.60     65.40     27.47    -27.78     46.30     55.00     67.56     84.40     32.04 
   543       55.50     96.80410       103.80     62.00     75.00     12.80     19.44     43.80     42.62     70.87     90.52     34.14 
   544       52.55     107.47146        96.60     73.20     67.20     17.60    -28.89     58.80     58.02     66.95     83.72     32.28 
   545       54.82     125.35455        88.00     85.07     81.80     -2.40      3.89     57.00     56.51     63.09     88.53     26.73 
   546       49.86     157.66015        93.80     68.00     53.80      2.93     -1.11     51.10     58.41     58.69     92.06     20.86 
   547       53.71     143.57410        98.60     75.33     66.40     10.40     16.11     32.60     52.62     59.09     86.71     39.20 
   548       50.87     122.92815       100.60     75.60     60.40     12.53    -27.78     59.10     55.00     66.07     77.82     29.32 
   549       49.50     150.15101        87.80     65.33     77.00     10.67    -10.00     40.40     51.83     52.15     91.20     28.64 
   550       50.23     138.23185        90.20     69.73     57.20      1.60      6.11     39.30     57.38     57.09     89.16     34.51 
   551       53.60     142.86304        95.60     72.80     64.20     32.27     -7.78     47.50     47.94     64.04     91.11     28.33 
   552       51.71     147.61568        77.20     62.00     76.40     12.53     -5.00     35.10     57.06     71.67     95.69     34.44 
   553       50.47     146.11744        97.20     68.53     57.00      2.13     13.33     34.10     50.71     64.25     90.07     27.41 
   554       55.90     124.09089        93.80     66.80     72.00      4.27     15.56     43.40     67.46     75.24     88.75     31.73 
   555       53.32     107.72565        84.60     82.00     82.40     10.67    -11.11     38.50     51.59     70.18     87.48     36.91 
   556       54.82     125.08058        93.20     56.40     79.00     18.40     28.33     37.60     49.92     67.75     88.03     29.57 
   557       53.29     118.39570        90.40     65.20     57.00     31.20      8.33     49.70     50.48     67.38     86.12     27.10 
   558       54.36     123.07934        99.80     70.67     61.60     18.40     -5.00     57.50     50.71     69.75     86.08     34.14 
   559       54.84     123.59536        98.00     76.80     43.60     22.40     13.33     55.10     62.30     62.29     86.94     27.59 
   560       52.91     126.08445        84.80     51.47     55.00     16.80     27.78     53.70     61.35     65.93     85.94     26.30 
   561       50.10     114.85881        99.00     82.40     65.40      3.47    -23.89     34.70     53.57     72.80     85.26     28.27 
   562       55.19     109.51271        66.80     72.40     70.00     30.67     20.56     42.70     50.71     67.56     95.37     35.12 
   563       51.79     118.08154        80.40     61.73     65.80     18.93      0.56     44.70     58.10     67.42     92.47     27.84 
   564       52.77     108.25455        93.20     66.93     51.00      3.20     20.00     50.90     61.11     62.18     87.94     31.23 
   565       54.56     125.59794        88.60     76.00     77.40     11.20      3.33     52.70     62.86     59.35     82.59     31.54 
   566       58.65     133.86306        95.20     84.13     96.00      9.87     25.56     29.10     63.81     67.89     86.26     28.70 
   567       47.47     122.81195        66.20     65.87     68.20     13.07     -7.22     44.10     45.40     67.20     89.57     22.35 
   568       49.29     129.04653        77.60     80.00     71.60      1.87    -20.00     36.00     68.25     56.95     89.16     31.48 
   569       53.30     120.92388        99.80     70.27     63.60     24.27    -19.44     44.00     64.68     69.49     87.17     29.20 
   570       53.13     132.55952        82.00     63.87     79.00     21.87     -7.78     51.70     48.65     65.82     96.15     30.00 
   571       49.86     115.51076        78.60     72.13     82.00     13.07    -13.33     24.70     61.35     62.07     93.79     24.26 
   572       49.33     127.63336        97.00     54.53     62.80      6.40    -17.78     58.30     52.38     58.44     92.38     28.83 
   573       53.68     103.93326        79.20     74.00     70.20     22.13     -0.00     55.30     52.62     62.55     88.16     32.59 
   574       51.51     103.00166        82.80     73.07     63.60     20.00    -18.89     44.20     56.75     65.09     87.80     40.68 
   575       52.79     95.44099        96.20     73.73     68.20     21.07    -21.67     44.10     58.81     67.75     89.52     30.19 
   576       55.80     107.80399       104.40     71.87     81.60      6.93     16.67     57.50     48.10     60.58     83.17     27.22 
   577       57.65     96.47592        89.60     72.80     74.80     23.73     25.56     51.00     57.38     68.62     86.17     26.85 
   578       58.07     88.26618       103.60     73.47     68.20     30.67      4.44     59.80     51.59     68.65     81.00     39.26 
   579       54.69     81.55773        99.00     65.07     64.60      9.07    -17.78     64.80     54.60     75.35     89.43     42.72 
   580       57.07     80.93067        95.00     73.73     72.60      9.87     13.33     59.00     58.49     66.22     88.03     34.38 
   581       54.55     94.78781        82.80     83.33     78.00     13.60     -7.78     61.70     49.52     68.40     87.35     28.58 
   582       46.95     78.30270        88.60     51.60     49.00      1.33    -22.22     54.20     57.22     76.00     84.90     28.83 
   583       59.51     88.06965        81.20     85.33     79.40     12.53     31.11     53.00     58.02     69.35     96.60     28.52 
   584       52.34     83.38117        96.40     60.80     72.40    -11.47      2.22     59.10     53.73     68.76     93.38     28.02 
   585       53.36     88.88574        80.80     71.07     56.00     25.87     -3.33     67.40     53.65     75.82     86.35     20.00 
   586       56.11     87.95179        90.60     66.00     75.80      7.20     17.78     58.70     55.56     68.29     90.52     30.68 
   587       57.59     86.15278        99.00     75.47     69.60      3.73      3.33     71.20     59.68     75.02     86.85     31.98 
   588       54.94     89.59489        92.20     70.53     81.40     22.13    -36.67     70.90     64.84     69.09     83.36     31.60 
   589       57.24     85.27566       100.20     76.53     88.00     19.73     -8.33     63.20     48.02     66.00     93.97     25.06 
   590       49.61     94.40649        86.00     79.47     59.20      6.67    -22.78     48.40     56.75     62.91     83.36     36.17 
   591       52.54     89.40565       101.40     69.07     54.40     26.67      1.11     26.30     52.06     69.60     86.39     38.40 
   592       56.27     82.95418        87.60     63.60     86.20     20.53     -5.00     59.40     56.35     73.85     90.02     30.19 
   593       49.76     81.78448        87.00     54.00     47.00      8.00     15.56     53.70     44.44     76.33     82.09     29.51 
   594       52.71     93.69327        70.00     62.67     59.20     30.67     -1.11     60.70     52.06     71.75     83.95     37.22 
   595       54.53     86.01890        89.60     66.13     70.40      6.93     11.11     47.00     57.46     69.67     89.89     37.10 
   596       53.10     87.56658        89.60     62.40     61.00      9.07     14.44     61.10     54.44     66.69     81.18     31.11 
   597       55.24     87.66795        84.60     58.40     63.60     29.87      5.00     63.40     55.56     70.73     86.58     34.69 
   598       58.35     88.23321        85.00     67.20     68.80     38.13     31.67     42.90     55.71     70.25     86.03     37.78 
   599       56.46     88.55693        88.20     60.13     75.60     22.93     19.44     52.00     59.76     71.02     86.03     29.44 
   600       51.32     87.75037        72.00     73.73     64.20     16.53    -20.00     55.70     50.71     72.98     92.56     34.75 
   601       57.63     88.34897        86.20     76.00     60.00      1.60     35.56     65.10     55.63     73.93     97.55     24.69 
   602       56.18     88.12984        96.20     77.33     64.40     -1.07     35.56     51.40     43.81     72.95     92.29     28.89 
   603       53.73     87.24787        95.80     77.87     67.60     20.80    -13.33     40.90     49.29     73.53     91.56     33.27 
   604       55.30     88.57457        93.00     79.47     81.80      8.00    -20.00     67.70     45.32     72.55     90.61     34.57 
   605       46.18     88.72010        81.40     59.20     52.20     -7.20     -3.33     39.40     52.30     77.35     78.96     31.48 
   606       56.50     88.20194        85.20     71.07     73.80     13.87     -4.44     69.40     49.44     82.29     91.20     33.15 
   607       52.55     88.06965        89.40     68.00     53.80     20.00      5.56     52.40     54.21     71.71     88.16     22.22 
   608       44.15     121.89935        83.20     67.33     63.00    -16.00     -7.22     24.00     55.48     63.09     85.58     23.02 
   609       55.25     147.06233        80.60     76.53     75.40     23.47     15.56     50.00     51.35     65.53     81.77     32.35 
   610       52.76     137.75247        93.20     67.20     79.40      9.60     -5.56     37.70     57.94     62.95     91.66     33.52 
   611       55.62     93.52505        76.00     67.60     58.40     18.40     18.33     58.60     56.75     81.67     88.30     32.16 
   612       59.37     53.18542        82.20     67.07     86.80     24.00      2.22     69.70     55.00     81.42     95.83     29.44 
   613       61.85     48.93224        86.60     71.33     96.20     19.47      7.78     71.30     58.17     76.47     98.19     33.02 
   614       54.41     86.01999        83.00     64.13     79.00     12.00     -0.56     51.20     56.43     72.44     92.43     34.01 
   615       50.27     73.78660        76.20     54.67     57.60      9.33     -3.33     55.70     53.73     78.69     92.93     27.22 
   616       57.38     64.00828        89.20     60.00     84.40     19.20      6.11     64.10     66.11     73.53     82.49     28.64 
   617       56.80     37.29923        90.60     78.27     56.80     11.47     -5.56     75.90     62.22     82.76     89.75     25.74 
   618       58.85     72.63861        99.60     77.20     76.20     14.13     -0.56     65.80     63.57     71.60     88.03     32.90 
   619       49.17     74.28968        91.00     64.53     64.40     -9.60    -30.56     62.90     51.75     74.84     91.25     31.17 
   620       54.65     115.86165        92.60     67.60     66.40     21.60     17.78     41.10     47.14     66.51     89.02     36.73 
   621       55.37     77.10457        91.40     70.93     47.80     25.60     17.22     58.00     54.92     77.56     86.08     24.20 
   622       53.77     105.85657        90.60     63.47     80.60     30.67      0.56     35.00     58.89     66.04     83.04     28.89 
   623       54.00     60.68231        78.20     70.67     65.80     -4.53     -1.11     73.40     62.22     76.04     85.12     34.20 
   624       51.63     86.96085        78.60     69.07     60.40     -4.80      4.44     54.20     59.37     77.20     88.93     28.89 
   625       55.22     56.88031        95.00     77.07     67.80     31.20    -21.67     65.10     39.76     73.24     89.61     35.12 
   626       55.16     94.17538        91.80     76.13     75.40     20.53     -5.56     50.60     60.40     69.60     84.22     28.46 
   627       56.47     130.18036        90.80     68.53     64.60     32.27     28.89     42.30     47.78     63.96     90.25     35.31 
   628       51.83     121.45445        79.60     73.47     74.00      2.67      8.89     44.50     57.62     62.98     87.35     27.22 
   629       50.29     127.85066        80.80     63.07     71.20     -2.67     -1.67     54.70     50.16     65.49     92.70     29.14 
   630       55.56     129.77649        92.80     63.33     71.80     35.47      6.67     67.10     43.33     65.85     82.22     27.04 
   631       59.69     139.52396       112.00     83.47     91.20     33.60     -1.11     51.10     45.79     65.53     93.92     21.36 
   632       53.86     100.73412        87.00     70.80     59.60      0.00     12.78     62.10     56.43     76.33     87.66     25.93 
   633       54.86     177.55038        96.60     72.40     76.60     15.73     22.22     27.50     50.00     60.80     91.66     35.06 
   634       53.62     139.39484        92.00     72.27     74.40     12.80    -15.00     53.00     54.37     68.84     90.34     33.21 
   635       54.39     165.50014        63.40     68.13     95.20     25.33      8.89     40.90     58.02     63.49     89.21     31.36 
   636       50.11     151.25042        87.80     82.80     44.00     49.60    -10.56     10.70     54.92     63.82     82.00     36.05 
   637       57.85     127.48849        87.80     83.07     73.80     16.53     15.56     57.20     56.51     60.25     89.16     38.64 
   638       49.15     159.19579        84.20     68.67     63.40     20.53     13.33     15.00     42.62     66.76     90.34     26.60 
   639       48.79     149.21455        90.40     66.93     62.20     14.13    -16.67     33.60     51.35     66.80     88.89     30.31 
   640       52.14     155.12454        83.80     54.40     79.00     53.87     -7.22     25.00     54.37     62.44     87.21     28.58 
   641       49.10     174.03312        87.80     60.27     67.60      4.53     -0.56     36.50     45.40     66.91     88.71     33.83 
   642       54.72     175.39306       108.60     62.67     86.00      8.27    -11.67     51.90     50.71     55.49     97.28     37.96 
   643       47.70     145.44292        86.80     68.93     57.00     -8.27    -15.56     38.70     63.73     61.02     89.89     34.75 
   644       55.48     124.54498        80.80     86.53     81.40     28.80     15.00     17.00     65.40     67.27     83.63     29.01 
   645       52.53     130.79018        86.80     71.07     67.40     -3.73     26.11     42.70     57.06     57.85     87.80     32.28 
   646       52.86     128.15556        76.60     66.40     71.40     29.07     -9.44     39.10     63.25     65.09     92.43     34.75 
   647       51.26     152.16634        83.60     68.93     94.00     29.60    -26.11     35.00     50.40     63.64     86.21     27.35 
   648       51.14     105.84561        73.00     75.87     51.60      0.27     -2.22     56.50     52.62     65.24     98.87     39.63 
   649       50.08     147.23918        63.00     60.13     84.40      8.27     18.33     34.40     68.73     58.58     86.58     18.33 
   650       51.12     131.21728        93.40     81.33     78.00     -4.80     -8.33     40.30     48.97     59.67     90.25     32.41 
   651       50.10     120.92333        86.40     68.53     62.80      9.60     12.78     39.00     42.70     63.96     86.89     28.33 
   652       54.09     125.61667       102.20     78.80     70.00      9.07      5.00     41.00     60.16     68.73     81.45     24.51 
   653       56.74     147.53998       101.20     77.73     76.00     20.80     10.00     31.20     63.25     61.16     89.48     36.60 
   654       49.59     160.64789        76.00     50.13     57.60     21.87     36.11     19.10     55.63     68.69     87.57     23.21 
   655       49.32     141.78760        93.60     68.40     76.00    -11.20      4.44     28.70     47.46     62.91     84.22     38.64 
   656       48.27     135.37269        63.40     77.73     51.20      9.07    -21.11     60.20     51.27     62.80     95.28     32.84 
   657       52.09     152.48832        82.60     70.13     71.40     24.53    -10.56     34.20     67.70     57.60     87.66     35.62 
   658       47.80     145.57765        89.40     75.20     59.40     18.93    -16.67     24.60     64.13     57.53     81.86     23.58 
   659       59.35     144.03005        99.20     87.60     84.00     13.07     16.11     48.00     68.89     60.00     87.53     29.14 
   660       52.26     145.00954        93.80     49.47     70.40      2.67     23.33     56.50     57.54     62.51     78.46     27.96 
   661       56.87     155.73718        96.20     76.80     82.00     10.93     26.11     31.30     58.10     62.33     94.29     30.68 
   662       49.67     140.13263        86.00     68.80     74.60     10.67     -8.33     36.70     54.84     55.49     88.12     29.81 
   663       53.76     152.45958        88.40     69.87     73.20     21.33      6.11     40.60     56.83     58.62     90.57     32.10 
   664       50.80     130.57885       102.60     76.53     68.40      0.27    -27.22     36.90     61.03     70.65     84.40     34.44 
   665       50.53     143.10301        96.40     61.07     78.80     12.00    -25.00     32.60     57.46     67.38     89.93     34.63 
   666       52.24     124.42351        78.20     61.47     53.80     17.60      7.78     69.70     54.76     63.42     88.30     27.41 
   667       55.16     135.57378        76.20     80.67     73.80     18.40     16.11     52.70     48.02     64.98     86.80     33.95 
   668       50.74     146.31908        89.20     64.27     63.80     19.73     -5.56     25.50     57.78     61.60     88.21     42.84 
   669       57.11     129.82615       104.60     80.80     59.60      6.13     35.56     44.60     57.22     62.07     89.57     30.99 
   670       49.39     127.90031        72.20     74.53     75.20     -6.67      1.67     32.00     57.14     63.96     88.57     35.25 
   671       56.82     143.45642        93.40     79.47     73.40     17.87     11.11     48.70     58.81     60.40     89.43     35.62 
   672       49.50     135.08291        94.00     78.53     60.20    -14.13     17.22     29.60     54.60     58.51     95.06     21.42 
   673       50.24     137.80832        80.60     67.47     63.80     24.27    -11.67     32.60     72.22     66.51     85.03     21.54 
   674       53.32     153.82736        87.60     57.47     70.00     20.80     19.44     41.80     53.17     62.33     87.48     33.09 
   675       52.55     147.82277        89.00     57.73     78.80      6.40     10.00     28.40     54.29     63.93    101.50     35.49 
   676       53.92     139.29319        95.40     69.47     68.20     12.00     16.67     36.30     53.89     64.76     88.44     34.07 
   677       51.52     132.20875        86.60     53.87     59.40     13.33     22.22     39.20     57.86     62.29     87.76     32.65 
   678       50.10     148.33219       101.00     65.47     73.20     -6.93    -10.00     39.60     66.67     56.04     88.30     27.65 
   679       45.80     153.37932        59.40     65.60     55.80     14.40    -18.89     33.80     57.46     59.13     92.20     39.07 
   680       51.10     140.99906        75.60     71.07     70.00     23.47    -19.44     54.70     53.41     65.67     88.66     27.90 
   681       46.61     154.98603        79.00     71.20     70.60     35.73    -21.11     19.30     40.48     59.78     81.95     29.20 
   682       52.88     141.98988        94.40     74.00     63.20     16.53      0.00     48.20     47.38     67.78     82.04     35.31 
   683       58.15     132.70724       101.00     68.00     92.80     17.07      6.11     53.70     56.67     62.11     91.97     32.10 
   684       50.24     122.72506        95.60     62.00     67.40     -8.00     -3.33     48.30     54.29     63.78     96.28     26.11 
   685       52.69     132.54671        94.60     60.40     84.60     -4.00      3.89     43.60     51.59     64.36     92.15     35.74 
   686       51.20     142.84703        86.80     66.67     64.00      8.80      2.78     37.50     65.95     60.47     90.66     28.33 
   687       52.64     142.96324        95.20     64.27     65.40     31.47     10.56     38.40     48.17     61.35     84.08     27.47 
   688       51.81     136.21778        90.40     71.87     57.00     -0.80     -9.44     52.90     63.25     64.36     91.56     36.98 
   689       51.55     136.95799        80.20     75.60     69.40     32.80    -21.67     40.60     54.52     65.71     83.13     35.25 
   690       53.10     130.32121        72.20     72.40     82.40      4.80     19.44     31.50     68.49     69.93     79.23     30.62 
   691       52.26     134.32591       101.20     70.40     62.80     18.93      0.56     22.70     58.25     61.24     94.29     32.22 
   692       59.22     127.09296        95.20     74.93     78.00     23.47     25.00     53.40     50.48     64.04     88.21     39.51 
   693       54.96     124.69229        96.40     74.27     74.80      4.53      9.44     49.60     59.21     68.29     90.48     22.59 
   694       50.25     125.26755        92.60     70.80     63.20    -14.13     18.89     48.40     46.59     65.45     79.95     30.74 
   695       55.05     133.34780       102.40     76.40     70.20     24.00     -4.44     43.20     49.21     68.58     88.84     32.10 
   696       53.49     121.19278        93.20     70.40     45.20     26.13      1.67     43.80     51.11     75.75     92.61     35.00 
   697       47.77     130.93043        90.80     67.60     54.00     -0.53    -31.11     53.90     57.86     68.29     89.25     27.65 
   698       44.70     126.71037        59.40     71.73     59.60     -0.80     -8.33     36.60     51.83     64.07     84.58     28.33 
   699       50.42     126.82428        98.00     62.27     57.80      3.47    -25.00     65.00     53.02     70.07     95.06     24.57 
   700       51.50     127.97474        97.60     75.73     74.60     18.13    -14.44     19.50     56.51     65.49     92.65     29.26 
   701       52.15     127.74339        67.40     69.87     71.40     25.33    -10.56     63.80     53.25     67.45     82.90     30.68 
   702       50.41     126.29022        79.00     67.33     78.60     11.47     -1.11     37.40     47.30     66.58     84.40     33.09 
   703       51.15     126.93458        70.80     72.00     80.80     12.53      6.11     41.00     52.78     62.62     90.43     22.41 
   704       54.00     127.67212        95.80     68.27     83.80     -1.33      7.22     43.00     62.22     56.65     93.20     31.17 
   705       53.18     126.70590        92.40     80.00     69.80     -4.53     23.33     37.60     54.92     63.64     84.13     30.56 
   706       50.46     127.29639        84.20     70.40     77.60      8.27     -8.89     38.20     67.54     57.71     83.17     26.36 
   707       52.19     127.74890        88.60     60.00     93.20      8.80      8.89     26.50     60.40     57.60     88.07     29.88 
   708       55.44     127.09296        91.40     79.33     68.00     18.40     -2.22     60.00     50.16     62.22     94.15     32.96 
   709       55.96     88.30839        74.60     80.40     89.80     19.47     -6.11     51.00     56.43     73.89     90.61     29.51 
   710       50.95     63.75380        92.60     66.80     58.40      2.67    -25.56     55.20     67.62     75.93     87.44     28.40 
   711       54.45     102.99765        92.20     72.53     82.80     10.93     -2.22     40.80     58.41     70.00     92.43     26.60 
   712       51.40     134.76569        76.80     81.73     60.60     13.33     -1.67     48.30     58.57     59.96     86.12     30.25 
   713       53.76     118.31406        76.60     71.07     69.40     20.53      2.22     48.70     60.48     67.05     89.12     32.47 
   714       62.17     43.00074        85.60     85.33     70.20     43.47    -22.78     94.50     70.63     74.22     86.85     33.70 
   715       53.72     35.88751        86.80     58.13     63.80      6.13      5.56     75.50     47.86     80.25     90.52     22.65 
   716       57.09     81.95237        97.80     68.27     80.60     22.13      3.89     47.00     61.67     71.13     91.29     27.10 
   717       49.64     126.03114        86.00     73.87     69.40     -2.13    -20.56     45.80     54.13     65.27     90.20     34.44 
   718       53.28     87.51819        66.20     70.27     62.80     14.67     12.22     57.10     60.24     69.60     90.70     29.01 
   719       54.17     94.20781        88.80     78.27     61.00     18.13     -6.67     65.60     50.32     70.15     89.98     26.17 
   720       57.38     110.20223        71.60     76.93     79.20     12.00     19.44     57.60     63.49     69.16     94.83     29.57 
   721       50.89     93.52461        97.00     53.73     64.80      1.07     10.00     36.50     54.21     73.24     87.85     30.56 
   722       53.18     119.78622        89.80     75.20     63.20     12.80     11.67     39.90     50.71     63.38     94.24     30.86 
   723       48.19     97.69574        84.00     54.40     91.40    -12.80    -22.78     45.30     54.68     68.47     88.25     30.93 
   724       55.57     121.91794        83.40     68.00     56.80     10.67     21.67     61.20     61.90     62.51     93.24     36.30 
   725       54.89     132.96951        97.20     76.00     77.20     15.47      1.67     41.00     45.71     71.82     89.98     32.84 
   726       55.19     101.03228        98.40     63.60     76.60     15.47     -6.11     43.80     57.62     72.87     94.92     34.75 
