constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    77.46     4.267979  0.933370        99.60     95.08     97.40     63.76     10.57     99.40     56.86     94.36     75.51     82.11 
    81.31     4.584177  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.86     94.44     94.89     82.07 
    82.71     2.861084  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.17     96.11     94.89     82.11 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.89     62.05 
    81.20     4.819836  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.00     94.22     94.89     82.10 
    78.61     6.762786  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.05     94.84     82.09 
    79.56     4.591475  0.959802        99.60     95.08     97.40     63.76     10.57     99.40     58.43     94.22     95.10     82.10 
    81.69     3.495027  0.985132        99.60     95.08     97.40     63.76     10.57     99.40     78.52     95.60     94.90     82.08 
    82.97     2.239224  0.994405        99.60     95.08     97.40     63.76     10.57     99.40     90.33     96.62     94.89     82.09 
    80.57     4.938981  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.75     94.15     94.88     82.09 
    79.86     4.024714  0.889224        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.36     99.98     82.09 
    81.72     3.747679  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.98     95.45     94.89     82.10 
    81.16     0.820264  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.37     97.78     94.89     60.80 
    83.08     1.497788  0.924229        99.60     95.08     97.40     63.76     10.57     99.40     91.05     97.13     94.89     81.95 
    82.39     1.476100  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.06     97.27     94.88     74.84 
    82.89     1.813848  0.931019        99.60     95.08     97.40     63.76     10.57     99.40     89.25     96.84     94.89     82.09 
    77.47     3.624977  0.854251        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.95     75.50     82.10 
    77.46     3.867327  0.886021        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.87     75.50     82.09 
    83.02     1.590586  0.926967        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.05     94.88     82.08 
    82.77     1.498373  0.845585        99.60     95.08     97.40     63.76     10.57     99.40     88.07     96.98     94.92     81.97 
    79.87     3.668810  0.837055        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.44    100.00     82.10 
    77.46     3.444775  0.799761        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.87     75.50     82.11 
    80.31     3.247551  0.923228        99.60     95.08     97.40     63.76     10.57     99.40     68.61     95.60     91.02     82.10 
    79.80     4.433748  0.912869        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.75     99.99     82.10 
    81.83     3.026403  0.972761        99.60     95.08     97.40     63.76     10.57     99.40     79.52     95.96     94.90     82.09 
    82.44     1.571525  0.973113        99.60     95.08     97.40     63.76     10.57     99.40     92.14     97.13     94.75     74.56 
    81.19     0.500000  0.968563        99.60     95.08     97.40     63.76     10.57     99.40     92.49     97.82     94.89     60.94 
    82.35     3.430714  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.14     95.67     94.86     81.97 
    78.62     3.498753  0.928406        99.60     95.08     97.40     63.76     10.57     99.40     67.40     95.38     75.49     82.09 
    82.41     2.883985  0.973779        99.60     95.08     97.40     63.76     10.57     99.40     85.24     96.04     94.89     82.09 
    79.92     3.890237  0.907139        99.60     95.08     97.40     63.76     10.57     99.40     56.39     94.95     99.99     82.10 
    81.68     3.572160  0.989684        99.60     95.08     97.40     63.76     10.57     99.40     78.64     95.53     94.90     81.96 
    81.50     3.447665  0.971368        99.60     95.08     97.40     63.76     10.57     99.40     77.49     95.60     94.00     82.10 
    81.43     4.348258  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     76.73     94.95     94.89     81.95 
    81.81     3.158046  0.981666        99.60     95.08     97.40     63.76     10.57     99.40     79.65     95.82     94.90     81.97 
    81.24     4.515529  0.992600        99.60     95.08     97.40     63.76     10.57     99.40     75.21     94.44     94.90     82.09 
    81.55     3.762750  0.984002        99.60     95.08     97.40     63.76     10.57     99.40     77.29     95.38     94.89     82.09 
    81.72     3.492935  0.989389        99.60     95.08     97.40     63.76     10.57     99.40     78.93     95.60     94.90     81.95 
    81.68     3.335545  0.982024        99.60     95.08     97.40     63.76     10.57     99.40     78.93     95.75     94.39     81.96 
    82.84     2.589222  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.28     96.33     94.89     82.09 
    82.35     1.765304  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.26     96.98     94.88     73.57 
    83.05     2.128465  0.995467        99.60     95.08     97.40     63.76     10.57     99.40     91.07     96.69     94.84     82.09 
    81.13     1.282833  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.28     97.42     94.88     61.94 
    82.32     2.088623  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.26     96.76     94.89     74.47 
    82.80     2.748110  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.95     96.25     94.88     82.10 
    82.94     2.416043  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.14     96.47     94.88     82.11 
    82.47     3.226290  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     86.22     95.89     94.88     81.95 
    82.25     1.918864  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.03     96.91     94.88     72.83 
    82.43     1.667768  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.40     97.05     94.89     74.14 
    82.48     2.776586  0.977136        99.60     95.08     97.40     63.76     10.57     99.40     86.27     96.18     94.49     82.09 
    82.58     2.503070  0.967479        99.60     95.08     97.40     63.76     10.57     99.40     87.21     96.33     94.40     82.09 
    82.51     1.455589  0.988966        99.60     95.08     97.40     63.76     10.57     99.40     93.03     97.27     94.82     74.14 
    83.08     1.699840  0.968805        99.60     95.08     97.40     63.76     10.57     99.40     91.33     96.98     94.67     81.96 
    83.12     1.672401  0.965044        99.60     95.08     97.40     63.76     10.57     99.40     91.32     97.05     94.90     82.08 
    82.52     1.382291  0.984597        99.60     95.08     97.40     63.76     10.57     99.40     93.07     97.27     94.89     74.17 
    83.22     1.356436  0.940614        99.60     95.08     97.40     63.76     10.57     99.40     92.12     97.27     94.90     82.09 
    82.97     1.782808  0.952467        99.60     95.08     97.40     63.76     10.57     99.40     90.33     96.91     94.54     82.10 
    82.39     1.026832  0.921666        99.60     95.08     97.40     63.76     10.57     99.40     93.08     97.49     94.68     72.81 
    82.98     1.598258  0.931662        99.60     95.08     97.40     63.76     10.57     99.40     90.41     97.05     94.49     82.09 
    83.08     1.385631  0.910910        99.60     95.08     97.40     63.76     10.57     99.40     91.15     97.20     94.51     82.10 
    82.92     1.701040  0.933704        99.60     95.08     97.40     63.76     10.57     99.40     90.16     96.91     94.41     81.90 
    82.41     1.026786  0.928820        99.60     95.08     97.40     63.76     10.57     99.40     93.13     97.49     94.69     73.01 
    82.99     1.733251  0.940189        99.60     95.08     97.40     63.76     10.57     99.40     90.20     96.91     94.89     82.08 
    82.93     1.783478  0.938585        99.60     95.08     97.40     63.76     10.57     99.40     90.03     96.91     94.41     82.10 
    82.91     1.822429  0.941125        99.60     95.08     97.40     63.76     10.57     99.40     89.98     96.84     94.41     82.09 
    82.90     1.881901  0.945729        99.60     95.08     97.40     63.76     10.57     99.40     89.40     96.84     94.90     82.10 
    82.92     1.846085  0.945137        99.60     95.08     97.40     63.76     10.57     99.40     90.01     96.84     94.48     82.08 
    82.84     1.885896  0.940758        99.60     95.08     97.40     63.76     10.57     99.40     89.26     96.84     94.37     82.11 
    82.88     1.913047  0.941533        99.60     95.08     97.40     63.76     10.57     99.40     89.20     96.76     94.90     82.11 
    82.90     1.853535  0.944656        99.60     95.08     97.40     63.76     10.57     99.40     89.98     96.84     94.42     81.94 
    82.97     1.828082  0.945309        99.60     95.08     97.40     63.76     10.57     99.40     90.06     96.84     94.90     82.09 
    82.83     1.904648  0.943102        99.60     95.08     97.40     63.76     10.57     99.40     89.26     96.76     94.39     82.08 
    82.92     1.879676  0.949465        99.60     95.08     97.40     63.76     10.57     99.40     90.01     96.84     94.49     82.10 
    82.96     1.879676  0.949465        99.60     95.08     97.40     63.76     10.57     99.40     90.01     96.84     94.89     82.10 
    77.32     3.738694  0.748130        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.45     75.51     82.09 
    75.08     6.815558  0.525106        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     82.12 
    75.08     6.857791  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.09 
    77.52     8.007355  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.08 
    77.53     9.000000  0.734820        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.11 
    78.09     9.000000  0.891724        99.60     95.08     97.40     63.76     10.57     99.40     56.34     76.80    100.00     81.96 
    75.08     8.995846  0.740316        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.09 
    76.63     5.776907  0.854774        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.55     75.49     82.12 
    78.82     8.368665  0.970723        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.07     99.99     81.97 
    75.94     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64     75.50     82.08 
    78.37     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.64     99.99     81.96 
    77.53     9.000000  0.831670        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.10 
    75.06     9.000000  0.698109        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.96 
    75.09     9.000000  0.859929        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.24     75.51     81.96 
    77.53     9.000000  0.640127        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.10 
    75.08     9.000000  0.733670        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.09 
    77.52     9.000000  0.798801        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.10 
    75.89     7.787008  0.882448        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.20     75.50     82.10 
    78.85     5.274600  0.679248        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.36     99.99     81.96 
    77.51     6.703226  0.646379        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     81.96 
    75.14     6.677710  0.689132        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.64     75.49     82.09 
    79.63     4.184812  0.748572        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.07    100.00     82.10 
    82.47     2.060816  0.899107        99.60     95.08     97.40     63.76     10.57     99.40     85.30     96.55     94.94     82.10 
    80.33     5.311011  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.14     93.45     94.84     82.10 
    78.87     8.466338  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.44     99.98     82.10 
    79.07     6.217439  0.900823        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.47    100.00     82.09 
    81.25     4.682969  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.49     94.36     94.84     81.96 
    82.90     2.493925  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.00     96.40     94.88     81.96 
    83.06     2.191343  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.07     96.69     94.88     82.11 
    81.24     0.500000  0.857213        99.60     95.08     97.40     63.76     10.57     99.40     92.18     97.75     94.89     61.75 
    82.37     1.721590  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.32     97.05     94.89     73.62 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.89     62.01 
    81.16     0.500000  0.871399        99.60     95.08     97.40     63.76     10.57     99.40     92.27     97.75     94.80     60.96 
    82.44     1.428133  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.12     97.27     94.88     75.31 
    82.37     3.393615  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.24     95.75     94.87     82.08 
    82.44     2.265575  0.931415        99.60     95.08     97.40     63.76     10.57     99.40     86.13     96.47     93.99     81.96 
    79.92     3.375562  0.805459        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.95     99.99     82.11 
    76.46     5.773192  0.763375        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.95     75.49     81.97 
    83.08     1.465986  0.930907        99.60     95.08     97.40     63.76     10.57     99.40     91.23     97.13     94.54     82.09 
    82.42     2.570654  0.954153        99.60     95.08     97.40     63.76     10.57     99.40     85.92     96.25     94.15     82.08 
    81.53     2.547133  0.922632        99.60     95.08     97.40     63.76     10.57     99.40     78.58     96.18     92.69     82.09 
    82.81     2.704762  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.05     96.25     94.89     82.08 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.88     62.04 
    81.47     4.295207  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     76.92     95.02     94.88     82.09 
    82.37     3.396940  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.75     94.87     82.08 
    82.39     3.352702  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.35     95.75     94.89     82.09 
    80.82     0.958653  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.10     97.64     94.88     57.75 
    83.19     1.329065  0.934284        99.60     95.08     97.40     63.76     10.57     99.40     92.10     97.27     94.62     82.09 
    80.91     0.500000  0.939901        99.60     95.08     97.40     63.76     10.57     99.40     92.44     97.75     94.83     58.30 
    81.21     0.500000  0.865056        99.60     95.08     97.40     63.76     10.57     99.40     92.27     97.75     94.88     61.37 
    82.09     1.810458  0.983797        99.60     95.08     97.40     63.76     10.57     99.40     91.39     96.98     94.77     71.99 
    82.61     0.500000  0.823761        99.60     95.08     97.40     63.76     10.57     99.40     92.08     97.93     94.88     75.38 
    80.99     0.500000  0.881916        99.60     95.08     97.40     63.76     10.57     99.40     92.29     97.75     94.82     59.28 
    77.51     3.061206  0.826343        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.38     75.50     82.10 
    82.98     1.451927  0.906034        99.60     95.08     97.40     63.76     10.57     99.40     90.39     97.13     94.39     82.08 
    77.50     3.261275  0.843895        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.24     75.49     82.10 
    81.49     2.752767  0.936052        99.60     95.08     97.40     63.76     10.57     99.40     78.27     96.04     92.73     82.07 
    81.18     0.500000  0.868127        99.60     95.08     97.40     63.76     10.57     99.40     92.28     97.75     94.89     61.10 
    82.54     0.500000  0.841487        99.60     95.08     97.40     63.76     10.57     99.40     92.17     97.93     94.80     74.67 
    82.21     1.310525  0.940429        99.60     95.08     97.40     63.76     10.57     99.40     92.22     97.27     94.88     71.92 
    82.56     2.233875  0.939449        99.60     95.08     97.40     63.76     10.57     99.40     87.07     96.47     94.13     82.10 
    83.09     1.810548  0.970803        99.60     95.08     97.40     63.76     10.57     99.40     91.14     96.91     94.90     82.12 
    81.31     0.500000  0.996826        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.88     62.04 
    81.27     0.500000  0.972979        99.60     95.08     97.40     63.76     10.57     99.40     92.50     97.82     94.86     61.71 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.87     62.07 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.89     62.06 
    82.35     1.696186  0.995730        99.60     95.08     97.40     63.76     10.57     99.40     92.28     97.05     94.85     73.51 
    82.34     2.060912  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.30     96.76     94.88     74.62 
    83.03     2.257305  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.96     96.62     94.87     82.10 
    81.10     1.257895  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.31     97.42     94.86     61.64 
    83.08     1.694576  0.964889        99.60     95.08     97.40     63.76     10.57     99.40     91.27     96.98     94.64     82.10 
    82.56     0.898528  0.957354        99.60     95.08     97.40     63.76     10.57     99.40     91.87     97.64     94.89     75.43 
    82.33     1.812363  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.19     96.98     94.88     73.46 
    80.97     0.979737  0.988954        99.60     95.08     97.40     63.76     10.57     99.40     92.00     97.64     94.83     59.41 
    82.88     2.092843  0.964900        99.60     95.08     97.40     63.76     10.57     99.40     89.32     96.69     94.89     82.09 
    82.75     1.986688  0.930078        99.60     95.08     97.40     63.76     10.57     99.40     88.16     96.69     94.89     81.97 
    82.77     2.078468  0.944496        99.60     95.08     97.40     63.76     10.57     99.40     88.26     96.62     94.88     82.09 
    83.21     1.077772  0.900070        99.60     95.08     97.40     63.76     10.57     99.40     92.30     97.42     94.63     81.95 
    82.52     0.649894  0.874885        99.60     95.08     97.40     63.76     10.57     99.40     91.89     97.78     94.88     74.81 
    82.69     1.946802  0.924344        99.60     95.08     97.40     63.76     10.57     99.40     88.14     96.69     94.17     82.10 
    82.58     2.231293  0.943753        99.60     95.08     97.40     63.76     10.57     99.40     87.22     96.55     94.25     81.96 
    82.41     2.632290  0.953655        99.60     95.08     97.40     63.76     10.57     99.40     85.13     96.18     94.91     82.09 
    82.80     2.438497  0.982529        99.60     95.08     97.40     63.76     10.57     99.40     89.01     96.40     94.63     82.11 
    82.92     2.478746  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.03     96.47     94.89     81.97 
    82.33     2.073552  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.28     96.76     94.86     74.57 
    82.97     2.115705  0.985464        99.60     95.08     97.40     63.76     10.57     99.40     90.33     96.69     94.76     82.11 
    82.98     2.118363  0.984681        99.60     95.08     97.40     63.76     10.57     99.40     90.31     96.69     94.89     82.11 
    82.44     1.632434  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.45     97.13     94.86     74.20 
    82.70     2.243566  0.958333        99.60     95.08     97.40     63.76     10.57     99.40     88.19     96.55     94.40     82.09 
    82.63     2.758346  0.988195        99.60     95.08     97.40     63.76     10.57     99.40     87.37     96.18     94.87     82.09 
    82.82     2.209099  0.963304        99.60     95.08     97.40     63.76     10.57     99.40     88.98     96.55     94.90     81.95 
    82.86     2.167177  0.966833        99.60     95.08     97.40     63.76     10.57     99.40     89.18     96.62     94.90     82.09 
    82.95     2.083707  0.969199        99.60     95.08     97.40     63.76     10.57     99.40     89.98     96.69     94.90     82.10 
    82.97     2.012150  0.966464        99.60     95.08     97.40     63.76     10.57     99.40     90.08     96.76     94.90     82.10 
    82.94     2.082723  0.967541        99.60     95.08     97.40     63.76     10.57     99.40     89.95     96.69     94.90     82.08 
    82.97     2.028312  0.969335        99.60     95.08     97.40     63.76     10.57     99.40     90.11     96.76     94.90     82.11 
    82.91     2.103099  0.969438        99.60     95.08     97.40     63.76     10.57     99.40     89.95     96.69     94.54     82.09 
    82.84     2.143965  0.969587        99.60     95.08     97.40     63.76     10.57     99.40     89.32     96.62     94.55     82.12 
    82.85     2.180781  0.973540        99.60     95.08     97.40     63.76     10.57     99.40     89.34     96.62     94.62     82.10 
    82.93     2.104640  0.974799        99.60     95.08     97.40     63.76     10.57     99.40     90.07     96.69     94.65     82.08 
    82.96     2.104640  0.974799        99.60     95.08     97.40     63.76     10.57     99.40     90.07     96.69     94.88     82.10 
    81.03     1.174208  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.41     97.49     94.88     60.75 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.89     62.06 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.89     62.07 
    81.27     0.500000  0.972952        99.60     95.08     97.40     63.76     10.57     99.40     92.50     97.82     94.86     61.70 
    81.31     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.89     62.06 
    81.31     0.500000  0.984792        99.60     95.08     97.40     63.76     10.57     99.40     92.52     97.82     94.88     62.02 
    80.88     0.500000  0.922439        99.60     95.08     97.40     63.76     10.57     99.40     92.41     97.75     94.88     57.94 
    81.17     0.500000  0.870359        99.60     95.08     97.40     63.76     10.57     99.40     92.27     97.75     94.88     60.98 
    80.92     0.500000  0.942326        99.60     95.08     97.40     63.76     10.57     99.40     92.45     97.75     94.85     58.40 
    81.31     0.500000  0.999763        99.60     95.08     97.40     63.76     10.57     99.40     92.55     97.82     94.86     62.05 
    81.16     0.500000  0.870569        99.60     95.08     97.40     63.76     10.57     99.40     92.27     97.75     94.81     60.99 
    80.70     2.399677  0.829466        99.60     95.08     97.40     63.76     10.57     99.40     68.02     96.04     95.10     82.09 
    82.51     0.827825  0.890993        99.60     95.08     97.40     63.76     10.57     99.40     93.26     97.64     94.87     73.54 
    79.95     3.165029  0.811525        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.24     99.98     82.09 
    81.13     3.553204  0.954047        99.60     95.08     97.40     63.76     10.57     99.40     75.48     95.45     92.49     82.08 
    82.58     0.500000  0.807141        99.60     95.08     97.40     63.76     10.57     99.40     92.00     97.93     94.76     75.28 
    83.30     0.500000  0.641365        99.60     95.08     97.40     63.76     10.57     99.40     92.45     97.78     94.88     82.09 
    83.26     0.500000  0.638500        99.60     95.08     97.40     63.76     10.57     99.40     92.43     97.78     94.51     82.09 
    81.64     1.076911  0.634435        99.60     95.08     97.40     63.76     10.57     99.40     79.09     96.98     92.39     82.09 
    83.09     0.500000  0.526282        99.60     95.08     97.40     63.76     10.57     99.40     91.12     97.64     94.27     82.10 
    82.40     0.500000  0.697361        99.60     95.08     97.40     63.76     10.57     99.40     93.20     97.85     94.88     72.25 
    82.99     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.14     82.10 
    82.66     0.500000  0.688016        99.60     95.08     97.40     63.76     10.57     99.40     93.15     97.78     94.90     74.99 
    81.27     1.030104  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     68.13     96.62     99.99     82.10 
    83.07     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.93     82.09 
    80.11     1.786192  0.646176        99.60     95.08     97.40     63.76     10.57     99.40     57.05     96.11    100.00     82.11 
    82.99     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.13     82.10 
    82.99     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.12     82.08 
    76.47     3.596273  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.95     75.51     82.07 
    79.51     1.363112  0.633248        99.60     95.08     97.40     63.76     10.57     99.40     75.21     96.62     75.50     81.97 
    80.25     1.372515  0.556458        99.60     95.08     97.40     63.76     10.57     99.40     58.30     96.33    100.00     82.09 
    83.07     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.92     82.10 
    77.39     2.178161  0.503698        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.29     75.49     81.97 
    77.12     3.077447  0.554146        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.49     75.49     82.10 
    83.00     0.500000  0.505330        99.60     95.08     97.40     63.76     10.57     99.40     90.40     97.56     94.14     82.08 
    83.00     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.14     82.10 
    79.91     2.631087  0.627799        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.87    100.00     82.10 
    83.28     0.500000  0.624342        99.60     95.08     97.40     63.76     10.57     99.40     92.35     97.71     94.89     82.10 
    77.48     1.894923  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.16     75.49     81.96 
    81.71     0.747042  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     79.60     97.13     92.45     82.09 
    79.98     2.627808  0.756477        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.53    100.00     82.08 
    79.98     1.863039  0.563522        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.60     99.99     82.10 
    82.67     0.500000  0.691484        99.60     95.08     97.40     63.76     10.57     99.40     93.17     97.78     94.87     75.04 
    82.61     0.500000  0.829145        99.60     95.08     97.40     63.76     10.57     99.40     92.09     97.93     94.88     75.42 
    81.15     0.500000  0.874747        99.60     95.08     97.40     63.76     10.57     99.40     92.27     97.75     94.80     60.88 
    80.27     2.236445  0.760565        99.60     95.08     97.40     63.76     10.57     99.40     58.85     95.96    100.00     82.11 
    82.42     0.500000  0.706225        99.60     95.08     97.40     63.76     10.57     99.40     93.24     97.85     94.88     72.37 
    83.19     0.500000  0.579161        99.60     95.08     97.40     63.76     10.57     99.40     92.06     97.71     94.39     81.96 
    82.63     0.500000  0.683962        99.60     95.08     97.40     63.76     10.57     99.40     93.14     97.78     94.90     74.69 
    82.99     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.13     82.10 
    77.56     1.520296  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.82     75.51     82.10 
    83.00     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     90.34     97.56     94.14     82.10 
    77.64     1.446781  0.556738        99.60     95.08     97.40     63.76     10.57     99.40     56.85     96.18     75.51     82.08 
    82.69     0.866951  0.638955        99.60     95.08     97.40     63.76     10.57     99.40     88.12     97.27     93.72     81.97 
    83.20     0.500000  0.592227        99.60     95.08     97.40     63.76     10.57     99.40     92.15     97.71     94.39     81.91 
    83.21     0.500000  0.584419        99.60     95.08     97.40     63.76     10.57     99.40     92.10     97.71     94.40     82.12 
    78.60     1.758239  0.687786        99.60     95.08     97.40     63.76     10.57     99.40     66.37     96.25     75.50     82.09 
    80.30     1.881100  0.695603        99.60     95.08     97.40     63.76     10.57     99.40     59.01     96.11    100.00     82.08 
    79.93     2.418924  0.624668        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.16    100.00     81.96 
    83.17     0.500000  0.544715        99.60     95.08     97.40     63.76     10.57     99.40     91.29     97.64     94.89     82.09 
    80.00     1.565908  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.75    100.00     82.09 
    80.06     1.457242  0.553785        99.60     95.08     97.40     63.76     10.57     99.40     56.48     96.18    100.00     82.09 
    77.58     1.694488  0.608132        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.04     75.51     82.10 
    83.27     0.500000  0.597909        99.60     95.08     97.40     63.76     10.57     99.40     92.18     97.71     94.90     82.10 
    82.85     0.719612  0.574451        99.60     95.08     97.40     63.76     10.57     99.40     88.32     97.35     94.93     82.09 
