constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 50
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   243       39.92      2.38446        67.08     39.17     41.64      3.89     -0.44     67.52     37.92     59.46     74.78      8.14 
   244       42.56      2.11295        71.92     43.84     40.96     -0.91      7.89     66.62     40.32     60.21     82.21     12.57 
   245       43.63      1.98312        76.76     43.47     39.64      3.31      1.22     71.44     40.27     60.96     85.22     14.05 
   246       44.57      1.72011        77.92     44.88     48.20      2.83     -6.78     70.74     47.67     57.52     88.13     14.58 
   247       43.05      2.04578        77.96     37.95     44.16     12.75     -5.44     63.92     43.37     57.76     83.29     14.80 
   248       43.07      1.98106        73.88     41.71     43.84      3.04      1.67     67.04     40.86     60.05     85.29     13.33 
   249       43.87      1.84883        77.08     43.52     37.40      6.29      1.56     69.48     46.21     60.02     88.52      8.58 
   250       44.10      1.94638        76.96     46.56     36.68      8.96     -2.11     72.00     41.95     59.71     86.89     13.41 
   251       47.17      1.71991        78.24     43.68     44.60     18.03      3.89     70.70     47.52     58.40     92.48     14.19 
   252       48.16      1.61851        83.84     52.40     43.40     11.52      4.11     70.92     47.71     61.13     91.75     14.77 
   253       49.16      1.26728        81.36     50.80     52.44      8.85      8.11     66.24     54.25     59.30     91.15     19.06 
   254       48.00      1.45222        86.28     50.80     53.36      1.97     -5.67     72.58     51.67     59.29     91.22     18.54 
   255       51.07      1.19251        86.68     57.65     62.20      6.03     -0.22     68.54     54.35     62.68     91.02     21.78 
   256       50.00      1.01080        84.20     61.01     63.40      4.16     -3.11     58.92     56.56     60.97     90.82     23.09 
   257       48.76      1.28093        74.84     57.47     60.32      9.23      1.22     67.14     52.59     61.42     87.42     15.99 
   258       49.16      0.86969        76.68     68.24     69.60     15.79     -6.67     43.16     50.95     58.46     87.54     27.90 
   259       53.24      0.91058        85.92     66.88     64.92     15.79      9.00     59.64     54.24     60.15     88.94     26.95 
   260       52.66      1.18567        88.68     56.88     59.04     18.77     12.56     60.04     55.57     59.00     94.38     21.65 
   261       50.32      1.18873        89.80     61.63     56.32      1.44      1.89     67.66     58.37     61.51     89.37     15.23 
   262       51.49      1.23029        85.60     55.87     62.60     11.09     12.22     64.62     54.13     59.21     89.74     19.84 
   263       49.54      1.06958        84.92     56.21     65.32      8.32     -6.78     60.06     58.11     58.36     89.61     21.26 
   264       47.01      1.33425        85.40     50.29     53.40     13.33     -3.33     60.28     51.16     56.95     84.35     18.23 
   265       48.22      1.38364        82.32     49.81     47.76     14.88     -5.56     64.36     58.73     62.02     89.61     18.30 
   266       51.29      1.31796        84.48     59.41     57.68     19.04      3.00     61.06     57.86     59.96     90.30     20.09 
   267       50.34      1.29537        85.48     56.99     55.16     10.51      5.00     67.60     54.40     61.40     90.16     16.67 
   268       52.85      1.11334        92.12     56.64     62.60     10.29      8.11     61.22     61.49     61.48     89.59     24.91 
   269       48.78      1.29497        83.72     51.79     44.68      8.85      3.56     66.76     59.86     58.88     89.22     20.51 
   270       50.31      1.29271        82.04     59.12     60.24      6.19     16.56     63.18     50.35     60.20     87.27     17.93 
   271       50.55      0.92443        90.48     67.20     60.60      1.76      4.44     48.98     56.14     59.75     91.37     24.80 
   272       51.34      1.13318        92.08     59.89     57.12     10.13      5.67     66.38     56.68     57.77     89.04     18.62 
   273       51.78      1.23809        90.60     56.64     60.12     17.65      3.56     64.14     57.00     61.96     88.29     17.79 
   274       50.61      1.25982        86.44     58.19     57.08     15.36     10.78     59.54     51.56     62.48     88.44     16.27 
   275       47.46      1.18051        91.24     53.28     52.12      2.88    -14.00     63.86     57.54     60.61     89.08     17.98 
   276       49.14      1.36692        80.76     52.11     58.80     14.40      3.56     66.22     46.44     62.44     90.49     16.16 
   277       50.30      1.18208        87.08     55.12     57.24     16.96    -10.00     72.16     54.41     61.61     92.33     16.11 
   278       49.78      1.18109        84.08     55.95     56.88     17.81     -6.33     62.52     54.11     58.63     91.82     22.30 
   279       49.90      1.32487        88.44     53.65     57.84     11.68     -1.67     68.90     54.03     60.11     89.22     16.77 
   280       46.82      1.23037        88.40     51.09     58.76      1.44    -13.33     61.88     54.75     59.01     84.93     21.26 
   281       48.41      1.34899        86.84     52.37     49.52     11.20     -0.33     66.04     51.16     61.59     88.96     16.78 
   282       52.33      1.22098        94.36     57.97     52.60     13.65      3.67     67.66     58.81     60.37     90.55     23.63 
   283       51.88      1.17091        89.64     53.09     59.28     12.05     10.78     64.82     56.71     61.20     91.56     19.63 
   284       49.99      1.14125        82.80     59.23     57.44      9.07     -6.78     72.78     53.40     61.03     88.46     22.52 
   285       49.40      1.16701        80.52     60.77     59.20      8.32      0.11     60.48     55.49     58.71     87.77     22.62 
   286       50.20      1.24009        87.08     59.33     57.16      8.80      6.89     64.84     50.57     62.55     85.95     18.81 
   287       51.59      1.19780        92.80     59.92     59.64     11.79     -0.56     68.22     54.75     62.39     89.98     16.99 
   288       49.61      1.25351        81.60     57.47     54.76      2.29      8.67     62.84     55.59     61.80     93.27     17.84 
   289       53.94      1.13488        89.92     59.55     65.44     17.71     16.33     57.44     62.05     61.67     88.76     20.52 
   290       52.23      1.14213        94.64     56.59     59.24      8.96      4.78     72.04     56.19     60.51     86.00     23.35 
   291       49.71      1.09751        88.12     60.03     59.08      5.01      1.67     61.58     54.51     57.37     85.12     24.59 
   292       49.98      1.09963        81.92     60.77     51.44     12.37      2.78     63.72     50.43     61.19     91.55     23.63 
   293       50.64      1.20286        85.76     56.00     57.08     12.27      2.89     63.52     55.43     61.36     90.64     21.48 
   294       49.82      1.13609        84.40     51.07     57.80     19.89      1.00     60.32     54.59     59.06     91.91     18.19 
   295       50.23      1.14429        83.04     58.35     56.84     10.29      6.89     59.74     53.00     60.59     91.11     22.49 
   296       48.70      1.14726        91.60     56.27     59.72      7.95    -10.22     61.82     54.32     60.97     87.08     17.48 
   297       51.21      1.13991        85.96     58.37     64.32      6.88      5.00     61.98     57.60     58.71     92.05     21.22 
   298       51.12      1.12520        89.84     54.85     68.44      6.56      0.89     55.10     59.56     61.80     91.34     22.84 
   299       48.40      1.14323        87.32     62.03     55.80     11.09    -19.11     67.80     54.92     57.66     86.74     19.77 
   300       50.45      1.13095        79.84     62.27     58.52     16.11     -1.00     66.80     55.08     61.54     87.32     18.05 
   301       50.00      1.13442        88.76     50.93     56.20      6.67     -2.44     67.14     56.46     61.88     89.60     24.80 
   302       50.93      1.13706        87.80     56.53     59.92     11.25      3.78     62.76     55.24     61.58     89.80     20.59 
   303       51.06      1.12528        91.56     61.71     57.04      9.49      4.11     64.18     55.33     60.78     87.20     19.20 
   304       50.54      1.13488        89.84     64.29     62.68      4.80     -5.00     67.38     55.44     58.60     88.63     18.70 
   305       45.59      1.75004        81.72     50.08     46.64      4.80     -2.56     69.00     43.00     59.80     90.96     12.47 
   306       50.18      0.60964        83.88     79.68     74.72     18.08     -7.00     17.94     50.24     54.20     90.45     39.57 
   307       50.34      1.09924        85.64     61.63     59.28      2.08      8.11     66.70     53.73     58.34     87.04     20.80 
   308       49.21      1.39761        88.92     54.48     54.88     -0.85      2.33     71.54     53.05     60.12     91.54     16.05 
   309       50.28      0.58785        75.04     75.28     75.96     16.00     11.89     15.48     50.41     52.30     91.73     38.68 
   310       50.81      0.66468        72.88     75.25     81.80     14.03      3.11     31.98     51.81     52.63     87.35     37.22 
   311       29.72      0.10567        37.52     86.59     31.80     25.65      8.89     -0.98     -6.67     15.00     87.18     12.20 
   312       46.73      1.20108        88.60     50.85     53.20     -4.91     -6.00     64.94     54.00     61.07     86.80     18.78 
   313       49.75      1.03573        85.84     61.36     57.76      9.17      2.44     54.04     53.79     59.91     90.03     23.17 
   314       47.03      1.28785        85.44     56.69     48.64      4.80    -12.56     60.22     51.48     62.55     93.47     19.54 
   315       49.77      1.23923        87.16     58.69     55.88      1.49     -2.00     69.60     54.13     62.39     90.12     20.21 
   316       46.95      1.52317        87.60     47.73     48.68      7.47    -10.89     70.80     49.48     60.30     91.71     16.64 
   317       44.65      1.94387        82.12     42.77     42.04      7.31      2.89     65.68     44.10     59.69     86.29     13.58 
   318       48.70      1.41504        85.56     50.91     57.80     10.51     -4.78     68.68     50.86     59.80     91.22     16.44 
   319       44.12      1.57362        82.36     37.89     43.44      3.15     -8.78     69.36     43.46     62.12     93.53     14.70 
   320       49.17      1.36824        85.40     51.81     54.00     17.97     -6.11     70.18     52.06     59.05     91.32     16.01 
   321       52.21      0.82238        84.08     62.24     67.24     18.13     14.00     43.14     57.21     58.33     89.71     28.01 
   322       41.87      0.30859        27.96     85.84     58.52     32.05     -6.56      7.58     38.06     28.93     88.68     57.58 
   323       48.13      0.61536        69.64     76.53     72.56      7.20     -5.44     30.90     52.05     54.37     88.55     34.98 
   324       52.06      0.64277        85.88     74.77     84.00     11.89      1.33     32.52     50.67     54.94     87.29     37.30 
   325       37.56      0.15566        34.08     94.29     42.20     40.48     17.22      1.16      4.44     11.48     89.47     40.80 
   326       51.89      0.99444        85.72     67.87     69.08     10.40      7.89     54.08     54.84     59.76     84.64     24.65 
   327       48.58      1.42864        81.04     53.23     51.36     22.93    -11.00     69.96     48.73     59.69     89.90     19.94 
   328       51.67      0.82640        81.04     74.16     74.84     17.28      0.67     38.08     54.03     56.73     88.57     31.28 
   329       47.40      0.57344        86.44     79.47     72.00     11.68     -5.44     10.12     46.46     50.65     84.96     37.65 
   330       46.23      0.37393        66.84     87.04     75.60     14.83     -3.44      3.80     42.76     33.23     84.58     57.10 
   331       49.02      0.45849        74.04     77.79     74.88     22.72      0.56     15.32     43.24     45.88     90.12     45.64 
   332       51.31      0.64165        84.00     79.09     75.20     16.64      3.22     24.40     51.62     52.47     88.68     37.75 
   333       52.99      1.03042        89.68     65.07     64.24      4.27     19.44     60.98     53.89     59.58     92.17     20.57 
   334       51.11      0.76053        79.72     68.99     71.04     15.84      8.33     39.98     51.78     55.53     87.48     32.46 
   335       49.98      0.50477        65.48     85.36     81.04     25.23      5.22     10.60     48.08     47.43     84.64     46.68 
   336       47.90      0.25887        73.84     98.99     56.08     35.47      3.56      1.58     33.76     30.28     88.79     56.70 
   337       35.79      0.11816        52.36     82.85     37.36     47.15     15.33      4.36     -5.49     10.60     89.87     23.48 
   338       42.90      0.24134        38.12     95.31     46.28     31.47     20.89      1.66     27.70     21.90     88.45     57.19 
   339       42.97      0.18994        50.00     96.35     53.76     42.08     11.44      6.34     17.63     16.68     85.30     50.16 
   340       52.95      0.56972        86.28     80.00     84.16     20.85     11.22     12.72     49.73     53.64     91.30     39.63 
   341       50.68      0.59613        88.76     70.80     70.36     18.93      1.89     20.48     54.54     50.89     88.69     41.42 
   342       51.42      0.65718        78.40     75.65     74.64      7.47      9.89     32.74     55.97     58.15     85.45     35.84 
   343       51.61      0.73279        81.28     73.71     77.44     22.72    -10.44     35.42     56.00     60.91     86.39     32.69 
   344       51.52      0.65845        82.92     65.76     75.40     19.95      1.11     33.40     58.41     55.72     87.05     35.47 
   345       44.49      0.32025        41.40     86.96     68.24     21.23     13.00      2.90     36.24     31.51     86.33     57.06 
   346       51.40      0.94705        84.08     61.55     71.84      9.39      0.67     55.48     59.81     57.47     87.10     26.65 
   347       48.42      1.22663        82.68     57.33     59.60      5.76     -8.89     71.92     46.84     59.88     89.90     19.14 
   348       47.89      1.12513        87.76     61.55     61.76      6.51    -16.56     58.88     53.00     58.07     85.51     22.47 
   349       48.12      1.21700        80.24     64.05     59.84      1.33     -3.00     61.48     52.41     58.97     87.78     18.14 
   350       49.72      0.60472        89.72     75.31     69.08     29.33     -1.78     14.52     42.13     51.36     84.20     43.30 
   351       51.08      1.07955        87.20     61.95     56.76     17.65      7.67     58.16     53.86     60.51     87.10     19.98 
   352       55.08      0.76869        94.76     75.81     76.52     14.29      4.11     48.86     57.95     59.31     89.45     29.69 
   353       51.03      0.55563        85.00     75.39     76.44     19.52      6.11     21.62     48.97     47.96     87.40     41.86 
   354       51.07      0.49151        75.16     79.33     80.28     26.51      4.44     19.68     47.81     47.53     86.23     43.70 
   355       51.00      0.52733        84.12     72.88     70.64     31.15     -3.22     15.82     51.56     50.92     86.82     49.31 
   356       52.49      0.70464        90.80     74.48     78.84     13.44     -0.00     34.26     53.40     56.77     90.20     32.69 
   357       50.07      0.49507        82.48     78.40     70.52     29.44     -0.22      7.98     50.30     51.61     85.95     44.26 
   358       47.15      0.52508        63.16     79.39     75.60     18.77    -12.00     16.96     53.08     47.71     88.87     39.94 
   359       51.64      0.72412        92.68     75.12     69.16      6.45      1.44     36.48     55.05     59.03     88.10     32.85 
   360       51.04      0.85805        80.60     64.61     70.36     12.05      3.67     45.90     56.27     60.79     87.61     28.52 
   361       52.24      0.75298        86.12     75.15     72.96     12.21     -1.44     46.58     49.70     54.60     90.49     36.00 
   362       51.72      0.68037        93.64     66.13     77.88      8.64      6.89     34.42     51.29     54.01     88.42     35.84 
   363       51.94      0.65104        79.60     79.60     73.92     20.00      1.56     29.94     54.46     56.95     87.31     36.09 
   364       47.91      0.58271        81.52     75.87     68.56      8.69     -1.22     16.22     54.84     51.49     85.48     37.63 
   365       52.34      0.60916        87.72     75.23     82.08     17.65     10.56     21.68     46.75     54.28     88.01     39.43 
   366       48.92      0.57476        82.08     75.09     70.72     20.21     -9.22     18.08     52.67     50.58     88.28     40.69 
   367       51.15      0.49074        83.72     82.67     81.84     27.47      0.89     14.06     46.19     44.04     86.34     44.28 
   368       49.99      0.34311        66.68     88.11     79.20     39.95     13.11     -4.28     41.06     33.69     86.51     55.89 
   369       45.09      0.34722        59.36     89.17     66.64     33.01    -12.33      1.86     35.19     33.87     88.59     55.58 
   370       48.45      0.38020        79.72     81.36     74.48     24.43      5.33     -5.10     41.19     41.30     87.29     54.53 
   371       49.38      0.57589        80.48     70.83     74.60     14.67      2.44     25.44     48.73     51.76     84.17     40.70 
   372       46.46      0.45453        68.80     76.13     77.92      6.35     -0.56     15.28     41.67     41.80     89.41     47.79 
   373       49.58      0.53824        97.96     77.92     82.52     11.41     -3.44      1.34     51.16     49.08     87.07     40.83 
   374       50.78      0.63759        82.80     75.65     77.88     19.47      1.56     27.76     46.54     54.06     86.10     36.01 
   375       47.86      0.53354        78.00     83.23     80.04     16.00    -15.33      3.50     52.03     51.03     90.59     39.52 
   376       49.73      0.55573        79.96     85.95     67.72     21.76      7.00      8.78     50.06     48.36     88.28     39.47 
   377       51.52      0.64722        85.60     70.24     69.68     22.99      8.33     22.30     54.95     54.89     90.91     35.27 
   378       52.19      0.67647        83.36     76.37     75.48     17.17      6.11     29.08     52.35     57.36     87.65     36.94 
   379       51.33      0.82408        84.60     68.08     69.04     16.53      7.78     35.56     56.56     57.64     88.44     29.11 
   380       51.15      0.92753        86.96     65.65     73.88      2.77      6.00     47.72     56.05     60.66     88.60     23.23 
   381       51.03      0.87875        92.16     68.16     62.72     14.56    -12.00     52.26     56.84     56.06     90.32     29.21 
   382       51.01      0.98905        91.96     66.19     61.80      9.01     -3.67     53.30     56.56     62.23     88.00     24.77 
   383       52.22      1.02011        86.04     68.96     62.80     18.72    -11.22     63.46     58.03     62.07     86.21     27.09 
   384       52.44      1.13585        87.24     58.64     54.92     12.75     23.00     70.10     48.24     60.17     87.67     21.70 
   385       49.49      1.12869        79.12     62.11     53.64     13.12      3.67     59.10     55.84     62.64     89.24     16.43 
   386       51.93      1.15092        87.16     54.67     67.04     10.45     12.22     61.26     55.33     64.11     87.95     19.07 
   387       49.90      1.13604        86.64     58.64     61.48      7.20      1.33     63.10     49.65     62.99     87.07     20.93 
   388       50.89      1.06128        89.12     55.89     59.48     14.08      4.22     62.36     55.95     61.54     85.27     20.94 
   389       51.55      1.12571        87.64     57.68     65.44     12.43      0.22     64.40     61.14     60.04     85.02     21.43 
   390       49.79      1.11442        95.52     59.04     63.84      5.12     -6.44     62.52     52.54     56.15     88.53     21.10 
   391       51.07      1.16614        93.12     61.15     54.80     15.47     -9.00     64.68     59.54     60.54     87.97     22.46 
   392       52.71      1.11474        91.00     57.84     63.12     16.53     11.89     64.46     49.19     59.23     88.21     25.63 
   393       50.27      1.14297        93.56     58.85     61.68     10.19      1.33     64.18     52.83     57.70     84.95     17.47 
   394       48.20      1.12211        86.64     60.93     55.64      4.48     -9.22     59.34     53.43     61.23     88.17     21.38 
   395       53.58      1.10328        87.04     59.41     55.88     20.69      9.11     68.36     58.54     59.57     90.30     26.91 
   396       49.20      1.09223        87.80     55.41     60.76     13.65    -19.11     63.92     59.13     58.62     88.33     23.46 
   397       49.05      1.10842        86.28     58.56     61.08     13.60     -9.33     58.80     52.79     62.28     89.73     16.72 
   398       51.03      1.10821        90.24     60.40     61.44      4.69     -6.44     66.74     57.67     61.43     90.34     23.81 
   399       49.77      1.09534        84.84     63.09     55.76      2.40      6.44     60.72     55.29     60.44     88.59     20.12 
   400       49.77      1.09344        87.96     61.65     63.08     10.40     -8.56     58.80     55.78     56.32     88.38     23.93 
   401       50.54      1.10716        86.64     59.71     60.64     18.93     -0.22     57.04     57.56     57.00     88.02     20.06 
   402       50.44      1.11177        89.56     59.55     60.92     23.79    -15.22     64.18     55.48     60.16     85.52     20.48 
   403       52.47      1.09681        91.36     60.69     62.20     13.55      5.33     61.36     52.90     61.59     92.73     22.99 
   404       52.42      1.11029        90.00     61.55     66.48     11.20     11.89     59.00     55.60     59.76     87.06     21.65 
   405       49.88      1.10328        83.36     63.57     57.00     -1.55      6.00     66.60     58.35     59.02     87.55     18.94 
   406       49.19      1.37347        84.04     53.36     60.44     12.85    -12.00     72.54     52.60     61.42     90.54     16.07 
   407       47.10      1.45043        88.64     45.15     47.12      0.75      1.78     69.66     55.17     58.68     88.77     15.33 
   408       48.71      0.86947        94.80     70.27     61.52      4.53    -16.89     49.78     50.35     56.68     88.84     27.22 
   409       51.15      0.99808        91.16     62.96     63.56     20.75     -3.00     55.20     55.54     57.11     85.14     23.11 
   410       47.62      0.42312        61.20     83.63     70.80     20.00      7.33      6.58     50.54     41.43     87.44     47.23 
   411       49.81      0.60105        76.68     77.41     66.64     19.41     -1.78     23.68     52.56     50.98     92.44     40.05 
   412       51.90      0.75950        83.88     72.88     73.36     16.59     -0.67     38.68     52.86     59.15     89.02     33.23 
   413       50.17      0.50170        67.80     77.79     77.80     36.32      2.56     16.60     44.41     48.20     84.35     45.90 
   414       23.44      0.03040        53.28     26.29     28.32      4.48     28.22      4.24     -3.48      2.33     93.23     -2.54 
   415       49.26      0.56812        87.76     73.47     83.08     16.05     -7.78      8.12     45.83     53.24     88.51     44.36 
   416       52.16      0.83200        86.28     68.72     71.08     17.92     -0.11     38.96     59.75     56.29     90.94     31.74 
   417       51.74      1.02974        94.84     59.81     65.16     13.44     -2.78     61.50     55.35     59.90     86.47     23.75 
   418       50.51      1.22379        84.72     59.97     58.08     -1.87     10.11     67.96     56.43     59.59     85.80     24.27 
   419       52.33      0.65128        84.60     80.75     71.76     13.44      2.78     30.04     55.76     57.58     88.43     38.16 
   420       52.79      0.86583        92.64     68.61     61.56     14.40     -0.44     56.44     59.02     58.20     91.64     25.86 
   421       49.60      0.59557        83.12     74.21     70.88     16.27     -4.00     23.22     49.21     51.71     89.53     41.86 
   422       53.36      0.71500        87.36     69.84     71.40     25.39     12.33     33.12     56.79     57.64     87.29     32.44 
   423       50.65      1.11513        86.32     55.89     65.68     12.53      2.00     63.84     51.89     61.77     88.03     18.49 
   424       50.11      1.11396        87.64     62.21     63.24      2.61    -14.22     67.58     59.54     57.58     90.96     23.95 
   425       53.78      1.11691        90.00     55.01     70.76     10.83     12.00     65.48     58.51     60.92     92.64     21.62 
   426       49.78      0.90004        90.56     65.31     69.28      7.63    -11.33     51.02     53.38     58.91     91.13     21.95 
   427       50.87      1.24972        86.60     60.43     56.80     20.11      6.56     67.70     48.48     59.41     85.15     17.51 
   428       53.72      0.95436        97.84     66.77     70.20     14.99      3.56     55.70     56.44     58.50     86.87     26.28 
   429       51.02      0.63527        75.32     77.39     75.68     21.17      1.33     30.18     53.21     52.42     87.72     35.74 
   430       47.62      0.53345        86.08     80.29     67.48     16.53     -9.33      5.92     50.30     50.83     89.43     38.67 
   431       47.97      1.34444        86.80     55.81     55.40     10.45    -11.33     66.98     54.25     61.38     84.07     15.89 
   432       48.18      1.36578        82.52     50.37     52.12     13.28     -9.78     70.64     50.00     61.96     90.28     20.38 
   433       46.95      1.61578        82.00     47.15     44.60      6.35      5.33     69.76     48.35     60.27     91.55     14.17 
   434       45.47      1.73288        79.84     47.17     45.96     20.05    -17.89     70.02     42.87     60.09     92.66     13.89 
   435       48.99      1.40101        77.68     50.96     52.52     15.31      9.44     67.82     49.87     59.05     91.07     16.20 
   436       51.94      1.00317        88.00     65.76     59.72     18.51      7.44     48.86     58.44     60.19     89.41     23.07 
   437       52.05      0.67272        83.20     73.60     79.76      7.15      5.89     36.12     51.65     54.07     91.14     37.89 
   438       47.10      0.37216        79.48     82.00     68.96     10.88      5.67     -1.82     38.83     38.65     88.88     59.46 
   439       54.82      0.98837        96.76     66.69     66.40      8.96      7.44     59.44     56.62     63.26     94.86     27.74 
   440       51.03      1.12956        92.80     65.49     63.56     14.40    -17.89     63.76     56.52     60.54     89.03     22.11 
   441       49.34      1.22893        85.88     58.93     53.36     10.77     -6.33     66.08     54.73     58.95     90.96     20.05 
   442       50.88      1.11370        89.56     64.13     59.08      5.76      0.44     65.50     57.24     58.62     88.70     19.79 
   443       49.77      0.62435        68.28     78.77     71.64     18.83      4.33     25.86     49.67     53.51     87.38     39.41 
   444       50.85      0.96640        85.44     59.47     69.80      8.05      9.33     51.54     56.14     58.13     87.34     23.30 
   445       50.74      0.92584        81.76     63.44     65.12     20.43     -9.22     57.04     55.79     60.05     86.44     26.54 
   446       49.61      0.78009        84.44     70.16     63.12     15.04     -2.78     27.38     59.21     59.00     89.78     30.77 
   447       48.93      0.97895        92.40     60.29     60.28      5.07     -1.33     43.14     55.84     59.16     89.77     24.72 
   448       50.03      0.89930        88.60     63.71     65.88     12.48     -4.22     45.66     55.56     57.59     86.87     28.15 
   449       48.71      1.18269        90.52     55.71     51.08      5.76      5.22     56.28     53.14     61.38     88.67     19.37 
   450       52.20      0.93428        91.20     62.40     68.40     18.24     -1.56     55.00     53.67     60.17     86.78     27.69 
   451       51.89      0.64412        92.88     69.01     73.00     10.19     12.11     32.88     51.54     52.72     87.40     37.19 
   452       49.85      1.08033        87.64     60.00     61.36      5.12      1.67     59.96     52.54     59.80     85.39     25.05 
   453       53.41      0.90015        94.32     61.92     67.20     16.59      2.89     53.24     59.30     59.25     91.00     28.40 
   454       52.58      1.06316        90.24     65.41     60.56      7.41      6.56     67.22     57.03     61.17     90.09     20.12 
   455       52.69      0.75514        87.96     73.65     80.36     19.25     14.44     30.48     44.97     54.82     88.01     32.96 
   456       51.52      0.68279        83.92     69.36     80.92     27.63     -0.56     29.48     48.10     54.23     88.67     33.51 
   457       51.81      0.71198        88.36     73.04     75.12     17.87      1.89     34.56     50.56     53.21     90.43     33.05 
   458       48.32      0.95975        86.84     60.05     65.60      8.53    -14.89     52.72     52.10     60.67     88.21     23.32 
   459       49.68      0.73031        82.60     69.92     71.52      7.84      5.33     27.72     50.49     59.34     89.12     32.93 
   460       51.61      0.63590        91.40     74.03     71.04     26.08     -6.56     23.84     54.22     54.39     87.13     40.49 
   461       52.53      0.71362        88.32     74.43     64.60     13.33     12.78     33.36     52.46     57.58     90.71     37.77 
   462       50.97      0.59569        73.60     76.91     78.96     22.83      4.56     19.02     53.83     52.70     85.38     41.95 
   463       53.23      0.79693        92.44     68.56     75.40     14.83      8.33     43.96     53.71     55.32     89.96     29.74 
   464       55.00      0.89903        88.72     69.25     68.12     23.95      7.56     57.28     55.19     63.11     88.68     28.11 
   465       50.36      0.79882        88.00     66.27     74.04     13.65     -1.89     32.34     54.95     57.42     91.53     27.27 
   466       50.75      0.91243        88.20     66.99     71.88      3.15     -2.78     49.46     60.14     57.88     87.38     25.16 
   467       50.79      1.00619        90.96     62.43     62.92     10.72     -7.89     59.64     56.46     60.15     90.94     21.53 
   468       53.38      1.02311        92.84     60.11     64.44     15.15     13.00     60.24     56.44     59.27     87.75     24.54 
   469       51.77      0.96646        84.04     72.03     66.44     11.47      5.56     57.56     52.03     57.71     87.33     23.52 
   470       49.24      0.75899        93.08     67.28     65.92     11.79    -12.56     38.58     51.68     57.04     87.06     32.48 
   471       48.82      1.16026        83.88     61.12     61.24     17.01    -13.56     62.12     51.46     57.36     88.99     18.56 
   472       50.07      0.77075        84.40     65.87     78.20     13.44    -12.00     38.52     55.62     57.98     86.62     32.04 
   473       52.42      0.84129        96.84     69.63     71.04     10.77     -6.00     45.64     57.40     59.30     85.97     33.58 
   474       53.87      1.01786        90.00     67.28     60.96     23.25     19.78     57.34     52.24     56.67     88.72     22.42 
   475       50.61      1.19592        87.84     60.56     53.64     12.96      3.22     63.56     54.48     59.90     88.23     21.75 
   476       48.99      1.10366        90.88     53.01     57.88      2.67     -7.00     65.42     53.49     60.73     89.37     23.46 
   477       49.47      1.14685        88.96     54.96     55.16      9.49     -2.00     62.26     52.63     60.85     88.45     23.94 
   478       51.15      1.14183        83.52     62.13     66.68      2.19      8.11     67.52     52.98     58.92     91.49     17.99 
   479       53.19      0.88413        83.84     61.31     69.60     26.93     -7.56     57.58     56.95     64.65     92.29     26.26 
   480       51.35      1.08120        91.12     59.44     66.04     12.59     -3.22     58.94     50.41     62.39     90.56     25.27 
   481       52.01      1.16063        86.60     59.47     54.60     17.76      5.67     72.04     53.14     62.38     89.12     19.28 
   482       52.37      1.05480        91.84     59.39     66.44     20.85      2.33     56.42     58.17     58.43     89.18     20.60 
   483       50.61      1.15446        86.16     55.07     59.32      1.55     15.22     67.92     55.06     61.47     83.11     21.25 
   484       50.16      0.95736        87.76     65.87     60.76     10.72     -3.22     54.24     55.48     57.40     88.15     24.42 
   485       50.16      0.99512        85.44     65.84     59.24      5.44     -5.67     58.88     56.81     60.04     89.67     25.93 
   486       51.40      0.95239        87.20     66.83     68.20      8.91      3.00     48.08     58.95     60.08     86.49     26.22 
   487       50.83      1.01210        84.04     68.19     59.84      9.07      8.89     54.56     53.06     59.43     87.51     23.70 
   488       50.39      1.08980        88.20     61.95     59.84      5.92      5.56     58.30     53.94     59.16     87.48     23.58 
   489       53.62      1.01522        90.96     66.16     72.72     20.75     -1.33     57.88     55.14     62.68     87.71     23.56 
   490       52.59      1.06912        93.60     68.35     57.40     -0.48      8.67     73.52     55.32     61.85     85.36     22.31 
   491       49.29      0.95631        88.68     67.49     65.08     10.67    -12.44     45.90     56.22     60.02     85.54     25.70 
   492       50.97      0.97118        90.28     68.53     70.28      3.15    -16.56     55.30     61.56     61.39     93.75     22.06 
   493       51.63      1.06165        91.12     62.88     63.08      7.41      2.78     61.32     57.06     59.28     90.83     20.51 
   494       53.34      1.07680        87.76     69.09     57.52     15.31      9.11     64.88     54.14     62.55     92.09     20.96 
