constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [0.4], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: EpsGreedy , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.140000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   677       43.04      0.26923        63.60     80.53     69.20     30.13     52.78     20.50     13.41     29.53     65.12      5.56 
   678       33.77      0.27800        60.40     64.13     52.00     38.67     13.33      3.90      0.63     21.16     72.34     11.11 
   679       32.87      0.26001        68.00     72.13     49.40     20.00     -8.33     12.20      5.71     28.11     72.97      8.52 
   680       37.57      0.27810        73.40     64.27     69.00     56.53     11.67      2.20      4.52     19.45     71.70      2.96 
   681       37.91      0.28699        62.00     62.93     69.20     39.47     17.22     16.50     12.14     26.22     69.84      3.58 
   682       39.28      0.28292        75.00     72.80     61.20     29.33     43.33     10.10      0.16     29.35     64.72      6.79 
   683       32.61      0.24699        72.00     78.53     67.20    -15.73     18.89      1.90      2.22     21.20     69.98      9.88 
   684       31.30      0.28230        51.00     59.47     72.20      8.80     10.00     -2.90      6.03     17.85     69.12     21.42 
   685       31.08      0.27761        53.00     65.33     55.80     19.73      1.11     -3.80      6.59     24.65     69.89     18.46 
   686       36.52      0.27594        70.60     67.73     68.80     26.93     22.22      4.70     -2.94     28.29     71.07      7.84 
   687       39.96      0.26422        67.00     60.93     82.60     40.00     38.33      5.30     -2.06     29.67     68.89      8.89 
   688       34.14      0.26854        64.80     66.80     46.20      8.80     22.78      8.10     11.35     30.36     75.01      7.16 
   689       36.13      0.26855        59.20     58.80     41.40     25.07     59.44     -0.50      5.08     32.84     69.75     10.19 
   690       34.78      0.28116        65.80     79.73     57.60     42.67      0.56      1.80      5.40     25.60     69.66     -1.05 
   691       31.96      0.26741        63.80     69.87     42.40     28.80     -1.11      5.10      0.95     22.95     72.56     14.26 
   692       35.15      0.25928        59.20     66.93     81.00      9.87      7.78      8.90      3.89     26.47     69.21     18.21 
   693       33.07      0.28168        56.20     63.47     69.20      8.00     12.22      8.50     -1.90     22.07     71.79     21.11 
   694       43.94      0.26452        79.80     80.67     67.20     77.33     20.56      0.80      9.76     25.85     73.38      4.01 
   695       34.93      0.26862        68.60     67.73     66.20     32.00    -20.00      7.50      6.98     29.16     71.16     20.00 
   696       36.00      0.26483        72.80     79.47     59.40     25.87      5.56      9.70      4.44     24.36     66.94     11.42 
   697       36.64      0.25837        66.80     69.33     56.00     22.13     31.11      5.20      3.17     26.40     73.33     12.90 
   698       34.22      0.26479        49.60     78.40     65.60     46.13    -28.89     21.50      2.78     29.64     72.79      4.63 
   699       35.97      0.26310        65.60     63.33     69.60     45.33     -7.22     -2.20      7.38     29.93     74.20     13.70 
   700       39.50      0.26260        69.80     58.80     45.20     52.00     45.00     15.40      4.13     25.75     71.20      7.72 
   701       35.59      0.26288        69.60     60.67     47.60     32.27     12.22     11.60     11.59     25.31     70.20     14.88 
   702       36.33      0.26526        80.60     70.27     56.40     65.07    -28.89     10.30     -0.08     29.60     74.51      5.56 
   703       40.50      0.26472        63.40     72.27     61.60     63.73     25.00     11.60     10.63     23.09     68.21      5.43 
   704       38.59      0.26390        64.20     77.87     64.80     18.93     10.56     14.20     16.27     26.40     71.75     20.93 
   705       36.01      0.26334        66.00     72.40     73.80     30.93    -20.56     10.70     11.11     34.47     68.98     12.22 
   706       36.33      0.26650        68.00     78.53     71.80     50.40      4.44     -1.90     -6.83     23.05     74.78      0.99 
   707       43.41      0.26512        75.80     73.73     73.60     48.80     43.89      4.50      2.62     24.73     72.34     14.07 
   708       43.62      0.26452        72.20     84.00     80.80     24.80     40.56     18.50     15.79     23.09     70.88      5.56 
   709       35.18      0.31726        64.80     67.20     46.80     45.33     19.44      8.90     -0.16     30.58     61.36      7.53 
   710       31.76      0.24354        73.00     70.53     77.00     11.20     -3.89      3.90    -10.00     27.82     72.93     -4.88 
   711       35.66      0.29267        63.00     77.87     74.40     35.47     11.11     -5.00     -3.33     24.11     71.25      7.78 
   712       34.45      0.30368        68.40     69.07     61.60     18.67     33.33     12.60     -8.97     24.33     64.08      1.36 
   713       28.91      0.35487        48.80     40.80     56.60     11.73     13.89      5.20     14.29     20.29     62.49     15.00 
   714       34.35      0.33051        49.00     78.27     71.60     27.20     15.56      3.90     -4.44     25.35     65.49     11.60 
   715       33.02      0.35022        62.40     61.07     46.40     18.67     12.22      8.60      8.10     27.38     65.76     19.63 
   716       30.31      0.37946        65.20     55.07     45.80     22.13     20.56     -2.50     -3.97     17.89     67.44     15.49 
   717       31.37      0.35352        64.80     48.80     57.40     33.87    -11.11      9.50      1.27     25.05     65.62     18.46 
   718       30.88      0.35564        66.20     63.87     57.60      9.33      9.44     -8.80     13.17     27.35     63.95      6.67 
   719       37.86      0.37229        61.60     59.60     50.40     32.27     61.11      4.20      4.05     25.82     60.50     19.01 
   720       34.04      0.29314        65.40     65.87     59.00     21.60     16.11     17.70      3.33     21.56     68.21      1.60 
   721       36.79      0.32834        56.40     78.53     61.40     48.00     15.56      4.50      5.40     19.02     63.76     15.31 
   722       33.85      0.31110        57.20     64.93     71.60     25.33      6.67      5.90     -5.24     30.55     68.89     12.65 
   723       30.34      0.27424        43.80     62.93     61.20     24.27      1.67      4.90      2.54     18.18     65.99     17.90 
   724       40.14      0.37494        68.20     64.80     73.20     29.33     39.44     10.20      5.63     21.02     62.86     26.73 
   725       38.78      0.28694        71.80     77.33     44.20     55.20      8.33     20.80      5.48     24.33     69.25     11.11 
   726       39.16      0.30251        57.60     68.53     57.20     34.40     56.67      2.20      2.14     28.47     72.61     11.79 
   727       28.00      0.37486        50.80     68.40     58.80     29.33    -13.33     -3.00      5.71     19.89     65.99     -2.59 
   728       39.14      0.30266        59.20     66.93     60.00     36.00     48.33     16.40      3.73     26.62     71.07      3.15 
   729       32.24      0.37830        58.40     54.67     60.20     28.80     20.56      5.80     11.27     21.42     60.32      0.93 
   730       35.05      0.29475        53.80     69.47     53.20     42.40     10.00     11.60      2.94     18.40     71.02     17.72 
   731       35.95      0.35001        54.40     66.67     61.20     24.00     41.67      8.60     12.86     19.82     66.08      4.20 
   732       32.63      0.28513        66.40     60.67     72.20     34.40    -31.11     12.70      7.14     24.91     70.39      8.64 
   733       33.70      0.31846        57.40     71.60     69.80     23.20      3.89      7.50      1.83     16.40     72.47     12.90 
   734       38.49      0.25067        76.80     70.27     47.80     14.13     51.11      4.60      3.65     29.56     78.68      8.27 
   735       40.85      0.26500        52.60     75.73     66.20     61.33     40.00      0.80      6.43     24.00     67.35     14.07 
   736       36.41      0.24031        61.20     78.53     60.00     20.00     38.89     -1.50      1.19     25.53     76.64      3.58 
   737       32.29      0.32994        54.40     64.27     63.00     25.60     13.89     -5.30      3.81     18.95     69.75     14.51 
   738       35.57      0.24950        66.60     63.87     58.20     19.47     27.78      3.60     11.27     29.67     73.97      1.23 
   739       36.44      0.18580        68.80     74.80     66.60    -10.13     41.11      4.40      8.57     27.71     78.41      4.14 
   740       34.30      0.24222        78.80     66.13     62.80     22.67      3.89     -0.70     -0.00     28.95     68.71     11.73 
   741       42.05      0.19258        82.60     80.13     61.60     54.40      6.67      8.40      4.60     29.13     81.41     11.60 
   742       37.70      0.19155        80.80     73.60     63.80     34.93    -12.78      6.60     10.32     39.02     77.10      3.64 
   743       37.96      0.22183        62.40     71.20     66.40     36.80     15.00      4.70      9.37     28.73     75.83      9.14 
   744       40.47      0.25320        53.00     64.13     77.80     50.13     26.11      4.30     26.03     27.60     67.98      7.65 
   745       34.55      0.25874        61.00     69.47     61.40     61.07    -25.00      9.10     13.10     20.73     68.48      6.17 
   746       35.17      0.25077        70.40     79.87     50.20     29.07     -1.11     10.30     10.32     27.78     71.20      3.70 
   747       34.94      0.30787        48.80     59.33     70.60     34.13     30.56      9.10      8.33     19.38     65.44      3.70 
   748       29.08      0.28019        50.40     58.27     59.80      5.07     19.44     -4.00      5.40     23.96     64.54      7.96 
   749       25.72      0.29702        57.20     63.60     45.00     -7.20     -4.44      4.80      2.46     22.80     68.03      5.00 
   750       37.21      0.26071        64.40     71.87     92.80     34.93     -3.33      9.60     -0.71     28.87     70.16      3.52 
   751       31.83      0.30637        60.20     56.80     57.00     40.27    -10.56      9.40      9.44     21.82     68.93      5.00 
   752       36.37      0.23122        61.40     69.47     59.20     46.93     16.67      5.30     -4.05     25.42     74.24      9.07 
   753       42.20      0.17897        75.80     79.07     67.00     50.93      8.89     14.60      4.44     31.49     73.56     16.17 
   754       39.29      0.17193        66.40     74.00     51.60     36.53     29.44     10.00      8.33     26.36     73.51     16.73 
   755       40.19      0.20901        73.40     73.87     81.40      3.47     20.56     19.80     -2.30     35.78     79.73     16.17 
   756       39.69      0.20731        67.40     83.33     48.00     28.27     35.00      1.50      4.76     25.20     81.32     22.10 
   757       35.12      0.22308        65.40     79.47     51.80     57.07    -10.00     -7.10      3.41     25.56     73.15     12.41 
   758       32.63      0.26049        56.20     66.00     79.60     25.60      8.89      5.80    -10.32     22.91     69.61      1.98 
   759       40.34      0.17429        71.20     66.93     82.40     37.07     13.33      4.30     16.90     28.29     75.74      7.22 
   760       46.44      0.16631        88.00     82.27     69.40     52.53     37.22      7.40      2.06     27.20     84.26     14.01 
   761       35.50      0.19269        57.80     79.20     62.00     14.67     10.56     15.80     -1.11     25.13     80.54     10.43 
   762       43.38      0.20024        76.40     86.93     68.00     31.73     12.78     36.00     -0.08     36.44     76.01      9.63 
   763       38.03      0.19040        50.40     74.40     69.00     42.40     12.22     22.20      9.92     25.27     73.61      0.86 
   764       44.66      0.17158        79.40     67.33     83.80     51.73     13.89     16.50     13.10     36.69     78.87      5.25 
   765       38.65      0.17187        65.20     94.80     79.40     22.93    -18.89     12.00      7.14     32.69     76.64     14.57 
   766       42.18      0.14611        73.20     85.33     70.80     33.33     16.67      6.10      3.17     33.64     87.35     12.16 
   767       37.15      0.11496        82.80     89.60     77.20      2.40      7.78      2.10      2.70     22.84     82.86      1.23 
   768       43.23      0.12115        77.60     91.47     90.00     25.07      0.56      4.10      2.54     38.36     84.17     18.46 
   769       36.59      0.11210        79.40     84.27     51.40     21.87      0.56      6.50     -4.37     32.47     79.50     14.26 
   770       40.76      0.13530        74.40     88.27     54.40     24.00     27.78     -1.20      6.67     32.11     80.95     20.25 
   771       44.07      0.13220        69.00    106.27     75.80     37.87     11.67     12.00     10.32     28.51     79.23     10.06 
   772       39.62      0.14560        83.20     85.20     62.60     43.73    -27.78     13.70     14.92     27.45     81.13     12.04 
   773       34.81      0.16102        70.00     77.33     66.80    -20.27     22.78      6.60      6.98     31.27     78.28      8.33 
   774       39.79      0.10154        63.20     82.27     92.40     24.00    -12.22      7.10      9.68     38.91     80.36     12.16 
   775       45.06      0.16245        38.20     80.40     78.80     61.87     30.00     17.00     18.57     30.47     79.77     15.49 
   776       37.98      0.19141        44.80     74.67     63.80     55.47     -2.22     11.20      6.67     33.24     83.63      8.58 
   777       34.45      0.14195        58.20     65.20     75.20     26.67    -11.67      6.00      1.03     30.33     80.77     12.78 
   778       36.89      0.18011        69.20     77.73     74.40      9.33    -13.89     21.90      8.10     32.55     70.34     19.26 
   779       39.15      0.17154        75.40     93.47     74.60     59.20    -51.67     13.10      4.92     32.73     79.50     10.25 
   780       37.65      0.17908        77.20     79.07     73.60     26.67     -3.89      0.60      9.76     19.93     77.37     16.23 
   781       35.57      0.16807        74.60     91.73     59.20      9.60    -23.33      8.40     14.37     26.84     84.90      9.38 
   782       34.77      0.17941        73.40     77.87     76.40      4.53     -5.56      4.20     -2.70     21.35     77.23     20.93 
   783       36.46      0.15111        62.80     87.33     73.40     12.53      9.44      1.10     15.87     23.89     83.22     -5.00 
   784       40.55      0.14945        90.60     91.60     79.40      5.60     11.11      7.40     -6.59     32.55     81.13     12.65 
   785       42.31      0.14066        82.20     79.33     83.60     30.67     31.67      6.60     -2.54     21.60     78.28     11.73 
   786       37.07      0.15248        59.40     90.00     69.80     16.00      2.78      8.30      4.68     29.31     81.95      8.46 
   787       46.27      0.16124        73.20     78.40     77.60     47.73     48.33      6.80     10.24     28.76     79.14     12.47 
   788       40.03      0.17178        78.20     89.47     84.00     62.13    -36.11      4.80      8.57     26.47     78.91      3.83 
   789       35.42      0.16318        78.20     60.93     63.60      6.93     -8.89     30.90      7.22     27.13     77.41     10.80 
   790       36.88      0.15585        60.20     88.27     58.80     48.27      4.44      1.90    -12.46     41.89     71.79      5.74 
   791       43.69      0.16620        65.40     87.07     79.40     40.53     43.33      1.80      2.62     19.05     79.14     18.58 
   792       41.89      0.15949        87.20     86.27     66.80     36.53     -2.78      5.50     10.32     34.65     87.89      6.48 
   793       42.23      0.16025        76.20     87.20     73.60     17.33     23.33      9.00     10.87     33.96     76.51     14.32 
   794       40.12      0.15706        72.40     93.20     72.20     28.00     -8.89      5.90      0.08     35.24     83.13     19.94 
   795       36.76      0.16479        75.20     87.73     77.40    -15.47      5.00      9.90     -1.19     37.45     82.45      9.07 
   796       44.76      0.17055        79.40     79.07     78.00     45.33     32.78     -1.40     -0.08     37.67     80.27     16.54 
   797       39.53      0.16092        52.40     90.27     76.20     35.73     17.22     14.90      2.38     25.96     76.01      4.20 
   798       39.09      0.16834        59.80     94.67     68.80     26.40     18.33     11.80      1.19     24.47     78.50      6.91 
   799       31.46      0.16187        48.20     71.60     68.40      8.00      6.11      9.00      0.16     27.96     75.28     -0.12 
   800       40.28      0.16095        73.00     88.53     77.40     17.87      3.89     21.00      1.90     29.31     81.54      8.40 
   801       39.23      0.16205        71.60     87.07     51.60      9.33     24.44      6.20      8.41     36.15     83.27     14.26 
   802       38.87      0.16294        66.00     81.07     56.80     28.80      2.22     10.10      5.08     38.55     80.00     20.12 
   803       35.31      0.16242        74.20     82.80     68.80     20.53    -27.78      8.00     14.44     27.56     78.96      5.56 
   804       33.38      0.16124        65.60     90.67     69.00      3.73    -15.00      9.00     -1.90     22.51     79.82     10.37 
   805       36.72      0.16055        79.60     79.33     49.00     38.13     11.11      2.30     -3.57     27.75     78.64      4.88 
   806       43.55      0.16027        72.40     74.67     77.80     13.87     40.56     14.70      4.21     31.42     84.94     20.99 
   807       36.22      0.15927        68.40     73.87     78.80     10.13     12.78      6.50    -10.48     36.07     77.32      8.77 
   808       34.55      0.15994        69.40     69.60     60.00      4.80     -5.56     27.50     -2.54     24.33     78.87     19.14 
   809       36.17      0.16124        67.60     84.53     81.00    -11.73      1.67      9.00     11.35     27.78     78.50     11.98 
   810       38.82      0.25666        49.20     86.00     71.80     16.27     42.22     15.60     -2.38     18.95     75.01     15.56 
   811       40.27      0.16452        69.20     69.60     87.40     24.80     20.56     14.60     -3.49     29.24     78.87     11.98 
   812       33.13      0.19595        68.60     68.40     73.80     10.13    -17.22      8.30     -1.35     27.67     87.80      5.12 
   813       36.64      0.15407        72.60     78.93     64.40      6.40     12.78     -3.00      4.76     37.93     88.30      3.33 
   814       35.10      0.24602        69.20     76.53     56.60     28.00     -6.11     11.60      8.33     27.71     74.69      4.44 
   815       43.91      0.17518        68.40     75.33     89.20     32.27     50.00     11.10      3.73     24.29     84.26      0.49 
   816       34.82      0.18411        53.40     88.00     60.40     13.33      2.22     -1.00     -6.67     32.55     82.45     23.52 
   817       33.73      0.27449        64.20     74.27     36.80     34.67     25.56      1.70      6.51     20.84     71.93      0.86 
   818       31.97      0.26196        49.60     77.87     60.40     45.07     -7.78      5.10    -16.90     22.07     72.65     11.60 
   819       38.01      0.27923        67.80     82.00     52.80     54.40    -31.67     27.50     16.98     26.73     71.93     11.60 
   820       38.70      0.26876        75.00     73.33     59.80     26.93     31.67      6.00     10.32     26.18     73.29      4.51 
   821       32.76      0.29846        49.40     59.33     58.40     22.67      7.78     23.10      1.43     23.42     72.29      9.81 
   822       33.20      0.33081        71.00     72.27     50.80      9.87     22.22      7.90     -4.52     20.07     66.85     15.56 
   823       35.55      0.24303        69.60     70.00     66.20     21.60     15.00      1.20     -0.48     22.87     71.34     18.15 
   824       39.91      0.20955        57.20     82.00     57.00     30.13     46.11     10.70      2.62     24.40     76.55     12.41 
   825       42.01      0.15824        70.80     76.93     82.00     22.13     25.00     -4.10     15.32     30.62     77.60     23.77 
   826       39.80      0.07413        71.00     84.80     81.40     26.13     -2.22     18.10     -7.62     23.49     92.11     10.80 
   827       33.00      0.07736        38.80     89.47     87.60    -13.60      6.67      5.90     -3.97     28.22     83.49      7.47 
   828       34.54      0.20285        51.40     74.00     59.60     26.40     30.00     -2.90     -4.76     21.75     80.82      9.07 
   829       33.38      0.26282        59.40     74.67     46.00     48.00    -11.11     13.40      1.83     23.67     70.29      7.65 
   830       34.95      0.23347        58.80     62.40     60.80     49.33     -8.89      7.30     -0.24     28.18     73.88     17.96 
   831       36.58      0.22775        64.20     74.00     68.00     37.33      3.89     12.20     -0.79     23.45     75.65      7.84 
   832       34.53      0.26783        63.60     76.27     65.00     48.27    -27.22      3.60      5.95     23.45     71.66     14.75 
   833       43.26      0.16659        71.20     72.27     74.80     22.93     33.89     10.70      3.65     36.84     83.45     22.84 
   834       39.59      0.21303        72.40     73.60     78.20     18.40     30.00      3.70      1.43     28.22     79.23     10.74 
   835       30.68      0.26384        65.80     48.93     57.40     21.87     -6.11      5.80     -2.14     26.33     69.89     19.01 
   836       34.61      0.15100        53.80     75.73     91.40    -13.60     21.67     10.10     -0.79     21.85     78.00      7.96 
   837       36.13      0.18966        76.60     64.93     69.60      9.87      0.56     17.40     -0.71     26.33     78.87     17.90 
   838       41.62      0.18243        74.00     77.73     80.60     55.47      8.89      3.10      0.71     28.65     80.95      6.05 
   839       35.82      0.22793        83.00     75.33     45.60     24.27     17.22      4.10      2.30     26.69     69.16     10.56 
   840       35.50      0.17387        69.40     86.80     79.60      3.73      0.56      9.90     -5.87     30.84     77.23      2.84 
   841       40.74      0.21589        68.80     71.87     72.20     28.00     52.78     13.00     -6.03     30.58     74.47      1.73 
   842       32.79      0.18653        69.80     85.07     71.20     -2.40     -8.33     -3.00     -2.14     26.15     80.45     11.11 
   843       39.93      0.18478        79.40     64.80     75.40     31.47     14.44     12.20     10.24     36.11     81.32     -6.11 
   844       42.45      0.15862        81.80     81.07     74.00     29.60      1.67     11.40      6.35     39.93     83.95     14.75 
   845       43.08      0.13808        72.80     78.93     73.20     31.73      7.78     30.90     10.00     23.96     82.09     19.44 
   846       49.73      0.12621        76.80     88.00     96.20     44.00     46.11     17.80      9.84     24.36     83.49     10.68 
   847       40.49      0.07085        78.20     88.40     96.80      5.87     23.33      6.10     -8.49     32.73     86.80     -4.81 
   848       40.22      0.07172        69.80     93.20     83.80     -2.67     16.67     27.70    -13.33     24.91     96.46      5.68 
   849       26.13      0.00743       -14.40     98.00     96.80    -14.67     -8.89      7.90      6.59     18.04     75.92     -4.01 
   850       36.71      0.08287        62.60     88.27     64.60     -3.20     20.00     -2.80      6.27     25.38     87.66     18.27 
   851       42.26      0.06853        82.60     88.13     63.40     45.87     -1.67      9.40     10.08     25.67     84.54     14.57 
   852       32.17      0.05804        47.40     69.87     84.00    -13.60      5.00      9.40     -3.10     23.56     86.49     12.65 
   853       42.05      0.10925        53.60     78.80     82.60     68.80     20.56      7.80     -7.62     26.95     84.90      4.14 
   854       44.82      0.09070        69.80     92.27     90.60      8.00     30.56     21.50      3.81     25.89     88.75     16.98 
   855       38.65      0.09964        60.20     84.00     83.40      6.13     15.00     14.20      3.65     27.78     79.91     12.22 
   856       36.61      0.05102        78.40     95.20     60.80      5.07    -21.67     18.70     -7.30     30.44     82.72     23.70 
   857       34.67      0.05882        25.20     82.80     69.00     18.13    -14.44     14.40     14.52     38.47     85.49     13.09 
   858       39.40      0.09492        67.80     92.80     93.40     13.33     -8.33      8.50      1.90     30.58     89.16      4.88 
   859       38.05      0.05730        46.40     82.93    105.60      9.07      6.67      9.00     -4.21     34.91     86.44      3.70 
   860       40.15      0.09725        61.80     98.53     68.80     14.93     29.44      4.70      3.73     28.98     82.13      8.46 
   861       35.79      0.06921        65.00     90.93     74.00     11.20    -17.22      4.40    -11.35     31.75     88.30     20.93 
   862       41.41      0.06606        51.80     89.07     72.60     13.07     47.22     30.20    -10.32     28.47     86.35      5.68 
   863       37.39      0.09739        56.40     85.87     83.20     27.73      0.56     -3.20      4.76     24.11     85.76      8.70 
   864       36.29      0.10424        63.20     70.13     67.00     15.47     16.67     19.60     -4.13     23.02     81.59     10.37 
   865       40.35      0.08525        80.40     94.00     82.80     14.13     11.67      8.40     -4.13     27.31     86.53      2.41 
   866       34.82      0.06974        58.60     85.87     77.00      0.27      1.67     -2.30      4.84     25.56     82.77     13.89 
   867       38.09      0.04879        49.00     89.33     78.20     -7.73     23.33     16.40     -3.81     29.31     86.21     20.68 
   868       46.97      0.09994        73.00     78.93     94.40     46.40     16.11     14.50     10.48     32.87     81.59     21.42 
   869       42.09      0.08838        59.80    102.27     90.40    -12.00     18.89     16.10     13.02     36.18     89.57      6.67 
   870       36.38      0.07371        60.00     98.67     71.40     -0.80     12.22     -2.80     -9.76     28.40     88.39     18.09 
   871       37.64      0.12110        80.40     80.53     93.40     -3.47      3.89     10.80     -6.98     30.87     82.59      4.38 
   872       41.22      0.08394        54.20     99.07     84.20     56.27    -27.78      4.30     11.43     37.16     88.53      4.81 
   873       37.83      0.07155        53.60    100.67     82.60     -1.07      1.67      5.60      3.89     33.02     87.21     11.11 
   874       32.28      0.10478        49.00     87.60     74.20     20.53     -6.67    -10.00     -6.27     31.27     80.45      2.65 
   875       39.53      0.08807        68.40    102.13     97.40     11.73     -8.33      4.60     -8.81     29.75     89.07      9.38 
   876       30.98      0.09513        25.60     82.53     88.40    -16.53     25.00     -2.30    -11.19     32.18     88.57     -2.47 
   877       38.11      0.05317        53.40     73.73     85.60     24.00     10.56     12.30      0.48     38.18     84.13     -1.30 
   878       49.66      0.09019        77.60     95.07     96.40     42.13     36.11      9.00      1.51     29.67     90.29     18.77 
   879       37.42      0.11247        75.20     78.93     82.20     -6.93     -4.44     14.80     12.30     26.04     88.07      8.02 
   880       37.64      0.08618        54.00     96.13     61.20     44.27    -15.00     -0.40      3.10     34.44     84.94     13.70 
   881       39.29      0.10938        60.60     95.73     76.60     31.47     -8.89     19.10      1.19     23.93     83.40      9.81 
   882       37.34      0.08146        43.20     95.20     57.40     25.33     10.00      6.50      6.98     38.18     89.71      0.86 
   883       40.38      0.08912        69.20     92.53     69.60      7.73      5.00     17.50      0.24     29.27     93.02     19.75 
   884       39.27      0.09697        57.00     79.07     67.00     43.73      3.33      9.80     10.08     32.47     86.53      3.70 
   885       37.74      0.09718        87.80     85.87     83.60      5.33     10.00    -13.20     -6.75     29.89     87.35      7.47 
   886       36.57      0.09403        62.00     75.47     74.00     -5.87      9.44     12.80     10.56     28.62     90.79      7.84 
   887       37.68      0.11066        61.80     95.33     53.40     22.13      1.67     -2.50     12.30     37.53     83.49     11.60 
   888       40.99      0.07276        33.20     86.27     96.40     15.73     41.11     14.80      4.92     30.95     82.49      4.01 
   889       44.43      0.10783        72.40    105.20     83.20     42.93     10.56     -1.30     15.24     20.65     85.53      9.88 
   890       35.20      0.08539        50.40    102.00     54.60     45.87    -29.44      3.50     -2.22     26.76     85.40     15.19 
   891       43.22      0.09773        78.60     78.67     76.00     43.20      8.89      3.60     17.54     34.69     85.17      5.80 
   892       42.58      0.09072        51.00    102.40     80.40      9.87     33.33      9.50      0.56     40.04     86.08     12.65 
   893       38.16      0.08429        44.00     85.20     73.20     24.53      6.11     19.20    -14.52     40.33     85.85     17.72 
   894       39.55      0.07770        47.80     96.40     65.00      6.67     37.78     19.00     -6.67     27.24     86.85     15.43 
   895       37.71      0.09953        39.60     95.33     83.20     14.40      9.44     -6.40      5.56     25.24     89.52     21.17 
   896       40.03      0.08289        57.80     79.87     85.00     49.87     -1.11      2.00      1.67     27.89     85.12     12.22 
   897       35.57      0.07904        55.60     78.67     79.80    -14.40     17.78     17.40     -8.81     30.15     88.93     10.56 
   898       37.11      0.08839        66.80     92.80     62.00     31.73    -21.11     14.90      7.78     23.20     87.26      5.74 
   899       36.46      0.07955        44.40     87.07     94.20     -1.60     -4.44      6.90      2.46     37.13     84.40     14.07 
   900       38.36      0.08918        52.00     92.67     78.00     14.13     23.89      7.10     -0.63     31.71     87.98     -3.27 
   901       42.34      0.08867        63.40     95.60     90.20     16.00      9.44      9.50     11.75     36.11     88.21      3.21 
   902       43.04      0.09109        74.60     94.53     93.40     54.67    -13.33     -2.80     -1.27     31.16     89.93      9.51 
   903       46.24      0.09061        52.00     93.07     80.80     56.53     22.78      1.70      7.62     33.42     87.53     26.98 
   904       37.60      0.08857        45.80     89.20     91.40     19.73      2.22      3.90      2.78     25.96     86.03      8.95 
   905       44.08      0.09179        84.60     96.53     96.20     12.80      5.00     12.00      3.41     31.89     85.40     12.96 
   906       39.16      0.08973        75.60     80.93     98.00     -2.13      3.89      4.50     -3.65     40.51     88.16      5.74 
   907       48.54      0.09029        65.60     87.60     85.20     55.47     34.44     12.10     10.63     33.93     84.72     15.68 
   908       40.50      0.09115        79.60     86.93     89.00     39.20    -36.11     15.00    -10.24     37.38     85.49     18.77 
   909       41.74      0.09119        63.80     69.20     83.20     45.33     18.89     20.60     -9.92     34.58     81.50     10.25 
   910       43.17      0.09019        69.20     84.13     94.60     15.47     24.44     16.60      1.35     27.20     84.81     13.89 
   911       39.52      0.16532        72.20     86.93     61.80      2.67     35.56      7.20     11.27     32.15     77.19      8.21 
   912       39.94      0.17152        64.20     64.53     73.00     54.13     25.56     12.60      4.84     25.71     76.64     -1.85 
   913       36.52      0.12267        64.80     91.87     82.80     -6.67     18.33      5.80     -7.62     27.05     80.41      8.40 
   914       32.70      0.24180        74.60     63.60     68.00     18.93      5.00      2.10     -1.51     20.65     71.79      3.83 
   915       32.95      0.21566        75.60     79.73     60.20      7.73    -15.00     17.60      2.46     28.00     77.78     -4.63 
   916       36.29      0.11875        54.80     89.87     60.60      8.80     -0.56     14.90     16.90     27.35     78.55     11.67 
   917       39.51      0.13777        83.40     80.27     78.60     16.53     -8.33      7.90      9.76     26.29     85.76     14.94 
   918       40.09      0.15941        82.60     69.73     81.20     36.27      8.89     13.90     -8.41     27.42     76.46     12.84 
   919       33.34      0.25493        55.20     76.13     62.60     12.00     21.67      7.40     -4.37     23.45     72.20      7.10 
   920       38.44      0.17148        61.80     70.00     76.80     21.33     32.22      1.20      0.40     31.27     75.56     13.83 
   921       43.27      0.18702        68.80     70.53     93.20     40.27     25.00      6.30     11.19     23.53     80.77     13.15 
   922       33.05      0.26605        72.20     75.33     65.00     20.53     11.11     -3.90      0.16     26.33     67.66     -3.95 
   923       34.28      0.31854        54.00     64.67     57.40     41.33     -1.11     13.90      7.30     25.78     67.21     12.28 
   924       31.76      0.38083        41.20     56.67     57.00     38.93     24.44      8.80      5.00     23.53     62.54     -0.49 
   925       31.07      0.35701        47.20     59.47     38.60     28.27     27.22      5.70      4.76     27.49     65.35      6.67 
   926       27.37      0.32497        47.20     54.40     61.00     18.67     -3.89      4.50     -5.95     20.58     63.08     14.14 
