constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    79.67     3.050829  0.616193        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.47    100.00     82.12 
    82.41     0.622501  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     84.89     96.18     95.25     81.97 
    76.65     3.063294  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.76     75.50     82.10 
    82.46     0.615827  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     84.97     96.18     95.57     82.11 
    82.39     0.764570  0.576782        99.60     95.08     97.40     63.76     10.57     99.40     84.79     96.18     95.04     82.11 
    77.46     2.058016  0.629320        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.80     75.51     82.10 
    77.37     2.112939  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.93     75.51     82.10 
    82.48     0.500000  0.637404        99.60     95.08     97.40     63.76     10.57     99.40     85.75     96.00     95.12     82.10 
    82.54     0.500000  0.644017        99.60     95.08     97.40     63.76     10.57     99.40     85.78     96.00     95.75     82.10 
    81.13     1.709715  0.678300        99.60     95.08     97.40     63.76     10.57     99.40     68.06     95.45     99.99     81.96 
    79.80     3.250795  0.721187        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.78     99.99     82.09 
    79.94     2.185077  0.718065        99.60     95.08     97.40     63.76     10.57     99.40     56.53     95.02     99.98     82.09 
    79.34     0.500000  0.721405        99.60     95.08     97.40     63.76     10.57     99.40     85.77     95.96     96.31     49.52 
    75.66     0.500000  0.868258        99.60     95.08     97.40     63.76     10.57     99.40     74.10     94.87     95.07     26.78 
    79.43     2.084864  0.796321        99.60     95.08     97.40     63.76     10.57     99.40     75.47     95.38     75.51     82.09 
    82.52     0.855371  0.707031        99.60     95.08     97.40     63.76     10.57     99.40     86.29     96.11     94.93     82.09 
    78.31     0.500000  0.794106        99.60     95.08     97.40     63.76     10.57     99.40     77.40     95.96     95.03     48.91 
    76.13     0.500000  0.899492        99.60     95.08     97.40     63.76     10.57     99.40     74.10     94.87     95.08     31.46 
    77.76     0.500000  0.825021        99.60     95.08     97.40     63.76     10.57     99.40     76.11     95.96     94.95     44.77 
    82.63     1.198299  0.884337        99.60     95.08     97.40     63.76     10.57     99.40     85.98     96.18     96.29     82.08 
    82.57     1.025781  0.842347        99.60     95.08     97.40     63.76     10.57     99.40     85.72     96.11     96.03     82.09 
    77.47     2.248617  0.717153        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.95     75.49     82.07 
    76.09     0.508672  0.906289        99.60     95.08     97.40     63.76     10.57     99.40     74.10     94.87     95.11     30.99 
    77.69     2.929416  0.846762        99.60     95.08     97.40     63.76     10.57     99.40     58.82     94.73     75.51     82.08 
    76.09     0.500000  0.915431        99.60     95.08     97.40     63.76     10.57     99.40     74.28     94.87     95.19     30.75 
    82.59     1.608836  0.960104        99.60     95.08     97.40     63.76     10.57     99.40     85.66     96.04     96.32     82.10 
    75.63     0.500000  0.953648        99.60     95.08     97.40     63.76     10.57     99.40     73.92     94.87     95.68     26.03 
    81.56     3.441558  0.987172        99.60     95.08     97.40     63.76     10.57     99.40     77.56     94.80     95.34     82.09 
    82.42     2.175875  0.946293        99.60     95.08     97.40     63.76     10.57     99.40     84.85     95.67     95.78     82.07 
    81.80     3.350234  0.935809        99.60     95.08     97.40     63.76     10.57     99.40     75.47     94.65    100.00     82.10 
    81.04     2.895935  0.864077        99.60     95.08     97.40     63.76     10.57     99.40     67.68     94.80     99.99     82.10 
    79.79     3.752345  0.833122        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.67     99.98     82.11 
    82.53     2.266366  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.59     95.75     96.24     81.96 
    74.88     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.88     24.99 
    82.48     1.379144  0.935375        99.60     95.08     97.40     63.76     10.57     99.40     85.74     96.18     95.08     81.97 
    82.22     3.208890  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.06     95.02     96.18     82.10 
    81.29     4.385687  0.998849        99.60     95.08     97.40     63.76     10.57     99.40     75.83     94.07     95.19     81.96 
    81.55     3.850165  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.22     94.51     96.01     81.97 
    82.30     3.093854  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.90     95.09     96.16     82.09 
    80.65     4.118639  0.970766        99.60     95.08     97.40     63.76     10.57     99.40     68.87     94.15     95.59     82.10 
    80.40     5.327158  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.49     92.91     95.68     82.10 
    82.42     2.909438  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     84.90     95.24     96.15     82.09 
    78.59     3.669786  0.931440        99.60     95.08     97.40     63.76     10.57     99.40     68.17     94.36     75.51     82.07 
    79.57     2.680641  0.931191        99.60     95.08     97.40     63.76     10.57     99.40     77.03     95.24     75.50     82.08 
    81.52     3.746970  0.992422        99.60     95.08     97.40     63.76     10.57     99.40     76.88     94.58     95.79     82.10 
    82.30     2.344817  0.949630        99.60     95.08     97.40     63.76     10.57     99.40     83.86     95.53     95.67     82.11 
    82.40     2.448957  0.981925        99.60     95.08     97.40     63.76     10.57     99.40     85.25     95.53     95.41     81.96 
    81.48     3.332096  0.966398        99.60     95.08     97.40     63.76     10.57     99.40     76.34     94.80     95.83     82.07 
    80.62     4.161942  0.975079        99.60     95.08     97.40     63.76     10.57     99.40     69.19     94.15     94.92     82.11 
    79.45     3.224672  0.951706        99.60     95.08     97.40     63.76     10.57     99.40     76.28     94.80     75.51     82.09 
    81.39     3.401263  0.969766        99.60     95.08     97.40     63.76     10.57     99.40     76.31     94.73     95.09     81.97 
    81.46     3.693602  0.986459        99.60     95.08     97.40     63.76     10.57     99.40     76.53     94.58     95.63     82.09 
    80.62     4.662279  0.994468        99.60     95.08     97.40     63.76     10.57     99.40     69.44     93.67     95.16     82.09 
    81.36     4.505344  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     75.55     94.18     95.93     82.09 
    81.51     3.992189  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     76.75     94.36     96.05     82.10 
    81.21     4.720889  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     74.81     93.60     95.81     82.10 
    81.33     4.143531  0.991790        99.60     95.08     97.40     63.76     10.57     99.40     75.94     94.22     95.21     82.09 
    82.27     3.145553  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     83.78     95.02     96.16     81.97 
    82.10     3.031743  0.976322        99.60     95.08     97.40     63.76     10.57     99.40     82.65     95.09     95.31     82.11 
    82.43     2.496798  0.983808        99.60     95.08     97.40     63.76     10.57     99.40     85.22     95.53     95.60     82.11 
    82.56     1.961042  0.974809        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.96     96.45     82.10 
    82.44     2.493160  0.996977        99.60     95.08     97.40     63.76     10.57     99.40     85.59     95.53     95.41     82.08 
    82.48     2.684276  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.34     95.38     96.20     82.10 
    82.57     2.509552  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     86.11     95.53     96.26     81.95 
    82.27     2.601474  0.969111        99.60     95.08     97.40     63.76     10.57     99.40     83.80     95.38     95.64     82.10 
    82.37     2.318715  0.993062        99.60     95.08     97.40     63.76     10.57     99.40     85.23     95.67     94.98     81.97 
    82.48     2.732424  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     85.26     95.38     96.23     82.07 
    82.19     2.835856  0.969818        99.60     95.08     97.40     63.76     10.57     99.40     82.93     95.24     95.90     82.07 
    81.48     3.221202  0.966245        99.60     95.08     97.40     63.76     10.57     99.40     76.80     94.87     95.19     82.09 
    82.13     2.896882  0.969535        99.60     95.08     97.40     63.76     10.57     99.40     82.72     95.16     95.54     82.07 
    82.18     2.879499  0.969157        99.60     95.08     97.40     63.76     10.57     99.40     82.75     95.16     95.94     82.09 
    82.16     2.840083  0.967263        99.60     95.08     97.40     63.76     10.57     99.40     82.80     95.16     95.78     82.10 
    81.68     2.861016  0.963628        99.60     95.08     97.40     63.76     10.57     99.40     78.21     95.16     95.64     81.96 
    81.59     2.944322  0.960422        99.60     95.08     97.40     63.76     10.57     99.40     77.61     95.09     95.46     81.94 
    81.65     2.884057  0.964815        99.60     95.08     97.40     63.76     10.57     99.40     78.19     95.16     95.23     82.10 
    81.59     2.955423  0.965400        99.60     95.08     97.40     63.76     10.57     99.40     77.89     95.09     95.01     82.10 
    81.66     2.953419  0.966145        99.60     95.08     97.40     63.76     10.57     99.40     77.96     95.09     95.62     82.09 
    81.61     3.035842  0.967706        99.60     95.08     97.40     63.76     10.57     99.40     77.71     95.02     95.49     82.09 
    81.56     3.066018  0.970593        99.60     95.08     97.40     63.76     10.57     99.40     77.78     95.02     94.90     82.10 
    81.62     3.066018  0.970593        99.60     95.08     97.40     63.76     10.57     99.40     77.78     95.02     95.46     82.11 
    75.69     0.500000  0.863383        99.60     95.08     97.40     63.76     10.57     99.40     74.10     94.87     95.04     27.09 
    81.56     2.692544  0.935829        99.60     95.08     97.40     63.76     10.57     99.40     77.24     95.24     95.22     82.10 
    76.44     1.394353  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.47     96.18     96.37     27.55 
    75.25     0.500000  0.962067        99.60     95.08     97.40     63.76     10.57     99.40     70.67     94.87     95.73     25.44 
    81.59     3.753362  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.54     94.58     96.06     81.91 
    76.05     0.955697  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     74.11     96.04     94.88     29.67 
    74.96     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.76 
    74.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.88     25.31 
    74.90     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.89     25.14 
    74.93     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.54 
    81.41     3.757039  0.977799        99.60     95.08     97.40     63.76     10.57     99.40     76.09     94.51     95.59     82.09 
    82.37     1.241202  0.763916        99.60     95.08     97.40     63.76     10.57     99.40     84.04     96.04     95.75     82.10 
    82.19     1.273821  0.713863        99.60     95.08     97.40     63.76     10.57     99.40     78.07     95.96    100.00     82.10 
    79.54     4.379278  0.763816        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.20    100.00     82.09 
    77.28     4.277924  0.857975        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.05     75.51     82.11 
    81.23     4.678358  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     74.95     93.67     95.81     82.08 
    78.69     6.473235  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.43     87.27     95.32     82.07 
    78.36     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.49    100.00     81.92 
    75.95     8.804434  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85     75.51     81.95 
    76.65     5.192101  0.797229        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.76     75.50     82.11 
    76.48     6.356598  0.839637        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.09     75.50     82.09 
    75.08     7.881975  0.735941        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    76.71     5.738999  0.905210        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.35     75.49     82.09 
    79.74     4.272399  0.873221        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.13     99.99     82.10 
    79.72     4.623769  0.895353        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.91    100.00     82.10 
    78.65     6.744756  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.98     95.38     81.96 
    76.56     6.695585  0.917210        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.82     75.49     82.10 
    78.37     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.49     99.99     82.09 
    78.67     6.580795  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.13     95.44     81.98 
    78.49     7.586586  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.75     94.95     82.09 
    76.68     6.605278  0.988782        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.05     75.49     82.10 
    80.33     5.587297  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     67.48     92.25     95.61     82.11 
    78.92     7.151991  0.909886        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.95    100.00     82.10 
    79.41     5.965788  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     59.09     91.64     95.62     81.96 
    78.89     7.701493  0.948782        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.65    100.00     82.10 
    78.15     9.000000  0.908740        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.38    100.00     81.96 
    76.47     8.108411  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.95     75.50     82.09 
    79.14     6.196964  0.961209        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.20    100.00     82.10 
    75.93     7.854663  0.916131        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.71     75.50     81.96 
    80.26     5.524534  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     66.68     92.33     95.73     82.08 
    80.19     5.763032  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     66.68     91.67     95.67     82.10 
    76.50     6.947521  0.908981        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.24     75.49     82.10 
    78.84     7.843976  0.932856        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.15    100.00     82.07 
    76.54     6.918788  0.932562        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.67     75.51     82.10 
    78.56     7.252670  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.25     95.08     82.10 
    79.59     5.441214  0.955853        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.67    100.00     82.10 
    76.46     6.436769  0.840098        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.95     75.51     81.98 
    81.36     4.162365  0.988460        99.60     95.08     97.40     63.76     10.57     99.40     75.52     94.22     95.90     82.10 
    77.27     4.289729  0.860802        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.05     75.50     81.97 
    81.67     3.615845  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.99     94.65     96.11     82.10 
    82.18     2.105265  0.918796        99.60     95.08     97.40     63.76     10.57     99.40     83.10     95.67     95.18     82.07 
    78.64     2.510033  0.836968        99.60     95.08     97.40     63.76     10.57     99.40     67.91     95.09     75.50     82.10 
    77.35     3.949072  0.857580        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.78     75.51     82.08 
    77.52     3.519028  0.888566        99.60     95.08     97.40     63.76     10.57     99.40     57.43     94.36     75.50     82.10 
    75.72     0.709623  0.970713        99.60     95.08     97.40     63.76     10.57     99.40     74.11     95.96     95.59     25.77 
    81.59     0.953175  0.887838        99.60     95.08     97.40     63.76     10.57     99.40     85.52     96.04     95.45     73.13 
    81.97     1.820419  0.788632        99.60     95.08     97.40     63.76     10.57     99.40     76.35     95.60     99.98     81.96 
    81.56     0.500000  0.680045        99.60     95.08     97.40     63.76     10.57     99.40     85.62     96.00     94.97     73.15 
    78.22     0.500000  0.765449        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     96.27     45.67 
    81.55     0.500000  0.678788        99.60     95.08     97.40     63.76     10.57     99.40     85.61     96.00     94.95     73.17 
    79.24     0.500000  0.700178        99.60     95.08     97.40     63.76     10.57     99.40     85.69     95.96     95.99     48.98 
    82.13     1.248274  0.686671        99.60     95.08     97.40     63.76     10.57     99.40     77.43     95.96    100.00     82.07 
    81.74     1.626972  0.739857        99.60     95.08     97.40     63.76     10.57     99.40     76.09     95.67     97.70     82.10 
    81.62     0.500000  0.673937        99.60     95.08     97.40     63.76     10.57     99.40     85.60     96.00     95.66     73.09 
    79.41     1.874151  0.770580        99.60     95.08     97.40     63.76     10.57     99.40     75.10     95.53     75.51     82.11 
    81.56     0.597490  0.745578        99.60     95.08     97.40     63.76     10.57     99.40     85.60     96.00     95.03     73.14 
    81.18     1.489323  0.628375        99.60     95.08     97.40     63.76     10.57     99.40     68.48     95.53     99.99     81.96 
    78.50     0.500000  0.757004        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     96.13     48.65 
    80.33     1.191018  0.737734        99.60     95.08     97.40     63.76     10.57     99.40     83.84     96.04     75.51     82.08 
    77.41     2.635721  0.697908        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.36     75.49     82.07 
    82.36     1.055434  0.706113        99.60     95.08     97.40     63.76     10.57     99.40     84.16     96.11     95.60     81.97 
    79.40     1.853460  0.765528        99.60     95.08     97.40     63.76     10.57     99.40     75.06     95.53     75.51     82.10 
    81.30     1.698991  0.755011        99.60     95.08     97.40     63.76     10.57     99.40     76.02     95.67     93.44     82.10 
    80.27     1.012133  0.665322        99.60     95.08     97.40     63.76     10.57     99.40     83.14     96.11     75.50     82.10 
    77.84     1.907014  0.701324        99.60     95.08     97.40     63.76     10.57     99.40     59.73     95.24     75.50     82.12 
    81.00     1.921087  0.706641        99.60     95.08     97.40     63.76     10.57     99.40     66.81     95.24    100.00     82.12 
    82.46     1.155924  0.744779        99.60     95.08     97.40     63.76     10.57     99.40     84.77     96.11     95.79     82.09 
    82.61     0.646287  0.751438        99.60     95.08     97.40     63.76     10.57     99.40     86.06     96.00     96.13     82.07 
    77.81     0.500000  0.802120        99.60     95.08     97.40     63.76     10.57     99.40     76.50     95.96     94.90     44.91 
    82.41     1.180162  0.749963        99.60     95.08     97.40     63.76     10.57     99.40     84.15     96.11     95.96     82.11 
    82.38     1.271471  0.773183        99.60     95.08     97.40     63.76     10.57     99.40     84.04     96.04     95.85     82.10 
    82.54     0.964661  0.765617        99.60     95.08     97.40     63.76     10.57     99.40     86.41     96.18     95.08     81.96 
    82.26     1.216053  0.737623        99.60     95.08     97.40     63.76     10.57     99.40     83.10     96.04     95.52     82.09 
    82.55     0.871601  0.775385        99.60     95.08     97.40     63.76     10.57     99.40     85.97     96.11     95.49     82.08 
    82.48     0.774224  0.794461        99.60     95.08     97.40     63.76     10.57     99.40     85.63     96.04     95.23     82.10 
    78.20     0.500000  0.777824        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     96.43     45.33 
    82.40     1.219111  0.763583        99.60     95.08     97.40     63.76     10.57     99.40     84.17     96.04     95.88     82.10 
    82.45     1.268488  0.795034        99.60     95.08     97.40     63.76     10.57     99.40     85.03     96.11     95.45     82.09 
    82.52     1.278381  0.824628        99.60     95.08     97.40     63.76     10.57     99.40     85.44     96.11     95.87     81.97 
    81.61     1.759975  0.819875        99.60     95.08     97.40     63.76     10.57     99.40     77.52     95.75     94.92     82.07 
    82.50     1.239211  0.821570        99.60     95.08     97.40     63.76     10.57     99.40     85.54     96.18     95.34     82.10 
    82.45     1.306119  0.818047        99.60     95.08     97.40     63.76     10.57     99.40     85.25     96.11     95.36     81.96 
    82.40     1.332509  0.818326        99.60     95.08     97.40     63.76     10.57     99.40     85.14     96.04     94.96     82.10 
    82.50     1.299335  0.820834        99.60     95.08     97.40     63.76     10.57     99.40     85.30     96.11     95.67     82.12 
    82.42     1.336593  0.821578        99.60     95.08     97.40     63.76     10.57     99.40     85.18     96.04     95.07     82.09 
    82.42     1.311575  0.816629        99.60     95.08     97.40     63.76     10.57     99.40     85.21     96.11     95.07     81.97 
    82.53     1.227093  0.813013        99.60     95.08     97.40     63.76     10.57     99.40     85.48     96.18     95.86     81.96 
    82.55     1.143257  0.809318        99.60     95.08     97.40     63.76     10.57     99.40     86.19     96.18     95.25     82.09 
    82.63     1.079160  0.807003        99.60     95.08     97.40     63.76     10.57     99.40     86.41     96.18     95.80     82.10 
    82.61     1.012905  0.805205        99.60     95.08     97.40     63.76     10.57     99.40     85.77     96.18     96.21     82.09 
    82.61     1.012905  0.805205        99.60     95.08     97.40     63.76     10.57     99.40     85.77     96.18     96.22     82.10 
    75.72     0.500000  0.940302        99.60     95.08     97.40     63.76     10.57     99.40     74.31     94.87     95.53     26.64 
    74.97     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.25     94.87     94.87     25.89 
    79.74     3.953894  0.827510        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.20     99.99     82.10 
    79.07     4.679538  0.722284        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.62     99.98     81.96 
    77.52     5.364431  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.10 
    77.33     2.255836  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.64     75.50     81.97 
    76.44     3.668923  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.58     75.51     82.11 
    79.15     3.594929  0.599692        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.20     99.99     82.12 
    79.48     1.555421  0.689222        99.60     95.08     97.40     63.76     10.57     99.40     75.76     95.67     75.51     82.09 
    77.27     3.048499  0.633008        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.98     75.50     82.09 
    79.11     3.925726  0.637294        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.98     99.99     81.97 
    77.53     6.003278  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.10 
    79.78     3.071070  0.681229        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.71    100.00     81.98 
    77.09     3.286195  0.584935        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.13     75.51     82.10 
    75.08     6.274849  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.09 
    75.08     7.831441  0.672052        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.09 
    75.06     9.000000  0.789878        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     81.96 
    75.67     8.461505  0.852602        99.60     95.08     97.40     63.76     10.57     99.40     56.34     76.95     75.50     82.10 
    75.79     6.152513  0.696377        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.18     75.51     82.08 
    75.08     7.879910  0.710693        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    76.41     7.012555  0.873352        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.51     75.51     81.97 
    77.53     9.000000  0.794236        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.10 
    75.08     9.000000  0.639072        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    75.72     9.000000  0.911346        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.45     75.49     82.10 
    75.08     8.913142  0.682105        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    75.07     9.000000  0.571926        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.07 
    75.08     9.000000  0.504427        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.11 
    75.19     6.278002  0.664902        99.60     95.08     97.40     63.76     10.57     99.40     56.34     72.15     75.49     82.08 
    75.06     8.132580  0.769284        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     81.96 
    75.08     8.600469  0.604749        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.11 
    75.08     9.000000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.08 
    77.53     6.261671  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.12 
    75.08     6.874193  0.536125        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    77.53     6.106423  0.507934        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.98     82.11 
    77.61     5.079694  0.549141        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.93     99.99     82.07 
    77.52     6.296421  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.08 
    78.30     4.629153  0.558379        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.76    100.00     82.09 
    77.45     1.924653  0.592279        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.80     75.50     82.07 
    79.79     2.549863  0.572919        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.71     99.99     82.09 
    77.35     3.272287  0.731583        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.78     75.50     82.11 
    81.37     1.082335  0.581298        99.60     95.08     97.40     63.76     10.57     99.40     76.38     95.96     93.44     82.09 
    79.79     2.830734  0.628595        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.71     99.99     82.07 
    82.55     0.500000  0.577988        99.60     95.08     97.40     63.76     10.57     99.40     86.06     96.00     95.60     82.08 
    82.51     0.500000  0.522512        99.60     95.08     97.40     63.76     10.57     99.40     85.78     96.04     95.53     81.96 
    81.38     1.212054  0.632032        99.60     95.08     97.40     63.76     10.57     99.40     76.53     95.89     93.44     82.10 
    78.45     0.500000  0.741716        99.60     95.08     97.40     63.76     10.57     99.40     78.47     95.96     96.58     47.70 
    77.46     2.405635  0.741406        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.87     75.51     82.08 
    75.70     0.500000  0.869518        99.60     95.08     97.40     63.76     10.57     99.40     74.10     94.87     95.06     27.12 
    80.13     1.786984  0.656617        99.60     95.08     97.40     63.76     10.57     99.40     58.20     95.24    100.00     82.10 
    82.49     0.500000  0.623002        99.60     95.08     97.40     63.76     10.57     99.40     86.03     96.00     94.91     82.10 
    81.20     1.332114  0.601731        99.60     95.08     97.40     63.76     10.57     99.40     68.40     95.67     99.98     82.12 
    82.48     0.500000  0.628112        99.60     95.08     97.40     63.76     10.57     99.40     85.68     96.00     95.40     81.90 
    82.57     0.500000  0.584464        99.60     95.08     97.40     63.76     10.57     99.40     86.10     96.00     95.76     82.09 
    82.68     0.500000  0.513664        99.60     95.08     97.40     63.76     10.57     99.40     87.00     96.04     96.01     81.97 
    82.66     0.500000  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     86.42     96.04     96.19     82.10 
    79.74     2.325475  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.13     99.99     82.10 
    79.48     0.980151  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     75.72     95.89     75.51     81.91 
    79.93     1.457211  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.02    100.00     82.10 
    82.49     0.500000  0.555393        99.60     95.08     97.40     63.76     10.57     99.40     86.02     96.04     94.91     82.11 
