constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset AllMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    80.05     2.025807  0.674028        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.22    100.00     82.10 
    81.46     0.500000  0.637980        99.60     95.08     97.40     63.76     10.57     99.40     94.42     96.80     75.49     82.10 
    77.51     3.432937  0.832105        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.35     75.51     82.10 
    76.69     4.732348  0.739049        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.13     75.51     82.09 
    79.59     3.546452  0.619497        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.64    100.00     82.10 
    81.54     1.001361  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     70.52     97.02     99.98     82.10 
    80.04     0.935116  0.536791        99.60     95.08     97.40     63.76     10.57     99.40     79.77     97.24     75.51     82.12 
    81.12     0.813590  0.625038        99.60     95.08     97.40     63.76     10.57     99.40     90.78     97.02     75.50     82.10 
    83.84     0.895000  0.759187        99.60     95.08     97.40     63.76     10.57     99.40     93.61     97.02    100.00     81.97 
    83.71     0.500000  0.887164        99.60     95.08     97.40     63.76     10.57     99.40     92.87     96.65     96.46     85.35 
    82.18     0.500000  0.732191        99.60     95.08     97.40     63.76     10.57     99.40     92.99     96.73     75.51     90.73 
    83.69     0.537502  0.885418        99.60     95.08     97.40     63.76     10.57     99.40     92.95     96.73     96.07     85.36 
    81.47     0.603434  0.722064        99.60     95.08     97.40     63.76     10.57     99.40     94.39     96.87     75.51     82.11 
    77.53     2.176787  0.581791        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.56     75.51     82.10 
    82.25     0.500000  0.727356        99.60     95.08     97.40     63.76     10.57     99.40     94.56     96.73     75.49     89.95 
    83.66     0.500000  0.882908        99.60     95.08     97.40     63.76     10.57     99.40     92.88     96.65     95.86     85.36 
    79.99     2.660548  0.717764        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.64    100.00     82.08 
    84.71     0.695933  0.898015        99.60     95.08     97.40     63.76     10.57     99.40     92.99     96.80     96.43     95.05 
    82.86     0.500000  0.928074        99.60     95.08     97.40     63.76     10.57     99.40     92.84     96.65     95.57     77.73 
    81.59     0.629459  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.77     96.73     95.94     64.67 
    80.01     2.552525  0.913449        99.60     95.08     97.40     63.76     10.57     99.40     80.15     96.51     75.50     82.08 
    81.52     0.500000  0.988976        99.60     95.08     97.40     63.76     10.57     99.40     92.71     96.65     95.48     64.59 
    83.33     0.686205  0.948447        99.60     95.08     97.40     63.76     10.57     99.40     92.86     96.73     96.46     81.40 
    83.80     1.352654  0.886428        99.60     95.08     97.40     63.76     10.57     99.40     92.91     97.16     99.99     82.12 
    82.25     0.500000  0.958719        99.60     95.08     97.40     63.76     10.57     99.40     92.75     96.65     95.94     71.36 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.48     64.43 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.49     64.46 
    81.44     1.612596  0.958594        99.60     95.08     97.40     63.76     10.57     99.40     93.88     97.24     75.50     81.94 
    84.37     0.500000  0.858856        99.60     95.08     97.40     63.76     10.57     99.40     92.89     96.65     96.47     91.92 
    83.36     0.500000  0.901787        99.60     95.08     97.40     63.76     10.57     99.40     92.89     96.65     96.46     81.80 
    83.34     0.500000  0.892313        99.60     95.08     97.40     63.76     10.57     99.40     92.93     96.65     96.46     81.52 
    82.37     0.500000  0.947939        99.60     95.08     97.40     63.76     10.57     99.40     92.80     96.65     95.60     72.81 
    83.30     0.500000  0.897757        99.60     95.08     97.40     63.76     10.57     99.40     92.91     96.65     95.90     81.69 
    83.42     2.066749  0.916829        99.60     95.08     97.40     63.76     10.57     99.40     89.39     96.95    100.00     82.09 
    80.13     2.619617  0.939188        99.60     95.08     97.40     63.76     10.57     99.40     81.41     96.51     75.50     82.11 
    81.26     3.029334  0.888524        99.60     95.08     97.40     63.76     10.57     99.40     68.71     96.00     99.98     82.11 
    79.92     3.576642  0.981042        99.60     95.08     97.40     63.76     10.57     99.40     79.96     95.85     75.50     82.10 
    84.15     1.993784  0.999196        99.60     95.08     97.40     63.76     10.57     99.40     93.94     97.16     96.41     88.22 
    80.97     2.457986  0.960774        99.60     95.08     97.40     63.76     10.57     99.40     89.54     96.73     75.50     82.11 
    83.67     1.787009  0.974267        99.60     95.08     97.40     63.76     10.57     99.40     93.79     97.24     97.77     82.11 
    83.25     2.628568  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.70     96.65     96.33     81.97 
    80.89     2.014573  0.901465        99.60     95.08     97.40     63.76     10.57     99.40     88.55     96.95     75.51     82.10 
    83.43     2.461260  0.965887        99.60     95.08     97.40     63.76     10.57     99.40     89.73     96.73     99.98     82.09 
    83.85     2.099018  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.77     97.09     96.40     85.44 
    84.73     1.518340  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.80     97.16     96.36     93.12 
    84.58     1.100154  0.953526        99.60     95.08     97.40     63.76     10.57     99.40     94.69     96.95     96.79     91.59 
    83.36     1.968747  0.900843        99.60     95.08     97.40     63.76     10.57     99.40     88.73     96.95    100.00     82.08 
    81.94     0.809996  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.91     96.80     95.48     68.41 
    81.84     1.108608  0.923121        99.60     95.08     97.40     63.76     10.57     99.40     94.41     97.02     75.51     85.64 
    81.65     0.500000  0.981624        99.60     95.08     97.40     63.76     10.57     99.40     92.72     96.65     95.95     65.40 
    84.73     1.404922  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.13     97.09     96.36     94.95 
    84.67     1.585683  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.89     97.16     96.40     92.46 
    83.27     2.586359  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.78     96.65     96.33     82.12 
    83.02     3.003494  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.76     96.36     96.31     81.96 
    78.72     3.991593  0.951212        99.60     95.08     97.40     63.76     10.57     99.40     68.39     95.42     75.51     82.09 
    79.69     3.659400  0.964090        99.60     95.08     97.40     63.76     10.57     99.40     77.96     95.71     75.50     81.95 
    82.16     3.687555  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     81.40     95.85     96.40     82.10 
    83.25     2.626733  0.996369        99.60     95.08     97.40     63.76     10.57     99.40     91.57     96.65     96.46     81.96 
    83.02     3.026809  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.70     96.36     96.41     81.96 
    80.82     3.059085  0.988827        99.60     95.08     97.40     63.76     10.57     99.40     88.46     96.29     75.50     82.11 
    82.44     3.366513  0.976897        99.60     95.08     97.40     63.76     10.57     99.40     80.52     96.00     99.98     82.10 
    83.10     2.961639  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.41     96.36     96.29     82.11 
    80.14     2.939894  0.968882        99.60     95.08     97.40     63.76     10.57     99.40     81.86     96.29     75.49     81.95 
    83.39     2.459552  0.987299        99.60     95.08     97.40     63.76     10.57     99.40     91.61     96.73     97.77     81.97 
    81.07     2.430226  0.971470        99.60     95.08     97.40     63.76     10.57     99.40     90.57     96.73     75.51     82.10 
    81.29     2.247831  0.984451        99.60     95.08     97.40     63.76     10.57     99.40     92.53     96.95     75.51     82.09 
    83.03     2.997141  0.995838        99.60     95.08     97.40     63.76     10.57     99.40     89.56     96.36     96.47     82.09 
    83.12     2.945894  0.999148        99.60     95.08     97.40     63.76     10.57     99.40     90.41     96.44     96.42     82.07 
    83.04     2.973095  0.997579        99.60     95.08     97.40     63.76     10.57     99.40     89.71     96.36     96.46     82.09 
    83.08     2.896494  0.998181        99.60     95.08     97.40     63.76     10.57     99.40     90.47     96.44     95.98     82.09 
    83.12     2.887667  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.57     96.44     96.41     81.97 
    83.12     2.917727  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.51     96.44     96.28     82.11 
    83.14     2.857856  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.65     96.44     96.41     82.10 
    83.11     2.940802  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.46     96.44     96.41     81.96 
    83.12     2.788847  0.998625        99.60     95.08     97.40     63.76     10.57     99.40     90.74     96.51     96.06     82.07 
    83.14     2.857789  0.998917        99.60     95.08     97.40     63.76     10.57     99.40     90.60     96.44     96.43     82.12 
    83.00     2.938118  0.997098        99.60     95.08     97.40     63.76     10.57     99.40     89.77     96.44     95.90     82.10 
    83.13     2.857789  0.998917        99.60     95.08     97.40     63.76     10.57     99.40     90.60     96.44     96.41     82.10 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.49     64.48 
    81.50     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.48     64.42 
    84.57     0.500614  0.803251        99.60     95.08     97.40     63.76     10.57     99.40     93.02     96.73     97.12     92.98 
    77.38     3.537819  0.751930        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.04     75.49     82.10 
    80.01     2.751982  0.791522        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.85    100.00     82.10 
    81.56     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.94     64.47 
    79.06     2.027356  0.784231        99.60     95.08     97.40     63.76     10.57     99.40     70.65     96.58     75.49     82.10 
    79.75     3.325309  0.656401        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.24     99.99     82.10 
    81.34     2.779917  0.870892        99.60     95.08     97.40     63.76     10.57     99.40     69.33     96.15     99.99     82.10 
    80.02     2.472992  0.734931        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.93     99.98     82.12 
    82.36     0.500000  0.951054        99.60     95.08     97.40     63.76     10.57     99.40     92.78     96.65     95.60     72.73 
    81.55     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.93     64.47 
    84.71     0.500000  0.848291        99.60     95.08     97.40     63.76     10.57     99.40     92.93     96.73     96.25     95.41 
    81.94     4.109589  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     79.76     95.49     96.23     82.09 
    83.68     1.710990  0.972567        99.60     95.08     97.40     63.76     10.57     99.40     93.92     97.24     97.77     82.08 
    80.04     5.095678  0.975840        99.60     95.08     97.40     63.76     10.57     99.40     58.65     93.82    100.00     82.12 
    78.92     6.377867  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.93     87.93     96.45     82.10 
    75.90     9.000000  0.972544        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.20     75.51     82.12 
    82.22     3.545887  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     81.96     95.93     96.41     82.09 
    83.27     1.198936  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.36     96.95     96.39     81.21 
    83.29     0.500000  0.897641        99.60     95.08     97.40     63.76     10.57     99.40     92.91     96.65     95.89     81.67 
    84.51     1.023932  0.958056        99.60     95.08     97.40     63.76     10.57     99.40     92.98     96.95     96.26     93.12 
    83.29     2.559564  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.84     96.73     96.39     82.09 
    80.75     5.178316  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     69.37     93.82     96.42     82.10 
    78.82     6.458804  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.52     87.78     95.99     82.09 
    79.32     6.307723  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     57.30     91.56     96.45     82.11 
    78.90     6.320595  0.806407        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.95     99.98     81.97 
    79.73     4.170987  0.789480        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.09     99.99     82.09 
    79.71     3.475417  0.954693        99.60     95.08     97.40     63.76     10.57     99.40     78.01     95.85     75.51     81.96 
    81.12     2.753907  0.844412        99.60     95.08     97.40     63.76     10.57     99.40     67.33     96.07    100.00     81.96 
    82.40     0.500000  0.946854        99.60     95.08     97.40     63.76     10.57     99.40     92.81     96.65     95.93     72.80 
    81.56     0.650462  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.78     96.73     95.47     64.83 
    81.55     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.91     64.47 
    81.55     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.93     64.47 
    81.55     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.94     64.44 
    81.56     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.94     64.46 
    81.56     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.94     64.46 
    83.27     2.563804  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     91.83     96.73     96.32     81.97 
    81.61     0.661992  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.79     96.73     95.49     65.28 
    81.69     4.548637  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.08     94.76     96.18     82.11 
    81.56     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.94     64.46 
    81.51     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.49     64.43 
    81.56     0.500000  0.996697        99.60     95.08     97.40     63.76     10.57     99.40     92.70     96.65     95.94     64.51 
    82.37     0.500000  0.944805        99.60     95.08     97.40     63.76     10.57     99.40     92.81     96.65     95.58     72.85 
    84.37     1.883807  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.64     97.24     96.35     89.64 
    78.93     2.801976  0.878844        99.60     95.08     97.40     63.76     10.57     99.40     69.81     96.15     75.49     82.09 
    83.20     2.245738  0.914040        99.60     95.08     97.40     63.76     10.57     99.40     87.41     96.73     99.99     82.08 
    83.44     1.925603  0.901273        99.60     95.08     97.40     63.76     10.57     99.40     89.48     97.02     99.99     82.11 
    83.03     1.054019  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.86     96.95     96.40     78.26 
    83.35     1.742466  0.863763        99.60     95.08     97.40     63.76     10.57     99.40     88.69     97.09     99.99     81.97 
    83.16     2.994944  0.976106        99.60     95.08     97.40     63.76     10.57     99.40     87.40     96.29    100.00     82.10 
    83.88     2.055840  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.85     97.09     96.39     85.62 
    80.16     3.517208  0.894039        99.60     95.08     97.40     63.76     10.57     99.40     58.15     95.56     99.99     82.07 
    83.01     1.085859  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.90     96.95     96.38     78.12 
    80.85     2.841364  0.980736        99.60     95.08     97.40     63.76     10.57     99.40     88.68     96.44     75.49     82.09 
    81.66     4.609919  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.84     94.76     96.17     81.97 
    77.32     5.376424  0.974942        99.60     95.08     97.40     63.76     10.57     99.40     56.69     93.09     75.51     82.08 
    81.62     4.781093  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.19     94.62     96.42     82.12 
    82.16     3.648398  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     81.56     95.85     96.26     82.09 
    82.00     3.981649  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     80.26     95.56     96.24     82.10 
    81.39     4.031071  0.969809        99.60     95.08     97.40     63.76     10.57     99.40     70.57     95.42     99.98     82.09 
    81.74     4.528107  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.15     95.20     96.19     82.09 
    76.77     5.844316  0.935636        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.93     75.51     82.10 
    79.74     5.091828  0.938371        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.16     99.99     82.11 
    80.80     5.051977  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     69.96     93.96     96.13     82.10 
    81.62     4.576124  0.998794        99.60     95.08     97.40     63.76     10.57     99.40     77.81     94.76     95.83     81.97 
    79.66     3.338907  0.937997        99.60     95.08     97.40     63.76     10.57     99.40     77.31     95.85     75.51     82.08 
    82.87     3.330473  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.38     96.07     96.41     82.07 
    81.39     4.313174  0.982411        99.60     95.08     97.40     63.76     10.57     99.40     70.77     95.27    100.00     82.10 
    81.68     4.584461  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.95     94.76     96.18     82.09 
    82.21     3.582840  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     81.82     95.93     96.41     82.10 
    82.22     3.684639  0.971639        99.60     95.08     97.40     63.76     10.57     99.40     78.55     95.71     99.99     82.10 
    83.16     3.259450  0.991816        99.60     95.08     97.40     63.76     10.57     99.40     87.50     96.15    100.00     82.12 
    83.14     2.872568  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.62     96.44     96.40     82.11 
    80.97     2.355478  0.952784        99.60     95.08     97.40     63.76     10.57     99.40     89.56     96.73     75.51     82.08 
    81.13     3.788574  0.936609        99.60     95.08     97.40     63.76     10.57     99.40     67.94     95.49    100.00     82.10 
    81.11     2.251689  0.964129        99.60     95.08     97.40     63.76     10.57     99.40     90.82     96.87     75.50     82.11 
    81.98     4.026789  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     80.08     95.56     96.23     82.12 
    81.93     4.127218  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     79.70     95.49     96.22     82.11 
    82.34     3.770713  0.987177        99.60     95.08     97.40     63.76     10.57     99.40     79.73     95.71    100.00     82.11 
    82.20     3.523434  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     82.05     95.93     96.27     81.96 
    82.21     3.541467  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     81.98     95.93     96.40     81.97 
    82.21     3.685347  0.995213        99.60     95.08     97.40     63.76     10.57     99.40     80.92     95.78     97.45     82.12 
    82.89     3.264890  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.54     96.15     96.28     82.09 
    82.78     3.446436  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     87.49     96.00     96.40     82.08 
    82.17     3.584004  0.996552        99.60     95.08     97.40     63.76     10.57     99.40     81.46     95.85     96.45     82.09 
    82.87     3.301358  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.45     96.15     96.26     82.07 
    80.74     2.879439  0.972770        99.60     95.08     97.40     63.76     10.57     99.40     87.59     96.36     75.50     82.11 
    82.42     3.398655  0.977901        99.60     95.08     97.40     63.76     10.57     99.40     80.46     96.00    100.00     81.97 
    83.17     2.765264  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.86     96.58     96.30     82.11 
    83.10     2.787126  0.997324        99.60     95.08     97.40     63.76     10.57     99.40     90.69     96.51     95.94     82.10 
    83.20     2.802170  0.993020        99.60     95.08     97.40     63.76     10.57     99.40     90.47     96.51     97.12     82.09 
    83.29     2.763905  0.989218        99.60     95.08     97.40     63.76     10.57     99.40     90.40     96.51     98.08     82.12 
    83.18     2.711322  0.991596        99.60     95.08     97.40     63.76     10.57     99.40     90.63     96.58     96.82     81.96 
    83.24     2.626401  0.993283        99.60     95.08     97.40     63.76     10.57     99.40     91.44     96.65     96.46     82.08 
    83.22     2.561276  0.995775        99.60     95.08     97.40     63.76     10.57     99.40     91.68     96.73     95.88     82.10 
    83.19     2.671779  0.998197        99.60     95.08     97.40     63.76     10.57     99.40     91.53     96.58     96.04     81.96 
    83.19     2.661321  0.992123        99.60     95.08     97.40     63.76     10.57     99.40     90.77     96.58     96.63     82.10 
    81.05     2.711965  0.989914        99.60     95.08     97.40     63.76     10.57     99.40     90.55     96.58     75.50     82.10 
    83.19     2.731849  0.992942        99.60     95.08     97.40     63.76     10.57     99.40     90.64     96.58     96.80     82.09 
    83.19     2.731849  0.992942        99.60     95.08     97.40     63.76     10.57     99.40     90.64     96.58     96.79     82.12 
    79.95     3.529638  0.871825        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.42    100.00     81.96 
    82.37     1.366853  0.668434        99.60     95.08     97.40     63.76     10.57     99.40     78.77     97.02     99.99     82.10 
    76.54     4.220023  0.602894        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.82     75.51     81.94 
    77.53     6.404937  0.545619        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    75.06     7.829256  0.548695        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.49     81.96 
    79.60     3.647939  0.637524        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.71     99.99     82.11 
    78.28     6.845731  0.768290        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.55     99.98     82.08 
    75.08     8.653901  0.699270        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.11 
    77.51     9.000000  0.779170        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     81.96 
    75.08     9.000000  0.546374        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    76.41     5.707277  0.719606        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.51     75.51     81.97 
    79.82     4.599643  0.928087        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.96     99.99     82.08 
    81.86     4.319679  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     78.96     95.35     96.40     82.10 
    78.89     6.793122  0.841246        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.65     99.99     82.12 
    78.88     7.061074  0.861074        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.58    100.00     82.10 
    78.36     5.275039  0.639489        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.35    100.00     82.10 
    78.88     6.750090  0.831353        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.58     99.98     82.10 
    78.38     8.441228  0.942774        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.56     99.98     82.10 
    78.21     9.000000  0.921494        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.89     99.98     82.09 
    75.08     9.000000  0.843321        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.09 
    78.36     9.000000  0.980319        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.42     99.98     82.07 
    79.15     6.082064  0.920504        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.27     99.99     82.08 
    79.12     6.959907  0.990937        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.91    100.00     82.10 
    78.91     8.390071  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.87     99.98     82.08 
    78.41     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.85    100.00     82.09 
    78.71     7.053504  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.91     95.90     82.10 
    81.66     4.622734  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.79     94.69     96.41     81.94 
    78.77     6.664068  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.49     95.95     82.10 
    78.79     6.546159  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.64     95.98     82.10 
    77.36     4.928842  0.952684        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.82     75.51     82.10 
    81.59     4.832970  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.00     94.55     96.41     82.10 
    78.99     3.128692  0.915899        99.60     95.08     97.40     63.76     10.57     99.40     70.50     96.00     75.49     82.09 
    77.22     5.448070  0.947662        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.44     75.50     82.09 
    78.83     6.606890  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.56     96.45     82.10 
    79.60     5.872565  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     59.58     92.44     96.06     82.09 
    77.52     3.572961  0.875137        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.42     75.49     82.09 
    75.93     7.939137  0.908055        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.71     75.51     81.96 
    80.27     3.804526  0.923865        99.60     95.08     97.40     63.76     10.57     99.40     59.49     95.42     99.99     81.97 
    77.45     3.950967  0.885935        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.76     75.50     82.09 
    76.73     5.024735  0.803943        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.56     75.50     82.12 
    83.47     2.248450  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.52     96.95     96.40     82.07 
    81.56     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.69     96.65     95.94     64.48 
    83.41     2.282628  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.93     96.95     96.34     82.09 
    78.97     3.449390  0.938420        99.60     95.08     97.40     63.76     10.57     99.40     70.49     95.78     75.51     82.08 
    79.07     5.564241  0.801243        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.40    100.00     82.11 
    79.74     3.636561  0.700266        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.16     99.99     82.12 
    79.15     3.584453  0.585316        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.27     99.99     82.09 
    79.96     3.029880  0.743512        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.35    100.00     82.10 
    77.37     4.230304  0.862387        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.96     75.51     82.10 
    77.55     2.589152  0.757424        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.93     75.50     81.97 
    79.87     1.912929  0.794251        99.60     95.08     97.40     63.76     10.57     99.40     78.53     96.73     75.50     82.10 
    77.51     3.231155  0.798261        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.42     75.51     81.98 
    77.65     3.578024  0.895563        99.60     95.08     97.40     63.76     10.57     99.40     57.75     95.49     75.50     81.96 
    79.91     1.488092  0.702698        99.60     95.08     97.40     63.76     10.57     99.40     78.75     96.95     75.50     82.10 
    81.31     1.946085  0.739101        99.60     95.08     97.40     63.76     10.57     99.40     68.68     96.58     99.98     82.09 
    79.96     2.559254  0.648655        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.42     99.99     82.09 
    79.95     3.432440  0.847553        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.42    100.00     81.96 
    81.49     0.755874  0.739180        99.60     95.08     97.40     63.76     10.57     99.40     94.55     96.95     75.51     82.10 
    83.44     0.923183  0.628243        99.60     95.08     97.40     63.76     10.57     99.40     89.37     97.16    100.00     82.07 
    84.30     0.500000  0.676905        99.60     95.08     97.40     63.76     10.57     99.40     94.77     96.80    100.00     85.59 
    81.40     0.596531  0.593319        99.60     95.08     97.40     63.76     10.57     99.40     93.61     96.95     75.50     82.10 
