constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
!!! --- WARNING --- !!! Oracle probabilites : ENABLED !!! --- WARNING --- !!!
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.5, 0.5], [9.0, 1.0], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  1  2  ]
Optimizer(): evals/step: 1
Optimizer(): numParams: 2 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.166000  ]  [  2.500000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
    Score          p01       p02       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
    84.91     0.500000  0.891822        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55    100.00     92.25 
    84.92     0.519574  0.890034        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.55    100.00     92.35 
    82.46     0.500000  0.894244        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55     75.51     92.23 
    84.91     0.500000  0.892964        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55     99.99     92.19 
    82.46     0.500000  0.892964        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55     75.51     92.24 
    83.13     3.482211  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     87.40     95.96    100.00     82.12 
    81.98     4.745148  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.33     94.58    100.00     82.10 
    82.44     1.234671  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.00     96.91     75.50     92.22 
    84.94     0.500000  0.823264        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.62    100.00     92.44 
    82.62     1.499748  0.765272        99.60     95.08     97.40     63.76     10.57     99.40     81.23     97.05     99.99     82.11 
    84.94     0.500000  0.812618        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.62    100.00     92.39 
    84.92     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.57 
    83.47     2.951709  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     90.43     96.33    100.00     82.10 
    79.97     5.758188  0.996607        99.60     95.08     97.40     63.76     10.57     99.40     59.35     92.47     99.99     82.07 
    79.18     6.584926  0.995205        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.53     99.99     82.10 
    77.57     3.672025  0.896951        99.60     95.08     97.40     63.76     10.57     99.40     57.05     95.38     75.50     81.96 
    82.39     0.500000  0.766248        99.60     95.08     97.40     63.76     10.57     99.40     93.93     96.62     75.51     91.99 
    77.43     3.714387  0.838578        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.73     75.50     81.92 
    77.73     4.708408  0.966606        99.60     95.08     97.40     63.76     10.57     99.40     59.42     94.44     75.51     82.10 
    84.53     1.970550  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.98     97.13    100.00     88.43 
    81.94     4.791827  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.15     94.51     99.99     81.91 
    82.46     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.50     92.50 
    81.97     4.724008  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     77.41     94.58     99.98     81.96 
    80.93     5.438293  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     68.18     93.20    100.00     82.09 
    79.10     7.131291  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.73     99.98     82.11 
    76.47     8.329303  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.91     75.50     82.11 
    78.41     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82    100.00     82.11 
    78.40     9.000000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.82     99.99     82.09 
    78.23     9.000000  0.929267        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.07     99.99     82.09 
    75.86     9.000000  0.961540        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.87     75.51     82.10 
    76.83     6.364606  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     57.00     87.89     75.51     82.10 
    83.23     3.321308  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.40     96.04    100.00     82.09 
    78.92     4.169217  0.974613        99.60     95.08     97.40     63.76     10.57     99.40     70.43     95.31     75.50     82.10 
    84.93     0.500000  0.918087        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.55    100.00     92.43 
    78.67     3.574375  0.922248        99.60     95.08     97.40     63.76     10.57     99.40     67.82     95.60     75.51     81.96 
    82.47     0.500000  0.875765        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.55     75.49     92.36 
    84.93     0.500000  0.917998        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.55    100.00     92.43 
    81.24     1.468592  0.877200        99.60     95.08     97.40     63.76     10.57     99.40     91.82     97.13     75.51     82.09 
    84.92     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.59 
    84.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.51 
    82.55     3.130154  0.975230        99.60     95.08     97.40     63.76     10.57     99.40     81.46     96.11    100.00     82.10 
    82.49     0.500000  0.864099        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55     75.51     92.46 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.51     92.59 
    84.93     0.500000  0.915494        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.55    100.00     92.47 
    82.30     2.014571  0.810281        99.60     95.08     97.40     63.76     10.57     99.40     78.42     96.69    100.00     82.09 
    84.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.51 
    84.92     0.661973  0.979043        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62     99.99     92.26 
    82.47     0.500000  0.924111        99.60     95.08     97.40     63.76     10.57     99.40     94.46     96.55     75.51     92.41 
    83.91     1.025809  0.867183        99.60     95.08     97.40     63.76     10.57     99.40     94.33     96.91    100.00     82.09 
    84.93     0.500000  0.834566        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62    100.00     92.36 
    82.48     0.500000  0.807743        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62     75.50     92.43 
    82.49     0.500000  0.860670        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55     75.50     92.48 
    84.62     0.508515  0.720949        99.60     95.08     97.40     63.76     10.57     99.40     94.21     96.62    100.00     89.61 
    79.95     2.622645  0.663067        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.38     99.98     81.96 
    77.13     4.479176  0.755237        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.53     75.50     82.11 
    79.94     3.676659  0.847290        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.16     99.99     82.10 
    79.80     4.854611  0.927633        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.71    100.00     82.10 
    79.64     4.040122  0.977610        99.60     95.08     97.40     63.76     10.57     99.40     77.54     95.45     75.51     82.09 
    83.37     3.101681  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     89.51     96.25     99.98     82.10 
    83.78     2.122232  0.987154        99.60     95.08     97.40     63.76     10.57     99.40     92.88     96.98    100.00     82.11 
    80.14     3.229460  0.985630        99.60     95.08     97.40     63.76     10.57     99.40     81.91     96.11     75.49     82.08 
    82.45     0.709520  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.62     75.49     92.12 
    80.83     3.178823  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     88.77     96.18     75.49     82.09 
    82.42     2.384828  0.887701        99.60     95.08     97.40     63.76     10.57     99.40     79.70     96.55    100.00     82.11 
    83.87     0.920101  0.805264        99.60     95.08     97.40     63.76     10.57     99.40     93.96     96.84    100.00     82.12 
    80.15     1.738698  0.815863        99.60     95.08     97.40     63.76     10.57     99.40     81.10     96.98     75.49     82.09 
    79.90     1.906724  0.800211        99.60     95.08     97.40     63.76     10.57     99.40     78.88     96.76     75.49     82.10 
    80.89     1.560917  0.815522        99.60     95.08     97.40     63.76     10.57     99.40     88.38     97.13     75.51     82.10 
    78.96     2.254732  0.809433        99.60     95.08     97.40     63.76     10.57     99.40     69.78     96.40     75.49     82.09 
    80.28     2.062072  0.718757        99.60     95.08     97.40     63.76     10.57     99.40     58.59     96.33    100.00     82.11 
    84.93     0.500000  0.834159        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62     99.99     92.36 
    81.12     1.620686  0.872598        99.60     95.08     97.40     63.76     10.57     99.40     90.57     97.20     75.50     82.09 
    84.70     0.655175  0.822129        99.60     95.08     97.40     63.76     10.57     99.40     94.18     96.69    100.00     90.37 
    82.39     0.500000  0.762159        99.60     95.08     97.40     63.76     10.57     99.40     93.94     96.62     75.51     92.01 
    83.26     1.551789  0.804564        99.60     95.08     97.40     63.76     10.57     99.40     87.56     97.13    100.00     82.08 
    83.84     1.038476  0.816900        99.60     95.08     97.40     63.76     10.57     99.40     93.64     96.91    100.00     82.09 
    84.90     0.500000  0.773336        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.62    100.00     92.07 
    82.49     0.500000  0.813373        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.62     75.51     92.38 
    82.60     1.393940  0.733783        99.60     95.08     97.40     63.76     10.57     99.40     81.10     97.13     99.99     81.97 
    81.31     1.167827  0.826869        99.60     95.08     97.40     63.76     10.57     99.40     92.72     96.98     75.51     82.08 
    82.47     0.500000  0.804025        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.62     75.51     92.30 
    82.39     0.500000  0.770842        99.60     95.08     97.40     63.76     10.57     99.40     93.91     96.62     75.49     92.07 
    84.92     0.500000  0.801176        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.62    100.00     92.30 
    83.89     0.738610  0.764768        99.60     95.08     97.40     63.76     10.57     99.40     94.22     96.76    100.00     82.10 
    82.49     0.500000  0.851769        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62     75.50     92.46 
    83.87     0.740223  0.795621        99.60     95.08     97.40     63.76     10.57     99.40     94.00     96.76    100.00     82.08 
    84.24     0.672637  0.778936        99.60     95.08     97.40     63.76     10.57     99.40     94.46     96.69    100.00     85.48 
    83.85     1.002677  0.825331        99.60     95.08     97.40     63.76     10.57     99.40     93.86     96.91    100.00     81.97 
    82.39     0.597520  0.831469        99.60     95.08     97.40     63.76     10.57     99.40     93.93     96.62     75.50     92.07 
    81.01     1.348022  0.801097        99.60     95.08     97.40     63.76     10.57     99.40     89.80     97.13     75.49     81.91 
    83.75     1.314915  0.855607        99.60     95.08     97.40     63.76     10.57     99.40     92.58     97.05     99.99     82.07 
    80.90     1.860020  0.885403        99.60     95.08     97.40     63.76     10.57     99.40     88.74     96.98     75.50     81.96 
    81.31     1.340037  0.868522        99.60     95.08     97.40     63.76     10.57     99.40     92.68     97.05     75.51     82.09 
    83.85     1.299551  0.878638        99.60     95.08     97.40     63.76     10.57     99.40     93.50     97.05    100.00     82.11 
    83.89     0.964495  0.879862        99.60     95.08     97.40     63.76     10.57     99.40     94.03     96.84    100.00     82.19 
    81.45     1.043420  0.883770        99.60     95.08     97.40     63.76     10.57     99.40     94.22     96.84     75.51     82.10 
    81.82     0.911595  0.876348        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.84     75.51     85.54 
    84.28     0.913971  0.880588        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.84    100.00     85.64 
    84.32     0.898739  0.880181        99.60     95.08     97.40     63.76     10.57     99.40     94.44     96.84    100.00     86.10 
    84.55     0.862667  0.876128        99.60     95.08     97.40     63.76     10.57     99.40     94.38     96.76     99.99     88.52 
    84.27     0.917449  0.877237        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.84    100.00     85.57 
    84.54     0.870079  0.877511        99.60     95.08     97.40     63.76     10.57     99.40     94.39     96.76     99.98     88.48 
    83.89     0.934487  0.874415        99.60     95.08     97.40     63.76     10.57     99.40     94.00     96.84    100.00     82.28 
    84.28     0.906417  0.879331        99.60     95.08     97.40     63.76     10.57     99.40     94.46     96.84     99.98     85.69 
    84.27     0.927790  0.878010        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.84     99.99     85.51 
    81.82     0.927790  0.878010        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.84     75.50     85.54 
    76.73     3.950680  0.656407        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.60     75.50     82.09 
    76.71     3.088863  0.515800        99.60     95.08     97.40     63.76     10.57     99.40     56.34     87.38     75.51     82.10 
    78.91     1.354951  0.596780        99.60     95.08     97.40     63.76     10.57     99.40     68.95     96.76     75.49     82.10 
    76.43     3.730638  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.69     75.51     81.97 
    75.08     6.394816  0.522853        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    77.53     9.000000  0.608593        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.11 
    75.08     7.700543  0.632339        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.10 
    75.08     6.606623  0.664793        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    77.53     6.136208  0.585485        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.11 
    75.75     4.343206  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     77.78     75.51     82.10 
    77.63     7.993661  0.805835        99.60     95.08     97.40     63.76     10.57     99.40     56.34     72.18     99.99     81.96 
    75.08     8.366819  0.601254        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     82.10 
    77.53     8.651386  0.769097        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    78.96     4.951157  0.674302        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.35     99.98     82.10 
    80.04     1.964426  0.648756        99.60     95.08     97.40     63.76     10.57     99.40     56.34     96.18     99.99     82.09 
    75.84     4.275732  0.513122        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.65     75.51     82.10 
    75.15     4.604273  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.89     75.49     81.97 
    81.32     2.658413  0.854666        99.60     95.08     97.40     63.76     10.57     99.40     69.10     96.18     99.99     82.09 
    76.63     5.793578  0.838775        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.51     75.51     82.10 
    75.07     9.000000  0.829384        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.50     82.08 
    77.53     9.000000  0.732703        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02    100.00     82.09 
    75.94     7.035506  0.830673        99.60     95.08     97.40     63.76     10.57     99.40     56.34     79.75     75.50     81.97 
    75.79     8.368321  0.886438        99.60     95.08     97.40     63.76     10.57     99.40     56.34     78.22     75.50     82.07 
    77.53     9.000000  0.724651        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     99.99     82.12 
    75.06     7.438766  0.697418        99.60     95.08     97.40     63.76     10.57     99.40     56.34     71.02     75.51     81.97 
    79.66     4.157698  0.757189        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.47     99.98     81.96 
    81.04     3.465354  0.906959        99.60     95.08     97.40     63.76     10.57     99.40     67.00     95.60    100.00     81.97 
    78.84     6.208590  0.766076        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.33    100.00     81.91 
    81.07     2.517066  0.806828        99.60     95.08     97.40     63.76     10.57     99.40     66.71     96.11     99.98     82.09 
    81.10     2.478034  0.982226        99.60     95.08     97.40     63.76     10.57     99.40     90.84     96.69     75.51     82.10 
    82.24     4.255470  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     79.20     95.31    100.00     82.10 
    79.66     5.183492  0.901578        99.60     95.08     97.40     63.76     10.57     99.40     56.34     92.33     99.98     82.11 
    81.74     2.116994  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.74     97.05     75.50     85.32 
    81.23     1.717315  0.915746        99.60     95.08     97.40     63.76     10.57     99.40     91.71     97.20     75.49     82.10 
    84.94     0.500000  0.809099        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62    100.00     92.44 
    77.37     3.044629  0.645840        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.93     75.50     82.10 
    83.25     1.542468  0.798536        99.60     95.08     97.40     63.76     10.57     99.40     87.46     97.13     99.99     82.10 
    82.35     2.955276  0.938383        99.60     95.08     97.40     63.76     10.57     99.40     79.47     96.18    100.00     82.07 
    82.50     0.719094  0.940999        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.69     75.50     92.48 
    82.46     0.500000  0.932751        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.55     75.51     92.31 
    84.88     0.500000  0.963704        99.60     95.08     97.40     63.76     10.57     99.40     94.39     96.47    100.00     92.10 
    84.91     0.500000  0.997695        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.54 
    82.46     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.49     92.52 
    84.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47    100.00     92.55 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.51     92.58 
    84.95     1.453152  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.27     96.98     99.98     92.51 
    83.76     2.307145  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.88     96.84     99.99     82.10 
    84.91     0.500000  0.931865        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.55     99.98     92.34 
    84.91     0.500000  0.883492        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.55    100.00     92.25 
    82.10     1.055797  0.918488        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.84     75.51     88.36 
    84.91     0.500000  0.887645        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.55     99.98     92.27 
    84.93     0.732686  0.955473        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.69     99.98     92.33 
    83.53     2.007345  0.932778        99.60     95.08     97.40     63.76     10.57     99.40     90.63     96.98     99.99     81.90 
    82.47     2.018314  0.842916        99.60     95.08     97.40     63.76     10.57     99.40     80.02     96.76    100.00     82.10 
    84.91     0.500000  0.938956        99.60     95.08     97.40     63.76     10.57     99.40     94.44     96.55     99.99     92.31 
    82.48     0.500000  0.856678        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.55     75.51     92.48 
    84.92     0.500000  0.843742        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.62     99.98     92.23 
    82.45     2.308581  0.883886        99.60     95.08     97.40     63.76     10.57     99.40     80.02     96.55     99.99     82.09 
    81.13     1.567994  0.870574        99.60     95.08     97.40     63.76     10.57     99.40     90.75     97.20     75.51     82.07 
    84.76     0.831980  0.893593        99.60     95.08     97.40     63.76     10.57     99.40     94.21     96.76    100.00     90.84 
    82.47     0.500000  0.923223        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.55     75.50     92.36 
    84.54     1.333873  0.959795        99.60     95.08     97.40     63.76     10.57     99.40     94.05     96.98    100.00     88.51 
    83.40     2.786675  0.985280        99.60     95.08     97.40     63.76     10.57     99.40     89.60     96.47    100.00     82.11 
    81.38     4.056018  0.970408        99.60     95.08     97.40     63.76     10.57     99.40     70.51     95.38    100.00     82.09 
    78.73     3.522528  0.922930        99.60     95.08     97.40     63.76     10.57     99.40     68.28     95.60     75.50     82.08 
    81.31     2.321606  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     92.84     96.84     75.51     82.11 
    81.78     2.058401  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     93.85     97.05     75.51     85.56 
    81.79     1.376088  0.954034        99.60     95.08     97.40     63.76     10.57     99.40     94.22     96.98     75.50     85.44 
    82.49     0.976274  0.974632        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.76     75.51     92.28 
    82.46     0.500000  0.890669        99.60     95.08     97.40     63.76     10.57     99.40     94.54     96.55     75.51     92.25 
    84.65     0.854358  0.883569        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.76     99.99     89.64 
    80.92     1.611128  0.839338        99.60     95.08     97.40     63.76     10.57     99.40     88.71     97.13     75.51     82.09 
    84.23     1.101587  0.920796        99.60     95.08     97.40     63.76     10.57     99.40     94.00     96.91     99.98     85.64 
    83.55     1.598333  0.865352        99.60     95.08     97.40     63.76     10.57     99.40     90.51     97.20    100.00     81.96 
    81.11     1.960765  0.927935        99.60     95.08     97.40     63.76     10.57     99.40     90.66     96.98     75.51     82.11 
    83.68     1.571311  0.894886        99.60     95.08     97.40     63.76     10.57     99.40     91.78     97.13     99.98     82.10 
    83.92     1.313910  0.934155        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.98     99.99     82.11 
    81.22     1.686821  0.906991        99.60     95.08     97.40     63.76     10.57     99.40     91.63     97.20     75.49     82.10 
    84.92     0.500000  0.991141        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.47     99.98     92.56 
    82.47     0.519071  0.941405        99.60     95.08     97.40     63.76     10.57     99.40     94.45     96.55     75.51     92.35 
    84.92     0.500000  0.980164        99.60     95.08     97.40     63.76     10.57     99.40     94.36     96.47     99.98     92.56 
    84.91     0.500000  0.982205        99.60     95.08     97.40     63.76     10.57     99.40     94.35     96.47    100.00     92.49 
    82.43     0.500000  0.962306        99.60     95.08     97.40     63.76     10.57     99.40     94.39     96.47     75.50     92.15 
    82.47     0.500000  0.968455        99.60     95.08     97.40     63.76     10.57     99.40     94.38     96.47     75.51     92.56 
    82.47     0.500000  0.990263        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.47     75.50     92.56 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.50     92.56 
    82.47     0.500000  0.972565        99.60     95.08     97.40     63.76     10.57     99.40     94.37     96.47     75.50     92.59 
    84.92     0.500000  0.973400        99.60     95.08     97.40     63.76     10.57     99.40     94.37     96.47     99.99     92.58 
    82.48     0.819384  0.950823        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.69     75.50     92.27 
    82.45     1.047066  0.966761        99.60     95.08     97.40     63.76     10.57     99.40     94.02     96.84     75.50     92.30 
    84.89     0.573261  0.976541        99.60     95.08     97.40     63.76     10.57     99.40     94.41     96.55    100.00     92.17 
    82.47     0.501009  0.975023        99.60     95.08     97.40     63.76     10.57     99.40     94.37     96.47     75.51     92.55 
    84.90     0.579042  0.972507        99.60     95.08     97.40     63.76     10.57     99.40     94.44     96.55    100.00     92.19 
    82.47     0.618533  0.967883        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.62     75.51     92.33 
    84.92     0.651435  0.976936        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.62    100.00     92.30 
    84.90     0.579246  0.972580        99.60     95.08     97.40     63.76     10.57     99.40     94.44     96.55     99.99     92.22 
    84.92     0.632791  0.973369        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.62     99.99     92.33 
    82.45     0.561670  0.975553        99.60     95.08     97.40     63.76     10.57     99.40     94.41     96.55     75.51     92.19 
    84.89     0.554984  0.976585        99.60     95.08     97.40     63.76     10.57     99.40     94.40     96.55     99.99     92.15 
    82.47     0.629609  0.972809        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.62     75.49     92.31 
    84.92     0.632791  0.973369        99.60     95.08     97.40     63.76     10.57     99.40     94.47     96.62     99.99     92.33 
    77.50     3.697171  0.880026        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.31     75.49     82.09 
    79.07     4.196828  0.632506        99.60     95.08     97.40     63.76     10.57     99.40     56.34     86.44     99.98     82.12 
    77.53     2.492770  0.679223        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.60     75.49     82.08 
    77.50     2.039207  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     95.24     75.51     82.10 
    76.39     3.846164  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     56.34     84.33     75.51     81.95 
    83.24     0.722022  0.500000        99.60     95.08     97.40     63.76     10.57     99.40     87.60     97.05     99.99     81.96 
    83.76     0.500000  0.500465        99.60     95.08     97.40     63.76     10.57     99.40     92.85     96.84    100.00     82.09 
    84.73     0.500000  0.735122        99.60     95.08     97.40     63.76     10.57     99.40     94.05     96.62    100.00     90.81 
    81.40     1.199357  0.873098        99.60     95.08     97.40     63.76     10.57     99.40     93.74     96.98     75.50     81.96 
    82.49     0.500000  0.906442        99.60     95.08     97.40     63.76     10.57     99.40     94.50     96.55     75.51     92.52 
    80.73     2.970520  0.980169        99.60     95.08     97.40     63.76     10.57     99.40     87.70     96.25     75.50     82.09 
    81.04     1.516159  0.840474        99.60     95.08     97.40     63.76     10.57     99.40     89.78     97.20     75.50     82.09 
    81.07     4.307533  0.960123        99.60     95.08     97.40     63.76     10.57     99.40     67.61     95.16    100.00     82.07 
    76.50     6.513413  0.851875        99.60     95.08     97.40     63.76     10.57     99.40     56.34     85.35     75.51     81.96 
    82.51     0.985835  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.51     96.76     75.50     92.55 
    82.33     2.323423  0.864313        99.60     95.08     97.40     63.76     10.57     99.40     78.80     96.55    100.00     82.10 
    84.32     1.067939  0.918007        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.84    100.00     86.06 
    82.46     0.500000  0.898072        99.60     95.08     97.40     63.76     10.57     99.40     94.53     96.55     75.51     92.19 
    82.47     0.530862  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.34     96.47     75.51     92.55 
    82.46     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.50     92.55 
    83.91     1.136378  0.900311        99.60     95.08     97.40     63.76     10.57     99.40     94.29     96.91     99.99     82.10 
    79.75     3.827645  0.742118        99.60     95.08     97.40     63.76     10.57     99.40     56.34     93.20    100.00     82.10 
    84.91     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     99.99     92.54 
    82.50     1.096982  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.48     96.84     75.51     92.37 
    82.46     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.50     92.55 
    82.47     0.500000  1.000000        99.60     95.08     97.40     63.76     10.57     99.40     94.32     96.47     75.51     92.55 
    82.12     2.591912  0.868851        99.60     95.08     97.40     63.76     10.57     99.40     77.10     96.25     99.98     82.10 
    79.59     3.858890  0.673346        99.60     95.08     97.40     63.76     10.57     99.40     56.34     91.67    100.00     82.11 
    84.53     0.500000  0.705623        99.60     95.08     97.40     63.76     10.57     99.40     94.24     96.62    100.00     88.69 
    79.87     2.405422  0.532432        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.44    100.00     82.08 
    77.43     2.954962  0.652465        99.60     95.08     97.40     63.76     10.57     99.40     56.34     94.51     75.50     82.11 
    83.75     0.830867  0.697502        99.60     95.08     97.40     63.76     10.57     99.40     92.73     96.91    100.00     82.07 
    83.85     0.500000  0.629693        99.60     95.08     97.40     63.76     10.57     99.40     94.06     96.69    100.00     81.96 
