constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [0.4], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 25
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: EpsGreedy , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.140000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   447       41.93      0.14901        76.08     89.55     82.32     30.35      2.00     18.36      3.21     30.28     80.46      6.69 
   448       36.77      0.16125        78.16     83.31     68.32     14.45     -1.78     -0.44      6.76     26.28     79.85     12.79 
   449       39.87      0.09920        56.16     94.77     95.60     20.53      8.00     13.92     -3.14     26.18     81.32      5.38 
   450       39.84      0.07235        52.32     93.76     91.12     -2.29     16.89      9.40      4.38     33.57     87.54     11.70 
   451       38.26      0.09897        68.40     82.35     76.40      9.76     -0.00      9.96      0.19     30.30     86.54     18.74 
   452       39.74      0.14628        69.20     81.81     68.72     43.79     -2.89      6.52      6.35     31.61     84.93      7.38 
   453       42.51      0.13515        62.48     79.47     81.68     41.97     12.22      7.20     11.75     32.99     82.71     12.67 
   454       40.52      0.07953        70.48     87.63     82.00     12.21      8.00      5.44      8.32     34.17     87.19      9.73 
   455       39.79      0.08649        58.00     93.49     77.52     18.40     -0.22     10.96     10.92     27.23     91.96      9.65 
   456       37.83      0.08846        56.56     83.57     72.16     22.99      6.89      5.08     -0.95     35.67     84.42     11.90 
   457       39.01      0.12965        58.16     84.16     74.24     22.99     21.11      4.16      8.03     29.27     84.42      3.58 
   458       40.67      0.13322        56.96     87.95     74.48     22.35     34.67      7.72      1.17     31.49     81.32      8.62 
   459       42.80      0.14086        73.44     86.13     88.64     30.13     12.67      4.68      9.02     29.22     83.76     10.27 
   460       38.94      0.17059        71.52     84.00     65.20     19.89     17.56      7.76      3.43     30.78     81.79      7.48 
   461       38.33      0.12694        68.96     83.57     74.96     -9.55     26.44     -1.56     12.57     33.32     85.38      9.16 
   462       38.78      0.14321        80.96     77.23     87.60     13.49      2.67      9.84      1.81     28.06     81.32      4.84 
   463       42.84      0.10083        56.72     83.41     90.96     21.60     38.44      8.84      6.83     24.95     85.45     11.23 
   464       39.60      0.10827        73.68     89.12     79.92     16.69     -3.56      0.96      8.06     29.13     89.35     12.67 
   465       34.98      0.13960        52.48     76.69     77.36     -6.99     11.78     10.08      8.60     28.01     79.74     12.05 
   466       43.27      0.12522        56.40     92.00     71.92     46.77     19.78     13.20      0.73     30.20     83.55     18.20 
   467       38.37      0.10506        67.12     82.99     85.60      2.61     -1.56     13.32      6.06     31.78     85.98      9.83 
   468       38.29      0.15779        59.04     82.40     68.32     29.92      0.22     15.44      4.41     30.76     79.97     12.44 
   469       40.88      0.14213        71.76     75.15     75.92     12.85     29.78      8.60      4.63     32.19     84.80     13.14 
   470       40.30      0.15842        63.60     78.35     68.24     42.19      6.89      8.40     14.22     27.35     85.18      8.54 
   471       40.51      0.11479        58.48     86.03     81.20     32.48      9.33     15.36      4.70     24.10     82.26     11.19 
   472       42.63      0.12419        65.52     86.40     67.36     37.17     24.44     13.96      3.27     35.26     80.88     12.02 
   473       37.12      0.15890        68.72     81.17     73.04     31.41    -10.89     10.68      2.03     27.74     77.72      9.56 
   474       41.01      0.13343        73.68     87.15     71.44     17.97     16.22     11.56      5.59     34.28     86.01      6.20 
   475       41.20      0.12598        66.08     89.87     75.28     21.39      4.67      9.12     16.16     29.31     84.94     15.16 
   476       40.07      0.10340        54.48     82.24     95.20     -0.69     28.89      4.28      8.00     31.75     84.24     12.27 
   477       41.34      0.11213        63.60     83.20     85.20     22.77     37.78      1.16     -3.84     28.33     85.09     10.12 
   478       37.77      0.12933        68.00     86.83     63.84     24.80     15.78      5.80      2.29     28.13     80.63      1.63 
   479       37.19      0.14399        56.00     82.24     71.28     14.24     10.89      8.92      0.73     29.60     82.66     15.38 
   480       41.69      0.11012        74.80     84.48     88.72     33.12     -1.78      7.16      2.57     32.16     81.50     14.12 
   481       41.40      0.12777        71.52    101.07     81.44     17.76     10.22     10.20      3.94     33.32     80.35      4.22 
   482       39.75      0.10650        65.20     84.91     76.00     21.17      0.67      7.48     11.21     34.75     86.30      9.83 
   483       39.62      0.13051        66.64     77.71     80.48     38.88     -5.78      3.32      9.33     31.94     83.56     10.10 
   484       39.49      0.11253        60.32     81.92     73.84     18.40     14.89      8.88      4.92     29.67     86.01     16.00 
   485       40.13      0.13475        67.68     88.80     73.20     24.91      3.11     12.16      3.78     29.79     79.68     18.15 
   486       39.98      0.13488        57.12     88.48     78.72     22.88     14.44      6.96      3.56     34.30     81.84     11.48 
   487       39.04      0.11952        58.08     88.27     73.52     36.85     -4.67      4.08     -0.44     27.29     85.25     22.17 
   488       38.31      0.12859        70.40     89.60     69.52      8.69      2.22     10.68      7.65     33.57     80.44     10.32 
   489       39.55      0.13990        74.64     81.81     66.48     29.60      3.56     12.36     -1.49     31.35     85.81     11.41 
   490       41.70      0.11694        71.20     86.40     82.56     19.25     16.00      8.12      2.44     32.15     85.18     13.65 
   491       40.91      0.12056        69.20     86.72     73.28     43.25     -4.67     12.36      0.89     28.00     84.33     15.78 
   492       39.63      0.10607        75.28     86.40     71.84     35.57      2.22      5.80     -3.37     31.13     85.47      5.93 
   493       44.17      0.11550        71.36     87.68     76.08     42.61     29.78     11.44      1.65     25.25     84.31     11.58 
   494       37.59      0.11901        65.20     80.37     78.24     15.73     -4.67     10.84      7.33     33.72     81.44      7.70 
   495       39.84      0.12837        76.08     86.45     76.72     12.21      7.11     11.28      6.89     31.96     82.57      7.16 
   496       40.23      0.11657        68.56     88.21     72.08     27.15     19.56      0.56      1.05     32.79     84.07      8.25 
   497       37.75      0.11636        55.76     85.12     64.24     25.97     10.44     10.44      3.97     28.13     81.10     12.35 
   498       39.84      0.11387        74.48     95.84     70.32      9.97      7.11      5.28      8.10     27.16     87.07     13.06 
   499       41.15      0.11707        76.16     85.55     69.44     21.07     17.78     12.00      6.60     32.96     80.55      9.43 
   500       37.74      0.11742        76.64     88.00     72.16     16.80     -9.33     12.92      7.49     28.12     84.24      0.32 
   501       40.19      0.11445        73.84     90.61     79.04     19.47     -8.89      6.84     17.05     31.87     82.15      9.90 
   502       38.82      0.11508        55.20     91.63     68.88     18.72     19.78      8.88      3.46     30.62     85.09      5.90 
   503       41.52      0.11471        61.44     96.00     84.24     30.13      6.22      2.20     -0.25     30.76     85.60     18.89 
   504       39.03      0.11483        63.12     88.32     82.00     17.12      8.00      9.44      3.24     26.44     82.59     10.07 
   505       39.96      0.11471        66.64     86.56     68.16     17.65     19.56     16.88     -1.56     29.76     83.20     12.77 
   506       37.67      0.11550        61.52     86.56     82.00      2.93     10.00     15.84     -3.46     32.63     81.22      7.43 
   507       37.33      0.18599        70.56     72.27     60.88     36.11     17.78      9.72     -4.92     28.01     76.49      6.40 
   508       39.24      0.08051        51.76     87.89     76.08     28.21      1.11     15.88      5.94     32.22     88.50      4.79 
   509       39.52      0.11753        57.60     69.65     88.64     40.69      0.89      2.16     13.84     31.13     84.87      5.73 
   510       39.63      0.05853        62.56     91.36     74.32      8.37      9.56     16.04      2.38     29.73     92.45      9.51 
   511       39.02      0.04453        54.16     94.35     90.80    -10.83     18.44     12.72     10.60     31.65     87.56      0.72 
   512       37.41      0.13880        80.56     81.92     59.28      7.41     16.44     10.20      3.52     24.10     79.45     11.19 
   513       27.30      0.00722       -32.00    100.11    100.48    -19.47      5.33      9.64     -1.78     25.85     81.32      3.48 
   514       40.88      0.08713        65.28     89.55     84.16     15.52     15.33      9.12      3.65     33.25     85.98      6.99 
   515       32.68      0.12591        71.12     86.08     61.84     -3.25    -14.67      4.40      8.70     30.60     79.43      2.54 
   516       37.49      0.05069        47.68    100.32     76.80      1.01     19.78      6.68      0.54     32.07     87.16      2.86 
   517       41.99      0.12088        56.16     93.76     87.28     44.53     -4.44     12.16      3.49     30.94     86.56      9.48 
   518       40.04      0.06886        53.20     90.35     77.92     -2.29     21.33     18.20      5.62     36.03     85.00     15.01 
   519       37.50      0.03195        40.96     99.15     93.84      6.88      8.89      2.00     -0.16     27.87     85.09     10.52 
   520       39.08      0.09219        65.52     88.21     85.76     20.32      9.11      8.92     -3.78     28.32     85.85      2.57 
   521       41.10      0.17614        78.00     75.15     81.60     17.23     28.89      6.28      2.95     28.79     77.32     14.79 
   522       38.42      0.21590        70.24     79.73     76.24     25.23      7.56     17.48     -2.10     29.76     70.70      9.31 
   523       42.11      0.19020        67.44     88.11     78.48     24.05     30.89     13.64      5.33     28.55     77.02      7.63 
   524       38.54      0.18206        60.48     84.96     68.00     25.55     18.00     17.72      4.10     27.64     78.18      0.81 
   525       36.31      0.23462        69.52     72.21     60.16     24.69     15.11      7.52      1.33     24.47     72.68     15.36 
   526       35.28      0.32317        61.20     65.17     61.28     36.64     15.33     10.72      3.52     19.88     68.15     10.89 
   527       33.72      0.31938        63.44     68.16     63.20     31.41     14.89      1.24      1.46     17.79     63.76     11.85 
   528       32.33      0.37397        58.32     61.60     44.88     46.24     15.33      5.20      7.81     16.83     60.02      7.06 
   529       36.15      0.33614        63.12     63.73     57.28     52.43     19.11      4.28      1.08     24.39     62.65     13.38 
   530       34.85      0.31783        58.40     62.40     55.20     15.84     36.22      8.24      6.48     20.79     69.14     15.80 
   531       35.25      0.27331        56.96     71.41     59.68     34.72     15.56      7.60      2.92     24.49     68.27     10.89 
   532       32.68      0.33225        61.76     63.89     52.48     32.48     10.00      1.56      7.84     20.44     66.39      9.93 
   533       36.85      0.25484        67.52     74.83     68.64     16.48     33.56      0.84     -0.70     27.13     71.19      8.99 
   534       39.66      0.25203        63.36     68.43     60.64     48.27     26.89      0.36      7.40     31.00     75.87     14.42 
   535       37.49      0.22939        68.24     73.65     65.12     35.79      8.67     11.08      2.51     31.69     74.04      4.15 
   536       31.88      0.32083        54.08     65.87     62.40     28.43      8.00      9.72     -1.84     18.20     67.46      6.47 
   537       36.76      0.24596        66.48     74.56     63.84     31.73      6.22      9.84      7.81     27.77     71.90      7.43 
   538       37.20      0.25287        63.44     63.15     66.00     33.33     18.89     12.08      6.79     24.63     72.77     10.96 
   539       36.26      0.24238        65.28     64.85     71.60     13.92     21.78      4.84      6.00     28.15     76.05     10.10 
   540       36.61      0.22904        73.20     69.39     60.80     27.36     32.44      5.40     -9.14     25.00     76.58      5.09 
   541       36.30      0.21121        65.28     72.32     61.44     25.65      9.11     11.00     -0.67     29.22     78.50     11.14 
   542       31.30      0.30344        60.16     68.80     57.12     19.79     -4.22      7.96     -0.03     21.40     72.44      9.58 
   543       37.48      0.24208        66.96     74.72     65.44     29.81     26.67      3.12     -0.44     26.82     72.84      8.81 
   544       36.85      0.25140        74.00     75.20     53.76     30.99      6.89      7.08      8.70     22.82     72.93     16.15 
   545       35.72      0.24462        60.32     72.05     65.28     25.12     12.44      6.92      2.54     24.89     70.65     16.96 
   546       36.99      0.27622        67.52     69.87     61.52     28.11     29.56      6.28      5.75     27.88     68.73      4.72 
   547       31.82      0.32376        58.56     61.44     54.64     22.35      8.89      8.28      4.57     22.81     66.13     10.49 
   548       34.69      0.28441        64.88     72.53     66.48     18.08      6.67      6.68      2.16     25.03     70.85     13.58 
   549       37.19      0.30297        60.16     75.31     55.28     29.71     50.00      2.96     -0.89     19.58     70.99      8.81 
   550       37.64      0.29582        63.04     65.01     67.28     34.40     41.56      1.28     -2.60     25.79     65.91     14.74 
   551       34.95      0.30652        65.28     66.93     61.92     32.27      5.78     13.28      6.76     22.43     67.56      7.28 
   552       33.32      0.31050        59.52     67.95     57.60     32.69     -0.22      2.76      7.33     29.16     67.02      9.38 
   553       38.53      0.25391        63.44     69.33     68.64     25.97     26.89     14.04      2.57     26.57     72.66     15.14 
   554       36.89      0.24451        64.88     75.68     62.00     34.93     20.00      9.76      1.62     24.48     70.74      4.77 
   555       34.21      0.27740        57.12     66.56     67.20     22.45     17.33      5.80     -0.54     25.92     68.87     11.43 
   556       35.38      0.30241        60.88     65.39     49.36     31.63     31.33      6.44      4.06     24.95     68.76     10.96 
   557       40.94      0.26373        65.12     68.21     64.96     40.59     48.89      7.32      8.25     27.39     66.55     12.15 
   558       37.89      0.24116        55.12     74.03     65.52     22.67     26.89     16.24     -1.14     32.44     74.04     13.09 
   559       34.36      0.30361        51.76     63.47     61.92     43.79     16.44     -0.36      0.51     24.42     71.43     10.27 
   560       35.37      0.26068        67.28     67.20     63.28     24.59     14.89     10.20      6.70     22.85     72.21      4.54 
   561       35.82      0.22155        74.56     65.07     65.12     12.85     34.89      0.44     -0.60     26.72     73.73      5.38 
   562       32.78      0.28473        64.80     67.25     54.24     25.76      1.33      2.32      4.48     26.05     70.52     11.09 
   563       39.10      0.25027        69.60     82.03     64.88     18.08     33.56      7.04      4.57     31.21     74.42      5.65 
   564       35.10      0.28447        62.32     71.84     61.04     21.71     14.00      2.80     12.48     27.68     71.41      5.73 
   565       37.00      0.23272        68.64     79.31     66.00     24.91     19.78     -1.00      1.97     25.31     77.43      7.68 
   566       37.05      0.28254        63.20     68.91     52.00     34.83     24.00      7.72      8.95     28.06     71.07     11.75 
   567       37.58      0.23832        72.64     67.36     68.40     35.68      2.67      7.04     10.22     29.59     72.17     10.02 
   568       34.72      0.26883        65.36     66.45     52.80     33.97     20.22      5.20     -1.97     24.60     69.23     11.28 
   569       37.45      0.23903        58.80     74.03     63.04     46.99      9.33      8.12      7.78     27.30     74.39      4.74 
   570       36.23      0.23154        65.36     78.51     59.12     24.59     20.00      5.00      1.62     24.73     74.35      9.04 
   571       35.32      0.26301        65.84     64.69     68.00     33.23      9.11      4.88     -0.95     21.63     73.50     13.28 
   572       38.07      0.23417        60.88     66.93     63.20     30.77     25.56     13.60      0.29     28.76     76.42     14.27 
   573       31.70      0.25700        63.28     67.36     58.08      6.45      1.78      2.24     -0.38     30.43     71.52     16.20 
   574       35.38      0.27208        67.28     70.51     56.72     14.35     25.78      5.28      8.83     27.16     71.68      6.20 
   575       36.32      0.23831        50.80     77.55     61.12     40.69      3.11      8.00     12.44     23.53     74.60     11.38 
   576       38.03      0.24526        66.88     74.72     62.08     41.76     23.33     -3.00      8.48     26.07     71.66      8.37 
   577       34.39      0.24010        62.16     77.12     59.36     20.64     -2.67      8.76      4.16     29.72     74.57     10.07 
   578       38.05      0.26575        70.16     66.19     56.96     40.69     14.89     12.00      9.21     28.76     70.18     11.51 
   579       34.77      0.26125        61.36     71.47     63.92     38.45     -7.33      5.96      1.94     24.48     72.21     15.23 
   580       39.05      0.24089        68.08     75.73     72.88     29.81     24.00      2.32      2.48     29.47     76.07      9.68 
   581       36.13      0.24056        61.84     64.75     71.20     45.81    -10.22      9.32     10.19     26.05     72.50      9.90 
   582       38.46      0.23363        62.48     73.81     64.80     32.37      9.78     11.20     10.89     28.97     77.54     12.74 
   583       35.68      0.24134        64.88     70.88     61.68     26.08      0.67     15.00      4.63     30.68     72.06     10.27 
   584       35.60      0.25525        77.12     68.53     54.72     26.40      8.67      8.20     -2.73     23.97     74.04     17.11 
   585       39.05      0.23607        73.52     74.08     74.24     31.09      4.44     12.08      7.14     23.88     76.44     13.60 
   586       35.45      0.25233        56.16     74.83     55.36     33.23     19.56     10.80     -0.92     24.74     71.72      9.01 
   587       36.94      0.22515        64.64     85.81     59.12     36.00     -0.67      6.72      4.19     24.99     74.86     13.70 
   588       37.35      0.24819        71.44     72.05     66.96     36.21      8.67      8.28      3.62     23.72     71.52     11.04 
   589       37.76      0.24056        69.76     77.71     74.56     32.59     -2.44      8.16     10.41     23.83     76.24      6.84 
   590       35.90      0.24837        66.72     74.93     56.08     30.56      8.44      3.28      6.29     22.92     72.01     17.78 
   591       34.85      0.25188        61.04     63.31     74.24      1.44     10.44      5.72      8.79     29.45     77.56     16.49 
   592       33.55      0.25143        66.64     76.91     61.68      9.87      1.11      4.76     -0.95     28.86     75.20     11.46 
   593       36.98      0.24359        68.08     64.16     62.56     29.71     10.89     13.56      4.48     24.10     74.55     17.73 
   594       37.25      0.25017        64.40     73.23     71.84     28.11      0.89      8.12      8.86     28.03     72.79     16.25 
   595       33.40      0.23730        65.52     58.03     55.20     15.09     12.22     10.36     -0.22     29.12     75.15     13.53 
   596       38.09      0.22783        67.68     81.07     57.28     34.72     17.78     10.16     -1.97     25.95     75.71     12.52 
   597       32.15      0.22590        67.52     77.76     66.72     10.51     -8.44      1.92     -2.00     25.28     77.65      4.57 
   598       33.19      0.22736        65.60     67.36     62.32      9.97      9.78     15.48     -0.38     21.25     71.08      9.46 
   599       36.35      0.22768        68.72     77.01     73.44      3.57     17.78      5.96      5.21     32.63     72.66      6.52 
   600       33.03      0.22774        62.88     62.83     60.48     21.49     -1.56      9.56      2.00     32.10     75.35      5.14 
   601       35.04      0.22976        67.12     70.67     70.64     33.65     -3.11     -1.48     -3.56     27.20     75.42     13.88 
   602       37.79      0.22976        65.44     85.49     62.88     20.00     16.22      8.40      2.67     29.02     76.49     11.26 
   603       37.24      0.22862        72.08     76.11     71.60     35.25     -6.89      5.56     10.92     24.84     73.95      8.99 
   604       39.69      0.23034        64.16     74.08     70.16     36.11     29.33      8.48      1.75     29.64     75.73      7.51 
   605       38.47      0.22980        63.28     76.16     66.16     34.08     10.00     18.32      5.05     27.29     75.58      8.79 
   606       32.59      0.22876        55.04     69.01     65.04     16.69      8.89      1.72      2.86     27.96     72.01      6.69 
   607       38.14      0.23034        73.60     74.67     74.16     22.24     31.56      2.28     -6.38     28.57     70.25     10.49 
   608       39.14      0.27415        73.44     67.47     67.28     42.61     16.89      7.80     11.14     23.62     71.19      9.95 
   609       33.28      0.28544        59.60     77.97     59.12     33.33     -3.78      1.52      6.92     20.83     69.43      7.85 
   610       33.05      0.30861        69.20     64.48     55.68     31.41      3.11      0.60      5.11     23.07     67.13     10.72 
   611       34.36      0.27994        56.80     72.37     71.60     26.61      0.22      9.08     -0.19     28.68     67.56     10.81 
   612       31.78      0.30639        59.68     60.75     63.52     31.20     -4.67      7.28      0.32     24.10     65.17     10.42 
   613       36.90      0.18795        72.00     82.08     66.64     14.99      6.67      7.12      2.63     29.24     78.88      8.74 
   614       40.73      0.14789        74.96     80.69     70.96     28.96     30.67      6.68      2.79     26.46     79.90      5.21 
   615       36.14      0.24044        64.08     74.56     60.96     31.63     11.33      6.48      2.63     27.45     75.96      6.35 
   616       37.15      0.27309        70.00     70.56     59.12     31.09     28.00      2.64      3.40     25.57     70.94     10.22 
   617       36.58      0.30808        57.76     63.68     61.60     37.60     35.56     13.68     -4.03     23.20     69.67      7.14 
   618       29.21      0.38255        52.16     47.25     54.00     18.19     16.00      3.76      6.79     21.48     61.90     10.57 
   619       31.75      0.37937        56.16     59.89     44.72     35.04      8.00      7.56      4.16     24.83     63.54     13.58 
   620       29.97      0.39719        60.24     59.31     42.24     27.57      6.67      9.64      5.84     18.95     59.51      9.70 
   621       28.87      0.36024        55.20     58.88     49.28     24.48     -3.78      4.72      6.79     20.63     63.19      9.28 
   622       34.11      0.33913        60.16     66.77     60.80     22.56     14.89     11.36      2.10     27.19     67.09      8.17 
   623       31.39      0.37404        56.80     61.44     66.88     19.04      5.56      5.36      2.67     22.97     58.84     14.32 
   624       30.92      0.36320        56.56     62.29     52.32     19.57     25.78      3.36      2.19     21.69     63.25      2.20 
   625       32.55      0.29382        61.28     63.57     65.60     24.16      2.44     13.88     -2.41     21.56     68.31      7.11 
   626       35.72      0.27872        57.92     73.55     70.40     24.37     22.22      5.92      3.46     25.75     67.26      6.40 
   627       38.13      0.26363        60.96     71.79     73.44     37.60     24.22     14.20     -2.67     25.13     70.12      6.49 
   628       37.87      0.19249        70.00     88.91     69.84     34.08    -15.11      9.80     11.81     27.87     76.87      4.62 
   629       37.96      0.16659        67.12     77.44     71.28     19.36     11.11      7.76     -0.41     31.67     81.66     12.57 
   630       37.89      0.24371        69.28     78.99     49.68     32.69     22.67      2.76      5.27     31.29     72.83     13.48 
   631       34.87      0.30193        63.36     71.25     68.32     28.32     12.22      7.16     -2.73     25.73     66.39      8.72 
   632       35.83      0.26963        62.00     66.56     57.84     26.29     33.33      8.96     -3.17     24.87     73.51      8.07 
   633       42.97      0.21681        63.04     76.91     76.56     45.49     34.44      9.12      7.17     27.51     76.60     12.81 
   634       35.31      0.21631        65.84     78.51     60.80     22.99      6.89     -3.60      8.03     26.14     75.17     12.37 
   635       33.59      0.28437        67.60     75.36     58.00     18.40     -0.89     15.04      0.22     23.94     72.21      6.05 
   636       34.67      0.27162        66.96     67.73     52.40     25.44      6.67      7.44      4.60     26.15     73.93     15.41 
   637       33.72      0.26042        64.88     70.67     58.32     23.20      8.44      6.80      4.73     25.99     69.71      4.42 
   638       33.80      0.24137        58.80     62.93     65.92     20.32      2.89      7.64     10.98     25.44     75.89      7.14 
   639       37.80      0.21635        60.16     75.31     64.64     26.08     18.22     13.28      5.30     28.22     78.14      8.62 
   640       35.77      0.25622        67.44     78.61     55.68     29.60     15.11     11.96     -4.89     26.50     71.07      6.57 
   641       37.05      0.20797        58.96     70.61     77.28     30.99     16.44     -0.04     -0.13     29.24     72.95     14.22 
   642       34.65      0.20222        67.52     74.45     75.28     10.61      0.22     12.04     -1.14     24.45     77.65      5.43 
   643       39.91      0.19583        78.72     77.44     70.32     48.37    -10.00      6.88      7.27     28.48     82.10      9.56 
   644       37.25      0.18665        70.16     86.40     66.40     29.92     -5.33      6.12      2.86     26.87     82.13      6.99 
   645       35.77      0.24459        69.44     73.87     63.84     16.59     20.22      8.64     -3.59     21.93     74.69     12.10 
   646       39.23      0.23896        71.76     72.21     55.44     27.04     26.00     12.88     13.43     28.95     72.19     12.40 
   647       36.09      0.23965        62.96     74.19     54.40     24.37     31.33      4.76      2.70     22.63     74.73      8.84 
   648       35.16      0.19712        63.84     69.44     70.00     30.35     -1.33      6.12     -2.00     30.65     78.99      5.58 
   649       37.77      0.24371        59.60     73.49     71.28     32.59     15.33     12.84      7.30     23.84     73.19      8.25 
   650       36.48      0.27236        74.08     71.57     55.76     21.71     17.33      8.24      9.37     28.23     67.46     11.09 
   651       37.78      0.23639        70.24     72.91     67.92     28.96     16.22     10.96      3.21     30.40     74.51      2.44 
   652       34.41      0.28480        60.00     67.41     65.92     37.17      1.11      2.68      2.38     26.25     72.99      8.17 
   653       36.76      0.26639        65.36     68.43     59.04     39.73     22.89      4.36      0.25     26.14     71.94      9.48 
   654       38.41      0.19843        66.00     72.53     69.12     24.27     24.67      6.92      4.16     28.60     74.51     13.28 
   655       40.17      0.17756        66.72     85.07     73.84     19.25     27.11      6.24      0.86     30.56     82.42      9.65 
   656       37.39      0.18489        66.72     84.16     59.68     24.59      4.00      4.64      8.70     29.73     80.84     10.84 
   657       38.12      0.14787        72.48     90.45     69.60     14.88      9.11     10.68     -6.76     26.43     81.71     12.64 
   658       42.83      0.22091        60.88     73.55     82.40     49.33     20.22     10.96      2.00     28.52     76.54     23.90 
   659       36.23      0.20252        68.96     67.68     70.88     12.64     15.78      6.84      2.89     25.00     74.17     17.46 
   660       41.65      0.18456        70.00     78.83     74.24     29.81     33.11      7.80      5.02     30.37     77.98      9.38 
   661       35.27      0.19067        60.64     72.85     67.84      1.33     12.89     12.36     13.17     28.03     78.94      4.67 
   662       43.26      0.15909        70.72     79.20     72.80     46.77     22.00     16.80      1.97     31.55     78.59     12.15 
   663       36.49      0.15966        61.52     82.45     79.52     16.91      3.56      0.32     -5.65     33.05     80.46     12.72 
   664       37.41      0.14034        68.00     87.63     74.96     18.08     -9.56     10.16      3.11     31.01     82.31      8.42 
   665       35.97      0.19338        71.60     77.12     61.20     40.59     -8.67      3.20      1.75     25.09     77.67     10.20 
   666       39.19      0.16363        64.24     79.63     66.88     31.09     14.67     15.92      0.98     27.46     82.20      8.79 
   667       40.44      0.14342        63.36     89.49     75.92     28.85     16.44     11.28      3.59     27.45     80.32      7.70 
   668       40.10      0.17930        71.92     84.16     74.16     32.91      6.22     15.80     -3.37     30.14     78.74     10.32 
   669       37.37      0.17115        59.44     73.87     75.68     28.00      6.89     11.40     -0.41     32.20     80.66      5.93 
   670       41.32      0.12516        77.68     86.03     72.08     31.63      8.89      1.36      8.48     31.30     83.42     12.30 
   671       39.47      0.16807        69.68     83.15     63.28     24.69     19.11      7.84      7.17     25.63     80.08     14.07 
   672       40.60      0.12685        67.60     92.85     81.28     35.36     -1.56      2.16     -0.73     30.62     85.72     12.69 
   673       36.36      0.17427        68.16     78.99     68.64     13.39      5.78     10.16     -1.24     32.84     80.05      6.84 
   674       40.16      0.18626        74.40     80.43     74.72     29.28      2.44     12.68     10.29     28.06     80.70      8.62 
   675       37.21      0.18806        68.32     72.32     60.48     23.41     22.44      2.84      7.62     31.48     78.54      4.69 
   676       37.93      0.19173        72.16     80.43     61.76     31.41      7.56     16.92     -2.00     26.40     77.65      7.01 
   677       36.49      0.17758        64.88     84.00     78.08     19.36     15.78      1.12     -5.17     25.86     78.90      2.05 
   678       38.47      0.17002        61.52     76.69     63.28     30.99     26.67      8.96      0.10     30.23     77.96      8.32 
   679       37.01      0.16277        61.44     79.79     66.80     22.67      2.22      8.76      6.89     28.99     79.59     12.94 
   680       38.33      0.13960        66.24     87.20     77.44     15.20      3.56     12.20     -9.08     31.67     81.79     17.06 
   681       42.62      0.16276        74.80     89.01     82.00     23.52     22.00      6.16      8.03     30.49     85.78      4.44 
   682       33.63      0.15847        52.48     67.73     70.80     16.59      5.78      7.24     -2.13     28.03     81.82      7.98 
   683       41.92      0.17321        67.84     84.64     73.44     32.16     22.67     12.12      7.24     29.85     80.26      9.01 
   684       38.66      0.14164        60.40     74.93     80.96     20.85     10.89      8.60      5.30     28.86     84.40     11.38 
   685       39.62      0.13708        61.04     80.96     73.36     20.43     21.56     11.60      6.79     29.19     86.45      4.84 
   686       37.98      0.15211        64.72     81.71     80.72     25.97      8.89     13.08     -6.03     24.04     81.71      4.94 
   687       39.43      0.15809        78.80     84.37     71.20     34.40     -2.44      7.20      3.27     29.95     81.71      5.88 
   688       39.98      0.14976        58.08     83.04     66.00     43.57     11.78      7.92      1.14     29.98     82.02     16.27 
   689       39.16      0.15072        62.00     79.47     73.44     38.77     11.11     10.00      4.89     29.22     78.45      4.25 
   690       40.89      0.16583        76.80     86.88     77.60     28.53      2.89      4.76      3.43     29.73     80.24     18.05 
   691       37.57      0.16417        62.16     75.79     74.72     25.55     20.22      1.96     -0.98     29.15     77.29      9.85 
   692       36.84      0.17040        67.92     72.80     71.20     27.68      0.89      3.80      0.83     29.80     78.38     15.09 
   693       37.07      0.16959        71.28     78.77     74.24     26.40     -8.44      1.08      5.90     31.21     81.86      8.35 
   694       39.12      0.15073        64.32     75.47     68.40     11.89     19.56     17.00      6.57     34.21     81.71     12.02 
   695       38.57      0.16569        63.36     76.43     75.04     20.11     11.56      9.84      9.62     26.97     79.07     13.75 
   696       37.98      0.16015        75.12     74.51     70.40     16.91     13.78      9.68      2.95     27.27     77.25     11.95 
   697       39.32      0.16300        76.56     80.16     68.00     19.89     20.22      2.12      0.63     30.17     78.88     16.52 
   698       36.43      0.15944        66.64     73.97     58.56      2.61     17.11     16.64      2.19     29.29     77.80     19.48 
