constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   527    52511.31   2341.19     91.00     51.25           84.05     68.23     66.61     28.14     10.50     46.31     47.29     55.28     82.63     51.80     98.78     95.49     12.60     99.15     21.59     12.97     69.07     12.07     64.57     21.15     40.20     76.56     90.69     22.63     53.02     37.03     17.60     43.94     37.07     54.13     86.44      9.58     28.76     74.91     67.30     58.65     49.62 
   528    52511.65   2340.85     91.00     51.26           84.02     68.16     66.70     28.12     10.52     46.34     47.28     55.30     82.60     51.79     98.78     95.49     12.31     99.15     21.44     12.88     69.17     12.12     64.60     20.89     40.41     76.57     90.68     22.66     53.02     37.10     17.80     44.01     37.13     54.13     86.44      9.54     28.77     74.94     67.29     58.65     49.63 
   529    52511.39   2341.11     91.00     51.23           84.01     68.15     66.70     28.10     10.58     46.23     47.22     55.29     82.64     51.81     98.78     95.50     12.02     99.15     21.29     12.77     69.19     12.44     64.51     20.78     40.34     76.58     90.71     22.66     53.02     37.06     17.83     43.95     36.92     54.13     86.44      9.63     28.72     74.93     67.28     58.65     49.65 
   530    52512.36   2340.14     91.01     51.24           84.02     68.17     66.69     28.15     10.48     46.28     47.24     55.30     82.65     51.81     98.80     95.48     11.92     99.15     21.21     12.73     69.18     12.53     64.50     20.67     40.41     76.60     90.71     22.62     53.02     37.09     18.00     43.93     36.89     54.14     86.44      9.58     28.81     74.98     67.31     58.68     49.65 
   531    52511.98   2340.52     91.01     51.25           84.06     68.18     66.68     28.19     10.54     46.25     47.17     55.32     82.62     51.74     98.81     95.47     12.69     99.15     21.21     12.59     69.16     12.62     64.41     20.71     40.26     76.61     90.69     22.60     53.02     37.11     18.14     43.78     36.97     54.18     86.45      9.53     28.82     74.98     67.29     58.71     49.64 
   532    52512.02   2340.48     91.01     51.26           84.02     68.20     66.67     28.11     10.69     46.33     47.19     55.30     82.62     51.67     98.81     95.47     12.71     99.15     21.24     12.36     69.14     12.89     64.63     20.96     39.98     76.62     90.69     22.58     53.02     37.15     17.82     43.75     36.95     54.24     86.45      9.48     28.91     74.98     67.28     58.72     49.64 
   533    52511.83   2340.67     91.01     51.23           84.01     68.18     66.63     28.17     10.67     46.26     47.20     55.36     82.58     51.68     98.81     95.47     12.20     99.15     21.28     12.45     69.14     12.91     64.60     20.92     40.01     76.60     90.68     22.43     53.02     37.19     17.88     43.68     36.88     54.25     86.44      9.55     28.82     74.97     67.31     58.73     49.61 
   534    52511.64   2340.86     91.01     51.25           83.98     68.17     66.56     28.10     11.00     46.09     47.20     55.36     82.56     51.72     98.82     95.48     12.17     99.15     21.39     12.36     69.13     13.15     64.88     21.03     39.75     76.61     90.68     22.55     53.02     37.21     17.91     43.74     36.79     54.26     86.44      9.62     28.97     74.98     67.29     58.70     49.59 
   535    52511.10   2341.40     91.01     51.27           83.67     68.16     66.56     28.07     11.08     46.18     47.17     55.34     82.52     51.71     98.82     95.48     12.97     99.15     21.38     12.50     69.14     13.08     65.14     20.91     39.90     76.62     90.69     22.59     53.02     37.26     17.63     43.74     36.75     54.23     86.44      9.55     28.98     74.98     67.26     58.73     49.59 
   536    52511.10   2341.40     91.01     51.30           83.62     68.22     66.54     28.00     11.02     46.10     47.20     55.38     82.53     51.70     98.82     95.50     13.06     99.15     21.42     12.66     69.10     13.47     65.38     20.93     39.91     76.62     90.68     22.66     53.02     37.32     17.91     43.75     36.80     54.23     86.44      9.45     29.01     74.98     67.25     58.71     49.63 
   537    52510.46   2342.04     91.01     51.32           83.56     68.15     66.54     27.98     11.09     45.89     47.19     55.37     82.50     51.69     98.83     95.50     13.15     99.15     21.56     13.07     69.20     13.33     65.54     20.92     40.34     76.62     90.65     22.56     53.02     37.34     17.89     43.64     36.85     54.26     86.44      9.56     28.97     74.96     67.23     58.66     49.63 
   538    52510.27   2342.23     91.01     51.31           83.52     68.13     66.62     28.10     10.98     45.85     47.21     55.40     82.47     51.71     98.82     95.49     12.75     99.15     21.64     13.18     69.06     13.23     65.64     21.00     40.19     76.62     90.63     22.60     53.02     37.36     18.01     43.72     36.89     54.29     86.45      9.50     28.92     74.94     67.23     58.67     49.64 
   539    52510.35   2342.15     91.01     51.31           83.46     68.18     66.69     28.06     10.96     45.89     47.18     55.40     82.45     51.68     98.82     95.50     12.32     99.15     21.89     13.42     68.96     13.17     65.61     20.99     40.23     76.60     90.60     22.67     53.02     37.35     18.18     43.39     36.84     54.25     86.45      9.58     28.93     74.93     67.25     58.67     49.67 
   540    52510.39   2342.11     91.01     51.29           83.44     68.15     66.53     28.10     10.79     45.86     47.15     55.38     82.49     51.67     98.83     95.50     12.22     99.15     21.89     13.33     68.95     13.19     65.79     20.74     39.99     76.60     90.56     22.77     53.02     37.39     18.24     43.37     36.82     54.13     86.45      9.55     28.91     74.95     67.25     58.68     49.75 
   541    52510.67   2341.83     91.01     51.31           83.46     68.17     66.48     28.13     10.76     45.84     47.17     55.39     82.47     51.63     98.84     95.49     12.87     99.15     21.96     13.30     69.01     13.05     65.85     20.80     40.41     76.61     90.57     22.74     53.02     37.40     18.05     43.54     36.75     54.11     86.45      9.53     28.79     74.97     67.27     58.69     49.71 
   542    52510.16   2342.34     91.01     51.28           83.47     68.16     66.48     28.16     10.89     45.71     47.18     55.38     82.45     51.60     98.84     95.48     12.03     99.15     22.21     13.36     68.86     13.21     65.92     20.54     40.15     76.61     90.55     22.83     53.02     37.32     17.97     43.59     36.85     54.12     86.46      9.49     28.76     74.98     67.24     58.71     49.70 
   543    52510.82   2341.68     91.01     51.29           83.44     68.19     66.55     28.38     10.91     45.79     47.18     55.39     82.43     51.65     98.84     95.47     12.41     99.15     22.21     13.39     68.92     13.11     65.73     20.47     40.01     76.61     90.56     22.83     53.02     37.34     18.00     43.46     36.84     54.07     86.46      9.53     28.92     75.02     67.26     58.68     49.70 
   544    52511.12   2341.38     91.01     51.29           83.46     68.22     66.59     28.42     10.96     45.82     47.18     55.41     82.49     51.68     98.84     95.44     12.35     99.15     22.13     13.60     68.89     12.94     65.62     20.34     39.65     76.60     90.56     22.71     53.02     37.36     18.11     43.54     36.93     54.03     86.46      9.60     28.99     75.01     67.25     58.70     49.70 
   545    52510.50   2342.00     91.01     51.30           83.49     68.27     66.57     28.54     11.01     45.82     47.16     55.43     82.47     51.64     98.84     95.44     12.40     99.15     22.06     13.64     68.96     13.14     65.59     20.27     39.64     76.60     90.56     22.76     53.02     37.36     18.27     43.41     36.91     54.05     86.46      9.52     28.87     74.99     67.23     58.72     49.68 
   546    52510.66   2341.84     91.01     51.31           83.52     68.22     66.48     28.62     10.94     45.86     47.17     55.45     82.46     51.60     98.84     95.43     12.09     99.15     22.01     13.65     68.83     13.30     65.96     20.17     40.04     76.61     90.56     22.76     53.02     37.38     18.15     43.48     36.88     54.05     86.46      9.50     29.00     75.00     67.22     58.74     49.69 
   547    52510.61   2341.89     91.01     51.31           83.54     68.19     66.52     28.69     10.97     45.91     47.13     55.45     82.44     51.59     98.84     95.43     12.14     99.15     22.08     13.61     68.76     13.38     66.02     20.30     39.95     76.62     90.58     22.72     53.02     37.41     18.00     43.45     36.89     54.04     86.46      9.57     28.87     75.02     67.20     58.71     49.66 
   548    52510.26   2342.24     91.01     51.30           83.49     68.21     66.59     28.65     10.99     45.91     47.09     55.46     82.46     51.58     98.84     95.43     12.34     99.15     22.01     13.67     68.70     13.25     65.91     20.10     39.87     76.63     90.58     22.84     53.02     37.41     18.18     43.39     36.84     54.00     86.46      9.64     28.77     74.99     67.19     58.74     49.67 
   549    52510.70   2341.80     91.01     51.28           83.52     68.18     66.64     28.66     10.92     45.95     47.19     55.46     82.45     51.59     98.84     95.45     12.46     99.15     22.08     13.83     68.66     13.11     65.54     20.00     39.98     76.63     90.57     22.61     53.02     37.39     17.96     43.33     36.78     53.94     86.45      9.60     28.86     75.03     67.21     58.74     49.70 
   550    52510.21   2342.29     91.01     51.27           83.48     68.18     66.66     28.74     10.81     45.84     47.22     55.47     82.46     51.62     98.84     95.43     12.18     99.15     22.18     13.99     68.72     13.09     65.57     19.62     39.97     76.64     90.57     22.57     53.02     37.41     18.04     43.09     36.84     53.96     86.45      9.68     28.92     75.02     67.19     58.72     49.68 
   551    52510.13   2342.37     91.02     51.28           83.46     68.18     66.66     28.69     11.04     45.90     47.28     55.46     82.41     51.70     98.83     95.44     12.30     99.15     22.21     13.88     68.70     13.25     65.35     19.62     40.33     76.63     90.56     22.55     53.02     37.44     18.02     42.94     36.76     54.00     86.46      9.63     28.83     75.04     67.17     58.73     49.65 
   552    52510.32   2342.18     91.02     51.29           83.45     68.15     66.63     28.77     11.02     45.80     47.30     55.44     82.44     51.66     98.83     95.42     11.92     99.15     22.36     14.13     68.78     13.37     65.54     19.74     40.30     76.64     90.57     22.59     53.03     37.44     18.14     42.82     36.68     54.05     86.46      9.59     28.86     75.04     67.19     58.75     49.66 
   553    52510.71   2341.79     91.01     51.27           83.41     68.22     66.59     28.78     10.85     45.84     47.32     55.43     82.42     51.68     98.83     95.41     11.54     99.15     22.31     13.95     68.88     13.27     65.52     19.78     40.21     76.64     90.57     22.69     53.03     37.44     18.28     42.77     36.71     53.96     86.46      9.64     28.77     75.04     67.22     58.71     49.68 
   554    52510.61   2341.89     91.02     51.25           83.42     68.23     66.56     28.74     10.85     45.87     47.27     55.46     82.40     51.69     98.83     95.43     11.37     99.15     22.09     13.98     68.91     13.43     65.43     19.56     40.13     76.64     90.58     22.69     53.03     37.38     18.22     42.68     36.71     53.99     86.46      9.71     28.80     75.03     67.22     58.71     49.70 
   555    52510.66   2341.84     91.02     51.27           83.44     68.18     66.55     28.85     11.08     45.90     47.27     55.45     82.43     51.70     98.83     95.44     10.92     99.15     22.27     14.02     68.86     13.41     65.65     19.43     40.15     76.64     90.59     22.75     53.03     37.40     18.32     42.83     36.78     54.01     86.45      9.69     28.72     75.02     67.21     58.75     49.68 
   556    52510.72   2341.78     91.02     51.30           83.49     68.14     66.49     29.05     11.14     45.86     47.25     55.47     82.45     51.68     98.83     95.43     11.15     99.15     22.45     14.03     68.96     13.38     65.89     19.54     40.49     76.64     90.60     22.88     53.03     37.44     18.21     42.73     36.69     54.00     86.45      9.65     28.73     74.99     67.22     58.73     49.68 
   557    52510.38   2342.12     91.02     51.27           83.52     68.14     66.58     29.00     11.12     45.83     47.17     55.47     82.44     51.75     98.84     95.40     10.52     99.15     22.41     14.14     68.93     13.43     65.96     19.59     40.57     76.63     90.59     22.71     53.03     37.51     18.11     42.71     36.60     53.98     86.44      9.62     28.61     74.98     67.21     58.75     49.70 
   558    52510.63   2341.87     91.02     51.28           83.53     68.03     66.64     28.95     11.09     45.82     47.09     55.47     82.40     51.74     98.84     95.38     10.75     99.15     22.62     14.10     68.87     13.62     65.97     19.52     40.60     76.63     90.59     22.75     53.03     37.47     18.04     42.81     36.52     53.97     86.45      9.69     28.68     75.01     67.22     58.77     49.71 
   559    52510.87   2341.63     91.02     51.32           83.58     67.98     66.75     29.02     11.01     45.87     47.12     55.49     82.38     51.74     98.84     95.36     11.02     99.15     22.68     14.16     68.86     13.67     65.94     19.63     41.08     76.63     90.59     22.72     53.03     37.47     18.11     42.91     36.53     54.03     86.44      9.67     28.56     75.03     67.22     58.76     49.67 
   560    52510.21   2342.29     91.02     51.29           83.55     67.91     66.64     29.00     11.02     45.87     47.10     55.48     82.36     51.76     98.84     95.38     10.57     99.15     22.79     14.38     68.76     13.61     65.84     19.59     41.04     76.62     90.57     22.67     53.03     37.49     17.96     42.98     36.56     54.04     86.44      9.74     28.47     74.99     67.22     58.75     49.68 
   561    52509.72   2342.78     91.02     51.29           83.51     67.95     66.55     28.87     11.12     45.94     47.10     55.50     82.35     51.79     98.83     95.37     10.66     99.15     22.64     14.49     68.72     13.69     65.73     19.66     41.18     76.61     90.58     22.60     53.03     37.55     17.98     42.93     36.66     54.04     86.45      9.66     28.36     74.98     67.19     58.69     49.70 
   562    52509.99   2342.51     91.02     51.29           83.61     67.85     66.59     28.83     11.17     45.99     47.06     55.47     82.34     51.80     98.82     95.38     10.18     99.15     22.60     14.66     68.74     13.42     65.71     19.90     41.37     76.63     90.60     22.63     53.03     37.56     18.04     42.93     36.63     54.05     86.45      9.64     28.40     74.96     67.21     58.73     49.70 
   563    52509.74   2342.76     91.02     51.29           83.61     67.87     66.63     28.90     11.18     45.95     47.08     55.47     82.34     51.82     98.83     95.36     10.55     99.15     22.42     14.77     68.63     13.53     65.59     19.75     41.29     76.63     90.59     22.62     53.03     37.60     17.91     42.88     36.69     54.00     86.45      9.57     28.43     74.96     67.22     58.72     49.68 
   564    52509.38   2343.12     91.02     51.25           83.68     67.84     66.65     28.73     11.10     45.87     47.07     55.48     82.34     51.88     98.83     95.33     10.28     99.15     22.38     14.78     68.57     13.33     65.48     19.59     41.02     76.64     90.62     22.44     53.03     37.60     18.05     42.68     36.69     54.01     86.45      9.48     28.49     74.95     67.21     58.72     49.70 
   565    52508.91   2343.59     91.01     51.24           83.65     67.83     66.73     28.78     11.03     45.92     47.03     55.48     82.35     51.90     98.83     95.35     10.27     99.15     22.34     14.76     68.56     13.17     65.53     19.40     41.01     76.63     90.60     22.44     53.03     37.62     18.31     42.65     36.72     53.99     86.45      9.42     28.50     74.97     67.20     58.71     49.64 
   566    52509.77   2342.73     91.01     51.26           83.71     67.81     66.77     28.82     10.88     45.95     47.04     55.52     82.36     51.92     98.83     95.34     10.95     99.15     22.40     14.63     68.65     13.14     65.57     19.53     40.95     76.63     90.60     22.36     53.03     37.60     18.29     42.67     36.68     53.94     86.44      9.50     28.40     74.97     67.24     58.72     49.65 
   567    52509.83   2342.67     91.01     51.25           83.72     67.70     66.74     28.77     10.94     45.74     47.09     55.53     82.41     51.94     98.83     95.33     10.51     99.15     22.57     14.59     68.56     12.84     65.67     19.58     40.91     76.63     90.60     22.36     53.02     37.68     18.39     42.75     36.69     53.94     86.44      9.46     28.45     74.98     67.25     58.70     49.65 
   568    52509.42   2343.08     91.01     51.25           83.67     67.65     66.71     28.82     10.91     45.80     47.11     55.54     82.45     51.93     98.82     95.33     10.53     99.15     22.54     14.46     68.60     12.82     65.77     19.76     40.83     76.62     90.57     22.43     53.02     37.73     18.38     42.74     36.62     54.04     86.43      9.43     28.36     74.98     67.23     58.68     49.63 
   569    52509.67   2342.83     91.01     51.25           83.61     67.64     66.72     28.82     10.94     45.80     47.10     55.54     82.44     51.95     98.82     95.34     10.54     99.15     22.50     14.42     68.40     12.83     65.64     19.94     40.92     76.62     90.56     22.48     53.02     37.76     18.38     42.88     36.68     54.07     86.43      9.49     28.50     75.00     67.24     58.66     49.60 
   570    52510.25   2342.25     91.01     51.26           83.60     67.64     66.75     28.75     11.06     45.83     47.12     55.56     82.47     52.00     98.83     95.35     11.02     99.15     22.28     14.53     68.22     12.84     65.48     20.12     40.72     76.61     90.53     22.47     53.02     37.75     18.37     42.91     36.73     53.98     86.43      9.41     28.60     75.01     67.27     58.65     49.63 
   571    52511.06   2341.44     91.02     51.28           83.64     67.67     66.77     28.74     10.94     45.90     47.15     55.59     82.43     52.01     98.83     95.35     11.17     99.15     22.28     14.54     68.27     12.78     65.43     20.07     40.79     76.62     90.56     22.53     53.02     37.76     18.43     43.06     36.72     54.03     86.44      9.49     28.46     75.01     67.28     58.64     49.67 
   572    52511.37   2341.13     91.01     51.28           83.65     67.61     66.78     28.78     10.93     45.72     47.18     55.61     82.42     51.95     98.82     95.35     12.06     99.15     22.45     14.43     68.23     12.52     65.20     20.02     40.48     76.62     90.57     22.55     53.02     37.69     18.72     43.07     36.69     54.10     86.43      9.46     28.50     75.05     67.30     58.65     49.68 
   573    52510.80   2341.70     91.01     51.28           83.69     67.61     66.79     28.71     10.91     45.70     47.13     55.57     82.43     51.93     98.83     95.34     12.25     99.15     22.16     14.42     68.26     12.53     65.15     19.99     40.65     76.63     90.58     22.55     53.02     37.73     18.78     43.17     36.74     54.05     86.43      9.39     28.66     75.03     67.29     58.65     49.66 
   574    52511.02   2341.48     91.01     51.31           83.67     67.67     66.76     28.66     10.96     45.72     47.16     55.54     82.42     51.90     98.82     95.34     12.37     99.15     22.26     14.47     68.26     12.47     65.15     20.02     41.00     76.62     90.59     22.55     53.02     37.77     18.89     43.18     36.67     54.08     86.43      9.48     28.65     75.02     67.30     58.63     49.68 
   575    52510.97   2341.53     91.02     51.36           83.68     67.70     66.80     28.67     11.00     45.67     47.17     55.57     82.45     51.87     98.82     95.35     13.43     99.15     22.37     14.39     68.24     13.01     65.12     20.09     41.01     76.63     90.57     22.59     53.02     37.79     19.13     43.06     36.66     54.05     86.42      9.44     28.66     75.04     67.29     58.61     49.65 
   576    52511.14   2341.36     91.02     51.35           83.72     67.69     66.82     28.70     11.09     45.61     47.16     55.58     82.43     51.83     98.82     95.33     13.16     99.15     22.01     14.51     68.26     12.71     65.07     20.11     41.19     76.63     90.57     22.66     53.02     37.81     19.27     43.23     36.69     54.04     86.43      9.37     28.70     75.02     67.31     58.66     49.66 
   577    52511.07   2341.43     91.02     51.34           83.71     67.69     66.84     28.75     11.08     45.67     47.13     55.58     82.48     51.83     98.83     95.33     12.79     99.15     22.29     14.43     68.35     12.55     65.07     20.17     40.71     76.64     90.57     22.60     53.02     37.76     19.39     43.28     36.73     53.99     86.42      9.46     28.82     74.99     67.30     58.66     49.66 
   578    52510.95   2341.55     91.01     51.34           83.63     67.70     66.80     28.69     11.14     45.70     47.16     55.57     82.48     51.86     98.83     95.32     12.63     99.15     22.21     14.39     68.38     12.42     65.24     20.26     40.73     76.64     90.58     22.63     53.02     37.75     19.18     43.34     36.79     54.06     86.43      9.41     28.91     74.97     67.30     58.65     49.64 
   579    52510.53   2341.97     91.01     51.33           83.63     67.70     66.85     28.64     11.05     45.71     47.15     55.58     82.46     51.86     98.83     95.33     12.44     99.15     22.25     14.24     68.38     12.54     65.07     20.51     40.48     76.64     90.57     22.54     53.02     37.79     19.12     43.44     36.70     54.11     86.43      9.49     28.95     74.96     67.28     58.62     49.62 
   580    52510.23   2342.27     91.01     51.31           83.62     67.70     66.84     28.63     11.18     45.75     47.14     55.60     82.44     51.91     98.83     95.34     11.86     99.14     22.21     14.07     68.40     12.52     65.08     20.48     40.39     76.64     90.58     22.50     53.02     37.80     19.39     43.46     36.72     54.04     86.43      9.43     28.83     74.95     67.26     58.62     49.65 
   581    52509.74   2342.76     91.01     51.29           83.56     67.68     66.79     28.56     11.17     45.76     47.20     55.54     82.43     51.87     98.82     95.32     11.43     99.14     22.17     14.08     68.42     12.63     65.13     20.32     40.35     76.64     90.61     22.48     53.02     37.82     19.44     43.42     36.72     54.06     86.43      9.38     28.88     74.92     67.26     58.60     49.66 
   582    52509.86   2342.64     91.01     51.28           83.55     67.74     66.66     28.40     11.15     45.71     47.21     55.52     82.48     51.87     98.82     95.32     11.65     99.15     22.23     13.95     68.51     12.68     64.93     20.32     40.32     76.65     90.61     22.59     53.02     37.60     19.35     43.46     36.66     54.04     86.43      9.46     29.01     74.96     67.26     58.59     49.65 
   583    52510.25   2342.25     91.02     51.29           83.61     67.78     66.73     28.37     11.21     45.75     47.15     55.52     82.47     51.90     98.83     95.30     11.11     99.15     22.06     14.05     68.52     13.28     64.73     20.21     40.53     76.65     90.60     22.57     53.02     37.61     19.31     43.32     36.71     54.07     86.43      9.51     29.08     74.95     67.30     58.59     49.62 
   584    52510.10   2342.40     91.02     51.29           83.59     67.77     66.73     28.45     11.26     45.63     47.16     55.58     82.44     51.86     98.83     95.31     11.30     99.15     22.09     14.11     68.57     13.22     65.15     20.05     40.42     76.65     90.58     22.54     53.02     37.61     19.34     43.28     36.66     54.06     86.44      9.48     28.97     74.96     67.28     58.61     49.64 
   585    52509.83   2342.67     91.02     51.30           83.52     67.81     66.61     28.57     11.38     45.60     47.14     55.60     82.44     51.88     98.84     95.32     11.66     99.15     21.91     14.05     68.57     13.30     65.01     20.07     40.25     76.65     90.61     22.56     53.02     37.64     19.38     43.21     36.72     54.07     86.44      9.53     29.11     74.93     67.25     58.59     49.64 
   586    52510.06   2342.44     91.02     51.29           83.54     67.82     66.61     28.52     11.23     45.53     47.15     55.61     82.50     51.89     98.84     95.33     11.60     99.14     21.95     14.02     68.50     13.28     65.25     20.03     40.26     76.66     90.63     22.45     53.02     37.59     19.32     43.09     36.76     54.09     86.44      9.64     29.07     74.91     67.28     58.57     49.63 
   587    52510.03   2342.47     91.02     51.29           83.58     67.83     66.73     28.42     11.18     45.51     47.13     55.63     82.47     51.91     98.84     95.31     11.45     99.14     21.98     14.14     68.53     13.53     65.01     20.09     40.14     76.66     90.64     22.56     53.02     37.59     19.34     42.92     36.68     54.06     86.44      9.74     29.19     74.90     67.28     58.59     49.61 
   588    52509.52   2342.98     91.02     51.26           83.63     67.83     66.71     28.33     11.24     45.47     47.05     55.62     82.52     51.92     98.84     95.30     10.68     99.14     21.97     14.13     68.49     13.44     65.10     19.93     39.96     76.66     90.64     22.65     53.02     37.60     19.30     43.01     36.65     53.98     86.44      9.80     29.08     74.88     67.26     58.59     49.63 
   589    52510.07   2342.43     91.02     51.29           83.59     67.83     66.69     28.37     11.22     45.37     47.07     55.62     82.56     51.95     98.84     95.29     11.00     99.14     22.28     14.27     68.59     13.45     65.24     19.87     40.31     76.65     90.63     22.66     53.02     37.60     19.29     42.93     36.78     53.92     86.44      9.75     29.06     74.91     67.28     58.57     49.63 
   590    52510.19   2342.31     91.02     51.26           83.59     67.85     66.57     28.30     11.18     45.32     47.08     55.62     82.55     51.90     98.84     95.29     10.27     99.15     22.27     14.24     68.64     13.36     65.55     19.68     40.05     76.66     90.61     22.75     53.02     37.59     19.50     43.00     36.80     53.96     86.44      9.70     28.88     74.91     67.31     58.58     49.65 
   591    52509.77   2342.73     91.01     51.22           83.61     67.85     66.59     28.22     11.11     45.29     47.14     55.64     82.54     51.96     98.84     95.29     10.02     99.14     22.30     14.16     68.59     13.27     65.54     19.71     39.42     76.66     90.62     22.67     53.02     37.58     19.41     42.97     36.81     53.93     86.44      9.67     28.87     74.88     67.30     58.61     49.64 
   592    52509.51   2342.99     91.01     51.20           83.60     67.85     66.51     28.16     11.07     45.36     47.14     55.65     82.51     51.96     98.83     95.27      9.39     99.14     22.30     14.21     68.72     13.28     65.66     19.41     39.46     76.67     90.60     22.48     53.02     37.56     19.14     43.08     36.80     53.95     86.45      9.76     28.89     74.90     67.27     58.61     49.60 
   593    52508.76   2343.74     91.01     51.17           83.57     67.83     66.55     28.12     11.04     45.41     47.10     55.65     82.52     51.94     98.83     95.26      9.75     99.14     22.12     14.06     68.47     13.19     65.44     19.60     39.40     76.66     90.59     22.47     53.02     37.54     19.10     43.02     36.74     53.97     86.45      9.74     28.83     74.92     67.24     58.59     49.57 
   594    52508.43   2344.07     91.01     51.18           83.53     67.82     66.54     28.20     11.05     45.36     47.06     55.64     82.55     51.92     98.82     95.25      9.43     99.14     22.22     14.01     68.47     13.16     65.90     19.51     39.45     76.65     90.56     22.48     53.02     37.54     19.18     43.12     36.74     53.95     86.45      9.78     28.87     74.92     67.24     58.55     49.56 
   595    52508.88   2343.62     91.01     51.22           83.53     67.84     66.58     28.16     11.17     45.36     47.06     55.67     82.53     51.98     98.83     95.24     10.32     99.14     22.22     14.02     68.46     13.21     66.08     19.42     39.63     76.64     90.57     22.45     53.03     37.56     19.07     43.13     36.75     53.87     86.45      9.84     28.91     74.90     67.27     58.58     49.54 
   596    52509.01   2343.49     91.01     51.22           83.53     67.89     66.65     28.24     11.27     45.39     47.09     55.69     82.52     52.01     98.83     95.25     10.40     99.14     22.18     14.16     68.48     13.09     65.87     19.35     39.52     76.64     90.57     22.39     53.02     37.54     19.11     43.03     36.76     53.87     86.45      9.90     28.88     74.88     67.26     58.61     49.55 
   597    52508.88   2343.62     91.01     51.21           83.53     67.80     66.66     28.23     11.20     45.42     47.08     55.72     82.50     52.07     98.83     95.24     10.12     99.14     21.91     14.10     68.42     12.90     65.84     19.41     39.75     76.64     90.56     22.38     53.02     37.55     19.28     43.01     36.79     53.89     86.45     10.00     28.94     74.86     67.25     58.63     49.54 
   598    52508.89   2343.61     91.01     51.21           83.51     67.71     66.77     28.36     11.14     45.39     47.10     55.75     82.53     52.09     98.82     95.24     10.64     99.14     21.94     14.18     68.41     12.81     65.80     19.43     39.60     76.64     90.55     22.27     53.02     37.48     19.46     42.95     36.79     53.89     86.44     10.01     28.83     74.85     67.27     58.65     49.52 
   599    52508.96   2343.54     91.01     51.20           83.52     67.73     66.71     28.39     10.93     45.40     47.10     55.77     82.56     52.02     98.83     95.24     10.22     99.14     21.94     14.26     68.40     12.82     65.90     19.39     39.46     76.65     90.56     22.16     53.02     37.46     19.43     43.05     36.83     53.90     86.44     10.05     28.88     74.84     67.25     58.65     49.58 
   600    52508.84   2343.66     91.01     51.19           83.52     67.71     66.77     28.60     10.80     45.37     47.10     55.81     82.54     51.98     98.81     95.24     10.27     99.14     21.90     14.13     68.36     12.77     65.76     19.31     39.37     76.65     90.54     22.03     53.02     37.41     19.44     43.25     36.82     53.87     86.44     10.04     28.81     74.85     67.26     58.63     49.57 
   601    52509.13   2343.37     91.01     51.19           83.56     67.72     66.78     28.53     10.49     45.40     47.10     55.82     82.52     52.01     98.82     95.21     10.92     99.14     21.93     14.01     68.37     12.68     66.05     19.20     39.26     76.64     90.54     22.04     53.02     37.45     19.29     43.30     36.86     53.90     86.44      9.99     28.77     74.87     67.26     58.63     49.57 
   602    52509.47   2343.03     91.01     51.19           83.61     67.74     66.87     28.47     10.43     45.23     47.03     55.83     82.50     52.05     98.82     95.21     10.70     99.14     21.99     14.02     68.26     12.76     66.00     19.06     39.57     76.65     90.54     22.10     53.02     37.45     19.40     43.25     36.83     53.91     86.44     10.04     28.78     74.90     67.29     58.60     49.56 
   603    52509.37   2343.13     91.01     51.21           83.65     67.73     66.82     28.52     10.32     45.24     47.01     55.80     82.53     52.03     98.83     95.21     10.78     99.14     22.12     13.94     68.32     12.64     66.04     19.30     39.85     76.65     90.54     22.05     53.02     37.45     19.50     43.24     36.88     53.93     86.44     10.03     28.83     74.89     67.29     58.61     49.53 
   604    52509.19   2343.31     91.01     51.21           83.53     67.78     66.82     28.62     10.34     45.27     47.01     55.79     82.52     51.99     98.84     95.19     10.23     99.15     22.22     14.00     68.32     12.65     66.07     19.52     39.95     76.66     90.55     22.05     53.02     37.48     19.42     43.15     36.97     53.94     86.43     10.12     28.81     74.87     67.27     58.59     49.56 
