constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   451    52771.46   2081.04     91.61     51.86           81.22     68.58     70.05     26.64      8.02     51.52     47.36     60.59     82.63     53.92     98.85     95.37     13.30     99.15     16.90     10.10     65.94     12.15     57.91     17.02     29.53     77.09     90.29     18.42     90.76     38.00     23.92     39.81     36.88     54.67     88.22     13.91     28.53     77.53     69.91     56.73     47.37 
   452    52772.18   2080.32     91.62     51.89           81.15     68.69     70.07     26.68      8.01     51.39     47.36     60.60     82.69     53.93     98.85     95.39     14.03     99.15     17.08     10.03     66.01     12.21     57.88     16.90     29.59     77.09     90.29     18.45     90.75     38.03     23.73     40.04     36.85     54.69     88.23     13.87     28.53     77.54     69.92     56.74     47.39 
   453    52772.49   2080.01     91.62     51.90           81.21     68.71     70.01     26.73      7.80     51.32     47.39     60.64     82.68     53.94     98.86     95.39     13.51     99.15     17.13      9.99     65.92     12.27     58.01     17.09     30.12     77.09     90.28     18.34     90.75     38.10     23.89     40.10     36.94     54.67     88.21     13.81     28.50     77.52     69.95     56.70     47.45 
   454    52772.50   2080.00     91.62     51.91           81.24     68.74     69.88     26.77      7.70     51.44     47.33     60.63     82.74     53.93     98.86     95.37     13.44     99.15     17.00      9.84     66.05     12.42     58.11     17.12     30.26     77.10     90.29     18.43     90.75     38.10     24.32     40.08     37.02     54.61     88.22     13.90     28.35     77.49     69.92     56.74     47.43 
   455    52773.21   2079.29     91.62     51.94           81.26     68.83     69.83     26.79      7.66     51.51     47.30     60.61     82.76     53.91     98.87     95.40     13.49     99.15     17.14     10.01     66.02     12.26     58.25     17.28     30.62     77.09     90.29     18.45     90.76     38.14     24.44     40.06     37.10     54.56     88.23     13.85     28.34     77.52     69.94     56.78     47.39 
   456    52772.98   2079.52     91.62     51.94           81.23     68.92     69.82     26.78      7.66     51.52     47.33     60.55     82.72     53.92     98.88     95.38     13.46     99.15     17.32     10.32     65.93     12.15     58.45     17.23     30.49     77.10     90.30     18.42     90.75     38.21     24.07     40.12     37.08     54.58     88.23     13.75     28.33     77.49     69.97     56.77     47.38 
   457    52771.82   2080.68     91.62     51.93           81.19     68.91     69.84     26.73      7.71     51.27     47.32     60.56     82.72     53.88     98.88     95.39     13.30     99.15     17.51     10.26     65.83     12.12     58.67     17.06     30.63     77.09     90.26     18.58     90.75     38.19     24.16     40.23     36.97     54.56     88.22     13.67     28.24     77.46     69.99     56.70     47.40 
   458    52771.34   2081.16     91.61     51.94           81.20     68.97     69.76     26.84      7.86     51.09     47.29     60.49     82.69     53.87     98.88     95.40     14.15     99.15     17.21     10.16     65.65     12.23     58.92     17.05     30.38     77.08     90.28     18.58     90.75     38.17     24.16     40.29     36.98     54.52     88.22     13.72     28.13     77.47     69.95     56.73     47.40 
   459    52771.15   2081.35     91.62     51.94           81.08     68.92     69.81     26.76      7.82     51.08     47.35     60.52     82.69     53.88     98.86     95.39     13.68     99.15     17.39     10.12     65.60     12.59     59.03     16.64     30.72     77.09     90.26     18.62     90.75     38.22     24.15     40.38     36.98     54.42     88.22     13.82     28.33     77.46     69.93     56.73     47.45 
   460    52771.19   2081.31     91.62     51.94           81.16     68.83     69.89     26.70      7.78     51.05     47.37     60.51     82.70     53.90     98.87     95.38     13.52     99.15     17.17     10.23     65.60     12.43     59.04     16.50     30.66     77.08     90.24     18.76     90.75     38.25     24.58     40.36     36.98     54.37     88.21     13.91     28.41     77.43     69.96     56.71     47.45 
   461    52771.05   2081.45     91.61     51.90           81.12     68.91     69.84     26.87      7.56     51.00     47.41     60.42     82.72     53.88     98.86     95.37     12.93     99.15     17.27     10.22     65.62     12.36     58.77     16.44     30.34     77.08     90.19     18.82     90.75     38.24     24.68     40.38     36.95     54.35     88.21     13.87     28.28     77.45     69.98     56.73     47.46 
   462    52771.44   2081.06     91.62     51.93           81.16     68.91     69.90     26.84      7.64     51.01     47.41     60.42     82.76     53.85     98.86     95.37     12.90     99.15     17.27     10.36     65.76     12.34     58.99     16.51     30.65     77.07     90.18     18.76     90.75     38.26     24.62     40.29     36.98     54.31     88.21     13.93     28.35     77.46     69.97     56.73     47.49 
   463    52770.63   2081.87     91.62     51.94           81.18     68.90     69.88     26.71      7.90     50.85     47.41     60.41     82.73     53.90     98.85     95.38     13.05     99.16     17.02     10.55     65.57     12.66     58.95     16.56     30.73     77.09     90.16     18.71     90.75     38.28     24.69     40.46     37.03     54.29     88.21     14.03     28.28     77.44     69.94     56.73     47.42 
   464    52771.29   2081.21     91.62     51.96           81.24     68.84     69.94     26.75      8.20     50.82     47.42     60.41     82.77     54.00     98.84     95.33     13.19     99.16     16.90     10.32     65.54     13.02     58.98     16.74     30.48     77.08     90.18     18.69     90.75     38.28     24.98     40.43     37.09     54.31     88.22     14.00     28.16     77.46     69.96     56.74     47.37 
   465    52771.26   2081.24     91.62     51.93           81.27     68.78     69.86     26.65      8.32     50.88     47.45     60.45     82.76     53.97     98.83     95.33     11.91     99.16     16.77     10.16     65.60     13.08     58.97     16.61     30.53     77.09     90.16     18.69     90.75     38.35     24.80     40.54     37.21     54.28     88.20     14.07     28.28     77.45     69.96     56.73     47.39 
   466    52769.96   2082.54     91.62     51.91           81.34     68.72     69.82     26.43      8.58     50.76     47.38     60.46     82.73     53.89     98.82     95.31     12.19     99.16     16.35     10.04     65.62     13.13     59.15     16.50     30.71     77.10     90.15     18.55     90.75     38.36     24.73     40.56     37.19     54.33     88.21     13.95     28.12     77.42     69.93     56.75     47.36 
   467    52769.76   2082.74     91.61     51.87           81.37     68.72     69.78     26.51      8.72     50.78     47.40     60.48     82.76     53.94     98.81     95.31     11.65     99.16     16.45     10.01     65.65     12.81     58.98     16.44     30.72     77.11     90.17     18.50     90.75     38.13     24.40     40.64     37.18     54.33     88.22     14.04     27.96     77.39     69.95     56.72     47.33 
   468    52770.01   2082.49     91.62     51.89           81.35     68.71     69.85     26.59      8.74     50.73     47.30     60.49     82.76     53.95     98.81     95.30     11.92     99.15     16.71     10.20     65.66     13.12     58.76     16.46     30.77     77.10     90.17     18.47     90.75     38.09     24.44     40.67     37.21     54.28     88.22     13.97     27.89     77.43     69.97     56.69     47.33 
   469    52769.60   2082.90     91.62     51.89           81.37     68.63     69.90     26.70      8.98     50.67     47.28     60.51     82.76     53.91     98.82     95.29     11.98     99.15     16.50     10.28     65.69     13.30     59.00     16.49     30.51     77.10     90.19     18.43     90.75     38.09     24.47     40.69     37.04     54.28     88.22     13.88     27.82     77.40     69.99     56.67     47.32 
   470    52768.81   2083.69     91.61     51.86           81.35     68.65     69.89     26.62      8.87     50.64     47.21     60.53     82.71     53.86     98.83     95.26     11.66     99.15     16.64     10.30     65.67     13.02     59.15     16.70     30.35     77.11     90.16     18.37     90.75     37.96     24.73     40.66     36.93     54.20     88.21     13.82     27.67     77.42     69.98     56.68     47.30 
   471    52769.29   2083.21     91.61     51.86           81.39     68.67     69.89     26.64      8.82     50.63     47.22     60.59     82.75     53.85     98.82     95.27     10.66     99.15     16.86     10.21     65.70     13.25     59.06     16.76     30.29     77.12     90.15     18.39     90.75     37.96     24.73     40.75     37.10     54.27     88.21     13.77     27.61     77.39     69.99     56.73     47.31 
   472    52768.82   2083.68     91.61     51.85           81.36     68.69     69.95     26.65      8.84     50.54     47.22     60.54     82.74     53.93     98.83     95.25     11.02     99.16     16.91     10.11     65.61     13.18     58.79     16.60     30.63     77.12     90.15     18.23     90.75     37.91     24.84     40.58     37.15     54.36     88.21     13.88     27.34     77.40     69.97     56.72     47.26 
   473    52768.18   2084.32     91.61     51.86           81.48     68.69     70.01     26.65      8.94     50.43     47.18     60.51     82.72     53.91     98.83     95.23     10.91     99.16     17.21     10.27     65.64     13.32     58.93     16.10     30.37     77.13     90.15     18.36     90.75     37.93     25.06     40.70     37.16     54.23     88.22     14.00     27.47     77.37     69.95     56.68     47.27 
   474    52768.34   2084.16     91.61     51.87           81.54     68.66     69.85     26.68      8.92     50.28     47.19     60.47     82.73     53.98     98.84     95.21     11.27     99.16     17.13     10.27     65.66     13.46     58.94     16.19     30.51     77.14     90.17     18.32     90.75     37.88     25.10     40.64     37.09     54.27     88.22     13.92     27.62     77.39     69.96     56.64     47.30 
   475    52767.81   2084.69     91.61     51.88           81.61     68.54     69.81     26.60      8.92     50.31     47.26     60.38     82.71     53.98     98.81     95.17     11.28     99.16     17.22     10.51     65.62     13.47     58.66     16.18     30.49     77.13     90.17     18.16     90.75     37.90     25.20     40.84     37.09     54.24     88.21     13.99     27.79     77.39     69.95     56.64     47.29 
   476    52767.30   2085.20     91.61     51.86           81.71     68.57     69.78     26.65      9.05     50.26     47.17     60.39     82.70     53.97     98.83     95.18     11.60     99.16     17.27     10.42     65.73     13.53     58.62     16.06     30.49     77.12     90.17     18.05     90.76     37.64     25.03     40.85     36.96     54.14     88.21     13.96     27.76     77.41     69.97     56.61     47.24 
   477    52767.25   2085.25     91.61     51.88           81.69     68.60     69.83     26.56      8.97     50.29     47.18     60.40     82.69     53.87     98.82     95.18     11.78     99.16     17.19     10.41     65.58     13.46     58.75     16.30     30.82     77.12     90.19     17.98     90.75     37.66     25.16     40.80     36.99     54.11     88.22     14.03     27.87     77.40     69.97     56.63     47.20 
   478    52767.05   2085.45     91.61     51.85           81.67     68.60     69.83     26.39      8.90     50.36     47.16     60.41     82.73     53.89     98.82     95.20     10.84     99.16     17.20     10.38     65.56     13.51     58.92     16.07     30.71     77.13     90.19     17.97     90.75     37.67     25.09     40.80     37.11     54.12     88.21     13.96     27.98     77.41     69.97     56.61     47.16 
   479    52767.56   2084.94     91.61     51.87           81.61     68.68     69.71     26.60      8.88     50.44     47.21     60.47     82.72     53.88     98.82     95.21     11.65     99.16     16.95     10.29     65.58     13.86     58.96     16.08     30.56     77.12     90.19     18.04     90.75     37.71     24.72     40.74     37.08     54.08     88.21     14.00     28.02     77.43     69.97     56.60     47.17 
   480    52768.04   2084.46     91.62     51.90           81.67     68.72     69.78     26.64      8.88     50.28     47.27     60.46     82.69     53.89     98.80     95.23     11.92     99.16     16.92     10.31     65.43     13.88     59.11     16.13     31.22     77.11     90.19     18.01     90.75     37.73     24.72     40.83     37.00     54.11     88.22     13.91     27.93     77.44     69.99     56.64     47.18 
   481    52767.39   2085.11     91.61     51.89           81.63     68.63     69.85     26.82      8.84     50.31     47.25     60.46     82.65     53.84     98.81     95.24     11.98     99.16     16.84     10.27     65.48     14.01     59.09     16.04     30.89     77.12     90.16     18.00     90.76     37.72     24.74     40.95     37.05     54.11     88.22     13.84     27.96     77.45     69.97     56.62     47.17 
   482    52767.87   2084.63     91.61     51.88           81.59     68.71     69.79     26.81      8.54     50.24     47.21     60.46     82.67     53.82     98.81     95.24     11.62     99.16     16.93     10.40     65.37     13.69     59.48     15.83     30.99     77.12     90.16     18.14     90.76     37.70     24.76     40.80     37.15     54.12     88.21     13.97     28.00     77.48     69.98     56.67     47.15 
   483    52768.05   2084.45     91.61     51.88           81.66     68.73     69.83     26.72      8.40     50.25     47.22     60.42     82.63     53.79     98.82     95.23     12.05     99.16     17.10     10.42     65.41     13.75     59.54     15.87     30.80     77.12     90.15     18.12     90.76     37.73     24.55     40.72     37.14     54.13     88.21     13.94     27.94     77.51     69.99     56.68     47.14 
   484    52768.38   2084.12     91.61     51.88           81.63     68.63     69.80     26.90      8.41     50.26     47.23     60.44     82.68     53.75     98.82     95.24     11.74     99.16     16.98     10.30     65.44     14.01     59.79     15.70     30.68     77.12     90.14     18.03     90.76     37.80     24.62     40.65     37.14     54.23     88.22     13.85     28.03     77.49     70.01     56.71     47.18 
   485    52768.64   2083.86     91.62     51.92           81.64     68.57     69.81     27.03      8.40     50.32     47.25     60.45     82.70     53.70     98.82     95.27     12.41     99.16     17.07     10.52     65.30     14.14     60.16     15.44     30.79     77.13     90.14     18.05     90.76     37.77     24.71     40.42     37.16     54.19     88.23     13.92     28.06     77.47     70.02     56.75     47.17 
   486    52768.17   2084.33     91.62     51.91           81.65     68.59     69.81     26.99      8.52     50.31     47.32     60.48     82.70     53.71     98.83     95.27     13.21     99.16     17.12     10.59     65.39     13.91     59.65     15.57     30.52     77.14     90.14     18.08     90.76     37.73     24.61     40.43     37.09     54.11     88.22     13.81     28.03     77.46     69.99     56.73     47.21 
   487    52768.38   2084.12     91.62     51.93           81.77     68.68     69.86     26.92      8.40     50.29     47.28     60.53     82.71     53.70     98.83     95.27     13.39     99.16     17.08     10.58     65.37     13.72     59.72     15.57     30.94     77.13     90.15     18.12     90.76     37.73     24.66     40.40     37.04     54.05     88.23     13.86     28.02     77.44     70.01     56.71     47.21 
   488    52768.52   2083.98     91.62     51.90           81.75     68.75     69.83     26.84      8.46     50.27     47.21     60.51     82.71     53.69     98.83     95.28     12.95     99.16     17.17     10.36     65.39     13.73     59.52     15.38     30.79     77.14     90.16     18.28     90.76     37.58     24.79     40.21     37.13     53.98     88.24     13.83     28.23     77.46     70.03     56.70     47.24 
   489    52769.38   2083.12     91.62     51.94           81.81     68.76     69.84     26.88      8.57     50.31     47.21     60.53     82.65     53.69     98.83     95.25     13.87     99.16     17.42     10.32     65.47     13.91     59.31     15.23     31.11     77.13     90.17     18.27     90.76     37.59     24.66     40.24     37.18     54.01     88.24     13.97     28.12     77.48     70.04     56.75     47.20 
   490    52769.71   2082.79     91.62     51.94           81.70     68.79     69.84     26.96      8.56     50.31     47.16     60.58     82.64     53.71     98.82     95.26     13.63     99.16     17.51     10.26     65.45     13.55     59.29     15.23     31.04     77.14     90.18     18.24     90.76     37.63     24.92     40.35     37.18     54.09     88.24     14.05     28.04     77.46     70.03     56.76     47.24 
   491    52770.23   2082.27     91.62     51.93           81.71     68.71     69.87     26.95      8.53     50.25     47.16     60.60     82.60     53.76     98.83     95.27     13.16     99.16     17.56     10.31     65.50     13.52     58.77     15.45     31.11     77.14     90.18     18.25     90.76     37.63     24.99     40.50     37.18     54.07     88.24     14.13     28.01     77.47     70.06     56.72     47.26 
   492    52770.31   2082.19     91.62     51.93           81.78     68.74     69.65     27.01      8.24     50.27     47.15     60.63     82.59     53.79     98.82     95.28     13.17     99.16     17.52     10.43     65.50     13.33     58.78     15.67     31.22     77.13     90.16     18.18     90.76     37.70     24.86     40.64     37.24     54.08     88.25     14.04     28.09     77.47     70.07     56.71     47.26 
   493    52770.62   2081.88     91.62     51.95           81.81     68.77     69.68     27.06      8.41     50.12     47.16     60.66     82.64     53.79     98.83     95.29     12.98     99.16     17.40     10.43     65.53     13.63     59.19     15.81     30.99     77.14     90.17     18.17     90.76     37.63     24.99     40.69     37.15     54.06     88.24     14.10     28.11     77.46     70.08     56.72     47.26 
   494    52770.45   2082.05     91.62     51.95           81.84     68.79     69.56     26.95      8.33     50.06     47.12     60.68     82.69     53.71     98.84     95.31     13.00     99.16     17.21     10.42     65.64     13.56     59.17     15.75     31.30     77.15     90.15     18.22     90.76     37.56     24.97     40.77     37.26     54.02     88.24     14.17     28.17     77.48     70.05     56.70     47.26 
   495    52770.51   2081.99     91.62     51.93           81.87     68.81     69.42     27.10      8.24     50.12     47.10     60.68     82.65     53.78     98.84     95.30     12.36     99.16     17.37     10.68     65.67     13.45     59.16     15.68     30.96     77.15     90.14     18.30     90.76     37.51     25.05     40.76     37.37     54.08     88.24     14.12     28.18     77.48     70.06     56.73     47.24 
   496    52770.20   2082.30     91.62     51.94           81.88     68.82     69.41     27.03      8.11     50.10     47.02     60.74     82.64     53.73     98.84     95.28     12.06     99.16     17.22     10.91     65.73     13.47     59.26     15.65     31.05     77.15     90.13     18.39     90.76     37.53     25.41     40.89     37.35     54.12     88.25     14.03     28.22     77.46     70.02     56.76     47.24 
   497    52770.47   2082.03     91.63     51.98           81.96     68.92     69.41     27.17      8.03     50.11     47.05     60.79     82.69     53.68     98.83     95.27     13.08     99.16     17.26     11.09     65.78     13.40     59.22     15.40     31.24     77.15     90.11     18.42     90.75     37.51     25.31     40.89     37.35     54.20     88.24     13.95     28.41     77.48     70.01     56.77     47.27 
   498    52770.62   2081.88     91.62     51.98           81.97     68.92     69.35     27.25      7.89     49.97     47.00     60.81     82.68     53.63     98.83     95.27     13.01     99.16     17.19     10.95     65.67     13.65     59.29     15.52     31.39     77.15     90.10     18.28     90.76     37.54     25.43     40.79     37.35     54.18     88.22     14.03     28.29     77.51     70.02     56.78     47.28 
   499    52770.58   2081.92     91.62     51.94           81.93     68.92     69.43     27.13      7.93     50.01     46.94     60.83     82.68     53.64     98.82     95.28     12.38     99.16     17.23     10.86     65.66     13.79     58.96     15.31     31.09     77.15     90.13     18.42     90.76     37.54     25.34     40.68     37.38     54.26     88.23     14.00     28.30     77.49     70.04     56.79     47.26 
   500    52771.01   2081.49     91.63     51.93           81.96     68.94     69.35     27.03      8.09     50.04     47.01     60.87     82.65     53.60     98.83     95.27     11.84     99.16     17.28     10.85     65.64     14.00     58.54     15.27     31.52     77.15     90.14     18.54     90.76     37.48     25.13     40.78     37.38     54.28     88.23     13.96     28.45     77.52     70.06     56.73     47.26 
   501    52771.13   2081.37     91.63     51.93           81.98     68.96     69.35     27.12      8.11     50.06     46.99     60.89     82.67     53.56     98.83     95.22     11.54     99.16     17.29     10.92     65.74     14.21     58.46     15.01     31.21     77.14     90.14     18.47     90.76     37.50     25.15     40.82     37.37     54.35     88.23     13.90     28.51     77.54     70.05     56.75     47.26 
   502    52770.88   2081.62     91.63     51.92           82.04     68.91     69.33     27.10      8.12     50.10     46.96     60.90     82.67     53.50     98.84     95.21     11.71     99.16     17.13     11.08     65.83     14.14     58.24     14.87     31.28     77.14     90.14     18.39     90.76     37.48     25.32     40.56     37.39     54.40     88.23     13.87     28.63     77.55     70.05     56.71     47.25 
   503    52770.92   2081.58     91.63     51.94           82.01     68.95     69.30     27.16      8.34     49.94     46.96     60.87     82.66     53.54     98.84     95.22     11.93     99.16     17.30     10.96     65.90     14.08     58.29     15.12     31.34     77.14     90.16     18.53     90.76     37.47     25.20     40.49     37.40     54.37     88.23     13.80     28.69     77.54     70.05     56.71     47.27 
   504    52771.21   2081.29     91.63     51.95           82.09     68.92     69.45     27.43      8.25     50.02     47.00     60.89     82.66     53.55     98.86     95.23     11.94     99.16     17.14     10.98     65.95     14.13     58.37     15.15     31.41     77.15     90.20     18.64     90.76     37.49     24.95     40.64     37.32     54.37     88.23     13.74     28.57     77.52     70.07     56.69     47.24 
   505    52771.05   2081.45     91.63     51.90           82.06     68.89     69.45     27.42      8.33     50.05     47.00     60.92     82.65     53.66     98.85     95.24     11.25     99.16     17.19     10.84     65.75     14.02     58.42     15.12     30.91     77.15     90.19     18.59     90.76     37.49     24.90     40.39     37.49     54.32     88.23     13.79     28.48     77.55     70.04     56.65     47.25 
   506    52771.45   2081.05     91.63     51.89           82.08     68.89     69.46     27.49      8.40     50.13     46.99     60.89     82.66     53.71     98.86     95.22     10.83     99.16     17.27     10.88     65.77     14.03     58.42     15.16     30.51     77.16     90.17     18.58     90.76     37.42     24.81     40.38     37.46     54.28     88.23     13.88     28.44     77.57     70.05     56.68     47.23 
   507    52772.29   2080.21     91.63     51.89           82.15     68.87     69.42     27.53      8.51     50.16     46.99     60.90     82.67     53.64     98.87     95.20     10.49     99.16     17.36     10.87     65.87     13.85     58.47     15.08     30.71     77.15     90.18     18.69     90.76     37.43     24.70     40.50     37.42     54.35     88.23     13.96     28.37     77.57     70.09     56.65     47.27 
   508    52772.18   2080.32     91.63     51.89           82.19     68.91     69.48     27.57      8.55     50.26     47.01     60.93     82.64     53.63     98.86     95.21     10.31     99.16     17.48     11.02     65.81     13.98     58.34     15.09     30.79     77.16     90.16     18.65     90.76     37.43     24.35     40.44     37.47     54.36     88.23     13.88     28.20     77.56     70.09     56.65     47.28 
   509    52772.25   2080.25     91.63     51.90           82.21     68.98     69.45     27.59      8.39     50.32     47.04     60.88     82.63     53.73     98.87     95.23     10.69     99.16     17.60     11.12     65.77     14.15     58.34     15.03     30.77     77.16     90.16     18.46     90.76     37.46     24.19     40.50     37.46     54.44     88.23     13.81     28.30     77.57     70.11     56.57     47.31 
   510    52772.20   2080.30     91.64     51.90           82.27     69.00     69.41     27.64      8.41     50.33     46.98     60.93     82.60     53.75     98.87     95.21     10.27     99.16     17.69     11.24     65.81     14.31     58.24     14.87     30.93     77.16     90.17     18.25     90.76     37.50     24.12     40.58     37.34     54.48     88.22     13.73     28.39     77.54     70.12     56.58     47.35 
   511    52772.44   2080.06     91.64     51.90           82.34     68.95     69.37     27.70      8.48     50.40     46.96     60.95     82.64     53.78     98.87     95.22      9.75     99.16     17.69     11.23     65.79     14.29     58.39     14.75     31.16     77.16     90.17     18.32     90.76     37.50     24.20     40.77     37.36     54.49     88.23     13.70     28.39     77.54     70.12     56.57     47.34 
   512    52772.86   2079.64     91.64     51.92           82.35     68.99     69.38     27.70      8.62     50.29     46.97     60.95     82.69     53.78     98.86     95.21      9.18     99.16     17.77     11.25     65.81     14.10     58.52     14.67     31.67     77.17     90.16     18.29     90.77     37.54     24.48     40.76     37.35     54.54     88.23     13.74     28.42     77.55     70.14     56.51     47.37 
   513    52773.18   2079.32     91.64     51.90           82.44     68.92     69.31     27.61      8.63     50.42     46.96     60.99     82.68     53.72     98.88     95.24      8.38     99.16     17.62     11.22     65.91     14.19     58.58     14.40     31.46     77.17     90.13     18.46     90.77     37.52     25.07     40.72     37.47     54.53     88.24     13.82     28.30     77.53     70.16     56.54     47.34 
   514    52773.27   2079.23     91.64     51.86           82.45     68.81     69.36     27.52      8.59     50.50     46.97     61.00     82.66     53.76     98.88     95.20      7.59     99.16     17.67     11.26     66.06     14.20     58.29     14.25     31.39     77.16     90.14     18.51     90.77     37.53     24.76     40.70     37.49     54.39     88.23     13.75     28.38     77.55     70.19     56.53     47.33 
   515    52773.18   2079.32     91.64     51.89           82.49     68.79     69.37     27.51      8.46     50.56     46.97     60.96     82.64     53.79     98.87     95.21      8.23     99.16     17.55     11.38     66.10     14.10     58.58     14.27     31.39     77.16     90.15     18.44     90.77     37.57     24.96     40.73     37.57     54.36     88.23     13.72     28.42     77.57     70.17     56.47     47.31 
   516    52773.37   2079.13     91.64     51.90           82.51     68.80     69.50     27.43      8.61     50.66     46.97     60.97     82.64     53.78     98.87     95.21      8.33     99.16     17.52     11.45     65.96     14.07     58.58     14.20     31.78     77.15     90.16     18.36     90.77     37.57     24.75     40.74     37.61     54.42     88.24     13.64     28.36     77.56     70.17     56.49     47.34 
   517    52773.09   2079.41     91.64     51.89           82.48     68.79     69.48     27.47      8.73     50.70     46.98     60.96     82.64     53.74     98.88     95.23      8.16     99.16     17.76     11.39     66.01     14.16     58.38     14.37     31.57     77.14     90.15     18.15     90.77     37.60     24.69     40.74     37.53     54.36     88.24     13.74     28.21     77.55     70.18     56.48     47.34 
   518    52772.89   2079.61     91.64     51.90           82.56     68.81     69.42     27.65      8.76     50.61     46.94     60.94     82.62     53.77     98.89     95.25      8.22     99.16     17.76     11.30     66.02     14.29     58.36     14.34     31.49     77.13     90.14     18.20     90.77     37.65     24.88     40.77     37.55     54.39     88.24     13.64     28.16     77.53     70.16     56.49     47.41 
   519    52773.04   2079.46     91.64     51.88           82.47     68.81     69.40     27.62      8.91     50.64     46.91     60.91     82.64     53.78     98.89     95.24      7.78     99.16     17.57     11.21     65.89     14.37     58.50     14.18     31.33     77.12     90.14     18.34     90.77     37.68     24.81     40.67     37.64     54.39     88.24     13.62     28.18     77.54     70.16     56.51     47.42 
   520    52772.98   2079.52     91.64     51.86           82.57     68.87     69.30     27.59      8.96     50.76     46.94     60.88     82.61     53.74     98.89     95.23      7.27     99.16     17.50     11.23     65.88     14.23     58.63     13.87     31.48     77.13     90.15     18.27     90.77     37.65     24.80     40.77     37.70     54.42     88.24     13.49     28.18     77.55     70.17     56.49     47.41 
   521    52772.81   2079.69     91.64     51.86           82.63     68.89     69.23     27.60      9.02     50.66     46.91     60.86     82.65     53.74     98.88     95.22      7.52     99.16     17.35     11.25     65.80     14.32     58.38     13.99     31.62     77.13     90.14     18.29     90.77     37.54     24.77     40.72     37.74     54.43     88.24     13.59     28.11     77.56     70.17     56.48     47.38 
   522    52772.88   2079.62     91.64     51.85           82.59     68.91     69.18     27.62      9.12     50.56     46.95     60.88     82.67     53.69     98.88     95.22      6.93     99.16     17.24     11.19     65.87     14.48     58.72     13.76     31.88     77.14     90.11     18.41     90.77     37.57     24.61     40.76     37.74     54.42     88.24     13.57     27.94     77.57     70.17     56.49     47.39 
   523    52772.58   2079.92     91.64     51.85           82.62     68.93     69.19     27.55      9.02     50.58     46.98     60.91     82.67     53.67     98.89     95.23      6.54     99.16     17.36     11.10     65.90     14.68     58.65     13.77     32.19     77.15     90.10     18.41     90.77     37.58     24.61     40.64     37.75     54.46     88.24     13.47     27.94     77.53     70.19     56.52     47.33 
   524    52772.11   2080.39     91.64     51.84           82.61     68.99     69.28     27.64      8.86     50.59     47.03     60.92     82.62     53.66     98.90     95.25      6.64     99.16     17.48     11.09     65.86     14.58     58.57     13.62     32.29     77.16     90.09     18.33     90.77     37.61     24.75     40.49     37.82     54.40     88.24     13.39     27.74     77.51     70.17     56.50     47.39 
   525    52772.42   2080.08     91.64     51.85           82.56     69.01     69.31     27.69      8.55     50.68     46.99     60.94     82.63     53.67     98.89     95.24      6.67     99.16     17.41     11.11     65.90     14.51     58.63     13.72     32.48     77.17     90.08     18.46     90.77     37.52     24.85     40.53     37.82     54.33     88.25     13.31     27.85     77.52     70.17     56.53     47.42 
   526    52772.53   2079.97     91.63     51.82           82.58     69.02     69.33     27.86      8.60     50.62     47.00     60.89     82.62     53.68     98.90     95.25      6.20     99.16     17.26     11.08     65.89     14.41     58.46     13.78     32.30     77.16     90.09     18.51     90.77     37.60     24.85     40.61     37.66     54.36     88.24     13.29     27.72     77.52     70.18     56.52     47.44 
   527    52772.85   2079.65     91.63     51.82           82.54     69.01     69.48     27.94      8.61     50.62     47.01     60.90     82.66     53.66     98.89     95.25      6.03     99.16     17.31     11.02     66.01     14.19     58.47     13.80     32.16     77.16     90.07     18.58     90.77     37.46     24.89     40.65     37.63     54.31     88.25     13.39     27.73     77.53     70.21     56.51     47.41 
   528    52772.52   2079.98     91.64     51.80           82.55     68.95     69.61     28.02      8.51     50.53     47.02     60.91     82.64     53.66     98.89     95.27      5.80     99.16     17.35     11.04     66.11     14.43     58.50     13.50     31.85     77.16     90.07     18.40     90.77     37.51     24.90     40.67     37.68     54.28     88.25     13.38     27.73     77.54     70.20     56.51     47.38 
