constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP HenkyPenky , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  
MABsolver_config: params: weights:  [  0.708700  ]  [  42.830000  ]  [  50.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   565    52085.39   2767.11     90.99     48.63           87.69     73.41     72.29     16.11     -1.97     65.35     55.57     74.93     88.54     33.87     99.56     97.19     16.92     99.60     14.12     14.50     62.50      9.35     62.70     11.07     30.24     29.75     86.71     17.99     90.80     38.06     29.72     45.22     35.28     60.05     12.18     20.38     26.11     77.41     73.51     35.83     36.83 
   566    52084.90   2767.60     90.99     48.65           87.69     73.49     72.29     16.00     -2.03     65.23     55.58     74.95     88.54     33.89     99.56     97.19     17.35     99.60     14.10     14.49     62.49      9.36     62.77     11.12     30.08     29.76     86.71     18.04     90.80     38.07     29.94     45.31     35.30     59.96     12.11     20.41     26.19     77.40     73.50     35.85     36.84 
   567    52085.01   2767.49     90.99     48.66           87.64     73.45     72.24     16.06     -2.11     65.22     55.47     74.96     88.54     33.90     99.56     97.20     17.11     99.60     14.22     14.61     62.47      9.31     62.75     11.29     30.31     29.76     86.70     18.01     90.80     38.07     29.88     45.48     35.37     60.04     12.08     20.48     26.29     77.42     73.49     35.88     36.83 
   568    52084.83   2767.67     91.00     48.65           87.65     73.50     72.26     16.10     -2.15     65.26     55.51     74.95     88.55     33.87     99.55     97.20     16.73     99.60     14.23     14.69     62.38      9.37     62.50     11.21     30.39     29.74     86.70     18.05     90.80     38.11     29.61     45.56     35.25     60.08     12.03     20.57     26.49     77.44     73.48     35.85     36.84 
   569    52083.73   2768.77     90.99     48.63           87.70     73.49     72.26     16.15     -2.07     65.33     55.52     74.91     88.50     33.86     99.56     97.20     16.41     99.60     14.02     14.63     62.28      9.35     62.20     11.44     30.69     29.74     86.68     18.06     90.80     37.97     29.53     45.62     35.30     60.08     11.98     20.49     26.61     77.41     73.47     35.83     36.86 
   570    52085.40   2767.10     91.00     48.67           87.80     73.53     72.18     16.27     -2.05     65.15     55.50     74.92     88.51     33.82     99.56     97.20     16.56     99.60     13.96     14.69     62.34      9.40     62.38     11.40     30.78     29.75     86.70     18.20     90.80     38.05     29.74     45.65     35.29     60.14     12.11     20.53     26.77     77.44     73.49     35.81     36.85 
   571    52085.53   2766.97     91.00     48.67           87.81     73.58     72.23     16.41     -2.07     65.15     55.50     74.92     88.54     33.79     99.56     97.20     16.39     99.60     13.94     14.77     62.38      9.46     62.51     11.43     30.66     29.75     86.70     17.99     90.80     37.89     29.79     45.68     35.32     60.15     12.08     20.62     26.64     77.44     73.50     35.80     36.88 
   572    52084.72   2767.78     91.00     48.65           87.74     73.52     72.35     16.42     -1.92     65.21     55.51     74.92     88.55     33.84     99.56     97.21     15.84     99.60     14.02     14.64     62.41      9.62     62.27     11.42     30.80     29.74     86.68     17.93     90.80     37.91     29.90     45.50     35.25     60.12     12.03     20.52     26.50     77.45     73.48     35.78     36.88 
   573    52084.43   2768.07     91.00     48.67           87.83     73.46     72.38     16.50     -1.85     65.27     55.52     74.90     88.58     33.86     99.56     97.20     16.44     99.60     14.21     14.62     62.29      9.60     62.09     11.46     30.90     29.74     86.68     17.96     90.80     37.96     29.99     45.45     35.15     60.12     11.97     20.54     26.43     77.45     73.49     35.80     36.86 
   574    52084.34   2768.16     91.00     48.67           87.81     73.42     72.31     16.52     -1.83     65.18     55.50     74.90     88.59     33.88     99.57     97.19     16.72     99.60     14.29     14.66     62.23      9.65     62.06     11.33     30.77     29.74     86.69     17.95     90.80     37.96     29.97     45.54     35.17     60.15     11.92     20.50     26.31     77.46     73.50     35.82     36.89 
   575    52084.23   2768.27     91.00     48.70           87.82     73.45     72.38     16.52     -1.70     65.12     55.53     74.92     88.58     33.94     99.58     97.17     17.04     99.60     13.98     14.83     62.27      9.74     62.10     11.47     31.19     29.73     86.67     17.95     90.80     38.01     29.99     45.56     35.05     60.15     11.85     20.46     26.30     77.47     73.50     35.82     36.92 
   576    52084.09   2768.41     91.00     48.66           87.70     73.45     72.41     16.43     -1.69     65.20     55.58     74.95     88.59     33.93     99.58     97.18     16.81     99.60     13.72     14.65     62.35      9.65     62.10     11.48     30.81     29.74     86.68     17.77     90.80     38.02     29.93     45.64     35.13     60.13     11.82     20.42     26.34     77.47     73.52     35.82     36.90 
   577    52083.89   2768.61     91.00     48.65           87.78     73.42     72.38     16.34     -1.67     65.20     55.55     74.96     88.55     33.93     99.58     97.14     16.64     99.60     13.76     14.50     62.36      9.53     61.93     11.76     30.61     29.73     86.67     17.77     90.80     37.99     30.14     45.57     35.09     60.17     11.77     20.46     26.44     77.49     73.54     35.78     36.89 
   578    52083.86   2768.64     91.00     48.64           87.61     73.34     72.41     16.32     -1.72     65.28     55.55     74.98     88.57     33.95     99.59     97.13     16.89     99.60     13.70     14.51     62.37      9.41     61.65     11.84     30.38     29.72     86.66     17.77     90.80     38.04     30.31     45.36     35.11     60.21     11.72     20.53     26.31     77.47     73.55     35.80     36.91 
   579    52083.32   2769.18     91.00     48.63           87.62     73.34     72.46     16.32     -1.74     65.31     55.58     75.00     88.54     33.98     99.59     97.15     16.96     99.60     13.47     14.52     62.41      9.46     61.63     12.00     30.09     29.73     86.65     17.72     90.80     38.08     30.17     45.42     35.07     60.23     11.68     20.44     26.27     77.47     73.54     35.79     36.92 
   580    52082.90   2769.60     90.99     48.60           87.64     73.30     72.43     16.34     -1.73     65.18     55.56     74.99     88.52     33.99     99.59     97.17     16.31     99.60     13.17     14.34     62.39      9.52     61.60     12.00     30.03     29.73     86.68     17.72     90.80     38.12     30.24     45.58     35.03     60.11     11.65     20.36     26.33     77.48     73.54     35.82     36.90 
   581    52082.64   2769.86     90.99     48.58           87.67     73.28     72.37     16.31     -1.81     65.21     55.59     75.02     88.49     33.96     99.60     97.17     15.97     99.60     13.15     14.56     62.18      9.29     61.64     11.88     29.89     29.73     86.69     17.67     90.80     38.16     30.51     45.68     35.03     60.15     11.60     20.40     26.30     77.50     73.52     35.82     36.92 
   582    52083.44   2769.06     90.99     48.59           87.66     73.29     72.36     16.37     -1.73     65.24     55.60     75.01     88.52     34.00     99.59     97.14     16.01     99.60     12.96     14.55     62.20      9.48     61.81     11.86     29.91     29.72     86.68     17.72     90.80     38.00     30.65     45.80     35.04     60.11     11.74     20.35     26.18     77.48     73.50     35.84     36.93 
   583    52083.11   2769.39     91.00     48.59           87.70     73.35     72.39     16.26     -1.79     65.23     55.60     75.02     88.52     33.99     99.59     97.14     16.09     99.60     12.97     14.63     62.29      9.43     62.12     11.67     29.73     29.72     86.69     17.80     90.80     38.00     30.64     45.90     34.90     60.11     11.70     20.26     26.17     77.50     73.49     35.86     36.95 
   584    52082.51   2769.99     91.00     48.61           87.74     73.36     72.43     16.15     -1.80     65.27     55.63     75.03     88.49     33.99     99.60     97.16     16.23     99.60     12.81     14.57     62.30      9.62     62.13     11.63     29.81     29.73     86.69     17.86     90.80     38.04     30.67     46.00     35.02     60.15     11.64     20.19     26.09     77.47     73.47     35.88     36.96 
   585    52082.61   2769.89     91.00     48.59           87.79     73.36     72.39     16.14     -1.92     65.34     55.61     75.08     88.48     34.00     99.59     97.16     15.69     99.60     12.82     14.74     62.17      9.74     62.28     11.54     29.63     29.72     86.68     17.86     90.80     38.10     30.45     46.10     35.00     60.21     11.59     20.26     26.03     77.49     73.48     35.89     36.94 
   586    52082.50   2770.00     91.00     48.59           87.79     73.34     72.36     16.20     -2.04     65.37     55.64     75.05     88.48     34.00     99.58     97.17     16.11     99.60     12.87     14.68     62.17      9.62     62.40     11.42     29.58     29.72     86.66     17.88     90.80     38.06     30.43     46.23     34.91     60.25     11.56     20.22     26.00     77.52     73.49     35.88     36.93 
   587    52082.68   2769.82     90.99     48.58           87.83     73.35     72.42     16.10     -1.93     65.34     55.62     75.05     88.44     34.02     99.59     97.18     15.78     99.60     12.84     14.62     62.17      9.61     62.47     11.63     29.69     29.72     86.67     17.79     90.80     38.05     30.35     46.20     34.83     60.17     11.69     20.16     26.00     77.50     73.47     35.89     36.90 
   588    52084.03   2768.47     91.00     48.57           87.80     73.39     72.38     16.09     -1.89     65.31     55.64     75.10     88.48     34.08     99.59     97.16     15.14     99.60     12.93     14.88     62.14      9.66     62.21     11.58     29.58     29.72     86.66     17.79     90.80     38.10     30.05     46.23     34.90     60.19     11.82     20.11     25.97     77.51     73.46     35.94     36.92 
   589    52085.48   2767.02     91.00     48.60           87.84     73.35     72.47     16.21     -1.95     65.30     55.69     75.10     88.45     34.06     99.59     97.17     15.52     99.60     13.01     14.88     62.11      9.47     62.54     11.61     29.72     29.72     86.64     17.79     90.80     38.13     29.99     46.25     34.85     60.22     11.92     20.17     26.21     77.52     73.49     35.95     36.92 
   590    52086.94   2765.56     91.01     48.63           87.87     73.36     72.45     16.08     -1.96     65.30     55.68     75.10     88.44     34.03     99.59     97.18     15.76     99.60     13.05     15.01     62.19      9.66     62.38     11.68     29.94     29.72     86.62     17.83     90.80     38.15     30.02     46.23     34.80     60.17     12.05     20.21     26.29     77.54     73.51     36.00     36.94 
   591    52087.28   2765.22     91.00     48.61           87.92     73.33     72.42     15.99     -2.03     65.32     55.65     75.06     88.38     34.03     99.59     97.19     15.43     99.60     12.99     15.01     62.28      9.68     62.37     11.64     29.88     29.72     86.60     17.76     90.80     38.20     29.98     46.23     34.71     60.14     12.19     20.14     26.37     77.53     73.52     35.99     36.93 
   592    52087.21   2765.29     91.00     48.60           87.93     73.35     72.52     15.94     -2.25     65.36     55.68     75.10     88.41     34.06     99.59     97.22     15.37     99.60     13.07     14.95     62.31      9.63     62.59     11.41     29.65     29.73     86.57     17.62     90.80     38.23     29.94     46.33     34.85     60.11     12.14     20.08     26.30     77.52     73.52     35.99     36.96 
   593    52086.47   2766.03     91.00     48.59           87.95     73.31     72.56     15.97     -2.30     65.41     55.70     75.08     88.40     34.09     99.60     97.21     14.77     99.60     13.19     15.01     62.35      9.65     62.42     11.41     29.89     29.72     86.54     17.69     90.80     38.22     29.99     46.30     34.83     60.08     12.09     20.04     26.36     77.53     73.51     35.98     36.96 
   594    52086.53   2765.97     91.00     48.59           87.96     73.37     72.55     16.10     -2.33     65.27     55.70     75.09     88.42     34.10     99.61     97.22     14.75     99.60     13.30     15.06     62.41      9.60     62.48     11.35     29.51     29.72     86.52     17.67     90.80     38.28     29.90     46.46     34.88     60.00     12.05     20.09     26.29     77.54     73.50     35.99     37.01 
   595    52086.33   2766.17     91.00     48.58           87.87     73.36     72.55     16.01     -2.33     65.29     55.73     75.10     88.44     34.10     99.60     97.22     14.42     99.60     13.24     15.25     62.38      9.45     62.45     11.38     29.52     29.72     86.53     17.70     90.80     38.31     30.06     46.46     34.79     59.99     11.99     20.15     26.17     77.53     73.51     35.99     37.03 
   596    52087.03   2765.47     91.00     48.54           87.85     73.37     72.54     15.97     -2.34     65.30     55.77     75.05     88.45     34.12     99.60     97.21     13.46     99.60     13.12     15.19     62.48      9.43     62.38     11.32     29.52     29.72     86.53     17.69     90.80     38.26     29.85     46.38     34.74     60.00     12.13     20.08     26.26     77.55     73.50     35.98     37.05 
   597    52087.49   2765.01     91.00     48.54           87.82     73.39     72.53     16.06     -2.36     65.23     55.71     75.01     88.47     34.20     99.59     97.20     13.50     99.60     13.17     15.20     62.41      9.48     62.22     11.38     29.68     29.73     86.53     17.61     90.80     38.13     29.98     46.13     34.79     59.99     12.26     20.02     26.32     77.57     73.48     35.98     37.03 
   598    52087.52   2764.98     91.00     48.54           87.82     73.44     72.53     16.09     -2.32     65.28     55.75     75.01     88.47     34.21     99.59     97.19     13.11     99.60     13.28     15.16     62.33      9.60     62.14     11.62     29.58     29.73     86.52     17.68     90.80     38.17     30.07     46.13     34.88     59.98     12.20     20.00     26.23     77.57     73.48     35.96     37.05 
   599    52088.25   2764.25     91.00     48.53           87.80     73.43     72.51     16.01     -2.19     65.28     55.77     75.00     88.47     34.22     99.58     97.17     13.22     99.60     13.26     15.21     62.35      9.65     62.14     11.76     29.23     29.73     86.51     17.80     90.80     38.08     29.66     46.16     34.95     60.01     12.33     19.91     26.18     77.58     73.47     35.96     37.05 
   600    52087.42   2765.08     91.00     48.52           87.79     73.43     72.55     15.99     -2.18     65.14     55.77     74.97     88.47     34.23     99.59     97.15     12.33     99.60     13.40     15.33     62.30      9.67     62.29     11.99     29.25     29.73     86.51     17.65     90.80     38.07     29.80     46.14     34.89     60.07     12.26     19.98     26.29     77.55     73.46     35.96     37.08 
   601    52087.37   2765.13     91.00     48.52           87.80     73.47     72.55     16.03     -2.20     65.12     55.73     75.03     88.51     34.26     99.59     97.18     12.21     99.60     13.48     15.16     62.32      9.72     62.25     12.07     29.00     29.72     86.50     17.53     90.80     38.11     29.78     46.22     34.99     60.12     12.22     19.88     26.29     77.55     73.47     35.96     37.10 
   602    52087.01   2765.49     91.00     48.53           87.73     73.46     72.52     16.12     -2.19     65.17     55.74     75.02     88.47     34.23     99.59     97.18     12.79     99.60     13.26     14.99     62.37      9.67     62.52     11.90     29.09     29.72     86.46     17.46     90.80     38.11     30.00     46.20     34.85     60.14     12.17     19.96     26.27     77.54     73.49     35.97     37.11 
   603    52087.66   2764.84     91.00     48.49           87.67     73.43     72.41     16.09     -2.19     65.24     55.72     74.97     88.46     34.24     99.59     97.18     12.14     99.60     13.00     15.09     62.21      9.75     62.29     11.97     29.06     29.73     86.44     17.31     90.80     38.19     29.92     46.17     34.82     60.18     12.30     20.00     26.14     77.53     73.50     35.99     37.10 
   604    52088.38   2764.12     91.00     48.47           87.65     73.46     72.39     16.08     -2.12     65.24     55.73     75.01     88.42     34.23     99.59     97.17     11.66     99.60     12.91     15.06     62.19      9.67     62.21     11.94     29.18     29.72     86.44     17.35     90.80     38.05     29.82     46.18     34.86     60.18     12.40     20.04     26.06     77.55     73.48     36.00     37.12 
   605    52089.16   2763.34     91.00     48.47           87.64     73.45     72.32     16.08     -2.11     65.27     55.73     74.97     88.49     34.23     99.58     97.19     11.31     99.60     12.99     15.06     62.26      9.79     62.36     12.08     29.03     29.72     86.44     17.29     90.80     38.11     29.62     46.21     34.91     60.25     12.53     19.99     25.98     77.54     73.47     35.96     37.13 
   606    52087.93   2764.57     91.00     48.43           87.64     73.45     72.30     16.06     -2.15     65.23     55.82     74.99     88.47     34.21     99.59     97.19     11.19     99.60     13.14     14.98     62.29      9.70     62.19     12.06     28.50     29.71     86.42     17.25     90.80     38.00     29.62     46.36     34.84     60.23     12.49     19.91     25.93     77.52     73.46     35.95     37.11 
   607    52087.67   2764.83     91.00     48.46           87.65     73.42     72.26     16.13     -2.19     65.23     55.80     75.03     88.48     34.19     99.59     97.19     11.63     99.60     12.92     14.97     62.23      9.98     62.07     12.31     28.76     29.71     86.41     17.29     90.80     37.99     29.58     46.49     34.79     60.24     12.42     19.93     25.93     77.52     73.45     35.95     37.14 
   608    52087.61   2764.89     91.00     48.47           87.67     73.48     72.17     16.06     -2.20     65.24     55.79     75.04     88.50     34.20     99.58     97.16     11.74     99.60     12.96     15.00     62.32      9.93     61.92     12.39     29.13     29.72     86.41     17.38     90.80     38.00     29.65     46.48     34.80     60.29     12.36     19.97     25.91     77.51     73.45     35.99     37.14 
   609    52088.07   2764.43     91.00     48.48           87.65     73.49     72.06     16.17     -2.14     65.29     55.80     75.02     88.51     34.23     99.59     97.16     11.82     99.60     12.87     14.88     62.25     10.08     62.01     12.19     29.14     29.73     86.42     17.43     90.80     38.02     29.49     46.55     34.80     60.29     12.47     19.92     26.08     77.49     73.44     35.96     37.16 
   610    52087.90   2764.60     91.00     48.47           87.70     73.48     71.90     16.14     -2.07     65.26     55.76     75.02     88.50     34.22     99.59     97.16     11.51     99.60     13.08     14.89     62.19      9.97     61.87     12.32     29.09     29.74     86.42     17.34     90.80     38.03     29.46     46.64     34.86     60.25     12.42     19.98     26.05     77.49     73.46     35.97     37.16 
   611    52089.16   2763.34     91.00     48.46           87.38     73.49     71.84     16.17     -2.12     65.29     55.75     75.04     88.53     34.24     99.60     97.17     11.49     99.60     12.96     14.87     62.20      9.95     61.78     12.33     28.79     29.74     86.41     17.31     90.80     38.07     29.47     46.61     34.97     60.29     12.54     20.08     26.10     77.50     73.44     36.00     37.16 
   612    52088.55   2763.95     91.00     48.45           87.43     73.46     71.82     16.31     -2.12     65.33     55.79     75.01     88.51     34.25     99.59     97.16     10.98     99.60     13.07     15.03     62.20      9.93     61.48     12.54     28.86     29.73     86.38     17.21     90.80     38.12     29.41     46.66     34.92     60.36     12.50     20.11     25.94     77.49     73.44     35.99     37.15 
   613    52088.15   2764.35     91.00     48.42           87.42     73.45     71.84     16.27     -2.07     65.38     55.78     75.02     88.54     34.27     99.59     97.19     10.80     99.60     13.02     14.95     62.20      9.92     61.59     12.39     28.74     29.73     86.39     17.29     90.80     38.03     29.36     46.40     34.88     60.36     12.47     20.06     25.90     77.48     73.44     35.99     37.16 
   614    52087.36   2765.14     91.00     48.43           87.43     73.52     71.79     16.30     -2.12     65.38     55.79     74.98     88.51     34.27     99.59     97.17     10.94     99.60     13.09     14.96     62.17     10.10     61.61     12.23     28.66     29.73     86.37     17.20     90.80     37.89     29.50     46.49     34.89     60.39     12.42     20.15     25.89     77.47     73.43     36.00     37.14 
   615    52087.39   2765.11     91.00     48.44           87.45     73.51     71.85     16.22     -2.09     65.35     55.83     74.99     88.49     34.28     99.59     97.15     10.34     99.60     13.17     15.06     62.22     10.31     61.57     12.27     28.88     29.73     86.39     17.23     90.80     37.90     29.59     46.60     35.00     60.47     12.36     20.19     25.90     77.49     73.41     36.00     37.15 
   616    52086.63   2765.87     91.00     48.47           87.50     73.50     71.93     16.20     -2.01     65.38     55.80     74.98     88.50     34.27     99.59     97.16     11.10     99.60     13.05     15.00     62.24     10.32     61.69     12.36     29.06     29.72     86.40     17.10     90.80     37.89     29.67     46.70     35.01     60.36     12.30     20.23     26.04     77.47     73.40     35.98     37.12 
   617    52086.01   2766.49     91.00     48.46           87.51     73.47     72.02     16.05     -2.13     65.33     55.80     74.99     88.53     34.27     99.59     97.15     11.18     99.60     13.13     14.94     62.34     10.08     61.88     12.00     29.36     29.72     86.40     17.12     90.80     37.91     29.44     46.70     34.88     60.33     12.25     20.25     26.04     77.47     73.39     36.01     37.13 
   618    52085.10   2767.40     91.00     48.45           87.53     73.47     72.00     15.98     -2.15     65.35     55.78     74.96     88.58     34.25     99.59     97.15     11.17     99.60     13.27     15.25     62.23      9.87     61.91     12.02     29.17     29.72     86.42     17.16     90.80     37.75     29.54     46.77     34.89     60.25     12.20     20.18     26.00     77.46     73.37     36.02     37.12 
   619    52085.06   2767.44     91.00     48.44           87.46     73.43     72.00     16.03     -2.18     65.27     55.85     74.98     88.59     34.26     99.58     97.16     10.82     99.60     13.18     15.30     62.32      9.95     61.80     12.10     28.89     29.73     86.41     17.19     90.80     37.75     29.90     46.81     34.78     60.20     12.14     20.14     26.08     77.48     73.39     36.02     37.15 
   620    52085.11   2767.39     91.00     48.41           87.51     73.52     72.02     16.01     -2.14     65.31     55.88     75.01     88.56     34.26     99.58     97.14     10.13     99.60     13.06     15.18     62.37     10.03     61.53     12.11     28.71     29.73     86.41     17.25     90.80     37.75     29.68     46.72     34.81     60.23     12.09     20.22     26.14     77.47     73.40     36.02     37.16 
   621    52084.63   2767.87     91.00     48.42           87.52     73.44     72.01     15.87     -2.08     65.29     55.93     75.01     88.54     34.24     99.58     97.14     10.76     99.60     13.04     15.19     62.43     10.05     61.80     12.26     28.33     29.72     86.40     17.24     90.80     37.62     29.65     46.47     34.83     60.28     12.04     20.27     26.04     77.49     73.39     36.01     37.16 
   622    52084.39   2768.11     91.00     48.41           87.59     73.43     72.00     15.88     -2.12     65.29     55.89     74.99     88.54     34.24     99.58     97.14      9.68     99.60     13.15     15.52     62.35      9.87     61.83     12.45     28.45     29.72     86.41     17.35     90.80     37.60     29.69     46.51     34.89     60.33     11.99     20.31     26.07     77.49     73.40     35.98     37.16 
   623    52085.25   2767.25     91.00     48.41           87.57     73.42     71.98     15.90     -2.27     65.29     55.89     74.99     88.52     34.26     99.58     97.13      9.63     99.60     13.03     15.42     62.40     10.05     61.93     12.49     28.45     29.72     86.39     17.40     90.80     37.67     29.77     46.56     34.98     60.33     12.12     20.27     26.04     77.47     73.42     35.97     37.12 
   624    52085.65   2766.85     91.00     48.39           87.59     73.39     71.91     15.86     -2.37     65.30     55.90     75.02     88.54     34.23     99.58     97.15      9.42     99.60     13.08     15.47     62.42     10.00     61.83     12.53     28.26     29.72     86.39     17.45     90.80     37.65     29.56     46.46     35.03     60.36     12.24     20.17     25.92     77.46     73.40     35.98     37.11 
   625    52086.58   2765.92     91.00     48.38           87.66     73.36     71.91     15.81     -2.46     65.28     55.92     74.98     88.52     34.20     99.59     97.16      9.12     99.60     13.18     15.46     62.46     10.08     61.57     12.47     28.27     29.71     86.39     17.40     90.80     37.64     29.60     46.48     34.98     60.38     12.37     20.20     25.91     77.48     73.40     35.98     37.13 
   626    52086.28   2766.22     90.99     48.37           87.68     73.32     71.94     15.85     -2.56     65.34     55.94     74.95     88.51     34.21     99.59     97.16      8.85     99.60     13.23     15.31     62.49     10.06     61.59     12.46     28.27     29.71     86.39     17.45     90.80     37.68     29.62     46.54     34.90     60.40     12.33     20.13     25.94     77.46     73.42     36.00     37.10 
   627    52086.06   2766.44     90.99     48.37           87.71     73.34     71.97     15.77     -2.55     65.32     55.91     74.97     88.48     34.23     99.59     97.17      9.12     99.60     13.14     15.36     62.50      9.89     61.56     12.61     28.06     29.70     86.38     17.38     90.80     37.67     29.61     46.66     34.94     60.37     12.29     20.17     25.91     77.48     73.40     36.00     37.12 
   628    52085.84   2766.66     90.99     48.36           87.69     73.38     72.00     15.78     -2.55     65.34     55.93     75.00     88.47     34.25     99.59     97.18      9.17     99.60     13.38     15.41     62.52      9.78     61.53     12.42     27.87     29.70     86.36     17.35     90.80     37.71     29.43     46.76     34.99     60.46     12.25     20.23     25.73     77.46     73.41     36.00     37.12 
   629    52085.23   2767.27     90.99     48.36           87.65     73.46     71.98     15.77     -2.48     65.30     55.92     74.98     88.49     34.26     99.59     97.20      8.84     99.60     13.45     15.42     62.48      9.92     61.35     12.35     27.89     29.69     86.37     17.34     90.80     37.78     29.60     46.80     34.93     60.48     12.19     20.28     25.74     77.45     73.41     35.96     37.12 
   630    52084.90   2767.60     90.99     48.35           87.70     73.49     72.00     15.92     -2.40     65.28     55.87     74.99     88.49     34.29     99.60     97.21      8.35     99.60     13.49     15.28     62.53      9.94     61.25     12.61     27.57     29.69     86.37     17.41     90.80     37.82     29.65     46.87     34.93     60.49     12.14     20.21     25.62     77.45     73.40     35.97     37.10 
   631    52084.11   2768.39     90.99     48.34           87.77     73.49     72.04     15.88     -2.47     65.25     55.91     74.96     88.48     34.26     99.59     97.21      8.43     99.60     13.38     15.14     62.42      9.70     61.13     12.70     27.70     29.69     86.35     17.43     90.80     37.85     29.69     46.95     34.93     60.52     12.09     20.24     25.71     77.44     73.39     35.97     37.09 
   632    52083.90   2768.60     90.99     48.33           87.80     73.52     72.04     15.88     -2.50     65.27     55.89     74.97     88.48     34.24     99.59     97.22      8.35     99.60     13.42     15.17     62.41      9.84     60.99     12.70     27.35     29.68     86.35     17.46     90.80     37.87     29.70     46.78     34.92     60.53     12.04     20.28     25.66     77.46     73.38     35.97     37.07 
   633    52083.55   2768.95     90.99     48.32           87.88     73.57     72.07     15.83     -2.55     65.29     55.87     75.00     88.48     34.20     99.59     97.22      8.09     99.60     13.46     15.20     62.28      9.92     60.86     12.70     27.51     29.68     86.37     17.49     90.80     37.88     29.74     46.83     34.83     60.52     12.01     20.23     25.69     77.44     73.40     35.96     37.08 
   634    52082.90   2769.60     90.99     48.34           87.92     73.57     72.03     15.83     -2.56     65.29     55.85     75.02     88.51     34.20     99.58     97.22      8.30     99.60     13.53     15.46     62.34      9.78     60.76     12.65     27.57     29.67     86.35     17.50     90.80     37.88     29.86     46.92     34.87     60.49     11.95     20.15     25.70     77.43     73.40     35.93     37.08 
   635    52083.98   2768.52     90.99     48.35           87.96     73.63     72.11     15.86     -2.39     65.22     55.91     75.01     88.50     34.23     99.59     97.22      8.09     99.60     13.48     15.46     62.37      9.89     60.92     12.65     27.29     29.67     86.33     17.44     90.80     37.92     29.84     47.00     34.86     60.53     12.07     20.19     25.81     77.42     73.41     35.93     37.09 
   636    52083.31   2769.19     90.99     48.33           88.05     73.54     72.12     15.86     -2.51     65.19     55.86     75.02     88.51     34.19     99.59     97.22      7.86     99.60     13.58     15.51     62.41      9.81     60.92     12.24     27.51     29.67     86.34     17.36     90.80     37.90     29.73     47.08     34.85     60.56     12.02     20.14     25.85     77.40     73.43     35.93     37.10 
   637    52083.55   2768.95     90.99     48.35           88.11     73.55     72.07     15.94     -2.56     65.15     55.89     75.01     88.49     34.18     99.58     97.20      8.01     99.60     13.72     15.44     62.45      9.73     61.12     12.39     27.52     29.67     86.35     17.37     90.80     37.79     29.66     47.09     34.92     60.55     11.96     20.19     25.98     77.42     73.45     35.95     37.09 
   638    52082.91   2769.59     90.99     48.34           88.02     73.53     72.07     16.01     -2.58     65.11     55.93     75.01     88.47     34.20     99.58     97.22      7.81     99.60     13.70     15.57     62.49      9.69     61.09     12.56     27.36     29.67     86.36     17.44     90.80     37.79     29.73     47.11     34.82     60.56     11.91     20.13     25.88     77.41     73.44     35.96     37.07 
   639    52082.96   2769.54     90.99     48.33           88.03     73.50     71.99     16.02     -2.67     65.10     55.96     75.04     88.44     34.20     99.57     97.22      7.61     99.60     13.68     15.47     62.55      9.80     61.17     12.39     27.29     29.67     86.37     17.39     90.80     37.82     29.79     47.25     34.83     60.55     11.86     20.15     25.85     77.42     73.47     35.96     37.07 
   640    52084.04   2768.46     90.99     48.32           88.01     73.55     71.95     16.07     -2.59     65.20     55.95     75.05     88.43     34.17     99.58     97.21      7.16     99.60     13.44     15.65     62.58      9.78     61.15     12.19     27.33     29.67     86.37     17.27     90.80     37.85     29.67     47.31     34.86     60.54     11.99     20.06     26.02     77.42     73.49     35.98     37.08 
   641    52084.29   2768.21     91.00     48.35           88.03     73.57     71.98     15.95     -2.57     65.29     55.96     75.08     88.45     34.18     99.57     97.21      7.80     99.60     13.51     15.74     62.63      9.80     61.18     12.06     27.35     29.67     86.38     17.14     90.80     37.87     29.69     47.36     34.89     60.54     11.94     20.11     26.04     77.44     73.49     35.96     37.09 
   642    52084.55   2767.95     91.00     48.36           88.02     73.49     71.97     15.99     -2.51     65.29     55.99     75.09     88.48     34.14     99.58     97.21      7.85     99.60     13.58     15.87     62.64      9.53     61.33     12.20     27.43     29.67     86.38     17.18     90.80     37.86     29.84     47.20     34.84     60.58     11.90     20.18     26.25     77.46     73.51     35.95     37.07 
