constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.000000  -0.100000  -0.400000  ]  [  0.800000  -0.100000  -0.300000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   440    52472.93   2379.57     90.85     51.10           86.28     71.29     71.30     24.89     11.33     36.98     50.10     56.35     83.84     45.08     98.93     95.64     32.59     99.14     18.14     16.30     66.01     12.82     60.59     24.07     36.27     74.70     91.48     24.78     49.48     36.54     12.25     44.57     43.69     57.72     87.45      9.47     22.97     76.04     69.48     48.63     43.46 
   441    52473.68   2378.82     90.85     51.11           86.26     71.30     71.28     24.72     11.38     36.95     50.12     56.37     83.84     45.06     98.95     95.64     32.11     99.14     18.19     16.34     65.95     12.79     60.76     24.20     36.40     74.71     91.46     24.83     49.48     36.57     12.56     44.42     43.73     57.75     87.46      9.57     23.02     76.06     69.50     48.61     43.46 
   442    52473.12   2379.38     90.85     51.11           86.25     71.40     71.33     24.80     11.55     36.96     50.11     56.35     83.82     45.01     98.95     95.64     32.17     99.14     18.19     16.35     65.86     12.49     60.55     24.17     36.34     74.70     91.45     24.87     49.48     36.64     12.65     44.59     43.78     57.78     87.46      9.51     23.00     76.03     69.49     48.59     43.46 
   443    52472.81   2379.69     90.84     51.08           86.24     71.33     71.38     24.89     11.76     36.92     50.11     56.33     83.82     44.96     98.96     95.64     31.20     99.14     18.24     16.15     65.84     12.60     60.33     24.09     36.38     74.71     91.43     24.88     49.48     36.69     12.71     44.69     43.82     57.74     87.47      9.67     22.98     76.02     69.48     48.58     43.42 
   444    52472.60   2379.90     90.84     51.12           86.32     71.31     71.38     24.83     11.82     37.04     50.06     56.32     83.87     44.90     98.95     95.64     31.89     99.14     17.97     16.07     65.94     12.88     60.19     24.24     36.79     74.70     91.42     24.90     49.49     36.70     13.01     44.67     43.87     57.73     87.47      9.63     22.76     76.00     69.48     48.54     43.40 
   445    52472.98   2379.52     90.85     51.15           86.37     71.29     71.47     24.96     11.79     37.00     50.09     56.34     83.86     44.97     98.97     95.63     32.13     99.14     17.66     16.07     65.90     12.99     60.48     24.27     37.35     74.69     91.44     24.95     49.48     36.79     12.77     44.78     43.83     57.64     87.47      9.54     22.82     76.01     69.48     48.52     43.43 
   446    52472.41   2380.09     90.84     51.12           86.41     71.27     71.42     24.80     11.62     37.06     50.01     56.34     83.85     44.91     98.98     95.64     31.97     99.14     17.71     15.93     65.79     12.96     60.76     24.13     37.17     74.70     91.44     24.76     49.48     36.75     12.61     44.81     43.91     57.58     87.47      9.63     22.89     76.00     69.46     48.55     43.41 
   447    52472.18   2380.32     90.84     51.12           86.48     71.31     71.36     24.89     11.58     37.13     49.96     56.35     83.91     44.88     98.97     95.64     32.53     99.14     17.58     15.79     65.77     12.80     60.63     24.21     36.98     74.69     91.44     24.84     49.48     36.77     12.64     44.78     43.78     57.68     87.47      9.51     23.03     76.00     69.45     48.53     43.42 
   448    52471.78   2380.72     90.84     51.11           86.43     71.29     71.25     25.00     11.46     37.10     49.95     56.38     83.89     44.99     98.96     95.63     32.50     99.14     17.72     15.77     65.84     12.86     60.61     23.94     36.66     74.69     91.45     24.86     49.48     36.73     12.81     44.82     43.76     57.62     87.47      9.49     23.26     75.98     69.44     48.49     43.44 
   449    52471.42   2381.08     90.84     51.11           86.49     71.36     71.20     25.11     11.36     37.20     49.93     56.34     83.85     45.05     98.97     95.63     32.25     99.14     17.64     15.87     65.89     12.87     60.74     23.78     36.93     74.69     91.46     24.75     49.48     36.71     12.76     44.83     43.75     57.63     87.47      9.44     23.21     75.99     69.42     48.48     43.39 
   450    52471.24   2381.26     90.84     51.11           86.41     71.37     71.22     25.21     11.37     37.25     49.98     56.32     83.79     45.07     98.97     95.66     32.40     99.14     17.64     15.59     65.81     12.89     60.68     23.73     37.17     74.70     91.45     24.72     49.48     36.68     12.76     44.96     43.76     57.56     87.47      9.40     23.11     75.99     69.42     48.47     43.41 
   451    52471.91   2380.59     90.84     51.11           86.40     71.49     71.19     25.02     11.46     37.08     50.04     56.32     83.77     45.09     98.97     95.65     32.02     99.14     17.65     15.59     65.83     12.46     60.99     23.94     37.38     74.70     91.47     24.74     49.48     36.70     12.97     44.94     43.70     57.61     87.47      9.44     23.03     76.02     69.43     48.49     43.43 
   452    52471.37   2381.13     90.84     51.11           86.42     71.49     71.24     24.97     11.65     37.18     50.14     56.33     83.78     45.03     98.97     95.65     31.90     99.14     17.65     15.72     65.93     12.57     60.89     23.73     37.40     74.70     91.45     24.70     49.48     36.66     13.05     44.91     43.56     57.58     87.47      9.44     22.94     76.00     69.41     48.46     43.44 
   453    52471.23   2381.27     90.85     51.13           86.42     71.51     71.17     25.02     11.83     37.08     50.27     56.36     83.83     45.06     98.96     95.65     31.66     99.14     17.88     15.79     65.98     12.85     60.87     23.73     37.27     74.70     91.46     24.78     49.48     36.66     13.04     44.94     43.59     57.54     87.47      9.33     23.02     75.98     69.37     48.47     43.46 
   454    52470.16   2382.34     90.84     51.09           86.41     71.56     71.22     24.89     11.85     37.00     50.19     56.36     83.84     45.08     98.95     95.65     31.41     99.14     17.93     15.83     65.79     12.78     61.08     23.44     36.81     74.70     91.45     24.66     49.48     36.64     13.06     44.90     43.57     57.55     87.48      9.27     23.05     75.95     69.35     48.49     43.46 
   455    52469.93   2382.57     90.84     51.08           86.42     71.54     71.16     25.02     11.94     37.07     50.22     56.38     83.80     44.99     98.94     95.65     30.77     99.14     18.02     15.69     65.82     12.66     61.26     23.47     36.83     74.70     91.46     24.72     49.48     36.59     13.23     44.91     43.43     57.51     87.47      9.37     23.09     75.95     69.36     48.49     43.41 
   456    52470.38   2382.12     90.84     51.09           86.40     71.59     71.20     25.13     11.81     37.02     50.29     56.37     83.76     44.97     98.94     95.63     30.75     99.14     18.07     15.82     65.79     12.59     61.36     23.56     36.86     74.70     91.46     24.73     49.48     36.59     13.33     44.88     43.41     57.56     87.47      9.44     23.07     75.98     69.35     48.50     43.42 
   457    52470.50   2382.00     90.85     51.15           86.39     71.61     71.26     25.23     11.72     37.10     50.26     56.38     83.73     45.07     98.94     95.63     31.38     99.14     18.16     16.03     65.86     12.74     61.27     23.83     37.19     74.70     91.42     24.66     49.48     36.58     13.42     44.83     43.52     57.63     87.48      9.40     23.22     75.97     69.32     48.50     43.44 
   458    52471.20   2381.30     90.85     51.17           86.33     71.62     71.35     25.21     11.79     37.18     50.24     56.42     83.78     45.10     98.95     95.64     31.48     99.14     18.03     16.04     66.02     12.71     61.34     23.60     37.12     74.72     91.42     24.73     49.48     36.63     13.62     44.89     43.51     57.57     87.47      9.34     23.39     75.95     69.35     48.52     43.49 
   459    52471.23   2381.27     90.85     51.18           86.37     71.65     71.36     25.26     11.93     37.09     50.24     56.38     83.84     45.21     98.95     95.63     31.68     99.14     18.17     16.14     66.11     12.64     61.10     23.61     37.53     74.72     91.43     24.61     49.48     36.64     13.37     44.80     43.54     57.57     87.47      9.36     23.40     75.94     69.32     48.51     43.52 
   460    52471.18   2381.32     90.85     51.17           86.37     71.61     71.38     25.15     11.78     37.15     50.32     56.33     83.82     45.20     98.94     95.64     32.26     99.14     17.91     16.09     66.11     12.65     60.80     23.79     37.23     74.72     91.45     24.64     49.48     36.67     13.00     44.84     43.60     57.57     87.47      9.28     23.35     75.92     69.31     48.56     43.56 
   461    52471.92   2380.58     90.85     51.14           86.40     71.51     71.35     25.14     11.71     37.20     50.36     56.32     83.82     45.21     98.93     95.65     31.54     99.14     17.87     16.15     66.10     12.49     60.76     23.82     37.15     74.73     91.46     24.66     49.48     36.69     12.83     44.91     43.58     57.56     87.47      9.38     23.47     75.95     69.32     48.58     43.59 
   462    52471.99   2380.51     90.86     51.17           86.38     71.58     71.38     25.14     11.62     37.24     50.33     56.33     83.84     45.17     98.94     95.67     31.73     99.14     18.10     16.39     66.15     12.81     60.69     23.80     37.23     74.74     91.46     24.73     49.48     36.66     12.89     44.81     43.43     57.55     87.46      9.32     23.47     75.98     69.33     48.56     43.58 
   463    52472.65   2379.85     90.86     51.16           86.33     71.53     71.41     25.41     11.62     37.29     50.39     56.29     83.82     45.24     98.96     95.66     30.54     99.14     18.14     16.52     66.07     13.26     60.63     23.81     37.23     74.73     91.47     24.80     49.48     36.70     12.81     44.76     43.44     57.55     87.44      9.39     23.45     76.02     69.31     48.59     43.60 
   464    52472.72   2379.78     90.86     51.16           86.32     71.51     71.52     25.44     11.60     37.38     50.37     56.26     83.82     45.21     98.95     95.65     30.60     99.14     17.89     16.41     65.91     13.41     60.81     23.72     37.14     74.73     91.47     24.72     49.48     36.69     13.26     44.67     43.42     57.50     87.45      9.48     23.35     76.02     69.31     48.61     43.64 
   465    52473.57   2378.93     90.87     51.18           86.34     71.54     71.50     25.48     11.70     37.29     50.32     56.25     83.86     45.22     98.95     95.65     30.62     99.14     17.76     16.53     65.96     13.51     60.94     23.69     37.29     74.73     91.48     24.88     49.48     36.73     13.38     44.67     43.40     57.44     87.45      9.51     23.40     76.05     69.34     48.61     43.61 
   466    52472.61   2379.89     90.87     51.18           86.28     71.55     71.49     25.48     11.71     37.32     50.30     56.25     83.83     45.21     98.97     95.66     30.86     99.14     17.64     16.54     65.91     13.78     61.06     23.94     36.74     74.73     91.46     24.75     49.49     36.69     13.19     44.73     43.47     57.38     87.45      9.45     23.60     76.03     69.32     48.61     43.58 
   467    52472.19   2380.31     90.87     51.16           86.22     71.59     71.51     25.38     11.69     37.28     50.30     56.25     83.88     45.22     98.97     95.65     31.01     99.14     17.39     16.37     65.85     13.96     60.98     23.72     36.45     74.73     91.44     24.78     49.49     36.70     13.27     44.76     43.46     57.34     87.43      9.57     23.53     76.00     69.31     48.63     43.58 
   468    52471.56   2380.94     90.86     51.14           86.15     71.49     71.56     25.44     11.60     37.23     50.25     56.22     83.87     45.22     98.96     95.65     31.54     99.14     17.44     16.30     65.92     13.76     61.10     23.54     36.07     74.73     91.45     24.81     49.49     36.66     13.36     44.75     43.32     57.33     87.44      9.52     23.54     75.99     69.31     48.63     43.58 
   469    52470.61   2381.89     90.86     51.14           86.04     71.55     71.51     25.49     11.60     37.36     50.21     56.14     83.86     45.22     98.97     95.63     31.00     99.14     17.44     16.47     65.97     13.86     61.29     23.63     36.12     74.73     91.45     24.69     49.48     36.68     13.22     44.78     43.41     57.34     87.44      9.46     23.44     75.96     69.29     48.61     43.53 
   470    52470.11   2382.39     90.86     51.11           86.09     71.54     71.57     25.46     11.62     37.50     50.24     56.06     83.87     45.17     98.97     95.61     30.68     99.14     17.40     16.45     65.86     13.91     61.18     23.60     36.14     74.73     91.48     24.68     49.49     36.64     13.11     44.40     43.33     57.30     87.43      9.53     23.54     75.95     69.29     48.64     43.51 
   471    52470.64   2381.86     90.86     51.12           86.11     71.56     71.61     25.54     11.45     37.37     50.24     56.06     83.86     45.16     98.97     95.62     30.02     99.14     17.62     16.32     65.81     14.39     60.97     23.68     36.41     74.74     91.48     24.71     49.48     36.61     13.26     44.50     43.26     57.38     87.43      9.49     23.65     75.98     69.30     48.67     43.51 
   472    52470.10   2382.40     90.86     51.13           86.04     71.50     71.69     25.60     11.50     37.25     50.25     56.06     83.85     45.21     98.99     95.63     30.08     99.14     17.67     16.24     65.79     14.41     60.83     23.88     36.56     74.74     91.48     24.58     49.48     36.51     13.71     44.44     43.23     57.40     87.43      9.43     23.65     75.96     69.27     48.67     43.54 
   473    52469.83   2382.67     90.86     51.14           86.10     71.44     71.53     25.58     11.51     37.17     50.32     56.13     83.83     45.20     98.99     95.61     30.49     99.14     17.76     16.05     65.74     14.29     60.77     23.70     36.95     74.73     91.49     24.48     49.48     36.59     14.05     44.62     43.21     57.37     87.43      9.40     23.75     75.95     69.25     48.68     43.52 
   474    52470.38   2382.12     90.86     51.17           86.09     71.50     71.62     25.55     11.50     37.21     50.29     56.13     83.80     45.26     98.99     95.63     30.51     99.14     17.85     15.95     65.85     14.51     60.77     23.81     36.95     74.73     91.50     24.53     49.48     36.62     14.12     44.30     43.29     57.47     87.43      9.37     23.90     75.93     69.26     48.73     43.55 
   475    52470.07   2382.43     90.86     51.16           86.05     71.50     71.62     25.40     11.31     37.23     50.31     56.14     83.80     45.20     98.98     95.65     30.19     99.14     17.85     15.90     65.88     14.53     60.96     24.01     36.98     74.74     91.48     24.69     49.48     36.66     14.34     44.12     43.12     57.43     87.43      9.39     23.91     75.92     69.26     48.73     43.57 
   476    52469.83   2382.67     90.86     51.15           86.00     71.40     71.63     25.41     11.30     37.26     50.35     56.15     83.85     45.16     98.97     95.65     29.92     99.14     17.69     16.13     65.87     14.58     61.01     24.22     36.72     74.74     91.46     24.65     49.48     36.63     14.46     44.16     43.11     57.36     87.44      9.32     23.86     75.91     69.25     48.70     43.58 
   477    52470.33   2382.17     90.87     51.17           86.05     71.39     71.61     25.43     11.37     37.14     50.37     56.16     83.90     45.17     98.98     95.66     30.31     99.14     17.74     16.28     65.88     14.72     60.98     24.13     36.35     74.75     91.47     24.41     49.48     36.64     14.74     44.27     43.14     57.41     87.44      9.41     23.80     75.93     69.28     48.67     43.54 
   478    52469.92   2382.58     90.86     51.17           86.07     71.37     71.66     25.34     11.36     37.15     50.41     56.12     83.91     45.22     98.97     95.64     30.75     99.14     17.87     16.26     65.89     14.69     60.89     24.30     36.22     74.74     91.44     24.43     49.48     36.60     14.59     44.33     43.15     57.44     87.44      9.35     23.79     75.92     69.27     48.67     43.54 
   479    52470.24   2382.26     90.86     51.19           86.13     71.37     71.75     25.36     11.20     37.19     50.45     56.13     83.90     45.17     98.98     95.65     31.15     99.14     18.04     16.33     65.96     14.61     61.04     24.43     36.05     74.74     91.42     24.31     49.48     36.71     14.47     44.11     43.20     57.41     87.44      9.34     23.85     75.95     69.29     48.64     43.50 
   480    52470.62   2381.87     90.86     51.20           86.15     71.18     71.70     25.32     11.28     37.29     50.42     56.11     83.89     45.17     98.98     95.66     31.54     99.14     18.00     16.39     65.86     14.54     61.26     24.54     36.25     74.74     91.40     24.42     49.48     36.71     14.59     44.07     43.20     57.44     87.45      9.30     23.56     75.95     69.33     48.68     43.48 
   481    52470.86   2381.64     90.86     51.21           86.25     71.21     71.60     25.31     11.45     37.35     50.45     56.09     83.92     45.13     98.98     95.64     31.39     99.14     18.05     16.53     65.92     14.43     61.34     24.60     36.37     74.74     91.42     24.28     49.48     36.67     14.54     43.98     43.28     57.55     87.46      9.24     23.44     75.97     69.32     48.67     43.49 
   482    52471.46   2381.04     90.86     51.24           86.31     71.23     71.54     25.36     11.41     37.41     50.46     56.08     83.89     45.16     98.97     95.64     32.32     99.14     18.17     16.51     65.96     14.40     61.40     24.49     36.33     74.74     91.41     24.15     49.48     36.65     14.48     44.08     43.27     57.56     87.46      9.24     23.51     75.98     69.35     48.68     43.50 
   483    52471.15   2381.35     90.86     51.19           86.18     71.32     71.54     25.49     11.47     37.32     50.47     56.04     83.85     45.15     98.98     95.61     31.39     99.14     18.18     16.58     65.90     14.41     61.25     24.33     36.41     74.74     91.39     24.15     49.48     36.71     13.93     43.91     43.32     57.47     87.46      9.37     23.54     76.01     69.34     48.67     43.50 
   484    52470.66   2381.84     90.86     51.20           86.16     71.38     71.57     25.29     11.43     37.37     50.47     56.06     83.81     45.17     98.99     95.61     31.82     99.14     18.02     16.89     65.85     14.30     61.16     24.50     36.50     74.74     91.39     24.13     49.48     36.69     13.93     44.04     43.29     57.44     87.46      9.36     23.54     75.98     69.32     48.68     43.48 
   485    52470.79   2381.71     90.86     51.19           86.11     71.38     71.61     25.26     11.55     37.36     50.49     56.08     83.84     45.13     98.99     95.61     31.71     99.14     17.94     16.84     65.81     14.35     61.20     24.51     36.76     74.74     91.40     24.07     49.48     36.63     13.80     43.91     43.14     57.42     87.47      9.46     23.44     76.02     69.30     48.68     43.47 
   486    52470.80   2381.70     90.86     51.19           86.12     71.42     71.56     25.11     11.35     37.42     50.51     56.09     83.90     45.15     98.99     95.62     31.85     99.14     18.07     16.87     65.84     14.36     61.21     24.58     37.04     74.75     91.38     24.01     49.48     36.58     13.65     43.82     43.12     57.41     87.47      9.39     23.34     76.03     69.28     48.73     43.48 
   487    52470.09   2382.41     90.86     51.20           86.14     71.47     71.57     25.17     11.27     37.44     50.47     56.07     83.89     45.11     98.98     95.61     32.98     99.14     17.86     16.80     65.92     14.50     60.98     24.31     37.23     74.74     91.39     24.13     49.49     36.57     13.56     43.56     43.09     57.43     87.48      9.48     23.23     76.00     69.26     48.68     43.48 
   488    52469.49   2383.01     90.85     51.15           85.75     71.43     71.56     25.23     11.35     37.45     50.47     56.09     83.87     45.06     98.99     95.57     32.46     99.14     18.03     16.56     65.77     14.26     60.88     24.22     36.82     74.74     91.42     24.14     49.48     36.53     13.52     43.47     43.20     57.39     87.48      9.56     23.21     75.99     69.25     48.65     43.47 
   489    52469.99   2382.51     90.86     51.16           85.82     71.40     71.58     25.20     11.21     37.52     50.45     56.12     83.84     45.12     98.98     95.58     32.02     99.14     18.20     16.62     65.78     14.15     60.93     24.30     36.77     74.73     91.41     24.07     49.48     36.56     13.87     43.51     43.31     57.38     87.47      9.54     23.48     76.02     69.23     48.67     43.47 
   490    52471.02   2381.48     90.86     51.19           85.84     71.50     71.72     25.24     11.17     37.43     50.34     56.09     83.83     45.11     98.99     95.59     32.37     99.14     18.00     16.41     65.88     13.92     61.15     24.52     36.96     74.74     91.43     23.98     49.48     36.59     14.14     43.43     43.39     57.40     87.47      9.65     23.55     76.06     69.23     48.69     43.51 
   491    52470.65   2381.85     90.86     51.21           85.79     71.50     71.74     25.31     11.07     37.51     50.31     56.08     83.79     45.16     98.99     95.59     32.59     99.14     18.00     16.28     65.84     13.73     61.49     24.60     37.35     74.74     91.41     24.07     49.48     36.56     14.16     43.50     43.39     57.36     87.48      9.62     23.58     76.05     69.21     48.66     43.52 
   492    52470.41   2382.09     90.85     51.20           85.80     71.50     71.84     25.33     10.93     37.44     50.38     56.09     83.77     45.11     98.98     95.57     31.95     99.14     18.29     16.15     65.90     13.78     61.50     24.80     37.35     74.74     91.41     23.99     49.48     36.52     14.23     43.54     43.30     57.41     87.49      9.54     23.57     76.04     69.20     48.65     43.53 
   493    52470.10   2382.40     90.85     51.18           85.89     71.37     71.75     25.28     10.82     37.37     50.36     56.08     83.76     45.13     98.99     95.57     31.68     99.14     18.34     16.32     65.70     14.00     61.48     24.50     37.74     74.74     91.42     23.87     49.48     36.54     14.35     43.41     43.14     57.43     87.49      9.50     23.51     76.09     69.19     48.68     43.50 
   494    52470.28   2382.22     90.85     51.20           85.84     71.43     71.70     25.34     10.74     37.46     50.43     56.10     83.74     45.17     98.99     95.56     31.90     99.14     18.38     16.09     65.70     14.09     61.52     24.59     37.83     74.73     91.40     23.89     49.48     36.59     14.34     43.40     43.20     57.46     87.49      9.43     23.62     76.08     69.18     48.68     43.54 
   495    52470.23   2382.27     90.86     51.19           85.86     71.42     71.71     25.32     10.58     37.39     50.45     56.12     83.73     45.13     99.00     95.55     31.60     99.14     18.59     16.18     65.82     14.18     61.76     24.39     37.83     74.73     91.42     23.96     49.48     36.51     14.17     43.41     43.20     57.41     87.49      9.40     23.72     76.11     69.16     48.67     43.54 
   496    52470.20   2382.30     90.86     51.21           85.81     71.44     71.71     25.37     10.63     37.43     50.42     56.14     83.74     45.13     98.99     95.57     32.50     99.14     18.27     16.24     65.89     13.95     61.80     24.52     37.60     74.72     91.44     23.91     49.48     36.51     14.18     43.52     43.12     57.41     87.49      9.36     23.79     76.09     69.16     48.68     43.57 
   497    52470.28   2382.22     90.85     51.21           85.75     71.40     71.65     25.43     10.83     37.41     50.46     56.16     83.72     45.14     99.00     95.50     32.23     99.14     18.31     16.24     66.01     13.92     61.75     24.62     37.85     74.73     91.46     23.87     49.48     36.49     14.33     43.68     43.05     57.31     87.49      9.33     23.65     76.08     69.17     48.67     43.58 
   498    52470.20   2382.30     90.86     51.23           85.68     71.38     71.72     25.34     10.59     37.46     50.47     56.16     83.72     45.22     99.01     95.50     32.93     99.14     18.47     16.28     65.99     14.06     61.71     24.50     37.96     74.72     91.47     23.93     49.48     36.46     14.28     43.85     43.07     57.29     87.48      9.28     23.57     76.06     69.18     48.68     43.57 
   499    52471.05   2381.45     90.86     51.23           85.74     71.32     71.72     25.30     10.33     37.52     50.48     56.20     83.76     45.22     99.00     95.53     32.79     99.14     18.64     16.23     66.10     13.91     61.60     24.49     37.86     74.72     91.48     23.98     49.48     36.52     14.38     43.92     43.13     57.32     87.48      9.35     23.41     76.07     69.17     48.71     43.59 
   500    52470.36   2382.14     90.85     51.23           85.75     71.30     71.72     25.28     10.32     37.44     50.44     56.19     83.71     45.24     99.00     95.55     33.36     99.14     18.48     16.19     66.17     13.80     61.40     24.60     37.70     74.71     91.48     23.97     49.48     36.42     14.71     43.83     43.12     57.38     87.48      9.32     23.34     76.04     69.15     48.76     43.58 
   501    52470.10   2382.40     90.86     51.27           85.80     71.34     71.75     25.31     10.38     37.50     50.33     56.19     83.73     45.24     99.01     95.54     33.37     99.14     18.68     16.30     66.13     14.05     61.46     24.53     37.95     74.72     91.47     24.00     49.48     36.43     14.65     43.89     43.21     57.42     87.49      9.30     23.55     76.02     69.12     48.79     43.55 
   502    52470.51   2381.99     90.85     51.23           85.77     71.37     71.75     25.18     10.20     37.50     50.33     56.18     83.69     45.22     99.01     95.53     32.47     99.14     18.41     16.20     66.12     13.86     61.50     24.69     38.04     74.72     91.46     24.05     49.48     36.50     14.57     43.94     43.18     57.37     87.49      9.37     23.58     76.05     69.14     48.77     43.56 
   503    52471.17   2381.33     90.86     51.26           85.86     71.30     71.88     25.15     10.28     37.63     50.40     56.16     83.76     45.20     99.01     95.54     33.48     99.14     18.17     16.32     66.14     13.92     61.33     24.83     38.18     74.72     91.48     24.11     49.48     36.53     14.46     43.90     43.17     57.37     87.48      9.28     23.42     76.09     69.14     48.76     43.55 
   504    52471.19   2381.31     90.86     51.26           85.85     71.25     71.92     25.33     10.19     37.60     50.39     56.15     83.73     45.21     99.01     95.53     33.17     99.14     17.98     16.43     66.20     13.69     61.62     24.87     38.16     74.71     91.44     24.18     49.48     36.49     14.44     43.93     43.11     57.36     87.48      9.25     23.66     76.11     69.14     48.77     43.59 
   505    52471.13   2381.37     90.85     51.25           85.91     71.27     71.90     25.41     10.12     37.66     50.30     56.13     83.72     45.15     99.01     95.54     33.90     99.14     17.98     16.15     66.23     13.54     61.23     24.87     38.06     74.71     91.44     24.26     49.48     36.54     13.96     43.96     43.09     57.41     87.48      9.34     23.56     76.11     69.13     48.76     43.62 
   506    52471.21   2381.29     90.86     51.26           85.86     71.31     71.89     25.27     10.22     37.60     50.28     56.13     83.68     45.18     99.01     95.53     33.95     99.14     17.91     16.39     66.37     13.60     61.11     24.79     38.13     74.70     91.43     24.34     49.48     36.51     14.13     43.92     43.08     57.39     87.47      9.43     23.63     76.11     69.16     48.74     43.62 
   507    52471.18   2381.32     90.86     51.26           85.88     71.36     71.89     25.19     10.20     37.66     50.30     56.10     83.64     45.22     99.01     95.53     33.96     99.14     17.79     16.42     66.45     14.00     61.27     24.66     38.00     74.70     91.44     24.40     49.48     36.50     14.11     43.74     43.12     57.38     87.47      9.35     23.67     76.10     69.15     48.74     43.65 
   508    52470.87   2381.63     90.86     51.25           85.83     71.42     71.83     25.28     10.25     37.54     50.22     56.15     83.61     45.20     99.00     95.51     33.70     99.14     17.68     16.40     66.39     14.21     61.24     24.64     37.81     74.70     91.42     24.48     49.48     36.52     14.12     43.80     43.19     57.34     87.47      9.45     23.59     76.12     69.14     48.67     43.63 
   509    52471.10   2381.40     90.86     51.25           85.81     71.51     71.80     25.12     10.21     37.61     50.21     56.13     83.61     45.22     99.00     95.52     33.79     99.14     17.80     16.31     66.41     14.26     61.14     24.52     38.07     74.69     91.43     24.45     49.48     36.52     14.16     43.75     43.23     57.37     87.46      9.51     23.56     76.15     69.14     48.64     43.64 
   510    52471.21   2381.29     90.86     51.27           85.76     71.48     71.87     25.15     10.05     37.66     50.25     56.13     83.61     45.19     99.00     95.49     34.20     99.14     17.61     16.42     66.46     14.24     61.21     24.64     37.91     74.69     91.41     24.54     49.48     36.49     14.28     43.69     43.22     57.37     87.47      9.50     23.77     76.16     69.12     48.65     43.65 
   511    52471.62   2380.88     90.86     51.26           85.80     71.42     71.89     25.20      9.94     37.74     50.23     56.11     83.62     45.18     99.02     95.49     33.86     99.14     17.50     16.43     66.41     14.13     61.26     24.44     37.91     74.69     91.40     24.67     49.48     36.55     14.31     43.69     43.25     57.39     87.47      9.58     23.92     76.19     69.11     48.64     43.66 
   512    52470.85   2381.65     90.86     51.26           85.75     71.48     71.76     25.22     10.15     37.69     50.24     56.12     83.61     45.16     99.01     95.49     33.40     99.14     17.27     16.43     66.46     14.26     61.60     24.58     37.97     74.69     91.37     24.60     49.48     36.46     14.43     43.78     43.26     57.42     87.47      9.65     23.92     76.16     69.09     48.62     43.63 
   513    52470.54   2381.96     90.86     51.27           85.75     71.51     71.78     25.28     10.08     37.73     50.25     56.13     83.66     45.14     99.01     95.47     33.72     99.14     17.31     16.52     66.33     14.42     61.63     24.41     37.93     74.68     91.34     24.67     49.48     36.45     14.19     43.65     43.31     57.45     87.45      9.74     24.08     76.15     69.07     48.62     43.61 
   514    52470.15   2382.35     90.86     51.27           85.69     71.51     71.83     25.21     10.17     37.76     50.19     56.11     83.71     45.10     99.00     95.47     33.07     99.14     17.47     16.68     66.25     14.51     61.79     24.54     38.09     74.70     91.33     24.64     49.48     36.52     14.10     43.54     43.39     57.40     87.45      9.70     24.10     76.14     69.06     48.64     43.60 
   515    52470.49   2382.01     90.86     51.28           85.73     71.48     71.84     25.14     10.27     37.82     50.12     56.13     83.72     45.02     99.01     95.48     34.02     99.14     17.44     16.74     66.35     14.60     61.59     24.37     37.91     74.71     91.32     24.49     49.48     36.57     14.12     43.44     43.48     57.36     87.46      9.82     23.89     76.16     69.09     48.58     43.57 
   516    52470.81   2381.69     90.87     51.32           85.73     71.50     71.82     25.16     10.52     37.91     50.12     56.08     83.73     45.06     99.01     95.48     34.30     99.14     17.44     16.80     66.37     14.77     61.50     24.61     38.16     74.71     91.32     24.51     49.48     36.57     14.36     43.34     43.64     57.35     87.47      9.80     23.76     76.18     69.08     48.60     43.53 
   517    52471.06   2381.44     90.86     51.31           85.73     71.57     71.84     25.28     10.44     37.86     50.12     56.11     83.71     44.98     99.01     95.50     33.54     99.14     17.72     16.65     66.41     14.66     61.56     24.55     38.10     74.71     91.33     24.60     49.48     36.62     14.50     43.26     43.67     57.38     87.47      9.77     23.71     76.16     69.11     48.61     43.52 
