constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.000000  -0.100000  -0.400000  ]  [  0.800000  -0.100000  -0.300000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   535    52789.43   2063.07     91.86     53.39           86.12     68.47     68.06     25.68      7.33     52.99     54.72     63.45     82.31     52.67     99.05     95.40     14.02     99.15     18.09     13.72     66.06     22.43     59.73     21.99     32.67     74.57     89.78     22.39     90.82     39.41     22.53     45.56     41.85     59.16     87.20     13.52     29.81     75.44     69.39     60.19     49.62 
   536    52789.66   2062.84     91.86     53.38           86.13     68.48     68.14     25.73      7.30     53.00     54.65     63.46     82.28     52.63     99.05     95.40     13.47     99.15     18.10     13.68     66.03     22.65     59.82     21.97     32.69     74.59     89.80     22.34     90.82     39.47     22.44     45.58     41.81     59.14     87.21     13.57     29.79     75.44     69.41     60.20     49.63 
   537    52789.72   2062.78     91.86     53.39           86.19     68.47     68.18     25.53      7.21     53.06     54.65     63.47     82.32     52.71     99.04     95.41     13.89     99.15     18.06     13.54     66.01     22.68     59.62     22.09     32.74     74.58     89.79     22.19     90.82     39.46     22.48     45.69     41.77     59.21     87.21     13.63     29.78     75.42     69.39     60.23     49.65 
   538    52789.28   2063.22     91.86     53.37           86.13     68.57     68.23     25.53      7.11     53.09     54.65     63.48     82.29     52.67     99.06     95.40     13.57     99.15     18.10     13.63     66.08     22.83     59.86     21.96     32.45     74.58     89.79     22.07     90.82     39.48     22.42     45.53     41.78     59.22     87.22     13.56     29.75     75.41     69.40     60.21     49.61 
   539    52789.33   2063.17     91.86     53.34           86.19     68.59     68.13     25.35      7.03     53.08     54.68     63.45     82.29     52.71     99.06     95.40     12.69     99.15     18.22     13.47     66.10     23.15     59.66     22.04     32.41     74.58     89.78     22.04     90.82     39.51     22.35     45.47     41.76     59.17     87.21     13.63     29.67     75.39     69.41     60.23     49.64 
   540    52789.63   2062.87     91.86     53.33           86.15     68.58     68.12     25.24      7.03     53.17     54.69     63.43     82.35     52.75     99.06     95.39     12.96     99.15     18.15     13.51     66.02     23.30     59.53     21.85     32.22     74.58     89.75     21.92     90.82     39.54     22.41     45.48     41.75     59.17     87.22     13.60     29.70     75.43     69.43     60.24     49.60 
   541    52789.09   2063.41     91.86     53.33           86.11     68.63     68.14     25.29      7.25     53.11     54.71     63.41     82.34     52.74     99.06     95.38     12.53     99.15     18.08     13.67     66.08     23.18     59.60     21.95     32.20     74.59     89.75     21.85     90.82     39.54     22.62     45.50     41.70     59.12     87.22     13.51     29.78     75.42     69.41     60.22     49.61 
   542    52789.06   2063.44     91.86     53.33           86.14     68.62     68.16     25.28      7.32     53.15     54.68     63.38     82.36     52.72     99.06     95.36     12.58     99.15     18.23     13.68     66.06     23.17     59.35     22.03     32.09     74.60     89.73     21.75     90.82     39.43     22.65     45.58     41.73     59.10     87.23     13.47     29.78     75.42     69.43     60.26     49.58 
   543    52789.02   2063.48     91.86     53.32           86.20     68.62     68.11     25.25      7.02     53.08     54.67     63.39     82.33     52.80     99.06     95.38     12.67     99.15     18.31     13.62     66.10     23.17     59.25     22.09     32.01     74.59     89.73     21.79     90.82     39.44     22.59     45.51     41.73     59.11     87.23     13.39     29.98     75.41     69.44     60.30     49.56 
   544    52789.81   2062.69     91.86     53.34           86.19     68.61     68.12     25.19      7.17     53.09     54.69     63.38     82.36     52.84     99.06     95.38     12.54     99.15     18.24     13.65     66.17     23.09     59.42     22.25     31.96     74.59     89.73     21.91     90.83     39.47     22.81     45.60     41.68     59.11     87.23     13.46     29.97     75.40     69.46     60.30     49.58 
   545    52789.14   2063.36     91.86     53.35           86.01     68.60     68.15     25.28      7.15     53.11     54.73     63.37     82.35     52.86     99.07     95.39     12.95     99.15     18.17     13.81     66.24     23.05     59.34     22.17     31.70     74.59     89.73     21.93     90.83     39.46     22.91     45.73     41.61     59.10     87.17     13.35     30.12     75.41     69.45     60.29     49.60 
   546    52789.12   2063.38     91.87     53.35           86.03     68.64     68.23     25.17      7.05     53.13     54.67     63.39     82.35     52.90     99.08     95.37     13.11     99.15     18.17     13.80     66.23     23.15     58.95     22.12     31.60     74.59     89.71     21.98     90.83     39.42     23.09     45.81     41.68     59.08     87.17     13.43     30.23     75.41     69.43     60.27     49.63 
   547    52789.51   2062.99     91.87     53.35           86.01     68.71     68.34     25.17      7.14     53.11     54.65     63.39     82.30     52.90     99.08     95.37     12.69     99.15     17.92     13.83     66.22     23.11     59.16     22.15     31.55     74.59     89.72     21.94     90.83     39.41     23.34     45.90     41.70     59.11     87.17     13.37     30.29     75.41     69.45     60.29     49.63 
   548    52789.55   2062.95     91.87     53.32           86.00     68.73     68.41     25.19      7.27     53.14     54.63     63.36     82.33     52.87     99.08     95.36     11.57     99.15     17.52     13.77     66.30     23.10     59.24     21.95     31.59     74.59     89.72     21.88     90.82     39.38     23.52     45.88     41.60     59.07     87.17     13.44     30.38     75.44     69.45     60.31     49.61 
   549    52789.14   2063.36     91.87     53.30           86.09     68.76     68.51     25.28      7.14     53.14     54.57     63.34     82.34     52.85     99.08     95.35     11.44     99.15     17.60     13.71     66.24     23.06     59.26     21.98     31.38     74.59     89.72     21.75     90.82     39.37     23.51     45.91     41.52     58.99     87.17     13.55     30.19     75.42     69.47     60.28     49.56 
   550    52789.22   2063.28     91.87     53.30           86.06     68.77     68.51     25.20      7.13     53.22     54.59     63.31     82.33     52.82     99.09     95.33     11.89     99.15     17.53     13.60     66.25     23.13     59.23     21.71     31.51     74.59     89.74     21.69     90.83     39.41     23.32     45.64     41.56     59.01     87.18     13.65     30.23     75.40     69.48     60.27     49.57 
   551    52789.16   2063.34     91.86     53.30           86.06     68.81     68.48     25.12      6.88     53.10     54.59     63.34     82.36     52.83     99.09     95.34     12.89     99.15     17.68     13.42     66.18     23.09     59.34     21.59     31.30     74.59     89.75     21.73     90.83     39.45     23.12     45.59     41.55     59.07     87.18     13.72     30.33     75.39     69.49     60.21     49.57 
   552    52789.46   2063.04     91.86     53.33           85.96     68.72     68.42     25.23      6.90     53.11     54.64     63.34     82.34     52.79     99.08     95.34     13.22     99.15     17.72     13.31     66.17     23.19     59.43     21.69     31.61     74.61     89.75     21.76     90.83     39.46     23.12     45.61     41.54     59.05     87.18     13.79     30.39     75.41     69.48     60.24     49.58 
   553    52789.65   2062.85     91.86     53.35           85.90     68.73     68.47     25.21      7.16     53.12     54.64     63.33     82.33     52.82     99.09     95.34     13.38     99.15     17.72     13.20     66.18     23.00     59.83     21.85     31.72     74.62     89.77     21.62     90.83     39.46     23.15     45.63     41.52     59.01     87.18     13.71     30.43     75.41     69.47     60.25     49.62 
   554    52790.06   2062.44     91.86     53.36           85.88     68.74     68.39     25.30      7.03     53.19     54.65     63.31     82.33     52.84     99.09     95.35     13.79     99.15     17.69     13.24     66.21     22.92     59.92     21.84     31.28     74.61     89.79     21.73     90.83     39.47     23.32     45.66     41.66     59.01     87.19     13.66     30.42     75.40     69.47     60.29     49.63 
   555    52790.86   2061.64     91.87     53.39           85.94     68.73     68.47     25.26      7.14     53.23     54.62     63.29     82.34     52.86     99.10     95.36     14.52     99.15     17.69     13.30     66.27     22.88     59.97     21.97     31.19     74.61     89.79     21.63     90.82     39.42     23.34     45.53     41.64     59.03     87.20     13.61     30.59     75.43     69.50     60.31     49.65 
   556    52791.09   2061.41     91.87     53.38           86.04     68.64     68.52     25.37      7.07     53.26     54.60     63.28     82.34     52.86     99.10     95.38     14.64     99.15     17.59     13.17     66.36     23.17     59.72     21.65     31.09     74.61     89.81     21.70     90.83     39.40     23.10     45.52     41.69     59.08     87.19     13.66     30.52     75.43     69.49     60.32     49.68 
   557    52790.85   2061.65     91.87     53.36           85.99     68.63     68.43     25.31      7.12     53.26     54.64     63.28     82.36     52.81     99.09     95.38     14.00     99.15     17.74     13.01     66.41     22.94     59.89     21.62     31.07     74.61     89.79     21.81     90.82     39.44     23.05     45.65     41.61     59.04     87.20     13.72     30.43     75.42     69.51     60.33     49.61 
   558    52790.90   2061.60     91.86     53.36           85.94     68.58     68.25     25.34      7.07     53.16     54.62     63.27     82.36     52.82     99.09     95.39     14.16     99.15     17.99     12.90     66.36     23.19     59.95     21.51     31.20     74.61     89.78     21.81     90.83     39.45     23.11     45.62     41.68     59.03     87.20     13.79     30.35     75.41     69.53     60.35     49.62 
   559    52791.41   2061.09     91.87     53.39           85.91     68.61     68.26     25.25      7.25     53.19     54.59     63.26     82.38     52.81     99.09     95.41     14.56     99.15     18.07     13.04     66.33     23.11     59.89     21.40     31.53     74.61     89.76     21.83     90.82     39.49     23.09     45.80     41.70     59.05     87.21     13.71     30.14     75.44     69.54     60.38     49.61 
   560    52791.56   2060.94     91.87     53.39           85.89     68.68     68.26     25.25      7.46     53.16     54.66     63.25     82.38     52.80     99.10     95.40     14.64     99.15     18.21     12.79     66.34     23.04     59.97     21.26     31.60     74.61     89.75     21.82     90.82     39.48     23.11     45.79     41.75     59.07     87.21     13.68     30.09     75.46     69.53     60.36     49.63 
   561    52792.02   2060.48     91.87     53.37           85.77     68.68     68.22     25.37      7.55     53.17     54.67     63.29     82.39     52.79     99.09     95.42     14.01     99.15     18.00     12.80     66.29     22.92     60.17     21.22     31.32     74.61     89.75     21.71     90.83     39.54     23.16     45.83     41.62     59.09     87.20     13.75     30.13     75.46     69.56     60.37     49.67 
   562    52792.92   2059.58     91.87     53.40           85.74     68.74     68.16     25.44      7.49     53.19     54.66     63.31     82.38     52.83     99.07     95.40     14.41     99.15     17.83     12.88     66.26     23.13     60.35     21.30     31.47     74.61     89.78     21.74     90.82     39.53     23.34     45.72     41.66     59.00     87.20     13.80     30.15     75.50     69.56     60.38     49.70 
   563    52792.78   2059.72     91.87     53.40           85.73     68.79     68.18     25.40      7.50     53.17     54.58     63.36     82.39     52.87     99.07     95.39     14.32     99.15     17.80     12.85     66.29     23.30     60.28     21.28     31.34     74.61     89.76     21.82     90.82     39.61     23.48     45.80     41.71     58.99     87.20     13.71     30.07     75.51     69.54     60.39     49.67 
   564    52792.55   2059.95     91.87     53.38           85.68     68.77     68.15     25.46      7.46     53.18     54.62     63.31     82.37     52.89     99.07     95.38     14.01     99.15     17.87     12.67     66.20     23.23     60.02     21.40     31.56     74.62     89.77     21.84     90.82     39.61     23.58     45.80     41.65     59.02     87.21     13.66     29.87     75.50     69.55     60.37     49.68 
   565    52792.00   2060.50     91.87     53.36           85.67     68.74     68.21     25.35      7.41     53.19     54.62     63.29     82.34     52.85     99.07     95.36     13.59     99.15     17.88     12.64     66.23     23.36     60.04     21.20     31.89     74.62     89.76     21.86     90.82     39.70     23.50     45.59     41.67     58.96     87.21     13.60     29.93     75.49     69.53     60.36     49.71 
   566    52792.63   2059.87     91.86     53.36           85.61     68.72     68.19     25.23      7.44     53.09     54.68     63.30     82.39     52.91     99.07     95.36     13.36     99.15     17.88     12.65     66.20     23.25     60.18     21.58     31.87     74.62     89.75     21.85     90.82     39.72     23.35     45.74     41.77     58.91     87.22     13.58     29.90     75.51     69.56     60.35     49.70 
   567    52793.01   2059.49     91.87     53.38           85.61     68.69     68.24     25.28      7.38     53.09     54.71     63.28     82.42     52.95     99.06     95.34     13.23     99.15     17.92     12.69     66.26     23.28     60.16     21.62     32.37     74.62     89.76     21.87     90.82     39.75     23.27     45.79     41.75     58.90     87.22     13.54     29.84     75.50     69.58     60.36     49.69 
   568    52793.30   2059.20     91.87     53.38           85.62     68.68     68.20     25.32      7.31     53.08     54.74     63.27     82.43     52.90     99.07     95.37     12.89     99.15     17.99     12.54     66.33     23.42     60.03     21.59     32.76     74.61     89.75     21.80     90.82     39.75     23.32     45.87     41.70     58.90     87.22     13.52     29.83     75.52     69.60     60.36     49.70 
   569    52793.83   2058.67     91.87     53.37           85.61     68.71     68.21     25.41      7.39     53.11     54.69     63.27     82.42     52.84     99.07     95.36     12.58     99.15     17.93     12.67     66.29     23.51     60.08     21.33     32.77     74.61     89.74     21.83     90.82     39.79     23.33     45.92     41.74     58.94     87.23     13.57     29.69     75.54     69.62     60.35     49.72 
   570    52793.76   2058.74     91.87     53.36           85.69     68.69     68.17     25.38      7.37     53.16     54.68     63.26     82.48     52.84     99.06     95.36     12.60     99.15     17.54     12.65     66.26     23.40     59.98     21.14     32.97     74.61     89.75     21.94     90.82     39.75     23.41     45.86     41.79     58.89     87.23     13.60     29.62     75.53     69.61     60.39     49.70 
   571    52794.45   2058.05     91.87     53.40           85.73     68.69     68.17     25.38      7.45     53.16     54.69     63.25     82.45     52.87     99.07     95.36     12.64     99.15     17.65     12.69     66.19     23.40     60.19     21.19     33.31     74.61     89.74     22.10     90.82     39.75     23.67     45.90     41.81     58.89     87.24     13.64     29.55     75.54     69.63     60.37     49.72 
   572    52794.91   2057.59     91.87     53.40           85.81     68.69     68.20     25.37      7.57     53.18     54.66     63.26     82.43     52.87     99.07     95.36     12.76     99.15     17.55     12.77     66.17     23.43     59.94     20.98     33.54     74.62     89.73     22.18     90.82     39.75     23.46     45.88     41.90     58.84     87.22     13.58     29.61     75.57     69.65     60.38     49.73 
   573    52795.09   2057.41     91.88     53.43           85.86     68.65     68.16     25.33      7.60     53.14     54.66     63.24     82.46     52.84     99.08     95.38     12.88     99.15     17.56     12.74     66.21     23.91     59.75     21.10     33.85     74.61     89.73     22.18     90.82     39.71     23.59     45.93     41.93     58.97     87.23     13.67     29.71     75.55     69.66     60.37     49.73 
   574    52795.24   2057.26     91.88     53.42           85.83     68.71     68.21     25.40      7.64     53.17     54.67     63.23     82.48     52.78     99.07     95.37     12.65     99.15     17.39     12.85     66.05     23.69     59.87     21.06     34.20     74.61     89.73     22.21     90.82     39.67     23.36     45.91     41.97     58.93     87.23     13.74     29.70     75.55     69.64     60.40     49.75 
   575    52794.97   2057.53     91.88     53.44           85.87     68.63     68.22     25.44      7.59     53.21     54.73     63.23     82.48     52.83     99.07     95.38     13.25     99.15     17.36     12.86     65.91     23.76     59.83     21.01     34.55     74.61     89.73     22.18     90.82     39.66     23.41     45.83     42.02     58.92     87.24     13.71     29.60     75.54     69.64     60.39     49.71 
   576    52795.50   2057.00     91.88     53.46           85.87     68.71     68.26     25.37      7.47     53.22     54.71     63.25     82.50     52.90     99.07     95.39     13.44     99.15     17.50     12.80     65.88     23.72     59.78     21.14     34.58     74.61     89.74     22.18     90.82     39.62     23.56     45.86     42.12     58.87     87.24     13.67     29.59     75.53     69.66     60.41     49.71 
   577    52795.75   2056.75     91.88     53.47           85.91     68.72     68.19     25.30      7.32     53.13     54.69     63.30     82.51     52.93     99.07     95.38     13.62     99.15     17.47     12.81     65.94     24.19     59.69     21.16     34.79     74.61     89.74     22.14     90.82     39.59     23.53     45.87     42.24     58.87     87.24     13.73     29.46     75.54     69.66     60.41     49.71 
   578    52796.17   2056.33     91.88     53.49           85.86     68.76     68.28     25.21      7.47     53.18     54.77     63.27     82.57     52.93     99.07     95.39     13.70     99.15     17.51     13.06     65.96     24.05     59.55     21.36     34.85     74.61     89.75     21.94     90.82     39.57     23.59     45.85     42.26     58.91     87.23     13.81     29.40     75.52     69.67     60.40     49.73 
   579    52796.10   2056.40     91.88     53.50           85.86     68.79     68.30     25.40      7.34     53.19     54.75     63.28     82.55     52.90     99.08     95.40     13.82     99.15     17.55     13.14     65.92     23.94     59.87     21.45     35.20     74.62     89.76     21.81     90.82     39.54     23.45     45.80     42.24     58.84     87.24     13.73     29.30     75.52     69.66     60.43     49.77 
   580    52796.08   2056.42     91.88     53.52           85.78     68.80     68.40     25.44      7.57     53.21     54.76     63.24     82.54     52.91     99.08     95.40     15.24     99.15     17.66     13.08     65.98     24.00     59.71     21.40     34.81     74.62     89.77     21.92     90.81     39.54     23.27     45.65     42.26     58.82     87.24     13.78     29.19     75.50     69.67     60.41     49.77 
   581    52795.89   2056.61     91.88     53.52           85.78     68.76     68.47     25.31      7.46     53.12     54.69     63.29     82.56     52.88     99.08     95.41     15.56     99.15     17.69     13.23     66.08     23.86     59.71     21.32     34.87     74.62     89.76     21.94     90.81     39.56     23.20     45.56     42.29     58.84     87.25     13.70     29.07     75.51     69.65     60.42     49.76 
   582    52795.31   2057.19     91.88     53.51           85.79     68.84     68.43     25.42      7.37     52.97     54.62     63.31     82.57     52.87     99.09     95.38     15.40     99.15     17.39     13.20     66.01     24.09     59.85     21.37     35.18     74.61     89.77     21.91     90.81     39.58     23.21     45.33     42.31     58.79     87.25     13.65     29.16     75.50     69.63     60.41     49.76 
   583    52794.99   2057.51     91.88     53.53           85.73     68.87     68.41     25.56      7.37     52.96     54.64     63.31     82.61     52.84     99.08     95.37     16.02     99.15     17.43     13.25     66.03     24.05     59.70     21.31     35.04     74.61     89.78     21.85     90.81     39.61     23.52     45.39     42.33     58.75     87.22     13.64     29.19     75.52     69.61     60.39     49.76 
   584    52795.47   2057.03     91.88     53.50           85.73     68.81     68.26     25.53      7.24     52.99     54.68     63.34     82.64     52.85     99.09     95.39     14.86     99.15     17.33     13.26     66.06     24.11     59.86     21.11     35.05     74.61     89.76     21.90     90.81     39.59     23.59     45.36     42.30     58.73     87.22     13.77     29.05     75.55     69.60     60.42     49.78 
   585    52795.60   2056.90     91.89     53.52           85.72     68.83     68.24     25.58      7.26     53.03     54.70     63.33     82.64     52.79     99.09     95.36     15.15     99.15     17.33     13.46     65.89     24.21     59.93     21.21     35.37     74.61     89.75     21.96     90.81     39.58     23.39     45.47     42.23     58.74     87.22     13.87     29.03     75.58     69.59     60.42     49.74 
   586    52795.49   2057.01     91.89     53.54           85.76     68.85     68.34     25.69      7.39     53.08     54.75     63.32     82.67     52.79     99.09     95.34     15.43     99.15     17.27     13.45     65.92     24.30     59.88     21.30     35.48     74.62     89.74     21.95     90.81     39.68     23.30     45.44     42.16     58.70     87.23     13.84     28.87     75.56     69.57     60.37     49.77 
   587    52795.61   2056.89     91.89     53.54           85.79     68.91     68.35     25.71      7.52     53.12     54.71     63.33     82.68     52.79     99.09     95.34     15.09     99.15     17.24     13.44     65.94     24.43     59.68     21.34     35.85     74.62     89.75     21.85     90.81     39.73     23.35     45.38     42.10     58.70     87.24     13.92     28.79     75.56     69.56     60.38     49.77 
   588    52795.24   2057.26     91.89     53.54           85.80     68.82     68.39     25.68      7.42     53.15     54.71     63.32     82.70     52.81     99.10     95.35     15.51     99.15     17.31     13.47     65.97     24.46     59.59     21.03     35.85     74.61     89.76     21.79     90.81     39.71     23.32     45.32     42.03     58.68     87.25     13.99     28.84     75.55     69.55     60.36     49.75 
   589    52795.10   2057.40     91.89     53.54           85.83     68.87     68.36     25.73      7.25     53.12     54.69     63.29     82.69     52.77     99.10     95.36     15.89     99.15     17.18     13.50     65.94     24.55     59.58     21.00     35.93     74.61     89.76     21.78     90.81     39.73     23.19     45.29     41.95     58.65     87.25     14.06     28.82     75.58     69.54     60.35     49.72 
   590    52795.39   2057.11     91.89     53.51           85.78     68.86     68.41     25.74      7.29     53.01     54.68     63.26     82.72     52.78     99.10     95.36     15.42     99.15     17.25     13.56     65.94     24.64     59.64     20.85     35.65     74.62     89.78     21.81     90.81     39.73     22.87     45.26     41.94     58.63     87.26     14.13     28.87     75.61     69.55     60.36     49.71 
   591    52795.42   2057.08     91.89     53.52           85.85     68.79     68.42     25.88      7.31     53.04     54.68     63.28     82.75     52.70     99.10     95.37     15.19     99.15     17.36     13.50     65.77     24.43     59.62     20.99     35.74     74.62     89.79     21.89     90.81     39.65     22.98     45.38     41.90     58.55     87.26     14.18     28.89     75.59     69.55     60.35     49.73 
   592    52795.75   2056.75     91.89     53.53           85.80     68.82     68.43     25.98      7.51     53.08     54.65     63.28     82.75     52.75     99.10     95.37     15.68     99.15     17.20     13.47     65.73     24.53     59.37     20.89     35.85     74.62     89.77     21.91     90.81     39.68     22.97     45.44     41.86     58.52     87.26     14.22     28.90     75.61     69.58     60.32     49.72 
   593    52795.74   2056.76     91.89     53.51           85.78     68.82     68.45     26.06      7.54     53.09     54.66     63.32     82.74     52.73     99.10     95.40     15.58     99.15     17.27     13.39     65.78     24.62     59.23     20.78     35.47     74.61     89.78     21.94     90.81     39.68     22.92     45.39     41.76     58.56     87.24     14.16     28.95     75.63     69.58     60.32     49.72 
   594    52796.07   2056.43     91.90     53.51           85.76     68.86     68.50     26.13      7.62     53.12     54.66     63.32     82.75     52.76     99.10     95.40     15.15     99.15     17.27     13.58     65.77     24.71     59.07     20.79     35.57     74.61     89.79     21.90     90.81     39.72     22.87     45.42     41.71     58.53     87.24     14.08     28.81     75.61     69.61     60.33     49.75 
   595    52795.42   2057.08     91.89     53.50           85.69     68.78     68.49     26.12      7.58     53.13     54.71     63.30     82.77     52.76     99.09     95.41     15.29     99.15     17.28     13.59     65.76     24.77     58.83     20.57     35.88     74.61     89.78     21.71     90.81     39.65     23.21     45.45     41.63     58.48     87.24     13.99     28.77     75.60     69.62     60.31     49.76 
   596    52795.15   2057.35     91.90     53.50           85.72     68.74     68.55     26.17      7.62     53.10     54.65     63.35     82.78     52.80     99.08     95.44     15.27     99.15     17.21     13.51     65.73     25.00     58.81     20.47     36.04     74.61     89.79     21.71     90.81     39.65     23.20     45.46     41.57     58.42     87.24     13.91     28.82     75.59     69.60     60.33     49.75 
   597    52795.05   2057.45     91.90     53.51           85.77     68.76     68.59     26.15      7.56     53.18     54.64     63.34     82.78     52.79     99.09     95.46     15.31     99.15     17.22     13.41     65.62     24.92     58.88     20.52     35.76     74.63     89.78     21.77     90.81     39.66     23.35     45.50     41.55     58.50     87.24     13.84     29.07     75.59     69.58     60.30     49.79 
   598    52795.37   2057.13     91.90     53.52           85.75     68.78     68.68     26.19      7.51     53.18     54.65     63.37     82.75     52.77     99.09     95.46     14.88     99.15     17.22     13.44     65.71     25.02     58.78     20.62     35.69     74.64     89.79     21.80     90.82     39.64     23.54     45.54     41.57     58.56     87.20     13.88     29.11     75.60     69.60     60.31     49.79 
   599    52795.34   2057.16     91.90     53.50           85.80     68.81     68.64     26.29      7.33     53.14     54.68     63.38     82.76     52.78     99.08     95.45     14.79     99.15     16.99     13.43     65.71     24.74     58.68     20.53     35.91     74.64     89.78     21.72     90.82     39.67     23.74     45.63     41.57     58.61     87.21     13.82     29.09     75.60     69.58     60.31     49.80 
   600    52795.65   2056.85     91.90     53.51           85.77     68.83     68.62     26.36      7.06     53.22     54.74     63.39     82.73     52.75     99.07     95.45     14.73     99.15     16.93     13.40     65.78     24.97     58.58     20.58     35.77     74.63     89.78     21.60     90.81     39.67     23.72     45.79     41.64     58.68     87.21     13.84     29.14     75.62     69.57     60.28     49.81 
   601    52795.61   2056.89     91.90     53.49           85.79     68.89     68.67     26.17      7.06     53.22     54.78     63.41     82.71     52.76     99.08     95.43     14.64     99.15     16.97     13.19     65.84     25.12     58.60     20.39     35.53     74.63     89.77     21.63     90.81     39.70     23.70     45.80     41.57     58.58     87.21     13.81     29.07     75.64     69.56     60.27     49.85 
   602    52795.25   2057.25     91.90     53.49           85.49     68.98     68.60     26.23      6.96     53.24     54.79     63.40     82.70     52.74     99.08     95.45     14.55     99.15     17.14     13.20     65.90     25.28     58.57     20.24     35.73     74.63     89.77     21.60     90.81     39.70     23.76     45.86     41.63     58.59     87.22     13.77     29.20     75.62     69.54     60.26     49.87 
   603    52794.77   2057.73     91.89     53.45           85.52     68.89     68.49     26.22      6.84     53.16     54.83     63.41     82.69     52.74     99.08     95.46     13.73     99.15     16.98     13.21     65.90     25.11     58.65     20.19     35.64     74.63     89.76     21.44     90.81     39.67     23.79     45.91     41.68     58.65     87.23     13.72     29.14     75.61     69.55     60.26     49.85 
   604    52794.21   2058.29     91.89     53.44           85.60     68.88     68.45     26.20      6.78     53.22     54.83     63.39     82.67     52.78     99.07     95.46     13.48     99.15     17.12     13.33     65.94     25.20     58.56     20.33     35.34     74.62     89.76     21.45     90.81     39.66     23.93     45.80     41.59     58.63     87.23     13.65     29.22     75.60     69.53     60.24     49.86 
   605    52793.91   2058.59     91.89     53.43           85.57     68.91     68.44     26.25      6.91     53.07     54.91     63.44     82.65     52.78     99.08     95.46     12.96     99.15     17.19     13.34     65.96     25.26     58.86     20.29     35.23     74.63     89.73     21.38     90.81     39.66     23.98     45.54     41.58     58.65     87.23     13.58     29.22     75.59     69.51     60.26     49.87 
   606    52794.24   2058.26     91.89     53.44           85.50     68.95     68.47     26.17      6.89     53.06     54.94     63.46     82.68     52.73     99.08     95.45     13.07     99.15     17.16     13.40     66.00     25.28     59.05     20.39     35.34     74.64     89.75     21.30     90.81     39.68     24.02     45.57     41.57     58.67     87.23     13.51     29.12     75.61     69.52     60.25     49.86 
   607    52793.83   2058.67     91.89     53.42           85.51     68.94     68.49     26.12      6.88     53.08     54.99     63.44     82.70     52.74     99.08     95.46     12.82     99.15     17.20     13.34     66.00     25.11     58.81     20.20     35.45     74.64     89.76     21.30     90.81     39.60     23.98     45.63     41.49     58.65     87.24     13.47     29.12     75.60     69.51     60.25     49.84 
   608    52794.23   2058.27     91.89     53.42           85.53     68.95     68.45     26.14      6.84     53.13     55.01     63.45     82.69     52.74     99.08     95.45     12.70     99.15     17.14     13.40     65.99     25.03     58.74     20.14     35.37     74.63     89.73     21.27     90.81     39.62     24.08     45.63     41.57     58.66     87.24     13.56     29.30     75.60     69.53     60.24     49.86 
   609    52795.08   2057.42     91.89     53.43           85.55     69.00     68.50     26.09      6.82     53.14     54.93     63.46     82.67     52.77     99.09     95.45     13.04     99.15     17.11     13.34     65.88     25.06     58.72     20.19     35.28     74.65     89.73     21.29     90.81     39.65     24.09     45.81     41.62     58.69     87.24     13.60     29.24     75.63     69.55     60.27     49.85 
   610    52794.71   2057.79     91.90     53.45           85.52     69.03     68.54     26.09      6.86     53.15     54.93     63.45     82.66     52.78     99.08     95.46     13.48     99.15     17.08     13.64     65.91     25.02     58.84     20.14     35.10     74.64     89.72     21.22     90.81     39.62     24.20     45.90     41.61     58.66     87.24     13.65     29.33     75.62     69.54     60.28     49.80 
   611    52794.48   2058.02     91.90     53.46           85.58     68.99     68.53     25.97      6.86     53.16     54.91     63.47     82.69     52.75     99.09     95.45     13.94     99.15     17.12     13.63     65.90     25.07     58.87     19.97     35.19     74.65     89.72     21.30     90.81     39.67     24.11     45.86     41.66     58.66     87.23     13.61     29.30     75.62     69.53     60.27     49.80 
   612    52793.95   2058.55     91.89     53.44           85.59     68.98     68.57     25.92      6.86     53.07     54.93     63.43     82.68     52.81     99.10     95.45     13.53     99.15     17.12     13.59     65.87     25.10     59.12     19.73     35.22     74.64     89.73     21.18     90.81     39.69     24.19     45.85     41.63     58.62     87.21     13.53     29.36     75.64     69.51     60.27     49.79 
