constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   557    52475.67   2376.83     91.10     49.35           88.03     70.10     70.05     17.52      0.13     39.45     55.87     57.12     88.78     32.11     99.31     96.73     17.24     99.60     17.77     12.94     65.54     11.24     65.75     11.38     32.24     26.38     84.47     25.70     87.40     39.70     16.86     42.53     40.48     59.72     82.76     21.40     27.93     77.96     71.18     36.33     36.28 
   558    52475.46   2377.04     91.09     49.38           88.07     70.09     70.00     17.48      0.03     39.49     55.87     57.11     88.75     32.10     99.31     96.72     18.60     99.60     17.96     12.93     65.61     11.36     65.54     11.46     32.13     26.39     84.50     25.78     87.40     39.77     16.59     42.66     40.40     59.69     82.76     21.34     27.88     77.95     71.18     36.31     36.27 
   559    52475.15   2377.35     91.09     49.37           88.05     70.13     69.95     17.46      0.04     39.44     55.79     57.11     88.72     32.13     99.30     96.68     17.53     99.60     18.07     13.06     65.64     11.45     65.84     11.45     32.47     26.39     84.51     25.87     87.40     39.73     16.34     42.53     40.53     59.65     82.76     21.41     27.94     77.92     71.18     36.30     36.27 
   560    52475.04   2377.46     91.09     49.37           87.98     70.14     69.99     17.33      0.23     39.49     55.75     57.13     88.70     32.10     99.30     96.69     17.82     99.60     18.00     13.12     65.56     11.32     65.54     11.17     32.54     26.38     84.52     25.88     87.40     39.81     16.52     42.62     40.57     59.61     82.76     21.30     28.01     77.93     71.18     36.33     36.26 
   561    52474.72   2377.78     91.09     49.33           87.96     70.16     70.09     17.31      0.29     39.53     55.84     57.15     88.67     32.13     99.29     96.68     17.18     99.60     18.04     13.08     65.62     11.02     65.17     11.09     32.51     26.39     84.51     25.84     87.40     39.60     16.70     42.55     40.43     59.59     82.76     21.35     27.95     77.91     71.17     36.35     36.28 
   562    52474.48   2378.02     91.09     49.33           87.97     70.13     70.02     17.35      0.41     39.48     55.81     57.14     88.65     32.07     99.29     96.68     17.01     99.60     18.01     13.10     65.50     11.25     65.13     11.27     32.60     26.38     84.52     25.78     87.40     39.58     16.82     42.51     40.38     59.61     82.75     21.28     27.90     77.91     71.18     36.34     36.29 
   563    52474.62   2377.88     91.09     49.36           88.02     70.09     69.96     17.45      0.46     39.46     55.76     57.16     88.67     32.09     99.29     96.68     17.73     99.60     18.19     13.23     65.58     11.05     65.23     11.30     32.73     26.38     84.56     25.79     87.40     39.55     16.83     42.55     40.37     59.66     82.76     21.17     27.88     77.92     71.16     36.35     36.31 
   564    52474.53   2377.97     91.09     49.36           87.99     70.06     70.00     17.42      0.32     39.48     55.79     57.18     88.65     32.09     99.30     96.68     17.80     99.60     18.09     13.10     65.56     11.21     65.20     11.45     32.70     26.39     84.54     25.65     87.40     39.59     16.71     42.76     40.47     59.66     82.76     21.22     28.01     77.90     71.16     36.35     36.28 
   565    52474.20   2378.30     91.09     49.35           87.99     70.01     70.06     17.45      0.28     39.53     55.82     57.16     88.59     32.09     99.28     96.67     17.42     99.60     18.23     13.11     65.53     11.01     65.05     11.13     32.96     26.38     84.55     25.64     87.40     39.66     16.61     42.91     40.49     59.62     82.76     21.27     28.15     77.88     71.14     36.37     36.30 
   566    52473.99   2378.51     91.09     49.35           88.01     70.04     70.08     17.45      0.16     39.62     55.79     57.17     88.57     32.08     99.28     96.66     17.07     99.60     18.23     13.26     65.60     10.85     65.21     11.11     33.19     26.37     84.54     25.72     87.40     39.70     16.61     42.89     40.39     59.58     82.76     21.33     28.06     77.87     71.12     36.35     36.31 
   567    52474.31   2378.19     91.09     49.37           88.06     70.02     70.13     17.29      0.26     39.57     55.84     57.21     88.57     32.10     99.29     96.66     17.35     99.60     18.24     13.42     65.65     10.72     65.31     11.23     33.21     26.38     84.56     25.63     87.40     39.72     16.67     43.02     40.45     59.65     82.76     21.24     27.94     77.86     71.13     36.36     36.30 
   568    52474.89   2377.61     91.09     49.39           88.10     69.98     70.08     17.29      0.23     39.47     55.88     57.22     88.54     32.10     99.29     96.67     17.82     99.60     18.27     13.36     65.67     10.60     65.02     11.13     33.30     26.37     84.58     25.70     87.40     39.76     16.89     43.26     40.49     59.66     82.77     21.26     28.01     77.85     71.16     36.37     36.30 
   569    52474.75   2377.75     91.09     49.37           88.13     69.97     69.96     17.20      0.04     39.41     55.93     57.28     88.56     32.09     99.29     96.69     17.89     99.60     18.03     13.44     65.68     10.44     64.94     10.95     33.23     26.37     84.59     25.64     87.40     39.75     16.88     43.29     40.44     59.76     82.77     21.30     27.94     77.83     71.19     36.33     36.28 
   570    52474.70   2377.80     91.09     49.38           88.17     69.88     70.01     17.18      0.22     39.44     55.96     57.28     88.53     32.08     99.29     96.69     18.00     99.60     18.14     13.64     65.69     10.67     64.75     10.96     33.08     26.38     84.60     25.55     87.40     39.79     16.75     43.37     40.55     59.79     82.77     21.35     27.75     77.82     71.18     36.34     36.27 
   571    52474.56   2377.94     91.09     49.38           88.10     69.89     70.08     17.35      0.21     39.51     55.98     57.28     88.55     32.10     99.28     96.69     18.18     99.60     18.32     13.67     65.65     10.44     65.10     10.83     33.10     26.38     84.59     25.44     87.40     39.84     16.73     43.07     40.68     59.80     82.77     21.25     27.76     77.81     71.16     36.34     36.30 
   572    52474.50   2378.00     91.09     49.39           88.16     69.98     70.07     17.38      0.07     39.62     55.94     57.25     88.57     32.11     99.29     96.72     18.04     99.60     18.46     13.75     65.67     10.45     64.98     10.79     33.22     26.39     84.57     25.32     87.40     39.86     16.88     42.88     40.64     59.86     82.77     21.31     27.89     77.84     71.13     36.33     36.27 
   573    52474.67   2377.83     91.10     49.43           88.14     70.04     70.05     17.40      0.15     39.68     55.95     57.24     88.59     32.11     99.29     96.72     18.60     99.60     18.53     13.79     65.78     10.47     65.14     10.65     33.11     26.39     84.57     25.35     87.40     39.88     17.07     42.98     40.72     59.92     82.77     21.37     27.80     77.82     71.12     36.34     36.26 
   574    52474.30   2378.20     91.10     49.44           88.17     70.07     70.13     17.38     -0.09     39.60     55.95     57.25     88.59     32.06     99.29     96.71     19.13     99.60     18.50     13.77     65.79     10.45     65.14     10.67     33.07     26.39     84.57     25.34     87.40     39.91     17.19     43.01     40.74     59.91     82.77     21.40     27.75     77.80     71.10     36.35     36.24 
   575    52474.29   2378.21     91.09     49.43           88.14     70.06     70.03     17.39     -0.08     39.63     55.97     57.22     88.58     32.04     99.28     96.73     19.34     99.60     18.26     13.81     65.71     10.50     65.01     10.87     32.91     26.39     84.55     25.44     87.40     39.92     17.30     42.96     40.71     59.96     82.77     21.35     27.64     77.81     71.12     36.33     36.25 
   576    52474.71   2377.79     91.09     49.41           88.15     70.10     69.95     17.24     -0.05     39.65     55.98     57.22     88.56     32.03     99.29     96.74     18.68     99.60     18.12     13.89     65.81     10.52     65.00     10.81     33.04     26.38     84.55     25.37     87.40     39.95     17.13     42.89     40.71     60.04     82.77     21.45     27.63     77.83     71.12     36.36     36.26 
   577    52475.04   2377.46     91.10     49.41           88.08     70.12     70.04     17.28     -0.21     39.65     55.95     57.23     88.58     32.04     99.29     96.75     18.54     99.60     18.20     13.99     65.89     10.50     64.88     10.79     33.21     26.38     84.57     25.42     87.40     39.92     16.95     42.91     40.76     60.02     82.77     21.36     27.79     77.83     71.13     36.36     36.28 
   578    52475.49   2377.01     91.10     49.41           88.08     70.14     70.04     17.25     -0.21     39.66     56.00     57.25     88.60     32.04     99.29     96.76     17.92     99.60     18.20     14.16     65.89     10.45     65.16     10.94     33.19     26.37     84.58     25.42     87.40     39.95     16.96     42.81     40.65     60.04     82.77     21.40     27.78     77.85     71.13     36.38     36.26 
   579    52475.37   2377.13     91.10     49.42           87.99     70.18     70.13     17.31     -0.24     39.62     56.00     57.26     88.64     32.03     99.29     96.76     17.72     99.60     18.24     14.01     65.92     10.57     65.31     10.75     33.26     26.37     84.56     25.34     87.40     39.90     17.25     42.92     40.73     60.00     82.77     21.47     27.71     77.84     71.12     36.40     36.23 
   580    52475.63   2376.87     91.10     49.45           88.03     70.19     70.19     17.39     -0.22     39.60     56.06     57.23     88.67     32.05     99.29     96.77     18.38     99.60     18.31     14.14     65.99     10.55     65.44     10.96     33.16     26.37     84.55     25.35     87.40     39.90     17.30     42.88     40.79     59.96     82.77     21.51     27.69     77.85     71.10     36.38     36.25 
   581    52476.24   2376.26     91.11     49.48           88.05     70.18     70.15     17.41     -0.22     39.61     56.11     57.21     88.68     32.07     99.30     96.76     18.42     99.60     18.45     14.31     66.05     10.91     65.34     11.08     33.31     26.38     84.58     25.27     87.40     39.91     17.20     42.94     40.86     59.93     82.77     21.57     27.64     77.84     71.12     36.37     36.29 
   582    52476.10   2376.40     91.11     49.48           88.10     70.15     70.23     17.39     -0.25     39.63     56.07     57.24     88.67     32.07     99.29     96.77     18.66     99.60     18.35     14.20     66.11     10.96     65.43     11.14     33.15     26.39     84.58     25.21     87.40     39.90     17.21     42.77     40.86     59.91     82.77     21.59     27.77     77.83     71.11     36.35     36.31 
   583    52476.13   2376.37     91.11     49.50           88.11     70.05     70.27     17.37     -0.12     39.65     56.08     57.24     88.68     32.05     99.30     96.78     18.77     99.60     18.42     14.24     65.99     11.18     65.72     11.21     33.27     26.38     84.59     25.23     87.40     39.86     17.24     42.57     40.94     59.97     82.76     21.63     27.60     77.84     71.08     36.36     36.31 
   584    52476.02   2376.48     91.11     49.49           88.16     70.02     70.31     17.39     -0.16     39.75     56.09     57.25     88.71     32.07     99.29     96.78     19.04     99.60     18.49     14.22     65.96     11.13     65.60     11.14     33.23     26.39     84.60     25.26     87.40     39.87     16.98     42.53     40.80     59.93     82.76     21.55     27.38     77.85     71.07     36.38     36.30 
   585    52475.84   2376.66     91.11     49.48           88.22     69.99     70.25     17.39     -0.12     39.77     56.07     57.23     88.75     32.09     99.29     96.78     18.91     99.60     18.32     14.10     65.97     11.08     65.34     11.21     33.29     26.38     84.59     25.29     87.40     39.84     17.07     42.60     40.79     59.94     82.76     21.54     27.28     77.84     71.07     36.37     36.31 
   586    52475.69   2376.81     91.11     49.47           88.22     70.00     70.25     17.37     -0.14     39.84     56.07     57.23     88.80     32.05     99.29     96.79     18.84     99.60     18.36     13.99     65.99     11.02     65.21     11.02     33.39     26.38     84.59     25.29     87.40     39.85     17.09     42.67     40.83     59.97     82.76     21.60     27.22     77.83     71.06     36.38     36.27 
   587    52476.23   2376.27     91.11     49.50           88.27     70.01     70.33     17.32     -0.24     39.88     56.10     57.25     88.83     32.07     99.30     96.80     18.67     99.60     18.40     14.03     66.03     11.14     65.43     11.12     33.67     26.38     84.60     25.24     87.40     39.86     17.28     42.71     40.84     59.93     82.76     21.62     27.17     77.80     71.08     36.41     36.26 
   588    52476.10   2376.40     91.11     49.48           88.29     70.06     70.39     17.35     -0.28     39.89     56.12     57.25     88.85     32.05     99.29     96.82     18.91     99.60     18.50     14.22     66.04     11.02     65.24     11.00     33.43     26.39     84.61     25.13     87.40     39.71     17.17     42.54     40.81     59.90     82.75     21.68     27.21     77.82     71.07     36.40     36.27 
   589    52476.45   2376.05     91.11     49.52           88.34     70.12     70.45     17.33     -0.28     39.89     56.20     57.25     88.89     32.06     99.29     96.83     19.59     99.60     18.54     14.39     66.02     11.07     65.28     11.09     33.28     26.39     84.60     25.25     87.40     39.75     17.32     42.42     40.77     59.96     82.75     21.60     27.14     77.81     71.08     36.42     36.26 
   590    52476.62   2375.88     91.11     49.51           88.38     70.11     70.44     17.36     -0.30     39.85     56.26     57.25     88.86     32.07     99.30     96.82     19.90     99.60     18.51     14.35     65.96     11.08     65.21     11.06     33.07     26.39     84.61     25.19     87.40     39.75     17.29     42.54     40.78     59.96     82.75     21.65     26.94     77.80     71.10     36.40     36.27 
   591    52477.11   2375.39     91.11     49.54           88.41     70.15     70.51     17.33     -0.21     39.77     56.23     57.25     88.82     32.10     99.29     96.81     20.03     99.60     18.61     14.20     66.02     11.13     65.45     11.14     33.05     26.39     84.63     25.29     87.40     39.79     17.51     42.69     40.70     59.87     82.75     21.66     27.05     77.82     71.12     36.40     36.27 
   592    52476.66   2375.84     91.11     49.51           88.35     70.22     70.45     17.27     -0.29     39.79     56.20     57.23     88.85     32.09     99.30     96.83     19.93     99.60     18.45     14.03     65.99     11.05     65.20     11.16     33.01     26.40     84.63     25.20     87.40     39.80     17.59     42.42     40.71     59.79     82.74     21.70     27.05     77.81     71.12     36.39     36.28 
   593    52476.63   2375.87     91.11     49.49           88.41     70.30     70.50     17.27     -0.13     39.74     56.23     57.23     88.84     32.07     99.30     96.85     19.80     99.60     18.45     13.95     65.85     11.10     64.97     10.98     33.02     26.39     84.63     25.26     87.40     39.77     17.50     42.45     40.70     59.79     82.74     21.74     26.74     77.82     71.11     36.39     36.29 
   594    52476.18   2376.32     91.11     49.49           88.46     70.25     70.47     17.27     -0.08     39.80     56.25     57.23     88.85     32.07     99.30     96.84     19.39     99.60     18.65     13.96     65.70     11.25     65.07     11.12     33.06     26.39     84.62     25.20     87.40     39.75     17.39     42.58     40.66     59.76     82.74     21.66     26.85     77.81     71.11     36.38     36.28 
   595    52475.85   2376.65     91.11     49.48           88.49     70.28     70.41     17.23     -0.17     39.85     56.27     57.26     88.80     32.04     99.30     96.80     20.17     99.60     18.69     13.88     65.69     11.26     64.99     11.28     32.76     26.39     84.61     25.17     87.40     39.78     17.28     42.32     40.63     59.75     82.74     21.72     26.69     77.79     71.10     36.37     36.28 
   596    52475.87   2376.63     91.10     49.47           88.54     70.25     70.47     17.21     -0.09     39.88     56.29     57.26     88.80     32.03     99.30     96.80     19.97     99.60     18.72     13.83     65.67     11.17     65.38     11.23     32.35     26.38     84.60     25.06     87.40     39.70     17.28     42.31     40.66     59.78     82.74     21.68     26.67     77.78     71.12     36.39     36.30 
   597    52476.04   2376.46     91.11     49.46           88.58     70.23     70.42     17.17     -0.17     39.90     56.28     57.29     88.84     32.06     99.30     96.78     19.23     99.60     18.69     13.97     65.38     11.32     65.22     11.63     32.49     26.38     84.59     25.13     87.40     39.72     17.11     42.14     40.69     59.80     82.74     21.59     26.72     77.80     71.11     36.39     36.30 
   598    52476.20   2376.30     91.11     49.46           88.58     70.26     70.37     17.20     -0.21     39.95     56.27     57.28     88.80     32.07     99.30     96.80     19.33     99.60     18.53     14.07     65.42     11.44     65.15     11.48     32.32     26.39     84.59     25.17     87.40     39.70     17.15     42.31     40.70     59.84     82.74     21.60     26.69     77.79     71.13     36.39     36.30 
   599    52476.24   2376.26     91.11     49.46           88.54     70.25     70.42     17.12     -0.23     39.98     56.26     57.29     88.77     32.06     99.29     96.80     19.43     99.60     18.66     13.95     65.49     11.52     65.43     11.60     32.11     26.38     84.62     25.18     87.40     39.57     17.24     42.14     40.75     59.89     82.74     21.55     26.67     77.80     71.13     36.38     36.32 
   600    52475.90   2376.60     91.11     49.47           88.33     70.28     70.48     17.21     -0.15     39.93     56.30     57.29     88.75     32.05     99.29     96.80     19.47     99.60     18.53     13.89     65.53     11.63     65.43     11.59     32.25     26.38     84.60     25.17     87.40     39.58     17.24     42.28     40.72     59.87     82.74     21.60     26.73     77.78     71.12     36.38     36.31 
   601    52475.94   2376.56     91.11     49.46           88.33     70.26     70.50     17.17     -0.22     39.85     56.25     57.26     88.77     32.07     99.29     96.81     19.50     99.60     18.74     13.99     65.39     11.61     65.34     11.66     32.01     26.40     84.60     25.20     87.40     39.57     17.13     42.25     40.78     59.81     82.74     21.66     26.60     77.76     71.14     36.39     36.34 
   602    52476.21   2376.29     91.11     49.47           88.33     70.24     70.55     17.06     -0.30     39.97     56.21     57.29     88.74     32.10     99.30     96.80     19.44     99.60     18.70     13.91     65.25     11.83     65.50     11.72     32.11     26.39     84.60     25.25     87.40     39.58     17.41     42.14     40.80     59.84     82.74     21.69     26.61     77.76     71.16     36.36     36.33 
   603    52476.65   2375.85     91.11     49.47           88.28     70.24     70.56     17.20     -0.41     40.00     56.24     57.30     88.73     32.15     99.31     96.79     19.17     99.60     18.64     13.99     65.24     11.67     65.60     11.90     32.40     26.40     84.60     25.21     87.40     39.54     17.43     41.93     40.88     59.78     82.74     21.64     26.55     77.74     71.19     36.36     36.36 
   604    52475.89   2376.61     91.10     49.45           88.30     70.14     70.55     17.20     -0.34     40.02     56.25     57.29     88.67     32.13     99.31     96.81     19.04     99.60     18.44     13.93     65.27     11.72     65.63     11.89     32.30     26.40     84.58     25.26     87.40     39.54     17.48     41.79     40.88     59.72     82.74     21.71     26.55     77.73     71.17     36.33     36.35 
   605    52475.59   2376.91     91.11     49.47           88.34     70.15     70.62     17.13     -0.31     39.96     56.29     57.30     88.69     32.13     99.31     96.79     19.24     99.60     18.41     13.94     65.20     11.83     65.72     12.13     32.31     26.39     84.57     25.29     87.40     39.53     17.47     41.84     40.89     59.75     82.74     21.63     26.62     77.72     71.15     36.33     36.35 
   606    52475.50   2377.00     91.11     49.48           88.30     70.23     70.65     17.23     -0.28     39.90     56.31     57.30     88.73     32.12     99.31     96.77     19.04     99.60     18.32     14.28     65.15     11.75     65.68     12.18     32.21     26.39     84.57     25.37     87.40     39.56     17.58     41.82     40.96     59.82     82.74     21.57     26.65     77.70     71.15     36.32     36.34 
   607    52475.14   2377.36     91.11     49.48           88.30     70.23     70.61     17.18     -0.42     39.98     56.33     57.32     88.72     32.15     99.31     96.77     18.52     99.60     18.42     14.29     65.19     11.99     65.65     12.12     32.23     26.41     84.57     25.45     87.40     39.57     17.65     41.94     41.00     59.82     82.74     21.51     26.74     77.67     71.13     36.30     36.33 
   608    52474.43   2378.07     91.11     49.46           88.31     70.19     70.58     17.06     -0.47     40.04     56.28     57.32     88.74     32.22     99.31     96.76     18.36     99.60     18.49     14.36     65.22     11.84     65.50     12.21     32.18     26.42     84.54     25.35     87.40     39.43     17.86     41.68     41.00     59.80     82.73     21.46     26.72     77.65     71.12     36.32     36.32 
   609    52475.10   2377.40     91.11     49.45           88.30     70.15     70.53     17.01     -0.50     40.11     56.31     57.35     88.74     32.21     99.30     96.77     18.06     99.60     18.56     14.40     65.29     11.82     65.35     12.21     32.20     26.42     84.55     25.46     87.40     39.41     17.80     41.48     40.90     59.88     82.73     21.52     26.70     77.66     71.14     36.36     36.33 
   610    52475.85   2376.65     91.11     49.48           88.30     70.15     70.58     17.11     -0.50     40.00     56.35     57.36     88.77     32.23     99.31     96.77     18.75     99.60     18.36     14.43     65.34     11.90     65.45     12.15     32.17     26.43     84.56     25.53     87.40     39.45     17.97     41.38     40.92     59.86     82.73     21.60     26.75     77.69     71.12     36.37     36.35 
   611    52476.09   2376.41     91.11     49.48           88.29     70.13     70.56     17.00     -0.57     39.93     56.29     57.36     88.73     32.24     99.31     96.79     18.66     99.60     18.43     14.30     65.41     11.91     65.25     12.23     32.19     26.42     84.55     25.59     87.40     39.47     18.03     41.47     40.90     59.92     82.73     21.61     26.91     77.68     71.15     36.39     36.39 
   612    52475.82   2376.68     91.11     49.48           88.28     70.18     70.58     16.96     -0.34     39.94     56.29     57.37     88.75     32.25     99.32     96.78     18.73     99.60     18.37     14.27     65.40     12.09     65.13     12.28     31.92     26.42     84.54     25.64     87.40     39.48     17.96     41.39     40.95     59.93     82.73     21.51     26.91     77.66     71.14     36.38     36.40 
   613    52475.90   2376.60     91.11     49.50           88.24     70.19     70.58     17.00     -0.19     39.90     56.31     57.36     88.78     32.28     99.32     96.80     18.99     99.60     18.37     14.28     65.40     12.07     65.15     12.26     31.99     26.42     84.54     25.59     87.40     39.50     18.11     41.51     41.01     59.95     82.73     21.56     26.91     77.65     71.13     36.36     36.39 
   614    52475.82   2376.68     91.11     49.49           88.23     70.23     70.51     16.84     -0.31     39.84     56.24     57.34     88.80     32.28     99.31     96.80     18.73     99.60     18.40     14.44     65.42     12.08     65.12     12.42     32.00     26.42     84.53     25.47     87.40     39.54     18.12     41.60     41.04     59.93     82.74     21.52     27.00     77.65     71.14     36.37     36.40 
   615    52476.54   2375.96     91.12     49.52           88.28     70.20     70.49     16.76     -0.23     39.95     56.24     57.34     88.82     32.30     99.32     96.82     19.41     99.60     18.24     14.45     65.48     12.10     65.10     12.49     32.19     26.43     84.55     25.45     87.40     39.60     18.04     41.62     40.99     59.97     82.74     21.58     26.93     77.67     71.14     36.34     36.41 
   616    52476.67   2375.83     91.12     49.52           88.29     70.23     70.43     16.83     -0.14     40.01     56.24     57.38     88.80     32.29     99.31     96.81     19.25     99.60     18.34     14.61     65.53     12.01     65.22     12.58     31.96     26.43     84.54     25.42     87.40     39.63     17.72     41.65     41.01     59.87     82.74     21.64     26.95     77.67     71.16     36.33     36.38 
   617    52476.80   2375.70     91.12     49.54           88.27     70.24     70.40     16.82     -0.08     40.07     56.24     57.39     88.82     32.27     99.31     96.81     19.42     99.60     18.31     14.62     65.53     12.32     65.45     12.56     32.18     26.44     84.55     25.32     87.40     39.64     17.94     41.71     41.02     59.87     82.74     21.59     26.80     77.67     71.15     36.34     36.40 
   618    52476.74   2375.76     91.12     49.55           88.34     70.23     70.40     16.77     -0.15     40.01     56.28     57.39     88.82     32.26     99.31     96.80     19.68     99.60     18.22     14.74     65.53     12.33     65.31     12.70     32.26     26.44     84.55     25.17     87.40     39.66     17.89     41.71     40.99     59.82     82.74     21.59     26.82     77.69     71.14     36.33     36.40 
   619    52476.85   2375.65     91.12     49.57           88.29     70.16     70.40     16.73     -0.22     39.93     56.27     57.41     88.81     32.22     99.31     96.81     20.16     99.60     18.32     14.64     65.55     12.37     65.53     12.73     32.23     26.45     84.56     25.11     87.40     39.69     18.02     41.75     40.93     59.83     82.74     21.65     27.03     77.68     71.15     36.36     36.40 
   620    52476.80   2375.70     91.12     49.60           88.29     70.17     70.30     16.69     -0.22     39.86     56.33     57.43     88.81     32.19     99.31     96.81     20.81     99.60     18.39     14.73     65.50     12.48     65.46     12.98     32.23     26.45     84.55     25.20     87.40     39.74     18.23     41.67     40.98     59.84     82.74     21.62     27.09     77.66     71.14     36.37     36.40 
   621    52476.63   2375.87     91.12     49.59           88.31     70.18     70.23     16.55     -0.30     39.83     56.38     57.45     88.79     32.23     99.30     96.82     20.81     99.60     18.36     14.89     65.56     12.53     65.21     12.88     32.08     26.44     84.53     25.19     87.40     39.77     18.52     41.75     41.00     59.83     82.74     21.54     27.08     77.66     71.16     36.37     36.38 
   622    52476.87   2375.63     91.12     49.62           88.32     70.12     70.29     16.52     -0.15     39.87     56.36     57.38     88.80     32.20     99.30     96.81     20.96     99.60     18.26     14.88     65.59     12.48     65.45     12.86     32.10     26.45     84.53     25.22     87.40     39.76     18.68     41.88     41.06     59.82     82.74     21.55     27.17     77.69     71.14     36.36     36.38 
   623    52477.52   2374.98     91.12     49.64           88.39     70.17     70.36     16.43     -0.03     39.92     56.39     57.38     88.82     32.23     99.30     96.81     21.54     99.60     18.11     14.84     65.52     12.49     65.69     12.82     31.99     26.45     84.53     25.29     87.40     39.78     18.54     41.74     41.14     59.82     82.74     21.58     27.12     77.71     71.16     36.38     36.37 
   624    52477.79   2374.71     91.12     49.65           88.45     70.16     70.36     16.40     -0.01     39.83     56.38     57.39     88.84     32.26     99.30     96.82     21.89     99.60     17.98     14.85     65.48     12.31     65.92     12.96     31.97     26.45     84.51     25.25     87.40     39.83     18.59     41.81     41.18     59.76     82.74     21.51     27.28     77.70     71.18     36.37     36.39 
   625    52477.86   2374.64     91.13     49.66           88.50     70.07     70.41     16.49      0.01     39.91     56.36     57.39     88.86     32.24     99.29     96.84     22.02     99.60     17.95     14.97     65.51     12.29     65.96     13.13     31.98     26.45     84.50     25.18     87.40     39.84     18.48     41.75     41.17     59.78     82.74     21.54     27.26     77.68     71.20     36.37     36.37 
   626    52477.79   2374.71     91.12     49.64           88.38     70.06     70.36     16.52     -0.03     39.99     56.30     57.36     88.85     32.20     99.30     96.85     21.31     99.60     18.02     14.97     65.45     12.27     65.93     13.23     31.64     26.44     84.53     25.11     87.40     39.91     18.59     41.89     41.20     59.80     82.74     21.57     27.18     77.67     71.22     36.36     36.38 
   627    52477.67   2374.83     91.12     49.63           88.38     70.10     70.37     16.58      0.05     39.87     56.33     57.36     88.86     32.19     99.30     96.85     21.21     99.60     18.09     14.96     65.49     12.34     65.95     13.11     31.83     26.45     84.51     25.06     87.40     39.92     18.40     41.83     41.21     59.76     82.74     21.48     27.28     77.65     71.24     36.37     36.38 
   628    52477.73   2374.77     91.12     49.66           88.40     70.10     70.41     16.54     -0.06     39.91     56.37     57.34     88.88     32.22     99.30     96.87     21.53     99.60     18.12     14.95     65.56     12.39     66.25     13.21     31.69     26.45     84.52     24.92     87.40     39.94     18.36     41.86     41.31     59.83     82.75     21.52     27.26     77.64     71.22     36.37     36.36 
   629    52477.71   2374.79     91.13     49.69           88.38     70.06     70.47     16.49     -0.09     39.93     56.39     57.35     88.86     32.21     99.30     96.85     22.32     99.60     18.22     15.02     65.46     12.40     66.44     13.31     31.65     26.45     84.55     25.00     87.40     39.97     18.54     41.95     41.31     59.73     82.74     21.44     27.18     77.63     71.20     36.35     36.41 
   630    52478.29   2374.21     91.12     49.68           88.43     70.03     70.46     16.44     -0.12     39.94     56.40     57.35     88.83     32.20     99.29     96.85     22.06     99.60     18.22     15.01     65.45     12.29     66.68     13.25     31.39     26.44     84.58     24.99     87.40     39.95     18.51     41.99     41.36     59.72     82.74     21.50     27.18     77.66     71.22     36.34     36.42 
   631    52478.26   2374.24     91.12     49.68           88.41     70.03     70.48     16.39     -0.15     39.93     56.39     57.36     88.82     32.21     99.29     96.87     22.57     99.60     18.26     15.01     65.57     12.14     66.61     13.13     31.35     26.43     84.59     24.89     87.40     39.95     18.36     42.00     41.45     59.75     82.75     21.55     27.30     77.64     71.22     36.34     36.43 
   632    52478.27   2374.23     91.12     49.67           88.38     70.05     70.50     16.21     -0.08     39.94     56.40     57.36     88.80     32.19     99.30     96.87     22.72     99.60     18.10     15.00     65.41     11.87     66.38     13.10     31.52     26.43     84.58     24.90     87.40     39.96     18.47     42.05     41.43     59.77     82.75     21.48     27.37     77.63     71.24     36.35     36.45 
   633    52478.29   2374.21     91.12     49.67           88.40     70.06     70.43     16.28     -0.04     39.93     56.41     57.35     88.85     32.20     99.30     96.87     22.40     99.60     18.26     15.11     65.38     11.69     66.54     13.26     31.31     26.43     84.58     24.94     87.40     39.98     18.59     41.98     41.39     59.76     82.75     21.52     27.26     77.63     71.23     36.37     36.42 
   634    52478.53   2373.97     91.12     49.66           88.44     70.12     70.43     16.24      0.02     39.99     56.46     57.35     88.85     32.19     99.29     96.87     22.46     99.60     18.08     15.10     65.37     11.74     66.38     13.19     31.12     26.43     84.59     24.95     87.40     40.02     18.50     41.89     41.29     59.74     82.75     21.57     27.40     77.64     71.25     36.38     36.40 
