constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   432    52523.40   2329.10     91.08     51.55           84.14     76.05     71.13     29.54      8.56     17.37     38.35     54.16     83.60     53.35     99.23     95.42      7.73     99.15     34.49     24.29     67.61     28.15     66.89     21.27     53.76     74.78     92.62     32.84     49.59     37.76     15.26     34.14     36.55     43.36     87.58     11.38     26.11     77.62     71.93     54.80     46.64 
   433    52523.48   2329.02     91.08     51.57           84.20     76.02     71.24     29.36      8.43     17.47     38.32     54.20     83.64     53.33     99.23     95.42      7.99     99.15     34.64     24.56     67.74     28.18     66.73     21.24     54.00     74.77     92.63     32.79     49.59     37.72     15.36     34.19     36.52     43.37     87.56     11.29     26.11     77.67     71.90     54.80     46.62 
   434    52524.36   2328.14     91.08     51.59           84.26     76.06     71.18     29.24      8.19     17.58     38.27     54.22     83.67     53.27     99.24     95.39      8.29     99.15     34.70     24.79     67.78     28.11     67.01     21.41     54.23     74.77     92.62     32.90     49.59     37.63     15.35     34.33     36.36     43.27     87.56     11.42     25.77     77.69     71.91     54.83     46.68 
   435    52525.01   2327.49     91.08     51.60           84.29     75.99     71.26     29.35      8.03     17.50     38.33     54.23     83.69     53.31     99.24     95.34      8.51     99.15     34.90     24.90     67.84     28.23     66.68     21.61     54.28     74.77     92.60     32.96     49.59     37.69     15.04     34.25     36.40     43.30     87.56     11.39     25.83     77.71     71.92     54.86     46.69 
   436    52525.19   2327.31     91.09     51.64           84.40     76.00     71.33     29.24      8.27     17.50     38.39     54.22     83.72     53.31     99.24     95.37      8.76     99.15     35.09     24.92     67.86     28.39     67.03     21.74     53.91     74.76     92.58     33.10     49.59     37.63     15.09     34.30     36.46     43.22     87.56     11.46     26.13     77.73     71.91     54.83     46.65 
   437    52524.94   2327.56     91.09     51.61           84.35     75.96     71.40     29.03      8.31     17.41     38.43     54.23     83.68     53.17     99.23     95.35      7.28     99.15     35.19     24.67     67.78     28.79     67.61     21.37     54.00     74.77     92.59     33.29     49.59     37.62     14.98     34.41     36.52     43.20     87.55     11.42     26.03     77.73     71.94     54.82     46.67 
   438    52524.41   2328.09     91.08     51.59           84.37     75.89     71.41     28.93      8.36     17.38     38.50     54.19     83.68     53.19     99.23     95.35      6.71     99.15     35.02     24.66     67.67     28.54     67.60     21.49     54.16     74.77     92.58     33.48     49.59     37.56     15.47     34.54     36.34     43.24     87.55     11.45     25.85     77.72     71.92     54.81     46.63 
   439    52524.47   2328.03     91.08     51.59           84.32     75.99     71.38     28.99      8.24     17.47     38.46     54.22     83.67     53.21     99.24     95.37      7.47     99.15     34.72     24.62     67.46     28.52     67.43     21.35     54.15     74.79     92.54     33.55     49.59     37.61     15.52     34.65     36.21     43.24     87.56     11.36     25.80     77.74     71.91     54.86     46.64 
   440    52525.15   2327.35     91.09     51.61           84.38     75.89     71.51     28.98      8.35     17.39     38.48     54.27     83.63     53.18     99.24     95.36      7.27     99.15     34.77     24.64     67.55     28.64     67.35     21.48     54.44     74.79     92.54     33.52     49.59     37.61     15.56     34.65     36.30     43.32     87.55     11.31     25.73     77.75     71.92     54.92     46.64 
   441    52524.53   2327.97     91.08     51.62           84.39     75.90     71.36     29.05      8.62     17.36     38.46     54.22     83.66     53.12     99.24     95.36      7.39     99.15     34.88     24.60     67.56     28.44     67.29     21.42     54.96     74.79     92.58     33.55     49.59     37.62     15.52     34.59     36.43     43.39     87.55     11.18     25.54     77.73     71.91     54.91     46.61 
   442    52525.55   2326.95     91.09     51.66           84.41     75.96     71.40     29.13      8.51     17.38     38.48     54.21     83.74     53.16     99.25     95.37      7.78     99.15     34.89     24.49     67.57     28.55     67.46     21.36     55.17     74.78     92.60     33.59     49.59     37.60     15.50     34.78     36.49     43.38     87.56     11.14     25.66     77.77     71.89     54.89     46.67 
   443    52525.09   2327.41     91.09     51.65           84.36     75.93     71.40     29.11      8.50     17.38     38.46     54.17     83.72     53.22     99.25     95.36      7.27     99.15     34.81     24.67     67.60     28.85     67.48     21.37     54.96     74.78     92.59     33.65     49.59     37.67     15.56     34.93     36.30     43.39     87.56     11.08     25.85     77.75     71.90     54.91     46.62 
   444    52525.41   2327.09     91.09     51.63           83.98     76.00     71.36     29.08      8.51     17.32     38.52     54.17     83.70     53.28     99.25     95.38      7.03     99.15     34.46     24.80     67.62     28.69     67.53     21.21     54.90     74.78     92.60     33.67     49.59     37.72     15.58     35.02     36.30     43.43     87.57     11.00     25.96     77.79     71.90     54.91     46.64 
   445    52525.40   2327.10     91.09     51.61           83.94     75.99     71.48     28.93      8.69     17.33     38.57     54.20     83.72     53.25     99.24     95.34      6.88     99.15     34.34     24.82     67.64     28.54     67.36     21.26     54.88     74.78     92.61     33.46     49.59     37.78     15.51     34.92     36.26     43.33     87.57     11.12     25.95     77.78     71.92     54.91     46.58 
   446    52524.94   2327.56     91.09     51.62           83.96     75.93     71.48     28.94      8.84     17.42     38.52     54.21     83.73     53.28     99.25     95.35      6.68     99.15     34.26     25.20     67.70     28.61     67.48     21.17     54.58     74.77     92.58     33.49     49.59     37.63     15.60     34.97     36.29     43.33     87.57     11.15     25.98     77.74     71.89     54.95     46.58 
   447    52526.27   2326.23     91.10     51.64           83.94     76.01     71.38     28.90      8.66     17.41     38.50     54.22     83.80     53.35     99.25     95.34      7.65     99.15     34.27     25.40     67.61     28.86     67.52     21.23     54.18     74.79     92.56     33.32     49.59     37.68     15.34     35.12     36.33     43.34     87.58     11.21     26.01     77.78     71.93     54.97     46.61 
   448    52525.68   2326.82     91.10     51.64           83.88     76.04     71.27     28.90      8.57     17.35     38.57     54.24     83.78     53.36     99.25     95.33      7.72     99.15     34.46     25.54     67.65     28.84     67.43     21.00     54.43     74.79     92.56     33.18     49.59     37.67     15.21     35.06     36.40     43.25     87.57     11.23     26.10     77.77     71.92     54.96     46.58 
   449    52525.35   2327.15     91.09     51.62           83.81     76.04     71.32     28.75      8.51     17.31     38.58     54.23     83.71     53.40     99.26     95.32      7.22     99.15     34.65     25.49     67.73     28.91     67.34     21.22     54.10     74.80     92.55     33.29     49.59     37.60     14.99     35.10     36.55     43.26     87.58     11.13     26.13     77.76     71.90     55.02     46.56 
   450    52526.25   2326.25     91.10     51.64           83.84     75.93     71.36     28.68      8.52     17.30     38.56     54.28     83.74     53.37     99.26     95.36      7.16     99.15     34.58     25.63     67.76     28.80     67.28     21.19     54.52     74.80     92.54     33.30     49.59     37.64     14.97     35.18     36.56     43.41     87.59     11.21     26.26     77.76     71.92     55.02     46.60 
   451    52526.19   2326.31     91.10     51.67           83.73     75.90     71.38     28.78      8.34     17.37     38.64     54.25     83.72     53.38     99.26     95.35      7.54     99.15     34.63     25.85     67.70     28.87     67.25     21.56     54.86     74.80     92.57     33.28     49.59     37.47     15.02     35.18     36.50     43.42     87.57     11.28     26.27     77.75     71.93     55.01     46.59 
   452    52526.42   2326.08     91.10     51.69           83.79     75.90     71.34     28.84      8.42     17.41     38.59     54.22     83.72     53.38     99.25     95.35      8.27     99.15     34.65     26.14     67.71     28.89     67.42     21.29     55.19     74.78     92.57     33.08     49.59     37.50     14.65     35.09     36.38     43.40     87.57     11.35     26.27     77.78     71.94     55.00     46.60 
   453    52527.05   2325.45     91.10     51.72           83.87     75.86     71.27     28.96      8.56     17.43     38.57     54.28     83.77     53.42     99.24     95.38      9.32     99.15     34.79     26.18     67.59     28.79     67.31     21.13     55.53     74.79     92.58     33.14     49.59     37.46     14.58     35.08     36.28     43.41     87.57     11.32     25.99     77.79     71.96     55.01     46.63 
   454    52526.61   2325.89     91.10     51.68           83.81     75.85     71.15     28.92      8.60     17.39     38.56     54.30     83.73     53.44     99.24     95.41      8.77     99.15     34.67     26.08     67.50     28.63     67.48     21.33     55.58     74.79     92.56     33.21     49.59     37.33     14.44     35.12     36.03     43.44     87.57     11.20     26.03     77.78     71.99     54.99     46.65 
   455    52527.70   2324.80     91.11     51.72           83.96     75.87     71.14     28.98      8.58     17.32     38.57     54.28     83.76     53.48     99.26     95.42      8.66     99.15     34.95     26.18     67.52     28.66     67.64     21.30     55.73     74.78     92.56     33.29     49.59     37.34     14.65     35.26     36.02     43.41     87.56     11.27     26.03     77.80     72.00     55.05     46.69 
   456    52527.35   2325.15     91.10     51.69           83.94     75.81     71.04     28.88      8.65     17.29     38.52     54.29     83.76     53.40     99.25     95.43      8.25     99.15     34.96     26.14     67.41     28.55     67.76     21.04     55.30     74.78     92.55     33.35     49.59     37.30     14.76     35.13     36.12     43.41     87.56     11.35     26.22     77.84     71.98     55.06     46.67 
   457    52527.11   2325.39     91.10     51.69           83.89     75.76     71.07     28.84      8.58     17.41     38.55     54.28     83.72     53.36     99.25     95.43      8.40     99.15     34.97     26.13     67.46     28.18     67.99     21.04     55.55     74.78     92.54     33.33     49.59     37.14     14.71     35.11     36.20     43.46     87.56     11.23     26.37     77.84     71.98     55.07     46.65 
   458    52527.41   2325.09     91.10     51.72           83.90     75.84     71.01     28.91      8.73     17.51     38.57     54.27     83.75     53.32     99.25     95.44      8.69     99.15     34.98     25.97     67.55     28.43     68.18     21.16     55.65     74.77     92.51     33.24     49.59     37.15     14.81     35.08     36.21     43.52     87.57     11.16     26.32     77.86     71.98     55.06     46.64 
   459    52528.07   2324.43     91.10     51.73           83.86     75.87     71.01     28.80      8.75     17.59     38.64     54.26     83.74     53.26     99.26     95.42      9.37     99.15     34.86     26.10     67.52     28.50     68.07     21.23     55.15     74.77     92.53     33.28     49.59     37.17     14.96     35.06     36.14     43.52     87.57     11.26     26.15     77.88     71.97     55.10     46.69 
   460    52528.13   2324.37     91.10     51.74           83.82     75.83     71.02     28.70      8.93     17.68     38.66     54.25     83.76     53.23     99.26     95.43      9.74     99.15     34.78     25.94     67.50     28.26     67.97     21.37     55.29     74.76     92.53     33.31     49.59     37.14     15.06     35.05     36.17     43.59     87.57     11.28     26.10     77.90     71.94     55.12     46.68 
   461    52528.06   2324.44     91.10     51.72           83.74     75.82     70.85     28.69      9.00     17.65     38.77     54.26     83.74     53.26     99.26     95.41      9.59     99.15     34.84     25.73     67.55     28.16     67.85     21.42     55.35     74.77     92.54     33.18     49.59     37.10     14.97     35.13     36.20     43.56     87.56     11.37     26.07     77.92     71.92     55.08     46.67 
   462    52528.31   2324.19     91.10     51.73           83.72     75.74     70.91     28.70      9.07     17.52     38.64     54.25     83.72     53.25     99.27     95.41     10.04     99.15     34.89     25.69     67.55     28.14     67.58     21.42     55.45     74.77     92.54     33.30     49.59     37.12     15.00     34.94     36.22     43.60     87.56     11.47     26.00     77.95     71.94     55.04     46.69 
   463    52528.20   2324.30     91.10     51.72           83.70     75.80     70.95     28.79      9.20     17.51     38.62     54.26     83.69     53.24     99.27     95.43      9.55     99.15     35.03     25.67     67.32     28.12     67.17     21.38     55.87     74.76     92.53     33.31     49.59     37.13     14.91     35.21     36.20     43.61     87.56     11.40     26.11     77.98     71.92     55.10     46.66 
   464    52528.96   2323.54     91.10     51.72           83.74     75.85     71.05     28.78      9.24     17.61     38.57     54.21     83.66     53.23     99.27     95.40      9.27     99.15     34.70     25.86     67.39     27.97     67.36     21.36     56.00     74.76     92.52     33.42     49.59     37.19     14.84     35.21     36.12     43.56     87.56     11.50     26.02     77.99     71.95     55.11     46.69 
   465    52529.37   2323.13     91.11     51.75           83.80     75.81     71.08     28.96      9.47     17.62     38.60     54.23     83.64     53.24     99.27     95.40      9.38     99.15     34.58     25.94     67.53     28.04     67.30     21.39     56.37     74.76     92.49     33.25     49.59     37.22     15.01     35.19     36.07     43.41     87.55     11.42     26.16     78.02     71.97     55.11     46.74 
   466    52528.51   2323.99     91.10     51.74           83.74     75.77     71.14     29.06      9.60     17.53     38.63     54.23     83.69     53.23     99.27     95.38      9.87     99.15     34.42     26.09     67.70     27.90     67.30     21.09     56.03     74.76     92.48     33.17     49.59     37.20     14.91     35.26     36.00     43.40     87.55     11.30     26.06     78.01     71.95     55.15     46.68 
   467    52528.87   2323.63     91.11     51.75           83.81     75.81     71.14     29.00      9.43     17.63     38.66     54.24     83.71     53.20     99.27     95.37      9.89     99.15     34.52     26.14     67.74     28.22     67.69     20.92     55.43     74.76     92.50     33.27     49.59     37.25     15.15     35.22     35.88     43.45     87.54     11.41     26.02     78.03     71.92     55.18     46.67 
   468    52528.65   2323.85     91.10     51.71           83.82     75.84     70.96     28.89      9.26     17.62     38.63     54.25     83.69     53.23     99.28     95.38      9.36     99.15     34.36     26.07     67.78     28.21     67.65     20.88     55.18     74.76     92.49     33.12     49.59     37.28     15.13     35.31     35.85     43.49     87.55     11.46     25.98     78.05     71.90     55.18     46.66 
   469    52528.13   2324.37     91.10     51.70           83.77     75.82     70.93     28.88      9.13     17.76     38.67     54.29     83.65     53.28     99.28     95.36      9.47     99.15     34.37     26.17     67.80     27.93     67.56     20.73     55.24     74.76     92.47     33.13     49.59     37.30     15.20     35.34     35.87     43.46     87.56     11.44     25.79     78.03     71.88     55.08     46.67 
   470    52528.57   2323.93     91.10     51.66           83.82     75.82     70.89     28.71      9.24     17.80     38.61     54.33     83.70     53.27     99.27     95.34      8.64     99.15     34.47     26.04     67.78     27.79     67.52     20.48     55.25     74.78     92.49     33.11     49.59     37.33     15.19     35.28     35.97     43.40     87.55     11.42     25.69     78.04     71.91     55.08     46.67 
   471    52529.17   2323.33     91.10     51.66           83.83     75.89     70.85     28.91      9.64     17.74     38.58     54.36     83.64     53.28     99.27     95.33      8.20     99.15     34.52     26.06     67.86     27.64     67.31     20.41     55.28     74.80     92.49     32.94     49.59     37.29     15.13     35.48     36.01     43.38     87.55     11.54     25.65     78.03     71.94     55.09     46.71 
   472    52529.27   2323.23     91.10     51.67           83.80     75.91     70.84     29.02      9.51     17.75     38.63     54.34     83.58     53.24     99.26     95.32      8.73     99.15     34.66     26.02     67.98     27.63     67.27     20.52     55.20     74.80     92.52     33.01     49.59     37.27     14.90     35.60     35.94     43.35     87.56     11.59     25.69     78.05     71.92     55.10     46.71 
   473    52528.95   2323.55     91.10     51.68           83.84     75.95     70.79     29.11      9.50     17.82     38.61     54.33     83.61     53.23     99.26     95.34      9.13     99.15     34.67     26.09     67.89     27.53     67.03     20.88     54.94     74.81     92.50     32.75     49.59     37.32     15.04     35.71     35.92     43.43     87.55     11.51     25.66     78.03     71.92     55.11     46.69 
   474    52528.91   2323.59     91.10     51.69           83.89     75.90     70.81     29.15      9.49     18.01     38.66     54.35     83.58     53.21     99.26     95.36      9.11     99.15     34.47     26.27     67.92     27.34     66.97     20.95     55.16     74.81     92.51     32.70     49.59     37.35     15.35     35.47     35.95     43.40     87.55     11.42     25.67     78.02     71.90     55.19     46.66 
   475    52529.04   2323.46     91.10     51.72           83.95     75.91     70.87     29.11      9.66     17.98     38.71     54.36     83.60     53.17     99.25     95.35      9.09     99.15     34.57     26.23     67.81     27.37     67.03     21.16     55.42     74.81     92.51     32.80     49.59     37.39     15.30     35.34     35.99     43.44     87.56     11.34     25.87     78.03     71.88     55.19     46.64 
   476    52529.16   2323.34     91.10     51.66           83.95     75.96     70.89     28.99      9.68     17.95     38.77     54.37     83.59     53.18     99.25     95.35      8.61     99.15     34.54     26.02     67.72     27.23     66.60     20.81     55.24     74.81     92.50     32.93     49.59     37.43     15.08     35.30     35.99     43.48     87.55     11.28     25.71     78.06     71.87     55.19     46.70 
   477    52528.78   2323.72     91.09     51.64           83.89     75.97     70.94     29.00      9.90     17.89     38.79     54.36     83.64     53.22     99.25     95.36      8.85     99.15     34.55     25.90     67.67     26.92     66.63     20.97     55.00     74.82     92.48     32.96     49.59     37.46     14.90     35.35     35.93     43.51     87.56     11.25     25.50     78.08     71.85     55.16     46.65 
   478    52527.98   2324.52     91.09     51.62           83.85     75.88     71.01     29.02     10.03     17.81     38.81     54.37     83.65     53.17     99.24     95.38      8.66     99.15     34.64     25.75     67.72     26.82     66.62     20.81     54.93     74.81     92.48     32.93     49.59     37.47     14.83     35.38     35.91     43.46     87.55     11.18     25.51     78.06     71.84     55.16     46.63 
   479    52527.95   2324.55     91.09     51.65           83.85     75.78     70.87     29.08     10.10     17.76     38.76     54.34     83.62     53.13     99.25     95.40      9.19     99.15     34.57     25.62     67.77     27.06     66.42     20.82     55.01     74.82     92.48     32.94     49.59     37.42     15.02     35.40     36.07     43.42     87.56     11.32     25.74     78.05     71.84     55.15     46.64 
   480    52527.62   2324.88     91.09     51.62           83.92     75.81     70.87     29.01     10.28     17.64     38.76     54.35     83.67     53.12     99.27     95.41      8.92     99.15     34.62     25.50     67.82     26.71     66.10     20.72     54.53     74.82     92.48     32.98     49.59     37.46     15.33     35.52     36.11     43.46     87.56     11.29     25.57     78.03     71.82     55.15     46.62 
   481    52527.82   2324.68     91.09     51.60           83.95     75.81     70.97     28.98     10.21     17.59     38.82     54.37     83.69     53.12     99.26     95.43      8.77     99.15     34.64     25.60     67.74     26.65     65.98     20.61     54.73     74.81     92.47     32.99     49.59     37.51     14.94     35.26     36.19     43.39     87.57     11.34     25.53     78.02     71.85     55.17     46.60 
   482    52527.64   2324.86     91.09     51.60           83.99     75.83     70.88     28.93     10.41     17.53     38.86     54.37     83.66     53.11     99.25     95.42      8.42     99.15     34.23     25.70     67.79     26.64     65.88     20.52     55.05     74.81     92.49     32.98     49.59     37.49     14.93     35.26     36.26     43.35     87.57     11.30     25.80     78.04     71.82     55.20     46.59 
   483    52527.76   2324.74     91.09     51.59           84.05     75.78     70.83     28.75     10.42     17.62     38.83     54.38     83.65     53.09     99.26     95.44      8.82     99.15     34.41     25.66     67.66     26.67     65.91     20.41     55.08     74.81     92.48     32.93     49.59     37.48     14.88     34.89     36.26     43.35     87.56     11.40     25.78     78.08     71.80     55.20     46.63 
   484    52527.37   2325.13     91.09     51.56           84.00     75.77     70.83     28.77     10.65     17.56     38.82     54.38     83.66     53.15     99.25     95.43      7.81     99.15     34.38     25.70     67.70     26.78     65.88     20.29     54.68     74.81     92.50     32.83     49.59     37.39     15.00     34.95     36.05     43.29     87.56     11.31     25.96     78.09     71.79     55.19     46.65 
   485    52527.64   2324.86     91.09     51.57           83.95     75.76     70.99     28.75     10.82     17.68     38.76     54.37     83.63     53.16     99.25     95.45      7.30     99.15     34.47     25.55     67.76     26.97     65.82     20.64     54.84     74.81     92.49     32.80     49.59     37.38     15.13     34.97     36.08     43.22     87.56     11.21     25.83     78.12     71.78     55.21     46.67 
   486    52527.64   2324.86     91.09     51.57           83.84     75.84     71.01     28.74     10.88     17.59     38.73     54.39     83.65     53.13     99.26     95.46      7.86     99.14     34.44     25.40     67.67     27.00     65.84     20.40     54.72     74.81     92.47     32.85     49.59     37.34     14.95     35.09     36.18     43.27     87.55     11.31     25.90     78.13     71.76     55.20     46.67 
   487    52527.03   2325.47     91.09     51.55           83.77     75.72     70.99     28.67     10.97     17.55     38.70     54.41     83.60     53.12     99.27     95.46      7.76     99.14     34.50     25.39     67.66     27.02     65.70     20.41     54.83     74.81     92.44     32.74     49.59     37.31     14.83     35.15     36.24     43.37     87.56     11.26     25.70     78.12     71.76     55.19     46.68 
   488    52527.65   2324.85     91.09     51.57           83.79     75.78     70.94     28.77     10.99     17.72     38.75     54.40     83.62     53.17     99.27     95.45      7.70     99.15     34.34     25.30     67.73     27.09     65.70     20.62     54.52     74.80     92.42     32.79     49.59     37.32     15.04     35.22     36.39     43.23     87.56     11.29     25.98     78.14     71.75     55.17     46.69 
   489    52527.06   2325.44     91.09     51.55           83.80     75.78     70.97     28.89     10.84     17.66     38.66     54.38     83.62     53.27     99.28     95.46      7.08     99.15     34.03     25.13     67.64     27.28     65.84     20.79     54.50     74.79     92.43     32.82     49.59     37.29     15.22     35.14     36.39     43.30     87.55     11.22     25.86     78.14     71.72     55.15     46.67 
   490    52526.67   2325.83     91.09     51.54           83.86     75.70     71.02     29.00     10.87     17.66     38.68     54.38     83.62     53.29     99.28     95.44      6.65     99.15     33.63     25.06     67.73     27.18     65.89     20.88     54.43     74.81     92.44     32.99     49.59     37.31     15.34     35.12     36.46     43.34     87.55     11.18     25.76     78.11     71.70     55.13     46.63 
   491    52526.39   2326.11     91.08     51.52           83.87     75.72     70.96     29.10     10.67     17.77     38.70     54.37     83.56     53.28     99.27     95.45      6.84     99.15     33.69     25.00     67.75     27.09     65.71     20.90     54.41     74.80     92.46     32.97     49.59     37.31     15.13     34.97     36.46     43.29     87.55     11.25     25.71     78.09     71.72     55.08     46.62 
   492    52526.58   2325.92     91.08     51.52           83.97     75.71     70.95     29.13     10.66     17.87     38.65     54.36     83.57     53.28     99.26     95.43      6.75     99.15     33.70     25.18     67.85     26.95     65.59     20.85     54.31     74.80     92.46     32.90     49.59     37.27     15.34     34.96     36.44     43.31     87.55     11.31     25.64     78.07     71.74     55.06     46.66 
   493    52526.57   2325.93     91.08     51.46           83.97     75.64     70.93     29.17     10.67     17.81     38.67     54.41     83.53     53.31     99.26     95.42      5.72     99.15     33.75     25.08     67.65     26.77     65.34     20.69     53.74     74.81     92.44     32.87     49.59     37.25     15.33     35.12     36.46     43.36     87.56     11.36     25.72     78.06     71.76     55.08     46.66 
   494    52526.29   2326.21     91.08     51.48           84.05     75.59     70.96     29.21     10.55     17.75     38.68     54.40     83.56     53.22     99.27     95.40      6.19     99.15     33.89     24.99     67.69     27.00     65.34     20.45     53.93     74.81     92.45     32.85     49.59     37.11     15.30     35.01     36.56     43.39     87.55     11.47     25.82     78.04     71.74     55.07     46.67 
   495    52526.27   2326.23     91.08     51.46           84.08     75.55     70.84     29.25     10.58     17.71     38.70     54.40     83.57     53.29     99.26     95.40      5.74     99.15     33.66     24.85     67.66     26.99     65.55     20.57     53.96     74.80     92.47     32.85     49.59     37.09     15.10     34.95     36.70     43.34     87.56     11.42     25.78     78.01     71.74     55.09     46.69 
   496    52526.43   2326.07     91.08     51.45           84.05     75.63     70.91     29.25     10.57     17.69     38.77     54.43     83.62     53.25     99.27     95.39      4.96     99.15     33.55     24.87     67.66     27.06     65.57     20.88     53.61     74.81     92.48     32.88     49.59     37.07     15.26     35.09     36.71     43.38     87.55     11.50     25.75     78.00     71.72     55.06     46.71 
   497    52526.43   2326.07     91.08     51.46           84.07     75.54     70.94     29.14     10.74     17.70     38.79     54.43     83.61     53.24     99.28     95.38      5.35     99.15     33.36     24.78     67.73     27.08     65.73     21.06     53.79     74.81     92.47     32.85     49.59     37.03     15.26     35.01     36.65     43.24     87.56     11.54     25.81     77.98     71.73     55.05     46.74 
   498    52527.09   2325.41     91.08     51.46           84.13     75.57     71.00     28.98     10.65     17.76     38.73     54.42     83.59     53.26     99.28     95.37      5.38     99.15     33.41     24.95     67.78     27.11     65.60     21.07     53.69     74.81     92.44     32.71     49.59     37.03     15.13     35.07     36.74     43.32     87.56     11.53     25.75     78.02     71.75     55.06     46.76 
   499    52526.75   2325.75     91.08     51.44           83.96     75.59     70.99     28.90     10.51     17.78     38.69     54.40     83.59     53.25     99.29     95.38      5.45     99.15     33.43     24.86     67.80     27.13     65.33     20.61     53.88     74.81     92.45     32.72     49.59     36.85     14.93     35.10     36.63     43.34     87.56     11.59     25.94     78.04     71.74     55.10     46.73 
   500    52526.84   2325.66     91.08     51.43           83.90     75.60     70.92     28.84     10.40     17.78     38.72     54.38     83.57     53.32     99.28     95.36      5.60     99.15     33.32     25.01     67.76     27.16     65.22     20.45     53.73     74.81     92.41     32.81     49.59     36.92     14.95     35.17     36.70     43.31     87.57     11.74     25.84     78.03     71.74     55.15     46.71 
   501    52526.71   2325.79     91.08     51.43           83.95     75.62     70.92     28.79     10.41     17.74     38.69     54.38     83.52     53.36     99.28     95.37      5.43     99.15     33.09     25.14     67.76     26.87     65.34     20.68     54.01     74.81     92.41     32.76     49.59     36.78     15.01     35.18     36.62     43.24     87.57     11.81     25.84     78.02     71.74     55.14     46.73 
   502    52526.81   2325.69     91.08     51.44           83.91     75.64     70.93     28.81     10.36     17.75     38.72     54.39     83.50     53.33     99.29     95.33      5.62     99.15     33.19     24.99     67.82     26.65     65.36     20.88     54.22     74.80     92.42     32.74     49.59     36.83     15.25     35.30     36.48     43.28     87.57     11.75     25.88     78.06     71.72     55.11     46.74 
   503    52526.51   2325.99     91.07     51.42           83.54     75.68     70.83     28.84     10.28     17.70     38.75     54.36     83.50     53.33     99.29     95.32      5.65     99.15     33.28     24.98     67.84     26.56     65.55     20.65     54.16     74.80     92.44     32.74     49.59     36.78     15.04     35.28     36.48     43.27     87.57     11.81     25.85     78.05     71.72     55.14     46.72 
   504    52525.80   2326.70     91.07     51.40           83.54     75.72     70.80     28.69     10.25     17.58     38.73     54.35     83.53     53.32     99.29     95.33      6.43     99.15     33.45     25.08     67.67     26.31     65.14     20.56     53.97     74.82     92.43     32.73     49.59     36.60     15.13     35.20     36.36     43.20     87.57     11.70     25.84     78.07     71.71     55.15     46.75 
   505    52525.74   2326.76     91.07     51.39           83.49     75.73     70.71     28.57     10.23     17.50     38.77     54.36     83.52     53.34     99.30     95.31      6.85     99.15     33.54     25.12     67.70     26.10     64.58     20.60     53.87     74.82     92.45     32.78     49.59     36.57     15.27     35.21     36.46     43.24     87.58     11.65     25.85     78.07     71.69     55.16     46.72 
   506    52526.63   2325.87     91.07     51.43           83.52     75.74     70.79     28.61     10.45     17.43     38.86     54.41     83.56     53.32     99.30     95.29      7.35     99.15     33.48     24.93     67.63     26.13     64.68     20.70     54.37     74.81     92.46     32.63     49.59     36.55     15.36     35.25     36.47     43.27     87.58     11.84     25.90     78.06     71.72     55.14     46.75 
   507    52526.67   2325.83     91.07     51.41           83.49     75.68     70.78     28.43     10.45     17.52     38.87     54.44     83.53     53.28     99.29     95.32      7.18     99.15     33.45     24.97     67.70     25.88     64.85     20.66     53.85     74.81     92.44     32.67     49.59     36.54     15.22     35.34     36.47     43.30     87.57     11.96     25.92     78.07     71.71     55.15     46.75 
   508    52526.87   2325.63     91.07     51.44           83.56     75.72     70.85     28.49     10.47     17.54     38.84     54.43     83.53     53.28     99.31     95.31      7.13     99.15     33.43     25.01     67.69     26.18     65.10     20.68     53.75     74.81     92.44     32.70     49.59     36.50     15.17     35.43     36.47     43.33     87.56     12.10     25.98     78.06     71.69     55.15     46.80 
   509    52527.08   2325.42     91.08     51.43           83.63     75.70     70.79     28.51     10.42     17.59     38.86     54.48     83.58     53.27     99.30     95.32      6.76     99.15     33.28     25.00     67.76     26.09     65.16     20.64     53.59     74.81     92.44     32.84     49.59     36.47     15.22     35.63     36.53     43.33     87.55     12.06     25.99     78.03     71.70     55.15     46.81 
