constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Linear  
MABsolver_config: params: numInputs:  3  
MABsolver_config: params: weights:  [  0.452300  -0.443900  0.172100  0.249100  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   435    52330.91   2521.59     91.04     48.12           80.39     76.71     74.23     17.40      3.63     29.76     46.21     53.15     87.82     61.71     99.64     97.94     10.39     99.60     19.13     17.03     60.00     15.49     66.12     14.15     37.03     28.45     85.39     17.62     63.00     31.83     11.61     24.11     27.55     51.82     82.51     19.44     22.22     71.45     61.24     60.19     54.31 
   436    52331.44   2521.06     91.03     48.09           80.38     76.74     74.19     17.53      3.68     29.83     46.15     53.20     87.76     61.68     99.64     97.90      9.86     99.60     19.13     16.70     60.12     15.37     65.73     14.34     36.86     28.44     85.39     17.59     63.00     31.92     11.57     24.26     27.48     51.81     82.50     19.58     22.13     71.43     61.28     60.19     54.34 
   437    52332.00   2520.50     91.04     48.09           80.45     76.76     74.31     17.44      3.72     29.92     46.18     53.27     87.80     61.66     99.64     97.91      9.75     99.60     18.99     16.49     60.06     15.19     65.91     14.45     37.08     28.42     85.42     17.56     63.00     31.93     11.41     24.23     27.43     51.87     82.50     19.66     22.23     71.43     61.27     60.22     54.32 
   438    52333.03   2519.47     91.04     48.14           80.42     76.85     74.31     17.64      3.73     29.97     46.05     53.30     87.75     61.60     99.64     97.89     10.23     99.60     19.00     16.38     60.24     15.07     65.96     14.19     37.15     28.41     85.44     17.60     63.00     32.00     11.67     24.44     27.42     51.81     82.50     19.79     22.70     71.46     61.29     60.25     54.33 
   439    52333.04   2519.46     91.04     48.13           80.45     76.84     74.30     17.70      3.78     29.94     46.08     53.29     87.72     61.61     99.65     97.86     10.57     99.60     18.86     16.51     60.19     14.99     66.09     14.31     37.11     28.41     85.43     17.61     63.00     31.86     11.36     24.34     27.39     51.81     82.50     19.69     22.66     71.50     61.28     60.24     54.36 
   440    52332.90   2519.60     91.04     48.13           80.34     76.97     74.35     17.62      3.61     29.92     46.09     53.26     87.67     61.64     99.65     97.83     10.45     99.60     18.68     16.30     60.10     15.00     66.30     14.20     37.33     28.42     85.42     17.56     63.00     31.93     11.45     24.59     27.44     51.74     82.50     19.78     22.56     71.48     61.27     60.25     54.37 
   441    52332.48   2520.02     91.03     48.09           80.24     76.94     74.31     17.77      3.64     29.73     46.06     53.24     87.63     61.63     99.66     97.84      9.89     99.60     18.55     16.13     60.20     15.06     66.50     14.04     37.38     28.41     85.44     17.42     63.00     31.89     11.19     24.70     27.62     51.79     82.49     19.66     22.44     71.48     61.27     60.26     54.39 
   442    52332.60   2519.90     91.03     48.05           80.24     76.90     74.25     17.76      3.49     29.67     46.12     53.21     87.63     61.59     99.66     97.84      8.96     99.60     18.60     16.11     60.24     15.43     65.76     13.88     37.39     28.40     85.45     17.58     63.00     31.90     11.34     24.74     27.55     51.71     82.50     19.75     22.32     71.51     61.27     60.28     54.37 
   443    52332.97   2519.53     91.04     48.09           80.28     76.99     74.23     17.71      3.62     29.70     46.18     53.24     87.66     61.63     99.66     97.84      9.84     99.60     18.56     16.15     60.41     15.76     65.92     13.79     37.39     28.41     85.46     17.58     63.00     31.94     10.89     24.67     27.47     51.75     82.50     19.86     22.29     71.49     61.27     60.27     54.37 
   444    52332.96   2519.54     91.04     48.08           80.40     77.04     74.07     17.70      3.70     29.75     46.10     53.23     87.69     61.58     99.67     97.85      9.28     99.60     18.51     15.92     60.45     15.86     65.76     13.95     37.42     28.40     85.46     17.72     63.00     31.96     10.93     24.36     27.43     51.80     82.49     19.78     22.53     71.49     61.29     60.26     54.37 
   445    52333.53   2518.97     91.04     48.07           80.44     76.99     74.04     17.85      3.57     29.93     46.11     53.30     87.69     61.59     99.67     97.87      8.81     99.60     18.52     16.07     60.41     16.00     65.70     14.20     37.60     28.39     85.47     17.69     63.00     31.84     10.73     24.27     27.44     51.80     82.50     19.87     22.41     71.47     61.33     60.26     54.34 
   446    52333.38   2519.12     91.04     48.09           80.49     77.03     73.95     17.97      3.65     29.91     46.19     53.27     87.68     61.59     99.68     97.85      8.57     99.60     18.97     15.84     60.46     15.87     65.88     14.54     37.51     28.41     85.48     17.73     63.00     31.84     10.73     24.34     27.36     51.80     82.51     19.83     22.50     71.45     61.31     60.30     54.30 
   447    52334.23   2518.27     91.04     48.09           80.43     76.96     73.97     18.17      3.80     29.98     46.23     53.27     87.70     61.58     99.68     97.85      7.92     99.60     18.93     15.70     60.49     15.79     65.89     14.73     38.11     28.43     85.47     17.76     63.00     31.82     10.29     24.27     27.45     51.87     82.51     19.73     22.61     71.48     61.31     60.33     54.36 
   448    52333.83   2518.67     91.04     48.11           80.45     77.03     74.01     18.33      3.70     29.89     46.22     53.22     87.72     61.60     99.67     97.87      8.21     99.60     18.84     15.83     60.47     15.85     66.34     14.85     37.73     28.42     85.45     17.86     63.00     31.85     10.08     24.42     27.43     51.79     82.51     19.64     22.56     71.47     61.30     60.34     54.36 
   449    52333.60   2518.90     91.04     48.12           80.54     76.98     73.95     18.28      3.63     29.79     46.26     53.23     87.71     61.58     99.67     97.87      8.06     99.60     19.15     15.90     60.46     16.04     66.34     14.80     38.00     28.42     85.44     17.87     63.00     31.79     10.41     24.47     27.56     51.71     82.51     19.58     22.53     71.45     61.30     60.32     54.39 
   450    52333.10   2519.40     91.04     48.10           80.69     76.97     74.02     18.23      3.59     29.72     46.36     53.27     87.65     61.52     99.67     97.88      7.82     99.60     19.24     16.09     60.30     15.51     66.23     14.89     37.99     28.42     85.41     17.90     63.00     31.90     10.06     24.30     27.57     51.67     82.52     19.63     22.60     71.42     61.29     60.37     54.36 
   451    52332.71   2519.79     91.04     48.11           80.77     76.94     74.15     18.23      3.76     29.57     46.31     53.26     87.62     61.52     99.67     97.87      8.56     99.60     19.16     16.19     60.42     15.52     66.09     14.80     37.90     28.42     85.41     18.02     63.00     31.87      9.81     24.13     27.70     51.78     82.52     19.57     22.63     71.40     61.27     60.36     54.36 
   452    52332.43   2520.07     91.04     48.08           80.74     76.96     74.12     18.11      3.63     29.51     46.28     53.26     87.59     61.47     99.65     97.87      7.79     99.60     19.38     15.96     60.37     15.49     66.20     14.77     37.82     28.41     85.41     17.94     63.00     31.84      9.96     24.12     27.75     51.79     82.52     19.64     22.71     71.41     61.29     60.38     54.30 
   453    52332.38   2520.12     91.04     48.11           80.68     76.96     74.08     18.19      3.74     29.48     46.24     53.23     87.62     61.49     99.66     97.83      7.51     99.60     19.47     16.00     60.24     15.76     67.10     14.79     38.10     28.41     85.41     18.00     63.00     31.85      9.89     24.04     27.85     51.83     82.53     19.56     22.68     71.42     61.27     60.40     54.28 
   454    52331.95   2520.55     91.04     48.11           80.71     77.01     73.97     18.22      3.55     29.47     46.25     53.20     87.63     61.48     99.66     97.82      7.84     99.60     19.47     16.04     60.11     15.77     66.87     14.54     38.11     28.41     85.39     17.92     63.00     31.90      9.86     24.18     27.87     51.75     82.53     19.51     22.98     71.40     61.25     60.42     54.32 
   455    52332.29   2520.21     91.04     48.13           80.72     77.10     74.03     18.41      3.77     29.42     46.30     53.25     87.66     61.54     99.65     97.82      7.69     99.60     19.43     16.07     60.04     15.78     67.09     14.55     38.41     28.41     85.34     17.78     63.00     31.97      9.98     24.30     27.59     51.80     82.53     19.42     22.99     71.40     61.26     60.44     54.36 
   456    52332.06   2520.44     91.04     48.13           80.73     77.11     74.09     18.50      3.62     29.37     46.35     53.21     87.67     61.58     99.64     97.83      8.20     99.60     19.65     15.88     60.04     15.44     67.11     14.33     38.39     28.41     85.32     17.94     63.00     31.96     10.00     24.03     27.62     51.78     82.52     19.49     23.10     71.41     61.26     60.39     54.36 
   457    52331.39   2521.11     91.04     48.11           80.77     77.15     74.01     18.40      3.65     29.45     46.36     53.19     87.69     61.53     99.64     97.83      7.40     99.60     19.69     15.94     60.03     15.62     67.11     14.33     38.47     28.41     85.35     17.71     63.00     31.97      9.70     24.18     27.68     51.79     82.52     19.37     23.19     71.43     61.22     60.34     54.32 
   458    52330.90   2521.60     91.04     48.12           80.84     77.13     73.99     18.44      3.48     29.50     46.50     53.19     87.70     61.48     99.64     97.81      8.03     99.60     19.78     15.84     60.13     15.24     67.01     14.36     38.69     28.41     85.32     17.63     63.00     31.96      9.82     24.23     27.72     51.67     82.52     19.29     23.31     71.41     61.21     60.34     54.31 
   459    52330.96   2521.54     91.04     48.10           80.89     77.20     73.97     18.48      3.49     29.66     46.51     53.14     87.74     61.48     99.64     97.76      7.02     99.60     19.74     15.85     60.24     15.38     66.86     14.52     38.74     28.42     85.31     17.60     63.00     31.96      9.64     24.24     27.65     51.69     82.52     19.25     23.38     71.41     61.22     60.33     54.31 
   460    52330.33   2522.17     91.04     48.07           80.87     77.23     74.17     18.66      3.38     29.72     46.49     53.12     87.74     61.43     99.63     97.76      6.74     99.60     19.57     15.62     59.99     15.30     66.77     14.43     38.52     28.41     85.30     17.55     63.00     31.94      9.67     24.32     27.45     51.70     82.52     19.16     23.43     71.41     61.21     60.35     54.30 
   461    52330.57   2521.93     91.04     48.07           80.89     77.28     74.20     18.55      3.41     29.79     46.53     53.16     87.71     61.48     99.63     97.75      7.11     99.60     19.18     15.78     59.99     15.18     66.75     14.60     38.22     28.42     85.31     17.57     63.00     32.00      9.76     24.33     27.57     51.73     82.51     19.24     23.33     71.39     61.20     60.33     54.28 
   462    52331.02   2521.48     91.04     48.07           80.94     77.31     74.17     18.64      3.25     29.84     46.58     53.13     87.70     61.49     99.62     97.73      6.84     99.60     19.18     15.73     60.00     15.15     66.61     14.60     37.96     28.42     85.32     17.59     63.00     32.03      9.69     24.66     27.58     51.69     82.51     19.33     23.38     71.42     61.20     60.32     54.29 
   463    52330.69   2521.81     91.04     48.06           80.90     77.29     74.19     18.62      3.24     29.89     46.56     53.04     87.74     61.56     99.62     97.74      6.48     99.60     19.05     15.77     60.05     15.38     66.44     14.36     37.90     28.42     85.32     17.70     63.00     32.10      9.83     24.66     27.56     51.67     82.51     19.28     23.36     71.41     61.17     60.32     54.30 
   464    52331.13   2521.37     91.04     48.05           80.93     77.28     74.31     18.60      3.10     29.99     46.55     53.04     87.72     61.56     99.63     97.73      6.29     99.60     18.92     15.66     60.00     15.09     66.55     14.19     38.12     28.42     85.32     17.77     63.00     32.17      9.90     24.75     27.60     51.63     82.51     19.36     23.47     71.44     61.16     60.31     54.31 
   465    52330.84   2521.66     91.03     48.03           80.93     77.17     74.18     18.43      3.12     29.96     46.58     53.05     87.66     61.57     99.62     97.75      5.72     99.60     18.88     15.41     59.93     14.92     66.62     14.19     38.27     28.42     85.30     17.79     63.00     32.19     10.16     24.64     27.69     51.69     82.51     19.46     23.41     71.41     61.16     60.30     54.37 
   466    52331.14   2521.36     91.03     48.03           80.91     77.18     74.08     18.45      3.09     29.93     46.62     53.08     87.73     61.59     99.64     97.73      5.06     99.60     19.23     15.31     59.91     15.02     66.78     14.13     38.39     28.42     85.31     17.93     63.00     32.22     10.13     24.83     27.57     51.70     82.51     19.35     23.51     71.43     61.17     60.24     54.37 
   467    52331.09   2521.41     91.04     48.05           80.83     77.17     74.19     18.48      3.13     29.88     46.63     53.07     87.74     61.54     99.64     97.75      5.87     99.60     19.10     15.29     59.93     15.07     66.90     14.14     38.62     28.43     85.33     17.66     63.00     32.05     10.22     24.75     27.50     51.70     82.51     19.44     23.52     71.42     61.21     60.23     54.32 
   468    52331.29   2521.21     91.04     48.07           80.87     77.18     74.16     18.43      2.93     29.95     46.58     53.07     87.75     61.55     99.65     97.74      6.07     99.60     19.10     15.44     60.01     15.00     67.09     14.18     38.72     28.42     85.31     17.73     63.00     32.05     10.37     24.88     27.58     51.63     82.51     19.52     23.46     71.44     61.19     60.22     54.29 
   469    52331.29   2521.21     91.04     48.07           80.90     77.18     74.10     18.25      2.99     29.90     46.51     53.08     87.79     61.54     99.66     97.77      5.67     99.60     19.15     15.45     59.99     15.27     67.15     14.18     38.51     28.41     85.33     17.72     63.00     32.06     10.25     25.11     27.63     51.66     82.51     19.42     23.59     71.47     61.19     60.19     54.30 
   470    52331.39   2521.11     91.04     48.07           80.95     77.14     74.07     18.37      2.94     29.99     46.52     53.08     87.76     61.54     99.66     97.79      5.19     99.60     19.23     15.40     60.11     15.11     67.05     14.08     38.79     28.41     85.31     17.80     63.00     32.15     10.39     25.15     27.58     51.65     82.51     19.52     23.58     71.43     61.19     60.23     54.30 
   471    52330.78   2521.72     91.03     48.06           80.83     77.04     74.18     18.34      2.76     30.04     46.60     53.09     87.77     61.48     99.65     97.78      5.61     99.60     19.49     15.36     60.01     14.82     66.82     14.15     38.45     28.41     85.33     17.96     63.00     32.16     10.44     25.40     27.35     51.78     82.51     19.45     23.57     71.43     61.17     60.19     54.26 
   472    52330.40   2522.10     91.04     48.08           80.74     77.00     74.19     18.36      2.81     30.14     46.51     53.05     87.75     61.50     99.64     97.79      5.42     99.60     19.28     15.62     60.00     15.08     66.96     14.12     38.83     28.40     85.31     18.00     63.00     32.04     10.63     25.33     27.40     51.77     82.51     19.38     23.61     71.41     61.17     60.17     54.30 
   473    52330.51   2521.99     91.04     48.07           80.75     77.04     74.25     18.41      2.83     30.11     46.60     53.00     87.80     61.44     99.64     97.81      4.86     99.60     19.49     15.52     60.03     15.05     67.04     14.04     39.11     28.40     85.30     18.06     63.00     32.01     10.47     25.41     27.37     51.82     82.51     19.41     23.38     71.41     61.15     60.26     54.30 
   474    52329.82   2522.68     91.03     48.05           80.79     77.00     74.22     18.39      2.78     30.19     46.58     52.95     87.75     61.43     99.65     97.80      4.43     99.60     19.49     15.22     60.00     15.40     67.27     14.08     38.94     28.39     85.30     18.08     63.00     32.09     10.50     25.13     27.19     51.82     82.50     19.33     23.34     71.45     61.14     60.23     54.24 
   475    52329.99   2522.51     91.03     48.04           80.70     77.07     74.15     18.23      2.76     30.18     46.60     52.97     87.73     61.35     99.65     97.79      3.87     99.60     19.54     15.14     60.08     15.54     67.18     14.20     38.95     28.38     85.30     18.23     63.00     32.17     10.47     25.21     27.25     51.87     82.51     19.41     23.21     71.43     61.18     60.22     54.20 
   476    52330.44   2522.06     91.04     48.02           80.66     77.03     74.13     18.18      2.79     30.17     46.56     53.00     87.78     61.33     99.64     97.80      3.74     99.60     19.54     15.43     59.96     15.84     66.47     14.24     38.97     28.38     85.27     18.17     63.00     32.18     10.14     25.27     27.29     51.88     82.50     19.45     23.16     71.45     61.20     60.22     54.24 
   477    52330.01   2522.49     91.03     48.02           80.49     77.04     74.01     18.32      2.71     30.29     46.56     52.97     87.77     61.37     99.64     97.80      4.40     99.60     19.25     15.25     59.87     15.89     66.63     14.27     39.17     28.38     85.26     18.09     63.00     32.22     10.20     25.04     27.28     51.85     82.50     19.47     23.14     71.46     61.19     60.19     54.22 
   478    52330.19   2522.31     91.04     48.02           80.51     77.13     73.95     18.40      2.75     30.24     46.60     52.95     87.79     61.33     99.62     97.81      4.35     99.60     19.04     15.20     59.82     16.03     67.04     14.39     39.05     28.38     85.28     17.91     63.00     32.27     10.11     25.05     27.23     51.80     82.50     19.57     23.12     71.45     61.19     60.22     54.23 
   479    52330.65   2521.85     91.04     48.04           80.60     77.13     74.06     18.46      2.78     30.31     46.58     52.94     87.75     61.25     99.62     97.82      4.13     99.60     19.12     15.24     59.85     16.08     66.86     14.59     39.21     28.39     85.26     17.88     63.00     32.06     10.35     25.16     27.22     51.78     82.50     19.47     23.22     71.48     61.23     60.23     54.24 
   480    52330.50   2522.00     91.04     48.09           80.62     77.11     74.10     18.51      2.93     30.22     46.54     52.94     87.73     61.27     99.61     97.84      4.54     99.60     19.04     15.61     59.94     16.25     67.26     14.82     39.02     28.38     85.25     17.94     63.00     32.06     10.44     25.33     27.35     51.74     82.50     19.37     23.27     71.46     61.20     60.25     54.26 
   481    52330.19   2522.31     91.04     48.09           80.69     77.08     74.12     18.70      3.01     30.19     46.51     52.95     87.71     61.28     99.61     97.82      5.11     99.60     19.09     15.68     59.75     16.13     67.27     14.58     38.71     28.38     85.24     18.06     63.00     32.08     10.34     25.16     27.41     51.72     82.50     19.31     23.25     71.47     61.20     60.26     54.25 
   482    52329.83   2522.67     91.04     48.08           80.57     77.05     74.16     18.63      3.07     30.01     46.55     52.99     87.71     61.27     99.60     97.85      4.85     99.60     19.09     15.46     59.83     15.98     67.29     14.70     38.84     28.38     85.23     18.10     63.00     32.07     10.52     25.27     27.30     51.80     82.50     19.37     23.21     71.44     61.19     60.28     54.23 
   483    52330.08   2522.42     91.04     48.07           80.67     77.02     74.21     18.61      3.24     29.95     46.59     53.01     87.63     61.27     99.60     97.84      4.60     99.60     19.05     15.50     59.89     15.82     67.65     14.75     38.47     28.38     85.22     18.14     63.00     32.15     10.03     25.33     27.35     51.82     82.49     19.27     23.21     71.46     61.19     60.29     54.25 
   484    52330.15   2522.35     91.04     48.08           80.75     77.04     74.18     18.63      3.20     29.97     46.64     53.01     87.59     61.27     99.60     97.85      4.75     99.60     19.01     15.67     59.81     15.79     67.76     14.74     38.50     28.37     85.22     18.30     63.00     32.16      9.84     25.20     27.43     51.89     82.49     19.35     23.18     71.49     61.18     60.27     54.21 
   485    52330.52   2521.98     91.04     48.11           80.52     77.03     74.19     18.66      3.17     29.95     46.63     52.99     87.61     61.29     99.60     97.86      4.82     99.60     19.05     15.93     59.76     15.96     68.19     14.83     38.21     28.37     85.23     18.27     63.00     32.17      9.93     25.51     27.49     51.80     82.49     19.49     23.25     71.48     61.17     60.27     54.24 
   486    52330.14   2522.36     91.04     48.09           80.59     77.06     74.12     18.58      3.11     29.97     46.65     53.00     87.61     61.25     99.61     97.84      4.73     99.60     19.14     15.99     59.79     15.84     68.25     14.91     37.79     28.36     85.22     18.28     63.00     32.20     10.13     25.36     27.45     51.85     82.49     19.43     23.15     71.48     61.17     60.26     54.21 
   487    52330.70   2521.80     91.04     48.10           80.72     77.03     74.02     18.53      3.24     30.02     46.61     52.95     87.64     61.23     99.61     97.83      4.39     99.60     19.22     15.98     59.78     15.77     68.13     14.81     37.87     28.37     85.19     18.37     63.00     32.22     10.27     25.60     27.46     51.84     82.50     19.54     23.08     71.49     61.21     60.26     54.17 
   488    52330.98   2521.52     91.04     48.09           80.78     77.00     73.91     18.40      3.22     29.99     46.57     52.96     87.61     61.17     99.61     97.83      4.63     99.60     19.22     16.07     59.81     15.33     67.98     14.55     38.16     28.37     85.21     18.47     63.00     32.27     10.33     25.49     27.50     51.79     82.50     19.57     23.09     71.53     61.22     60.28     54.17 
   489    52331.52   2520.98     91.04     48.10           80.82     77.03     73.93     18.52      3.15     30.08     46.47     52.96     87.60     61.19     99.62     97.83      4.42     99.60     19.39     15.91     59.91     15.50     67.75     14.32     38.49     28.38     85.23     18.53     63.00     32.26     10.61     25.54     27.49     51.77     82.49     19.50     23.16     71.50     61.26     60.27     54.23 
   490    52331.50   2521.00     91.04     48.11           80.75     76.99     73.93     18.59      3.13     30.05     46.54     52.94     87.56     61.20     99.61     97.85      4.61     99.60     19.67     15.89     59.89     15.59     67.73     14.27     38.35     28.38     85.24     18.56     63.00     32.20     10.37     25.48     27.47     51.85     82.50     19.53     23.38     71.54     61.24     60.25     54.23 
   491    52332.08   2520.42     91.04     48.11           80.78     76.89     73.99     18.51      3.17     30.01     46.59     52.97     87.59     61.21     99.60     97.86      4.81     99.60     19.80     16.17     59.94     15.52     67.69     14.44     38.61     28.37     85.25     18.32     63.00     32.17      9.79     25.57     27.50     51.79     82.50     19.60     23.29     71.53     61.28     60.25     54.25 
   492    52331.65   2520.85     91.04     48.12           80.78     76.88     73.91     18.61      3.27     30.08     46.62     52.93     87.56     61.23     99.60     97.86      5.61     99.60     19.51     16.04     59.95     15.53     67.46     14.43     38.37     28.37     85.25     18.36     63.00     32.15      9.73     25.71     27.51     51.79     82.50     19.53     23.40     71.52     61.27     60.28     54.20 
   493    52331.31   2521.19     91.04     48.14           80.79     76.88     73.72     18.63      3.28     30.15     46.67     52.94     87.59     61.18     99.61     97.85      5.56     99.60     19.51     16.46     60.04     15.58     67.58     14.60     38.32     28.38     85.25     18.17     63.00     32.00      9.86     25.83     27.47     51.79     82.49     19.47     23.54     71.50     61.27     60.28     54.18 
   494    52330.75   2521.75     91.04     48.09           80.82     76.89     73.64     18.52      3.22     30.10     46.62     52.92     87.55     61.15     99.61     97.85      5.34     99.60     19.39     16.49     60.04     15.55     67.39     14.51     37.72     28.38     85.24     18.11     63.00     31.86     10.24     25.62     27.63     51.82     82.49     19.54     23.39     71.50     61.26     60.29     54.18 
   495    52330.92   2521.58     91.04     48.11           80.84     76.92     73.61     18.43      3.39     30.05     46.62     52.88     87.57     61.15     99.61     97.82      5.62     99.60     19.31     16.58     60.11     15.68     67.56     14.65     37.58     28.38     85.23     17.99     63.00     31.69     10.28     25.77     27.48     51.77     82.49     19.62     23.51     71.49     61.29     60.29     54.19 
   496    52330.75   2521.75     91.04     48.12           80.82     76.87     73.76     18.40      3.28     29.95     46.68     52.81     87.56     61.12     99.61     97.84      5.56     99.60     19.03     16.53     60.04     15.85     67.63     14.58     37.82     28.38     85.24     18.06     63.00     31.65     10.37     25.86     27.54     51.76     82.49     19.71     23.62     71.48     61.29     60.30     54.19 
   497    52330.35   2522.15     91.04     48.10           80.83     76.85     73.77     18.38      3.28     29.87     46.66     52.81     87.58     61.18     99.59     97.85      5.39     99.60     18.87     16.70     60.03     15.90     67.68     14.29     37.71     28.37     85.26     18.03     63.00     31.65     10.44     25.73     27.54     51.83     82.49     19.63     23.59     71.48     61.27     60.32     54.18 
   498    52330.17   2522.33     91.04     48.08           80.84     76.82     73.76     18.40      3.07     29.93     46.64     52.84     87.53     61.14     99.58     97.85      4.50     99.60     18.84     16.55     60.06     15.82     67.81     14.54     37.85     28.36     85.25     17.92     63.00     31.70     10.77     25.75     27.39     51.75     82.49     19.65     23.72     71.46     61.31     60.31     54.14 
   499    52330.22   2522.28     91.04     48.08           80.85     76.81     73.68     18.37      3.10     29.97     46.63     52.83     87.54     61.16     99.58     97.86      4.93     99.60     18.96     16.42     60.16     15.71     67.84     14.62     37.73     28.36     85.25     18.00     63.00     31.70     10.53     25.63     27.45     51.76     82.50     19.75     23.58     71.45     61.30     60.31     54.13 
   500    52330.75   2521.75     91.04     48.10           80.89     76.81     73.70     18.33      3.08     30.08     46.67     52.84     87.53     61.17     99.58     97.85      5.32     99.60     19.16     16.45     60.07     15.84     67.62     14.69     37.78     28.36     85.25     17.86     63.00     31.70     10.58     25.53     27.53     51.80     82.49     19.85     23.43     71.47     61.29     60.34     54.14 
   501    52330.91   2521.59     91.04     48.10           80.95     76.83     73.66     18.32      2.94     30.13     46.78     52.81     87.58     61.17     99.58     97.84      5.27     99.60     19.28     16.41     60.14     16.13     67.47     14.40     37.82     28.36     85.27     17.72     63.00     31.73     10.75     25.49     27.40     51.76     82.49     19.88     23.50     71.49     61.28     60.34     54.14 
   502    52331.52   2520.98     91.04     48.10           81.02     76.86     73.62     18.35      2.97     30.17     46.83     52.83     87.63     61.18     99.57     97.85      5.62     99.60     19.24     16.28     60.22     15.86     67.11     14.21     37.43     28.37     85.29     17.79     63.00     31.82     10.83     25.66     27.39     51.81     82.50     19.84     23.54     71.50     61.28     60.40     54.09 
   503    52331.27   2521.23     91.04     48.12           81.10     76.87     73.71     18.23      2.97     30.14     46.74     52.85     87.60     61.21     99.58     97.81      6.56     99.60     19.56     16.29     60.10     15.67     66.93     14.27     37.43     28.37     85.30     17.78     63.00     31.84     10.81     25.83     27.33     51.83     82.49     19.95     23.49     71.49     61.27     60.40     54.07 
   504    52331.55   2520.95     91.04     48.15           81.06     76.85     73.73     18.16      3.02     30.13     46.74     52.87     87.66     61.24     99.57     97.83      6.79     99.60     19.52     16.53     60.13     15.79     67.13     14.56     37.32     28.37     85.31     17.93     63.00     31.66     10.99     26.01     27.42     51.80     82.50     19.87     23.39     71.48     61.25     60.42     54.09 
   505    52331.70   2520.80     91.04     48.14           81.12     76.85     73.68     18.15      3.10     30.01     46.69     52.91     87.69     61.32     99.56     97.83      6.26     99.60     19.45     16.51     60.11     15.88     67.04     14.75     36.89     28.38     85.32     17.94     63.00     31.72     10.90     26.29     27.51     51.73     82.50     19.77     23.49     71.50     61.24     60.37     54.12 
   506    52331.53   2520.97     91.04     48.13           81.07     76.75     73.71     18.11      3.10     30.11     46.65     52.88     87.68     61.34     99.56     97.84      5.57     99.60     19.68     16.55     60.10     15.93     66.94     14.97     36.68     28.38     85.32     17.90     63.00     31.76     11.02     26.31     27.41     51.76     82.50     19.85     23.47     71.48     61.22     60.39     54.13 
   507    52330.96   2521.54     91.04     48.10           81.08     76.73     73.61     18.19      3.13     30.07     46.61     52.79     87.70     61.34     99.57     97.86      5.64     99.60     19.64     16.58     60.16     15.70     66.91     14.85     36.43     28.39     85.35     17.86     63.00     31.77     10.95     26.14     27.42     51.76     82.50     19.76     23.49     71.48     61.21     60.41     54.15 
   508    52331.07   2521.43     91.04     48.10           81.11     76.82     73.54     18.15      3.25     30.06     46.59     52.85     87.68     61.38     99.55     97.88      5.39     99.60     19.72     16.82     60.20     15.71     66.62     15.12     36.24     28.39     85.35     17.75     63.00     31.84     11.06     26.02     27.34     51.75     82.49     19.84     23.37     71.49     61.20     60.37     54.15 
   509    52330.50   2522.00     91.04     48.06           81.16     76.81     73.66     18.26      3.11     30.00     46.62     52.83     87.66     61.37     99.55     97.90      5.03     99.60     19.53     16.62     60.27     15.48     66.36     15.09     36.19     28.39     85.34     17.63     63.00     31.85     11.09     26.18     27.21     51.68     82.50     19.76     23.44     71.47     61.19     60.40     54.15 
   510    52330.20   2522.30     91.04     48.08           81.17     76.91     73.66     18.24      3.20     29.80     46.65     52.79     87.65     61.38     99.54     97.86      5.22     99.60     19.65     16.55     60.24     15.73     66.25     15.02     36.13     28.38     85.34     17.66     63.00     31.69     11.39     26.35     27.10     51.66     82.49     19.86     23.45     71.49     61.19     60.37     54.14 
   511    52330.31   2522.19     91.04     48.07           80.99     76.90     73.75     18.17      3.22     29.84     46.68     52.75     87.61     61.39     99.56     97.87      5.13     99.60     19.53     16.87     60.40     15.66     66.25     14.91     35.56     28.37     85.33     17.70     63.00     31.63     11.62     26.12     27.18     51.71     82.49     19.91     23.57     71.47     61.21     60.34     54.18 
   512    52330.58   2521.92     91.04     48.06           81.04     76.89     73.68     18.08      3.46     29.90     46.76     52.75     87.58     61.40     99.55     97.87      4.80     99.60     19.53     16.61     60.40     15.82     65.93     15.12     35.67     28.39     85.32     17.77     63.00     31.54     11.36     26.26     27.11     51.73     82.49     19.86     23.60     71.47     61.22     60.37     54.23 
   513    52330.75   2521.75     91.04     48.07           81.04     76.81     73.62     18.16      3.41     29.96     46.75     52.76     87.59     61.38     99.54     97.88      5.15     99.60     19.45     16.62     60.38     15.79     66.09     15.17     35.31     28.39     85.32     17.76     63.00     31.55     11.45     26.27     27.24     51.78     82.50     19.84     23.65     71.50     61.19     60.38     54.21 
