constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   581    52816.47   2036.03     92.03     54.50           85.95     74.55     72.11     28.83     11.20     48.73     46.78     62.90     84.48     58.47     98.86     95.88     13.53     99.16     37.07     22.29     66.07     21.03     74.22     16.76     43.83     75.07     89.44     21.56     91.04     37.37     17.45     44.10     41.37     51.49     85.10     11.69     29.02     78.00     71.26     60.16     49.81 
   582    52816.32   2036.18     92.03     54.48           85.90     74.59     72.05     28.87     11.22     48.75     46.74     62.93     84.44     58.46     98.85     95.90     13.30     99.16     37.15     22.31     65.96     21.00     74.07     16.87     43.53     75.08     89.43     21.59     91.04     37.37     17.37     43.88     41.42     51.46     85.10     11.75     28.89     77.98     71.27     60.14     49.84 
   583    52816.92   2035.58     92.03     54.48           85.92     74.67     72.09     28.69     11.17     48.81     46.81     62.92     84.48     58.51     98.86     95.91     13.83     99.16     37.19     22.20     65.95     20.62     74.07     16.79     43.66     75.08     89.42     21.61     91.04     37.36     17.51     43.91     41.37     51.43     85.11     11.68     28.82     78.00     71.28     60.15     49.85 
   584    52816.80   2035.70     92.02     54.46           85.85     74.65     72.04     28.71     11.06     48.85     46.84     62.90     84.47     58.50     98.85     95.91     13.39     99.16     37.05     21.99     66.01     20.41     74.07     16.82     43.79     75.08     89.42     21.51     91.04     37.39     17.64     43.89     41.31     51.39     85.12     11.74     28.77     78.01     71.27     60.15     49.84 
   585    52816.71   2035.79     92.02     54.46           85.81     74.59     72.08     28.87     11.02     48.88     46.88     62.92     84.45     58.48     98.84     95.91     13.40     99.16     37.06     21.91     66.10     20.31     74.04     16.81     44.01     75.08     89.44     21.49     91.04     37.39     17.56     43.83     41.33     51.43     85.12     11.82     28.79     77.99     71.26     60.09     49.86 
   586    52816.69   2035.81     92.02     54.45           85.82     74.65     72.02     28.91     10.94     48.85     46.83     62.95     84.43     58.50     98.84     95.92     13.45     99.16     36.86     21.96     66.15     20.44     74.18     16.79     43.85     75.08     89.46     21.46     91.04     37.37     17.48     43.84     41.26     51.42     85.13     11.77     28.80     77.98     71.28     60.09     49.86 
   587    52816.04   2036.46     92.02     54.46           85.71     74.65     72.07     29.05     10.89     48.75     46.71     62.96     84.42     58.52     98.84     95.92     13.70     99.16     36.83     21.91     66.11     20.51     74.42     16.66     43.93     75.08     89.44     21.41     91.04     37.39     17.66     44.00     41.11     51.39     85.14     11.73     28.76     77.96     71.26     60.11     49.87 
   588    52816.11   2036.39     92.02     54.47           85.71     74.70     72.03     29.08     10.96     48.67     46.76     62.99     84.39     58.54     98.85     95.94     13.64     99.16     36.60     21.88     66.13     20.41     74.74     16.45     44.16     75.07     89.46     21.41     91.04     37.43     17.82     43.91     41.09     51.38     85.15     11.81     28.68     77.94     71.24     60.11     49.88 
   589    52816.41   2036.09     92.02     54.49           85.74     74.66     71.96     29.04     11.19     48.54     46.80     63.00     84.41     58.48     98.84     95.94     14.30     99.16     36.67     21.81     66.25     20.17     74.91     16.56     44.07     75.07     89.46     21.47     91.04     37.44     17.89     43.90     41.15     51.33     85.16     11.87     28.70     77.93     71.26     60.09     49.91 
   590    52816.43   2036.07     92.02     54.49           85.77     74.68     71.93     29.02     11.23     48.55     46.76     62.96     84.40     58.46     98.84     95.95     13.59     99.16     36.61     21.90     66.32     20.31     74.90     16.53     44.23     75.07     89.46     21.54     91.04     37.41     17.95     43.92     41.12     51.35     85.16     11.99     28.73     77.92     71.27     60.08     49.90 
   591    52816.34   2036.16     92.02     54.48           85.72     74.75     71.94     28.96     11.06     48.61     46.81     63.00     84.37     58.55     98.84     95.96     13.87     99.16     36.62     21.85     66.42     20.14     74.97     16.51     44.00     75.07     89.46     21.43     91.04     37.43     17.86     43.82     41.19     51.33     85.16     12.10     28.79     77.90     71.25     60.08     49.88 
   592    52816.08   2036.42     92.02     54.48           85.72     74.77     71.95     28.92     11.06     48.49     46.82     63.01     84.36     58.52     98.84     95.96     14.22     99.16     36.66     21.82     66.40     20.34     75.04     16.48     44.03     75.07     89.48     21.46     91.04     37.41     17.75     43.76     41.05     51.28     85.17     12.06     28.70     77.92     71.23     60.08     49.89 
   593    52816.05   2036.45     92.02     54.46           85.72     74.79     72.00     28.95     11.23     48.51     46.80     63.03     84.36     58.56     98.84     95.96     13.69     99.16     36.69     21.55     66.39     20.44     74.96     16.29     43.95     75.07     89.49     21.51     91.04     37.37     17.78     43.87     40.84     51.22     85.18     12.14     28.71     77.91     71.25     60.09     49.84 
   594    52815.41   2037.09     92.02     54.43           85.71     74.76     72.01     29.08     11.13     48.42     46.75     63.02     84.40     58.55     98.85     95.96     12.73     99.16     36.70     21.57     66.31     20.51     74.94     16.33     43.93     75.07     89.49     21.33     91.04     37.40     17.66     43.84     40.94     51.26     85.18     12.07     28.74     77.89     71.24     60.07     49.83 
   595    52815.81   2036.69     92.02     54.45           85.74     74.76     72.03     29.00     11.15     48.45     46.79     63.00     84.39     58.51     98.84     95.97     13.55     99.16     36.74     21.68     66.30     20.40     74.92     16.50     43.78     75.06     89.47     21.27     91.04     37.39     17.53     43.85     40.96     51.22     85.19     12.03     28.75     77.92     71.26     60.10     49.83 
   596    52815.81   2036.69     92.02     54.44           85.77     74.79     72.11     29.05     11.12     48.34     46.78     62.99     84.36     58.53     98.83     95.96     13.12     99.16     36.74     21.90     66.28     20.44     74.68     16.36     43.50     75.06     89.48     21.21     91.04     37.38     17.74     43.97     40.92     51.33     85.19     12.10     28.80     77.90     71.27     60.10     49.82 
   597    52816.24   2036.26     92.02     54.41           85.74     74.82     72.13     28.92     11.09     48.26     46.77     63.00     84.35     58.50     98.83     95.97     12.86     99.16     36.65     21.92     66.31     20.20     74.81     16.33     43.44     75.06     89.47     21.33     91.04     37.31     17.44     43.94     40.93     51.35     85.20     12.19     28.80     77.91     71.28     60.13     49.84 
   598    52815.87   2036.63     92.03     54.43           85.74     74.84     72.21     28.92     11.14     48.32     46.75     62.92     84.37     58.53     98.83     95.98     12.98     99.16     36.92     21.90     66.39     20.40     74.85     16.17     43.37     75.05     89.49     21.29     91.04     37.15     17.73     43.90     40.80     51.37     85.20     12.12     29.02     77.91     71.28     60.13     49.84 
   599    52815.14   2037.36     92.02     54.43           85.81     74.78     72.29     28.89     11.00     48.34     46.74     62.84     84.36     58.54     98.82     95.97     13.36     99.16     36.96     21.96     66.34     20.20     74.54     16.21     43.61     75.05     89.47     21.27     91.04     37.17     17.74     44.05     40.81     51.37     85.20     12.08     29.00     77.90     71.26     60.12     49.81 
   600    52814.57   2037.93     92.02     54.42           85.81     74.79     72.23     28.72     11.22     48.23     46.71     62.82     84.36     58.56     98.81     95.96     13.30     99.16     36.90     22.02     66.32     20.13     74.49     16.24     43.92     75.06     89.47     21.28     91.05     37.15     17.58     44.02     40.64     51.35     85.21     12.16     28.86     77.92     71.24     60.10     49.77 
   601    52814.85   2037.65     92.02     54.43           85.79     74.81     72.28     28.88     11.09     48.15     46.75     62.82     84.34     58.51     98.81     95.93     12.91     99.16     36.97     22.00     66.30     20.20     74.56     16.48     43.88     75.07     89.46     21.38     91.05     37.22     17.65     44.14     40.62     51.37     85.22     12.12     28.99     77.91     71.25     60.11     49.79 
   602    52814.41   2038.09     92.02     54.44           85.82     74.84     72.22     28.91     11.03     48.19     46.72     62.81     84.33     58.50     98.81     95.91     13.12     99.16     36.91     21.99     66.27     20.20     74.49     16.57     44.07     75.08     89.46     21.30     91.05     37.23     17.72     44.08     40.64     51.37     85.22     12.17     28.96     77.88     71.23     60.12     49.80 
   603    52814.76   2037.74     92.02     54.44           85.80     74.87     72.18     28.87     11.16     48.23     46.68     62.79     84.33     58.52     98.81     95.90     13.30     99.16     36.88     21.95     66.33     20.10     74.66     16.58     43.76     75.08     89.45     21.38     91.05     37.29     17.50     44.01     40.75     51.32     85.22     12.23     29.02     77.90     71.21     60.14     49.83 
   604    52815.00   2037.50     92.02     54.46           85.83     74.93     72.26     28.91     11.05     48.08     46.66     62.80     84.38     58.41     98.81     95.90     14.30     99.16     36.79     21.85     66.36     20.13     74.58     16.50     43.56     75.08     89.47     21.37     91.05     37.30     17.80     44.03     40.73     51.33     85.23     12.23     29.04     77.91     71.22     60.10     49.83 
   605    52814.27   2038.23     92.02     54.43           85.79     74.87     72.32     28.89     11.03     48.01     46.64     62.80     84.40     58.38     98.81     95.90     13.52     99.16     36.79     21.70     66.36     20.13     74.49     16.38     43.58     75.07     89.47     21.37     91.05     37.26     17.91     44.08     40.80     51.32     85.24     12.19     29.05     77.90     71.19     60.09     49.83 
   606    52813.75   2038.75     92.01     54.41           85.82     74.88     72.32     28.95     11.00     47.92     46.64     62.80     84.38     58.37     98.81     95.90     13.30     99.16     36.73     21.58     66.31     20.03     74.59     16.55     43.41     75.06     89.47     21.25     91.05     37.27     17.80     44.06     40.79     51.41     85.23     12.10     29.09     77.92     71.17     60.05     49.81 
   607    52814.04   2038.46     92.01     54.44           85.81     74.88     72.15     28.83     10.97     47.98     46.64     62.80     84.40     58.35     98.80     95.88     13.94     99.16     36.80     21.63     66.28     20.20     74.70     16.84     43.59     75.08     89.48     21.16     91.05     37.32     17.83     44.08     40.75     51.48     85.24     12.04     29.01     77.94     71.18     60.05     49.80 
   608    52813.96   2038.54     92.02     54.46           85.79     74.85     72.21     28.79     11.07     48.02     46.65     62.85     84.39     58.39     98.80     95.89     14.11     99.16     36.84     21.67     66.30     20.20     74.62     16.86     43.89     75.08     89.47     21.13     91.05     37.33     17.96     44.06     40.72     51.54     85.23     12.07     29.02     77.93     71.16     60.04     49.79 
   609    52813.33   2039.17     92.01     54.42           85.75     74.93     72.21     28.74     11.04     48.01     46.67     62.82     84.37     58.38     98.80     95.89     14.19     99.16     36.85     21.69     66.25     20.00     74.22     16.72     43.87     75.08     89.47     21.02     91.05     37.33     17.82     43.87     40.67     51.50     85.21     12.11     29.01     77.92     71.18     60.05     49.75 
   610    52813.35   2039.15     92.01     54.45           85.81     74.95     72.26     28.68     11.06     48.05     46.65     62.79     84.34     58.34     98.80     95.88     14.82     99.16     37.02     21.57     66.28     19.87     74.15     16.76     44.00     75.08     89.47     20.98     91.05     37.32     18.04     43.94     40.69     51.50     85.21     12.09     29.05     77.91     71.19     60.03     49.77 
   611    52813.32   2039.18     92.01     54.43           85.77     74.95     72.25     28.78     11.14     48.09     46.72     62.79     84.33     58.36     98.79     95.87     14.50     99.16     36.96     21.53     66.31     19.80     73.98     16.86     44.20     75.08     89.46     21.03     91.05     37.31     17.94     43.88     40.67     51.48     85.20     12.05     28.88     77.90     71.20     60.00     49.82 
   612    52813.77   2038.73     92.01     54.42           85.79     74.94     72.24     28.84     10.93     48.12     46.67     62.80     84.33     58.35     98.79     95.86     14.84     99.16     36.96     21.31     66.35     19.80     73.88     16.89     43.84     75.08     89.48     21.12     91.05     37.29     17.78     43.98     40.68     51.50     85.20     12.02     28.88     77.91     71.22     59.99     49.83 
   613    52813.26   2039.24     92.01     54.39           85.73     74.93     72.25     29.00     11.00     48.15     46.68     62.80     84.33     58.30     98.80     95.88     14.13     99.16     36.84     21.39     66.43     19.84     73.72     16.62     43.66     75.08     89.45     21.14     91.05     37.18     17.56     44.07     40.71     51.53     85.21     11.97     29.01     77.89     71.22     59.99     49.84 
   614    52813.82   2038.68     92.01     54.41           85.70     74.94     72.27     28.96     10.98     48.06     46.69     62.82     84.30     58.32     98.81     95.88     14.17     99.16     36.87     21.28     66.42     19.90     73.95     16.63     43.75     75.08     89.46     21.18     91.05     37.18     17.57     44.09     40.75     51.58     85.22     11.93     29.10     77.92     71.23     59.99     49.84 
   615    52813.89   2038.61     92.01     54.41           85.72     74.94     72.28     28.79     10.97     48.04     46.63     62.83     84.28     58.37     98.81     95.86     14.60     99.16     36.75     21.28     66.42     19.80     73.89     16.67     43.93     75.09     89.44     21.08     91.05     37.23     17.50     43.98     40.75     51.55     85.21     11.97     29.13     77.93     71.24     60.00     49.82 
   616    52814.10   2038.40     92.01     54.41           85.73     75.01     72.31     28.86     10.88     48.11     46.61     62.81     84.28     58.32     98.81     95.88     14.61     99.16     36.85     21.28     66.33     20.00     73.94     16.60     43.77     75.09     89.45     21.09     91.06     37.30     17.47     43.97     40.80     51.59     85.22     11.90     28.97     77.94     71.26     60.04     49.78 
   617    52814.38   2038.12     92.01     54.42           85.76     74.98     72.34     29.05     10.91     48.12     46.60     62.78     84.24     58.34     98.80     95.88     14.75     99.16     36.92     21.15     66.38     19.97     73.95     16.84     44.04     75.09     89.44     21.12     91.06     37.31     17.39     43.81     40.78     51.61     85.23     11.85     28.91     77.94     71.27     60.03     49.82 
   618    52813.30   2039.20     92.01     54.43           85.77     74.98     72.38     29.20     10.90     48.18     46.66     62.79     84.25     58.36     98.79     95.87     15.11     99.16     36.89     21.04     66.40     20.13     73.81     17.08     43.83     75.09     89.44     21.14     91.06     37.34     17.20     43.84     40.76     51.57     85.07     11.80     28.82     77.92     71.28     60.00     49.84 
   619    52813.49   2039.01     92.01     54.42           85.77     75.00     72.43     29.21     10.93     48.21     46.65     62.80     84.23     58.38     98.79     95.88     14.89     99.16     36.96     21.08     66.42     19.97     73.92     17.20     43.70     75.09     89.43     21.07     91.06     37.37     17.29     43.81     40.72     51.66     85.08     11.83     28.65     77.91     71.27     60.01     49.85 
   620    52812.58   2039.92     92.01     54.39           85.77     74.93     72.44     29.09     10.92     48.16     46.66     62.82     84.24     58.34     98.80     95.87     14.42     99.16     36.97     21.18     66.46     20.00     73.68     17.28     43.57     75.08     89.43     21.04     91.06     37.42     17.28     43.61     40.61     51.66     85.07     11.81     28.69     77.89     71.26     60.01     49.82 
   621    52812.99   2039.51     92.01     54.39           85.81     74.91     72.45     29.14     10.99     48.20     46.66     62.84     84.24     58.37     98.80     95.86     14.11     99.16     36.94     21.27     66.46     20.10     73.64     17.34     43.46     75.08     89.44     20.96     91.06     37.39     17.10     43.66     40.65     51.70     85.07     11.88     28.68     77.90     71.26     60.02     49.81 
   622    52813.12   2039.38     92.01     54.38           85.85     74.90     72.45     29.22     11.07     48.24     46.66     62.82     84.22     58.39     98.80     95.84     13.67     99.16     36.98     21.31     66.52     20.06     73.83     17.31     43.28     75.09     89.44     20.85     91.05     37.41     16.99     43.61     40.64     51.70     85.08     11.95     28.55     77.90     71.27     59.99     49.81 
   623    52813.15   2039.35     92.01     54.37           85.75     74.89     72.42     29.24     11.28     48.26     46.68     62.80     84.20     58.39     98.81     95.84     13.64     99.16     36.89     21.24     66.49     20.00     73.94     17.29     43.15     75.09     89.44     20.90     91.05     37.41     17.09     43.61     40.62     51.66     85.08     12.03     28.46     77.89     71.28     60.00     49.82 
   624    52813.07   2039.43     92.01     54.35           85.69     74.84     72.39     29.24     11.20     48.35     46.70     62.79     84.20     58.36     98.81     95.85     13.24     99.16     36.86     21.20     66.49     20.03     74.07     17.33     43.35     75.08     89.44     20.86     91.05     37.40     16.87     43.62     40.59     51.66     85.07     11.98     28.30     77.91     71.26     60.04     49.83 
   625    52812.92   2039.58     92.00     54.35           85.76     74.82     72.41     29.23     11.35     48.40     46.68     62.78     84.16     58.31     98.80     95.83     12.83     99.16     36.80     21.30     66.50     19.84     74.31     17.25     43.12     75.08     89.45     20.91     91.05     37.43     17.03     43.72     40.54     51.70     85.08     12.06     28.29     77.92     71.22     60.05     49.83 
   626    52813.04   2039.46     92.01     54.35           85.80     74.85     72.43     29.10     11.42     48.42     46.66     62.79     84.13     58.33     98.80     95.82     12.52     99.16     36.93     21.36     66.57     19.87     74.24     17.16     43.34     75.08     89.44     20.96     91.05     37.46     16.86     43.78     40.45     51.71     85.08     12.13     28.24     77.91     71.24     60.05     49.84 
   627    52813.39   2039.11     92.00     54.35           85.78     74.83     72.39     29.07     11.46     48.35     46.62     62.79     84.15     58.32     98.80     95.83     12.50     99.16     36.75     21.30     66.63     19.65     74.18     17.30     43.55     75.08     89.43     21.03     91.05     37.48     17.18     43.70     40.46     51.72     85.09     12.08     28.27     77.94     71.24     60.07     49.84 
   628    52813.49   2039.01     92.01     54.35           85.74     74.80     72.43     29.07     11.47     48.36     46.61     62.82     84.17     58.33     98.80     95.84     12.48     99.16     36.75     21.36     66.62     19.49     74.13     17.28     43.71     75.07     89.46     21.08     91.05     37.54     17.07     43.55     40.47     51.73     85.09     12.11     28.31     77.93     71.22     60.07     49.86 
   629    52813.31   2039.19     92.01     54.39           85.76     74.83     72.49     29.09     11.53     48.27     46.62     62.77     84.21     58.36     98.80     95.85     13.23     99.16     36.76     21.51     66.59     19.52     74.33     17.32     43.82     75.07     89.46     21.22     91.05     37.57     17.00     43.58     40.47     51.69     85.10     12.18     28.28     77.91     71.19     60.08     49.85 
   630    52812.99   2039.51     92.01     54.37           85.76     74.78     72.46     29.01     11.76     48.21     46.59     62.78     84.25     58.36     98.80     95.87     13.24     99.16     36.60     21.40     66.55     19.49     74.18     17.28     43.81     75.07     89.44     21.24     91.05     37.63     16.77     43.70     40.42     51.67     85.10     12.11     28.27     77.89     71.18     60.11     49.87 
   631    52812.59   2039.91     92.01     54.38           85.72     74.75     72.48     28.98     11.79     48.29     46.58     62.79     84.26     58.34     98.80     95.87     13.41     99.16     36.61     21.27     66.64     19.59     74.35     17.08     43.96     75.07     89.43     21.24     91.05     37.65     16.56     43.63     40.45     51.66     85.10     12.09     28.31     77.88     71.16     60.13     49.86 
   632    52811.83   2040.67     92.01     54.39           85.79     74.74     72.53     29.03     11.73     48.17     46.60     62.78     84.26     58.32     98.81     95.87     14.18     99.16     36.68     21.18     66.68     19.78     74.48     16.95     44.18     75.06     89.42     21.16     91.05     37.57     16.20     43.54     40.48     51.72     85.10     12.03     28.27     77.86     71.14     60.14     49.84 
   633    52812.43   2040.07     92.01     54.41           85.78     74.80     72.60     29.04     11.65     48.17     46.62     62.80     84.25     58.35     98.81     95.88     14.38     99.16     36.84     21.07     66.63     20.00     74.42     16.85     44.29     75.06     89.40     21.30     91.05     37.58     16.14     43.62     40.51     51.71     85.11     12.07     28.26     77.88     71.15     60.15     49.82 
   634    52812.68   2039.82     92.01     54.43           85.80     74.87     72.59     29.05     11.53     48.11     46.64     62.83     84.22     58.34     98.81     95.88     14.54     99.16     36.85     21.22     66.64     20.25     74.37     16.78     44.59     75.06     89.38     21.41     91.05     37.62     15.88     43.63     40.61     51.71     85.12     12.13     28.18     77.90     71.13     60.18     49.79 
   635    52812.95   2039.55     92.01     54.45           85.76     74.88     72.59     29.25     11.58     48.15     46.64     62.82     84.17     58.38     98.81     95.89     14.30     99.16     36.91     21.13     66.69     20.50     74.28     16.80     44.83     75.06     89.39     21.45     91.05     37.62     16.33     43.78     40.58     51.68     85.12     12.11     28.04     77.92     71.12     60.20     49.79 
   636    52812.81   2039.69     92.01     54.43           85.77     74.84     72.56     29.27     11.59     48.22     46.69     62.81     84.14     58.33     98.83     95.87     14.25     99.16     36.98     20.92     66.72     20.31     74.03     16.72     44.87     75.07     89.38     21.32     91.05     37.64     16.26     43.89     40.42     51.71     85.13     12.21     28.04     77.93     71.10     60.22     49.76 
   637    52812.78   2039.72     92.01     54.44           85.79     74.82     72.60     29.29     11.53     48.15     46.66     62.79     84.15     58.32     98.82     95.87     14.95     99.16     37.08     20.90     66.79     20.25     74.16     16.71     44.63     75.07     89.37     21.33     91.05     37.59     16.20     43.94     40.38     51.69     85.13     12.13     27.92     77.92     71.12     60.23     49.81 
   638    52812.92   2039.58     92.01     54.46           85.76     74.82     72.61     29.25     11.59     48.12     46.60     62.80     84.15     58.33     98.81     95.89     15.17     99.16     36.96     20.86     66.81     20.31     74.17     16.61     44.80     75.07     89.38     21.32     91.05     37.61     16.55     43.95     40.41     51.72     85.14     12.12     27.96     77.93     71.12     60.26     49.78 
   639    52813.82   2038.68     92.01     54.48           85.83     74.84     72.61     29.22     11.62     48.11     46.61     62.79     84.14     58.32     98.81     95.86     15.49     99.16     36.93     20.61     66.81     20.34     74.16     16.79     44.66     75.07     89.39     21.34     91.05     37.64     16.73     44.01     40.50     51.74     85.15     12.18     27.93     77.96     71.14     60.26     49.78 
   640    52813.48   2039.02     92.01     54.48           85.88     74.87     72.66     29.30     11.41     48.13     46.65     62.78     84.14     58.31     98.80     95.84     15.97     99.16     36.87     20.54     66.89     20.25     74.22     16.79     44.47     75.06     89.38     21.29     91.05     37.63     16.78     43.98     40.51     51.71     85.14     12.28     27.85     77.94     71.14     60.24     49.73 
   641    52813.28   2039.22     92.01     54.45           85.85     74.86     72.70     29.19     11.53     48.18     46.64     62.81     84.12     58.25     98.81     95.83     15.91     99.16     36.85     20.56     66.85     20.16     73.93     16.81     44.44     75.06     89.39     21.26     91.05     37.59     16.68     44.01     40.49     51.63     85.14     12.26     27.78     77.93     71.15     60.22     49.75 
   642    52812.94   2039.56     92.00     54.43           85.84     74.83     72.71     29.21     11.61     48.09     46.62     62.82     84.11     58.24     98.81     95.81     15.39     99.16     36.95     20.50     66.89     20.12     73.82     17.04     44.29     75.06     89.40     21.29     91.05     37.65     16.54     43.95     40.44     51.61     85.15     12.28     27.78     77.91     71.13     60.23     49.77 
   643    52813.07   2039.43     92.01     54.44           85.83     74.80     72.68     29.12     11.79     48.15     46.64     62.84     84.12     58.20     98.80     95.81     15.33     99.16     36.95     20.56     67.00     20.19     73.62     17.07     44.41     75.05     89.39     21.27     91.05     37.68     16.49     44.06     40.43     51.60     85.15     12.33     27.66     77.90     71.12     60.25     49.78 
   644    52812.55   2039.95     92.00     54.43           85.86     74.83     72.56     29.19     11.88     48.02     46.67     62.84     84.11     58.18     98.80     95.80     15.78     99.16     36.89     20.43     66.87     20.06     73.61     17.07     44.15     75.05     89.37     21.30     91.05     37.68     16.46     44.05     40.41     51.61     85.15     12.29     27.73     77.89     71.10     60.25     49.81 
   645    52812.93   2039.57     92.00     54.42           85.85     74.83     72.55     29.22     11.88     48.05     46.65     62.86     84.10     58.15     98.80     95.78     15.57     99.16     36.87     20.35     66.87     20.19     73.60     17.00     43.90     75.05     89.39     21.29     91.05     37.68     16.43     44.10     40.50     51.64     85.16     12.36     27.64     77.88     71.11     60.26     49.83 
   646    52813.32   2039.18     92.00     54.44           85.93     74.79     72.46     29.17     11.86     48.11     46.62     62.88     84.08     58.18     98.81     95.79     15.39     99.16     37.00     20.50     66.85     20.12     73.59     17.11     44.06     75.05     89.38     21.35     91.05     37.71     16.51     44.04     40.58     51.60     85.17     12.34     27.80     77.90     71.11     60.26     49.84 
   647    52813.21   2039.29     92.00     54.43           85.90     74.81     72.38     29.11     11.74     48.15     46.61     62.87     84.10     58.17     98.80     95.80     15.43     99.16     37.06     20.47     66.87     20.19     73.50     17.04     44.26     75.04     89.38     21.35     91.05     37.73     16.40     44.08     40.61     51.55     85.17     12.27     27.86     77.90     71.12     60.23     49.85 
   648    52812.94   2039.56     92.00     54.44           85.94     74.80     72.38     29.21     11.69     48.16     46.60     62.87     84.15     58.17     98.81     95.81     15.49     99.16     36.98     20.58     66.84     20.19     73.50     17.21     44.41     75.05     89.38     21.43     91.05     37.71     16.28     44.07     40.69     51.54     85.18     12.23     27.88     77.86     71.10     60.20     49.86 
   649    52813.33   2039.17     92.01     54.47           85.92     74.80     72.47     29.34     11.68     48.21     46.63     62.88     84.17     58.17     98.81     95.80     15.90     99.16     36.73     20.68     66.84     20.40     73.58     17.37     44.33     75.05     89.38     21.38     91.05     37.79     16.45     44.04     40.63     51.63     85.19     12.21     27.83     77.86     71.11     60.18     49.85 
   650    52813.48   2039.02     92.01     54.51           85.98     74.81     72.45     29.37     11.79     48.26     46.65     62.90     84.16     58.17     98.81     95.80     16.52     99.16     36.77     20.55     66.71     20.71     73.66     17.45     44.54     75.06     89.40     21.41     91.05     37.81     16.41     44.07     40.62     51.59     85.19     12.28     27.83     77.85     71.10     60.19     49.86 
   651    52814.25   2038.25     92.02     54.54           86.03     74.84     72.48     29.36     11.97     48.23     46.63     62.90     84.18     58.21     98.81     95.79     16.77     99.16     36.71     20.68     66.72     20.77     73.62     17.49     44.74     75.06     89.40     21.43     91.05     37.82     16.57     44.10     40.64     51.61     85.19     12.33     27.82     77.87     71.11     60.19     49.87 
   652    52814.24   2038.26     92.02     54.56           86.04     74.83     72.44     29.33     11.85     48.14     46.66     62.88     84.18     58.28     98.82     95.79     16.99     99.16     36.84     20.82     66.70     20.80     73.76     17.29     44.87     75.06     89.41     21.39     91.05     37.83     16.59     44.22     40.64     51.54     85.20     12.39     27.82     77.86     71.10     60.19     49.89 
   653    52813.95   2038.55     92.02     54.54           86.08     74.84     72.42     29.23     11.89     48.20     46.66     62.91     84.20     58.34     98.81     95.79     17.09     99.16     36.94     20.71     66.70     20.52     73.54     17.23     44.87     75.07     89.39     21.31     91.05     37.84     16.52     44.08     40.55     51.52     85.19     12.45     27.94     77.85     71.09     60.17     49.89 
   654    52814.02   2038.48     92.01     54.52           86.09     74.85     72.41     29.10     11.77     48.22     46.66     62.92     84.19     58.34     98.82     95.78     16.70     99.16     36.85     20.59     66.74     20.40     73.56     17.20     44.83     75.06     89.38     21.36     91.05     37.88     16.49     44.09     40.51     51.53     85.20     12.51     27.98     77.87     71.07     60.16     49.89 
   655    52813.82   2038.68     92.01     54.49           86.06     74.91     72.33     29.09     11.72     48.24     46.65     62.93     84.17     58.36     98.82     95.79     16.34     99.16     36.95     20.41     66.64     20.18     73.70     17.08     44.66     75.07     89.38     21.44     91.05     37.84     16.57     43.98     40.55     51.52     85.21     12.53     27.96     77.86     71.07     60.14     49.91 
   656    52813.56   2038.94     92.01     54.47           86.08     74.91     72.27     29.03     11.58     48.25     46.66     62.94     84.13     58.40     98.82     95.81     16.55     99.16     36.89     20.35     66.71     20.18     73.77     16.87     44.66     75.07     89.37     21.34     91.04     37.81     16.37     43.93     40.36     51.47     85.22     12.49     28.03     77.88     71.08     60.15     49.88 
   657    52813.11   2039.39     92.00     54.48           86.09     74.93     72.31     28.93     11.58     48.31     46.67     62.90     84.13     58.37     98.82     95.81     16.89     99.16     37.14     20.14     66.69     20.15     73.65     16.94     44.77     75.07     89.35     21.30     91.05     37.76     16.36     44.02     40.38     51.49     85.22     12.46     27.89     77.87     71.07     60.09     49.89 
   658    52813.46   2039.04     92.01     54.47           86.13     74.96     72.37     29.02     11.58     48.33     46.66     62.95     84.16     58.37     98.83     95.81     16.60     99.16     37.08     19.98     66.72     20.30     73.70     16.88     44.61     75.07     89.38     21.21     91.05     37.76     16.42     43.92     40.40     51.47     85.23     12.52     27.78     77.87     71.06     60.09     49.89 
